"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1",0,0.392857142857143,0.314285714285714,0.375,0.315096618357488,0.241282051282051,0.235455947955948,0.222439134165955,0.225762770277398,0.214625376385419,0.170761158715118,0.155583798398924,0.200817026727958,0.117347753496311,0.122932528407417,0.161185155203661,0.123900326140795,0.0909084147359454,0.0959825440845467,0.0972182681927289,0.11998193336238,0.108560388681855,0.101664096420182,0.0969254320994679,0.0809814754976144,0.0798418347525501,0.088246722885056,0.0830329478433367,0.122118055240303,0.0890000795117,0.0784635949970648,0.0817547912584043,0.0751773895362918,0.0770882004611347,0.0754355796115238,0.08062135087149,0.08002288883361,0.0749723690256714,0.0740530333112191,0.0806582497885011
"2",0,0.357142857142857,0.285185185185185,0.666666666666667,0.209934914622415,0.126050420168067,0.193861856091969,0.167499754949352,0.157583918930073,0.10242480110664,0.211543507080442,0.182226811379061,0.11694379760216,0.147761771653625,0.118204465416595,0.111175184547768,0.0952421806998601,0.110588669759131,0.137440153962208,0.0976342370474668,0.0901165354272814,0.0994599116278637,0.117667064317431,0.0827999613555007,0.086028583687774,0.0825404690685865,0.10197175655158,0.0830879949379289,0.0823222355001777,0.0786479605917017,0.0764385325270831,0.0870887449275101,0.0843801133443154,0.076940422667235,0.0748102793289943,0.0749318112784952,0.0762422159705888,0.0752036244027354,0.0891323452526519,0.0737723004456757
"3",0,0.35,0.333333333333333,0.326007180650038,0.422619047619048,0.223315232525759,0.436666666666667,0.235752237185225,0.230409946236559,0.245026350461133,0.131412988460131,0.236033418939402,0.131213638458507,0.134226951949785,0.147863776725926,0.10824799564186,0.106267235006155,0.101760717671984,0.135930675886973,0.0897322929544157,0.0991053092143777,0.0848737120258014,0.0873592447841638,0.0955745751228571,0.0936226284234166,0.0807968004218217,0.0815587437073946,0.0811705004841605,0.0861827587773895,0.10221421228545,0.0747993772052392,0.0812192169658326,0.0770830939975167,0.0789976094083029,0.0777111178461633,0.0749264246692486,0.0750169551125116,0.0840428562459924,0.0757390740441218,0.0758800174208434
"4",0,0.333333333333333,0.333333333333333,0.376595082477435,0.286268581506677,0.145145389589834,0.192201017207582,0.154214494371289,0.189178353050262,0.149149206415687,0.117403364911063,0.308698724926795,0.125275848901268,0.147932065219584,0.128179349568723,0.107606223755515,0.149951288857035,0.105022527403102,0.102599016745516,0.125823621917752,0.0868472478405161,0.0901761740600375,0.171198022358793,0.137845007053466,0.0808319546113453,0.0922978884713524,0.0878408852406064,0.0803700593204362,0.0804678722974895,0.0803983800130335,0.084398751846122,0.0754157271715602,0.0821566199525743,0.0760073934891407,0.076422205942966,0.0709007956677382,0.0813831540363668,0.0779750541122368,0.065539173023124,0.0751207804686339
"5",0,0.333333333333333,0.333333333333333,0.447575757575758,0.641666666666667,0.263636363636364,0.163602129163354,0.182051207051207,0.336263736263736,0.211897667595043,0.162271721980637,0.16433420562769,0.117627535537178,0.146689085231238,0.152885225403431,0.171237945699688,0.12230176629936,0.0968411444330831,0.0973597476067041,0.100675060266134,0.0900874099585621,0.177345673940923,0.119088498194502,0.133166174936062,0.0957247481560823,0.0938806492773321,0.0774231998210286,0.0901617647641108,0.080706294347443,0.0778482475422492,0.0785555319025189,0.0757560794734745,0.0789668591325798,0.0837473614677218,0.0756867624424569,0.0755643751676932,0.0751412067597661,0.0755240788244667,0.0757388936838315,0.0723196665835738
"6",0,0.333333333333333,0.318452380952381,0.355555555555556,0.284126984126984,0.229102849716885,0.209229556526363,0.225058922558923,0.11460234653268,0.151319774399043,0.191968283556519,0.124447167900073,0.131586520024107,0.118170525451529,0.11819419336857,0.123039548735734,0.112396907867292,0.10770426112759,0.0877044336132401,0.0932161006098025,0.0891614943793231,0.0984715302905862,0.1040010699013,0.0861257138731255,0.111100651872891,0.0984416813367201,0.0963244724052083,0.0780985866886763,0.0782847195722325,0.0816865619440818,0.0905898414624496,0.0759671421310953,0.0781748424388977,0.0753940035212847,0.0967074903675644,0.0818812825636083,0.0777031573459697,0.075671772736512,0.0766405461119881,0.0753707561310567
"7",0,0.35,0.833333333333333,0.298148148148148,0.190350877192982,0.226704596789163,0.19215618944581,0.182341884756657,0.156521303737319,0.178643036192572,0.122816851986241,0.28285366896478,0.174658068453734,0.101223183273885,0.108702657001796,0.105097810850165,0.153768883649764,0.114913769563283,0.110864889954661,0.109533163000196,0.102847730162936,0.0852172815398203,0.0843039857851335,0.092589440294961,0.0810720031476134,0.0883213760451268,0.0877186067582379,0.0785542642742566,0.0790929860526405,0.077003604459574,0.0773304088178692,0.0774826424062535,0.0779003724677746,0.0756548690505308,0.0756077354262022,0.0811453826690602,0.0772918850105407,0.0766651513722845,0.0763503738639949,0.0752616746849765
"8",0,0.333333333333333,0.353174603174603,0.281515151515151,0.231223893065998,0.154160930245114,0.135421323579218,0.180608129842938,0.156766891078632,0.195874581958866,0.121117220148315,0.168583990787002,0.156832125473635,0.126692524662843,0.138435861571059,0.114230944941543,0.104332694187029,0.117252317521246,0.13015346866888,0.152726234868269,0.0920996608521224,0.0847562674834902,0.1170622704563,0.0831792052587229,0.0798935031400207,0.0829146369740669,0.129605576667015,0.0899370643303652,0.0749594620829098,0.0774914056249608,0.115156412919985,0.0980540165959994,0.0874308680290706,0.0746059927069216,0.0814759747019788,0.0850834784658951,0.0758254367857679,0.0756742236288639,0.0757212093611533,0.0756548690505308
"9",0,0.333333333333333,0.319444444444444,0.305555555555556,0.55952380952381,0.237943994522942,0.225013566680233,0.239520097083122,0.166487859966121,0.157833145837654,0.131282610512809,0.124962009765824,0.119011108377722,0.170929690398295,0.179090580371352,0.103456911070138,0.11881510923272,0.11795687561335,0.088837724915661,0.0971732433524803,0.0884394926925501,0.119297384913447,0.0883765088898667,0.0831968697259855,0.117250981049511,0.0789380985498266,0.0799245447414869,0.0756427465715689,0.0790632829609137,0.075096087285134,0.0791089983308248,0.0781903995173117,0.0760587058441494,0.0804129511808893,0.084178580229637,0.0709007956677382,0.0756416948607308,0.0762320401364354,0.0800463120226308,0.0756485757140302
"10",0,0.333333333333333,0.333333333333333,0.144444444444444,0.223735827664399,0.268067979999798,0.151899335232669,0.18421551267538,0.171744413087305,0.138086443883545,0.338454131652661,0.175801944448592,0.199790599011378,0.116072985771233,0.117143410930794,0.131928695436461,0.0949037175518604,0.179590618270708,0.128733959191595,0.105004658728145,0.0871915601038028,0.0948989307005256,0.0822674896221352,0.092595174530907,0.086421340429158,0.0801294079288619,0.0794422964165274,0.0861554982882265,0.0848356461136305,0.0769353518799421,0.098777798774009,0.0832036459221299,0.0880633950613739,0.0882533151342027,0.0758638736314385,0.0753111686596726,0.0808696856820179,0.0759207060602901,0.075893850541495,0.0780075955454329
