"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40"
"1",1,0.777777777777778,0.554385964912281,0.221094132628073,0.247805939150479,0.194818220425956,0.233420590719735,0.190390208469836,0.1795054634875,0.18349128834137,0.17783533034236,0.177821716327109,0.176312905333245,0.189874579924293,0.175166169400625,0.17620923192512,0.176258817651811,0.176324644779128,0.17503872721223,0.176430598646041,0.176309151865124,0.17262339580333,0.176339892952699,0.176325650851085,0.176292366136972,0.175168229632735,0.176401108676324,0.176440992462472,0.176433783521074,0.17638750366503,0.176398083999819,0.174720235121285,0.17628411052319,0.176403786196834,0.176251436514656,0.176311333237944,0.176307584886401,0.174645783625629,0.176381285258758,0.176397518518679
"2",0.490909090909091,0.681318681318681,0.341762376237624,0.390339485076327,0.308585572490256,0.212382303960472,0.195814128545156,0.20929606046784,0.180436388686245,0.18349128834137,0.177387603963575,0.176346350280251,0.176360603707067,0.177471719786369,0.17620923192512,0.176341435318391,0.176396320842333,0.176479412563678,0.176203313083031,0.176442957583507,0.174841214894075,0.176360632489727,0.175774194702358,0.176299870675295,0.176300687777519,0.174707289680687,0.174307029521271,0.176322584134637,0.176349849240622,0.174648054950944,0.171759417920793,0.176485060624244,0.176398083999819,0.176258817651811,0.176203269355381,0.176300687777519,0.176507631865629,0.176402890723146,0.174698290620493,0.176339892952699
"3",1,0.785714285714286,0.383795518207283,0.318503883823033,0.240248619819172,0.193637340664674,0.193903376705952,0.184687281527206,0.178053598900355,0.180466501564909,0.176101170493933,0.177369401805119,0.177424226098515,0.176324644779128,0.175311900712869,0.176287795925551,0.176351553221447,0.176340059340759,0.176281538503462,0.176464636841168,0.176329435522695,0.176319069824533,0.176274171562902,0.172632410992199,0.176322584134637,0.17625922254877,0.176433783521074,0.176330115867191,0.176465048053664,0.17635368158041,0.175486583322269,0.176396320842333,0.176368741532643,0.176293396921237,0.17638540078968,0.176376827138577,0.17638750366503,0.169198674046458,0.176341435318391,0.17638750366503
"4",1,0.711111111111111,0.687878787878788,0.395737425404945,0.272248683895669,0.208940058713353,0.175108987288991,0.186443674735806,0.174381528649462,0.184847617661214,0.183521016289981,0.17741536852592,0.176324740084938,0.177917039789968,0.176384572812819,0.176098191668075,0.176333007711223,0.176414745440947,0.175587110092235,0.176476336324286,0.176154386027929,0.176406559996831,0.176398083999819,0.174756763720881,0.176343110226362,0.17628411052319,0.176443886914432,0.175774194702358,0.170579500104025,0.176430598646041,0.176401108676324,0.176265193213394,0.176329435522695,0.174760384669634,0.176251436514656,0.176299870675295,0.176440992462472,0.171946634996828,0.175280841053406,0.176438331505928
"5",0.428571428571429,0.777777777777778,0.60916179337232,0.379057139331112,0.380253164556962,0.231155822140566,0.204246978007816,0.191785032983388,0.195074072797936,0.19122499010976,0.177671529366523,0.177290862298506,0.176340095340085,0.176360632489727,0.170448242886181,0.176410846837656,0.176101170493933,0.176265466026275,0.175653514949931,0.176374405370597,0.176369796548104,0.176423527038942,0.17632908553349,0.17640790178885,0.176458440508729,0.176464636841168,0.176381285258758,0.176347617488601,0.176421100879869,0.175190944000842,0.17503872721223,0.176340095340085,0.175071940584446,0.176307775887492,0.176201081002632,0.176297737803052,0.176360632489727,0.176292366136972,0.176366521892402,0.176368075835306
"6",1,0.559178743961353,0.36625036732295,0.568421052631579,0.249822561276231,0.22773642020833,0.333422697782817,0.181844897451664,0.186081392311519,0.17632908553349,0.17774029363794,0.178237786567888,0.176400685016034,0.176360603707067,0.176384572812819,0.176288279701814,0.176368075835306,0.176251436514656,0.176378074644283,0.17630823162949,0.176360603707067,0.176362008467359,0.176330115867191,0.176390128545881,0.176330115867191,0.176330115867191,0.176330115867191,0.176409012200813,0.176251436514656,0.175398561407698,0.176261974504034,0.174851860847066,0.176394999031697,0.176286839293483,0.176399203407795,0.176430598646041,0.17491288626364,0.176323466507595,0.176386937191122,0.176450851997433
"7",1,0.777777777777778,0.407149758454106,0.585858585858586,0.262568132897676,0.27098373517695,0.225269286885098,0.183162275411945,0.195145096255695,0.178114259489384,0.177777493208691,0.176046952935422,0.177359194840985,0.174713569669175,0.177513599913622,0.174028587730539,0.176409012200813,0.174723966876293,0.176360603707067,0.173819770499407,0.176391991140622,0.176360603707067,0.174872345841978,0.176390071522766,0.176377317856585,0.176410067116998,0.17638750366503,0.176156703730822,0.176343110226362,0.176343110226362,0.176355185961238,0.176450459838462,0.176423527038942,0.176450851997433,0.176378074644283,0.17632908553349,0.176456972799254,0.176329968547929,0.176377317856585,0.176360603707067
"8",1,0.691919191919192,0.349756088169009,0.223324918555127,0.415851385977172,0.312564523892513,0.225672144619513,0.228284975501094,0.183909647951323,0.192690920143209,0.17814437637345,0.177323084809065,0.175623532948696,0.176330115867191,0.172821811105852,0.176341435318391,0.176317432847969,0.176288279701814,0.176456972799254,0.176318597327652,0.176318597327652,0.176274507072954,0.17638540078968,0.176384572812819,0.176355061468024,0.17620923192512,0.176307584886401,0.176386280275971,0.176339892952699,0.176318597327652,0.176384572812819,0.17640790178885,0.176391816947872,0.176312905333245,0.176410846837656,0.176318597327652,0.176274507072954,0.176398083999819,0.174591953101874,0.176328592570297
"9",1,0.287631429383348,0.45445632798574,0.379905063291139,0.239118490789304,0.289685514385664,0.197661611461524,0.188565129742068,0.183174267979645,0.177425481302061,0.178182939423474,0.176341840480463,0.177176524036767,0.177473576134709,0.176278635005851,0.176391991140622,0.176346350280251,0.176261974504034,0.176377317856585,0.176403786196834,0.176390128545881,0.1762768407747,0.1762583589926,0.176316142408829,0.176411685490601,0.176409012200813,0.174975002940049,0.176201081002632,0.176283952176557,0.176311333237944,0.176329435522695,0.176340618177983,0.176345563251287,0.176285469822305,0.176179556078527,0.176339892952699,0.176261974504034,0.176267778979151,0.176327299977612,0.176366521892402
"10",0.785714285714286,0.559178743961353,0.385897435897436,0.292170692999471,0.289151262174518,0.337156202193796,0.182298070788527,0.364760868062755,0.178100869340055,0.177357463918245,0.177777493208691,0.179878380819074,0.177423766833114,0.176261974504034,0.176277390806829,0.176293396921237,0.176261974504034,0.176402890723146,0.176354268642817,0.176355185961238,0.176396320842333,0.176386937191122,0.176360603707067,0.176400685016034,0.172821811105852,0.176013420082552,0.174756763720881,0.176358917443348,0.176446639858646,0.176397518518679,0.176347074352397,0.176324740084938,0.176292366136972,0.176367193500532,0.175653514949931,0.176383189397057,0.176307775887492,0.176438331505928,0.176358848942297,0.176390128545881
