"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"237","PDX",45.58888889,-122.59597222,3837826
"238","PFN",30.2125,-85.68194444,90720
"239","PHF",37.13175926,-76.49324074,49820
"240","PHL",39.871277776,-75.242277778,6845007
"241","PHX",33.43513889,-112.010555555,11161713
"242","PIA",40.6623148166667,-89.6892592566667,173156
"243","PIE",27.9090740733333,-82.6868055566667,79131
"244","PIH",42.911527775,-112.595138885,12489
"245","PIT",40.49402778,-80.234305555,8160343
"246","PNS",30.47333333,-87.1869444466667,338303
"247","PQI",46.686944445,-68.04611111,18505
"248","PSC",46.264305555,-119.116944445,167306
"249","PSE",18.0094444425,-66.563125,56513
"250","PSM",43.07791667,-70.82333333,25449
"251","PSP",33.8290277775,-116.5061111125,266412
"252","PUB",38.290222224,-104.497000002,850
"253","PUW",46.744305555,-117.10722222,32246
"254","PVD",41.72411111,-71.427666666,964112
"255","PWM",43.645555556,-70.307833334,470857
"256","RAP",44.04527778,-103.05708333,114063
"257","RDD",40.50861111,-122.292777775,27951
"258","RDM",44.254305555,-121.150694445,55163
"259","RDU",35.87652778,-78.78472222,4059418
"260","RFD",42.19625,-89.09486111,75545
"261","RHI",45.63111111,-89.462083335,76
"262","RIC",37.50527778,-77.31972222,923991
"263","RIL",39.5237963,-107.745092596667,364
"264","RNO",39.498472225,-119.76777778,2079447
"265","ROA",37.325388892,-79.975722226,157439
"266","ROC",43.1198148166667,-77.6717592566667,977107
"267","RST",43.90962963,-92.4975925933333,150207
"268","RSW",26.53611111,-81.75513889,1645377
"269","SAN",32.7333333333333,-117.18787037,5543244
"270","SAT",29.533666666,-98.469444444,2683582
"271","SAV",32.1275,-81.20236111,441428
"272","SBA",34.426944445,-119.840416665,138105
"273","SBN",41.70694444125,-86.316493055,343833
"274","SBP",35.236944445,-120.640833335,9114
"275","SCE",40.833833334,-77.854722222,3162
"276","SCK",37.894305555,-121.23875,4963
"277","SDF",38.17787037,-85.73787037,1108657
"278","SEA",47.4487962966667,-122.30842593,7341382
"279","SFO",37.61888889,-122.37527778,11529676
"280","SGF",37.24277778,-93.386805555,243086
"281","SGH",39.839305555,-83.84,93
"282","SHV",32.446805555,-93.82555556,228563
"283","SJC",37.3628703733333,-121.93277778,3040123
"284","SJT",31.35875,-100.495416665,40457
"285","SJU",18.4398611083333,-66.0021296266667,3222994
"286","SLC",40.78648148,-111.971203703333,6512707
"287","SLE",44.90986111,-123.001944445,2428
"288","SMF",38.69555556,-121.590277775,2521572
"289","SMX",34.900555556,-120.45777778,2045
"290","SNA",33.67555556,-117.867499996667,2828412
"291","SPI",39.84416667,-89.6786111133333,90873
"292","SPS",33.98861111,-98.49194444,37740
"293","SRQ",27.3944444466667,-82.55425926,799121
"294","STL",38.74824074,-90.3674074066667,9564024
"295","STP",44.93458333,-93.06013889,265
"296","STS",38.509277778,-122.812555558,12768
"297","STT",18.33722222,-64.97333333,516164
"298","STX",17.70326389,-64.7996527775,182667
"299","SUN",43.50402778,-114.301944445,28737
"300","SUX",42.4021296266667,-96.38425926,37525
"301","SWF",41.505,-74.10097222,310376
"302","SYR",43.110833335,-76.104444445,878353
"303","TBN",37.74152778,-92.140694445,4788
"304","TEX",37.95388889,-107.90861111,131
"305","TLH",30.3971759283333,-84.3508333316667,315705
"306","TOL",41.588888885,-83.804305555,205795
"307","TPA",27.97430556,-82.534305555,4403761
"308","TPH",38.06027778,-117.08694444,NA
"309","TRI",36.475444446,-82.407277778,151362
"310","TUL",36.198055555,-95.88888889,1409977
"311","TUS",32.1170370366667,-110.942037036667,1246351
"312","TVC",44.741333336,-85.582777776,109861
"313","TVL",38.89402778,-119.99486111,4141
"314","TWF",42.48194444,-114.487222225,9901
"315","TXK",33.4554629633333,-93.9898148166667,24638
"316","TYR",32.354166668,-95.40188889,56831
"317","TYS",35.810555552,-83.99427778,557214
"318","UIN",39.94316667,-91.194999996,10808
"319","VLD",30.781805555,-83.276527775,9217
"320","VPS",30.48333333,-86.52527778,111194
"321","YIP",42.239222224,-83.530777776,135
"322","YKM",46.5675,-120.540972225,55775
"323","YNG",41.260222222,-80.677722224,16513
