"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"75","BGR",44.80763889,-68.82791667,190227
"76","BHB",44.449305555,-68.36166667,9617
"77","BHM",33.5632638925,-86.754722225,1440621
"78","BID",41.167361115,-71.578472225,8491
"79","BIF",31.84944444,-106.37972222,1313
"80","BIH",37.373111114,-118.363888888,2
"81","BIL",45.8075,-108.543055556667,396535
"82","BIS",46.775833335,-100.749166665,183523
"83","BJC",39.90888889,-105.11722222,19
"84","BJI",47.5098611075,-94.934166665,21934
"85","BKG",36.53194444,-93.20055556,42653
"86","BKL",41.5175,-81.68311111,880
"87","BKW",37.78458333,-81.12416667,2622
"88","BLD",35.947444444,-114.861055556,70518
"89","BLI",48.79361111,-122.53611111,326712
"90","BLM",40.18666667,-74.12472222,427
"91","BLV",38.54402778,-89.843194445,1661
"92","BMG",39.1420370366667,-86.61537037,1300
"93","BMI",40.47958333,-88.921666665,243362
"94","BNA",36.125555555,-86.68,4365183
"95","BOI",43.56486111,-116.22388889,1396465
"96","BOS",42.363333335,-71.00625,10804547
"97","BPT",29.95083333,-94.02013889,21080
"98","BQK",31.2589814833333,-81.46638889,27897
"99","BQN",18.4951851833333,-67.1296296266667,220572
"100","BRD",46.4011904771429,-94.1355555571429,15471
"101","BRL",40.78472222,-91.124444445,1973
"102","BRO",25.907444442,-97.426444444,80322
"103","BTL",42.30777778,-85.24888889,118
"104","BTM",45.952916665,-112.495694445,25118
"105","BTP",40.77675926,-79.95074074,NA
"106","BTR",30.53266667,-91.150111112,347181
"107","BTV",44.47236111,-73.153194445,697773
"108","BUF",42.9406481516667,-78.7324074083333,2655120
"109","BUR",34.2001851866667,-118.358055556667,2294641
"110","BVY",42.584000002,-70.916,5
"111","BWG",36.96333333,-86.42097222,729
"112","BWI",39.175444444,-76.668888888,10127898
"113","BYW",48.57902778,-122.825694445,1
"114","BZN",45.778,-111.153111108,343600
"115","C01",34.21375,-119.09444444,23
"116","CAE",33.9386111133333,-81.1181481466667,514829
"117","CAK",40.914444445,-81.44263889,712017
"118","CCR",37.9894444433333,-122.05611111,5
"119","CDC",37.701666665,-113.0975,5400
"120","CDR",42.83625,-103.09652778,1875
"121","CEC",41.78013889,-124.23625,11479
"122","CEF",42.195833335,-72.53263889,1409
"123","CEZ",37.30291667,-108.62763889,7694
"124","CGI",37.224444445,-89.57125,972
"125","CHA",35.035833335,-85.20361111,310597
"126","CHO",38.13961111,-78.452611112,180126
"127","CHS",32.89888889,-80.039722225,1090263
"128","CIC",39.795555555,-121.8575,23232
"129","CID",41.8845370333333,-91.7076851833333,474246
"130","CIU",46.246388885,-84.469305555,13110
"131","CKB",39.296888892,-80.228111112,9723
"132","CLD",33.1285185166667,-117.279814813333,24899
"133","CLE",41.409722218,-81.853777776,4579956
"134","CLL",30.589027775,-96.364166665,73141
"135","CLM",48.119583335,-123.496666665,12772
"136","CLT",35.2155555566667,-80.9426851866667,16005900
"137","CLU",39.26194444,-85.89638889,2
"138","CMH",39.9963425916667,-82.8898148116667,3082210
"139","CMI",40.039305555,-88.27875,87554
"140","CMX",47.168055555,-88.48777778,24788
"141","CNM",32.33736111,-104.263055555,3242
"142","CNY",38.75722222,-109.750416665,1900
"143","COD",44.518055555,-109.025694445,26605
"144","COS",38.80736111,-104.705,919989
"145","COU",38.816833334,-92.218944446,26818
"146","CPR",42.907277778,-106.46372222,73096
"147","CPS",38.57138889,-90.15722222,276
"148","CRP",27.77100694375,-97.50152777625,348910
"149","CRW",38.37388889,-81.59305556,237484
"150","CSG",32.516333334,-84.93888889,47920
"151","CSM",35.33972222,-99.2003703733333,91
"152","CVG",39.048333335,-84.668194445,4968826
"153","CVN",34.4262500016667,-103.078379631667,2028
"154","CWA",44.77986111,-89.66291667,144942
"155","CYS",41.155694445,-104.81138889,12315
"156","DAB",29.1816666666667,-81.05453704,202380
"157","DAL",32.8470370333333,-96.85212963,3672785
"158","DAY",39.901666665,-84.21972222,1232168
"159","DBQ",42.40597222,-90.710138885,39348
"160","DCA",38.851666666,-77.037611112,8356334
"161","DDC",37.762361115,-99.96527778,3247
"162","DEC",39.834305555,-88.867083335,645
"163","DEN",39.818055555,-104.77638889,22836416
"164","DET",42.4084259266667,-83.0094444433333,1
"165","DFW",32.896527775,-97.037083335,24037856
"166","DHN",31.320555555,-85.448888885,41349
"167","DIK",46.796944445,-102.799166665,8918
"168","DLH",46.8421296266667,-92.1925925933333,125111
"169","DMA",32.16638889,-110.88277778,113
"170","DOV",39.12819444,-75.465138885,1205
"171","DPA",41.91555556,-88.24666667,2
"172","DQK",44.054555556,-75.722388888,72
"173","DQR",35.9883333333333,-113.814444443333,40086
"174","DRO",37.1550925933333,-107.749074073333,148049
"175","DRT",29.37416667,-100.92722222,13436
"176","DSM",41.5339814833333,-93.6590740766667,852293
"177","DTW",42.214583335,-83.348888885,13806372
"178","DUJ",41.17833333,-78.89875,5088
"179","DVL",48.115166668,-98.908833332,3734
"180","DYS",32.419555556,-99.85588889,445
"181","EAR",40.727638885,-99.00277778,9744
"182","EAT",47.398722224,-120.206666664,51254
"183","EAU",44.8649074033333,-91.4862037033333,13179
"184","EFD",29.60722222,-95.15861111,680
"185","EGE",39.642944446,-106.92211111,181406
"186","EKI",41.7206349171429,-85.9980952371429,3
"187","EKO",40.824777778,-115.791166668,20601
"188","ELD",33.22064815,-92.8142592566667,127
"189","ELM",42.160055554,-76.8925,114512
"190","ELN",47.033472225,-120.53041667,2
"191","ELP",31.80711111,-106.377,1495218
"192","ELY",39.30083333,-114.84194444,181
"193","ENV",40.71861111,-114.030555554,50207
"194","ERI",42.0816666666667,-80.1762037033333,121072
"195","ESC",45.72166667,-87.09013889,6825
"196","ESD",48.70833333,-122.91152778,3397
"197","ESF",31.39513889,-92.296527775,4
"198","ESN",38.803472225,-76.068333335,NA
"199","EUG",44.122638885,-123.21472222,339918
"200","EVV",38.03861111,-87.5306481466667,153841
"201","EWB",41.6766666675,-70.9581944475,11669
"202","EWN",35.0731250025,-77.0428819475,112881
"203","EWR",40.694166665,-74.17013889,11277679
"204","EYW",24.555833335,-81.75958333,234256
"205","F70",33.57513889,-117.128194445,NA
"206","FAR",46.9172222266667,-96.81509259,351009
"207","FAT",36.77638889,-119.718134921429,545747
"208","FAY",34.99125,-78.88027778,230888
"209","FCA",48.31166667,-114.25361111,160026
"210","FCM",44.82736111,-93.457916665,2
"211","FFO",39.82611111,-84.04833333,62
"212","FHU",31.58861111,-110.34375,38
"213","FID",41.25138889,-72.03166667,22
"214","FKL",41.37763889,-79.86041667,1436
"215","FLG",35.13902778,-111.67041667,66590
"216","FLL",26.072453705,-80.1516203716667,8792353
"217","FLO",34.187083335,-79.724166665,77136
"218","FMN",36.74125,-108.229583335,10841
"219","FNL",40.4509259233333,-105.01101852,30987
"220","FNT",42.965777782,-83.743666666,489344
"221","FOD",42.551805555,-94.19083333,5360
"222","FOE",38.951166664,-95.663388888,3069
"223","FOK",40.84361111,-72.6320370366667,29
"224","FRD",48.524166665,-123.024166665,12872
"225","FRG",40.729166665,-73.414166665,1836
"226","FSD",43.580416665,-96.741388885,331548
"227","FSM",35.33666667,-94.3675,76081
"228","FTW",32.81909722,-97.361319445,749
"229","FTY",33.77916667,-84.52138889,2
"230","FWA",40.97833333,-85.189861115,259147
"231","FWH",32.7689814833333,-97.4412962966667,123
"232","FWS",32.56527778,-97.308194445,27
"233","FXE",26.19708333,-80.17083333,11
"234","FYV",36.0045370366667,-94.1700925933333,943
"235","GBD",38.345694445,-98.86166667,540
"236","GBR",42.184305555,-73.40375,6
"237","GCC",44.35013889,-105.53222222,26859
"238","GCK",37.92824074,-100.72796296,10005
"239","GCN",35.95208333,-112.14722222,68982
"240","GDV",47.13875,-104.80708333,243
"241","GED",38.688555558,-75.35911111,6
"242","GEG",47.619583335,-117.53402778,1488701
"243","GFK",47.94958333,-97.17625,97255
"244","GFL",43.342777775,-73.609722225,4
"245","GGG",32.38527778,-94.713333335,24909
"246","GGW",48.21263889,-106.61513889,1148
"247","GJT",39.120555555,-108.52027778,228791
"248","GLH",33.483111112,-90.985444448,6262
"249","GMU",34.84791667,-82.35013889,10
"250","GNV",29.68986111,-82.27375,130087
"251","GON",41.329444445,-72.045833335,2
"252","GPT",30.406666665,-89.07013889,397218
"253","GRB",44.485388888,-88.129888888,347650
"254","GRI",40.96736111,-98.308194445,20136
"255","GRK",31.06597222,-97.828194445,205942
"256","GRR",42.8810185166667,-85.5237037066667,879198
"257","GSB",35.33958333,-77.96027778,123
"258","GSO",36.096666665,-79.941944445,861941
"259","GSP",34.89777778,-82.2155555566667,624930
"260","GTF",47.483111112,-111.369722224,146072
"261","GTR",33.449305555,-88.59138889,36273
"262","GUC",38.53411111,-106.93366667,42104
"263","GUS",40.64805556,-86.15222222,85
"264","GWO",33.49440972,-90.08673611125,4
"265","GYY",41.617055556,-87.414,1618
"266","HDN",40.48138889,-107.21888889,122438
"267","HFD",41.735,-72.64972222,2
"268","HGR",39.708194445,-77.728194445,13365
"269","HHH",32.220555555,-80.690416665,66844
"270","HHR",33.92277778,-118.33527778,NA
"271","HIB",47.3879629633333,-92.8387037033333,8763
"272","HIF",41.12375,-111.9725,296
"273","HKY",35.740833335,-81.38972222,78
"274","HLG",40.17472222,-80.64736111,2
"275","HLM",42.79583333,-86.16194444,5
"276","HLN",46.606777778,-111.982833332,87681
"277","HMN",32.85211111,-106.106555558,113
"278","HOB",32.687722222,-103.217055552,715
"279","HON",44.384444445,-98.2275,2142
"280","HOP",36.670694445,-87.49388889,399
"281","HOT",34.478472225,-93.09611111,89
"282","HOU",29.64527778,-95.27875,4084154
"283","HPN",41.067916665,-73.70763889,958694
"284","HRL",26.227944444,-97.654333332,357509
"285","HRO",36.26152778,-93.15513889,245
"286","HSH",35.97277778,-115.13444444,29
"287","HST",25.4882407433333,-80.3839814833333,31
"288","HSV",34.64,-86.77527778,572481
"289","HTO",40.95944444,-72.2518518533333,45
"290","HTS",38.367611108,-82.558777778,103916
"291","HUF",39.4527083325,-87.30736111,351
"292","HVN",41.264583335,-72.887638885,32982
"293","HVR",48.54375,-109.761666665,729
"294","HWD",37.65902778,-122.122083335,25
"295","HYA",41.667638885,-70.28041667,47568
"296","HYS",38.844166665,-99.273611115,7494
"297","IAD",38.944583335,-77.45875,8185244
"298","IAG",43.107333332,-78.945888888,17617
"299","IAH",29.9837037,-95.3404629633333,15252709
"300","ICT",37.65,-97.433000004,729682
"301","IDA",43.51486111,-112.067777775,138928
"302","IFP",35.157111108,-114.560611108,107592
"303","IGM",35.258055555,-113.93902778,859
"304","ILG",39.67847222,-75.607083335,287
"305","ILM",34.270055556,-77.90288889,400408
"306","IMT",45.816944445,-88.114305555,5374
"307","IND",39.7243055575,-86.2860416675,3703644
"308","INL",48.56505556,-93.40261111,15837
"309","INT",36.134444445,-80.22375,2515
"310","IPL",32.83477778,-115.577944444,5641
"311","IPT",41.2409722225,-76.925,19827
"312","IRK",40.093277776,-92.544777778,926
"313","ISM",28.29,-81.43708333,3
"314","ISN",48.177083335,-103.639166665,11229
"315","ISO",35.32902778,-77.61277778,5206
"316","ISP",40.795972225,-73.100555555,929519
"317","ISS",43.96236111,-69.71236111,1
"318","ITH",42.490833335,-76.458333335,109953
"319","IWD",46.52652778,-90.13152778,1089
"320","IYK",35.65763889,-117.829305555,11081
"321","JAC",43.606944445,-110.73736111,284132
"322","JAN",32.3107142842857,-90.07583333,635018
"323","JAX",30.489444445,-81.68777778,2775819
"324","JBR",35.830833335,-90.64736111,66
"325","JCI",38.83083333,-94.89027778,NA
"326","JFK",40.63961111,-73.778388888,11981138
"327","JGG",37.23916667,-76.71611111,NA
"328","JHW",42.151944445,-79.25805556,3532
"329","JLN",37.1515740733333,-94.4983333333333,3773
"330","JMS",46.92986111,-98.678194445,3458
"331","JQF",35.38652778,-80.709444445,7171
"332","JRB",40.70263889,-74.00875,565
"333","JST",40.316000002,-78.834333332,7956
"334","JXN",42.2600000033333,-84.46138889,4
"335","KEH",47.75472222,-122.25916667,1498
"336","KY3",38.05805556,-83.97944444,4
"337","LAF",40.4120370333333,-86.93472222,1477
"338","LAL",27.98888889,-82.016666665,NA
"339","LAM",35.87972222,-106.269027775,NA
"340","LAN",42.7789814833333,-84.58759259,138791
"341","LAR",41.312777775,-105.67402778,8660
"342","LAS",36.0799074066667,-115.154444443333,17928655
"343","LAW",34.56875,-98.41638889,66046
"344","LAX",33.9425347225,-118.40781250125,18474370
"345","LBB",33.6634126971429,-101.821984128571,534784
"346","LBE",40.2747222233333,-79.4065740766667,10467
"347","LBF",41.12722222,-100.69013889,7840
"348","LBL",37.044111112,-100.96,3800
"349","LCH",30.1287962966667,-93.22564815,53749
"350","LCI",43.572222225,-71.419444445,3
"351","LCK",39.81388889,-82.92925926,5756
"352","LEB",43.627083335,-72.305,6002
"353","LEW",44.047916665,-70.28375,8
"354","LEX",38.0377777766667,-84.60537037,448995
"355","LFI",37.08277778,-76.360694445,91
"356","LFT",30.2050462966667,-91.98763889,205038
"357","LGA",40.777777775,-73.8733333325,10555593
"358","LGB",33.8176851866667,-118.151435186667,1401328
"359","LGU",41.789444445,-111.853333335,785
"360","LIT",34.7293055533333,-92.22634259,1107677
"361","LJN",29.03833333,-95.45694444,6913
"362","LKE",47.62888889,-122.33861111,13616
"363","LKP",44.26444444,-73.961805555,9
"364","LMT",42.1575,-121.733611114,20020
"365","LNK",40.85083333,-96.75902778,142294
"366","LNS",40.121666665,-76.29708333,4300
"367","LOT",41.60805556,-88.09611111,1
"368","LPS",48.483333335,-122.93666667,1090
"369","LRD",27.54425926,-99.4614814833333,100918
"370","LRU",32.290138885,-106.921805555,278
"371","LSE",43.87877778,-91.256611114,104214
"372","LSF",32.335111112,-84.989888888,421
"373","LSV",36.235,-115.03388889,1290
"374","LUF",33.535,-112.38305556,64
"375","LUK",39.103055555,-84.42,417
"376","LVS",35.65416667,-105.1425,7
"377","LWB",37.859027775,-80.399027775,4580
"378","LWS",46.37458333,-117.01486111,62180
"379","LWT",47.05013889,-109.46888889,1036
"380","LYH",37.326805555,-79.20111111,86232
"381","LZU",33.97791667,-83.96236111,44
"382","MA1",41.35833333,-70.52444444,7
"383","MAF",31.942166666,-102.20183333,423560
"384","MAZ",18.25703704,-67.14861111,4386
"385","MBL",44.273194445,-86.250138885,2719
"386","MBS",43.5321296333333,-84.08101852,144807
"387","MCD",45.86486111,-84.63722222,5
"388","MCE",37.28472222,-120.513333335,1040
"389","MCF",27.849166665,-82.52138889,68
"390","MCI",39.2975,-94.71388889,4873044
"391","MCK",40.20625,-100.59097222,1655
"392","MCN",32.694305555,-83.64916667,1461
"393","MCO",28.430555555,-81.316805555,14896791
"394","MCW",43.157611112,-93.330888888,11076
"395","MDT",40.19305556,-76.76236111,609532
"396","MDW",41.785416665,-87.75222222,8223109
"397","ME1",44.99194444,-70.66472222,7
"398","MEI",32.33486111,-88.750555555,18524
"399","MEM",35.04611111,-89.97763889,4864622
"400","MER",37.38055556,-120.56805556,8
"401","MFE",26.176388885,-98.239166665,361539
"402","MFR",42.3737962966667,-122.872685183333,286702
"403","MGE",33.914833332,-84.516555558,143
"404","MGM",32.30027778,-86.3925,163277
"405","MGW",39.643222224,-79.916722222,10623
"406","MGY",39.59,-84.224305555,6
"407","MHK",39.141666665,-96.67027778,23672
"408","MHR",38.555833335,-121.29638889,26
"409","MHT",42.9369444425,-71.438125,1572773
"410","MIA",25.7934259266667,-80.2874074066667,8263910
"411","MIB",48.415694445,-101.35763889,104
"412","MIE",40.2406481466667,-85.3949074033333,678
"413","MJX",39.9270370366667,-74.2935648166667,4
"414","MKC",39.123194445,-94.59277778,1922
"415","MKE",42.9479761885714,-87.8969047614286,3770449
"416","MKG",43.169722225,-86.2375,15485
"417","MKL",35.600694445,-88.91541667,1187
"418","MLB",28.1025925933333,-80.6437963,109460
"419","MLI",41.448333334,-90.507666668,461877
"420","MLS",46.42855556,-105.885111112,891
"421","MLU",32.51097222,-92.038333335,85255
"422","MMH",37.63111111,-118.85138889,6148
"423","MMT",33.92033333,-80.800944444,NA
"424","MMU",40.799305555,-74.415416665,76
"425","MNZ",38.721388888,-77.515833336,NA
"426","MOB",30.68986111,-88.241805555,280300
"427","MOD",37.626388885,-120.95486111,24954
"428","MOT",48.25861111,-101.279444445,67054
"429","MPV",44.20347222,-72.564444445,10
"430","MQJ",39.84338889,-85.897277776,4
"431","MQT",46.35361111,-87.39527778,53667
"432","MQY",36.00888889,-86.52,989
"433","MRK",25.99486111,-81.67263889,NA
"434","MRY",36.587166664,-121.84405556,190563
"435","MSL",34.74527778,-87.61027778,6894
"436","MSN",43.14097222,-89.33722222,747116
"437","MSO",46.915972225,-114.08902778,281057
"438","MSP",44.884027775,-93.219722225,14136706
"439","MSS",44.9363888883333,-74.845462965,3252
"440","MSY",29.992888886,-90.25716667,3906572
"441","MTC",42.609055554,-82.836444444,264
"442","MTH",24.72611111,-81.05138889,1127
"443","MTJ",38.50513889,-107.894444445,92121
"444","MTN",39.32555556,-76.41388889,22
"445","MTO",39.478055558,-88.279333334,249
"446","MTP",41.07666667,-71.92055556,20
"447","MUO",43.04361111,-115.872083335,244
"448","MVM",36.713055555,-110.232638885,388
"449","MVW",48.470611112,-122.419111112,15
"450","MVY",41.393055555,-70.61527778,42107
"451","MWA",37.754388888,-89.012166666,3320
"452","MWC",43.10986111,-88.034305555,1
"453","MWH",47.20712963,-119.318333336667,2694
"454","MYH",36.73433333,-111.75288889,5
"455","MYR",33.679444445,-78.929027775,703981
"456","ND1",46.648666666,-96.998833334,2
"457","NEW",30.04097222,-90.0275,23
"458","NGU",36.937555556,-76.289444448,2136
"459","NIP",30.233833334,-81.6755,1642
"460","NJ1",39.77833333,-74.94777778,NA
"461","NJ2",39.665500002,-74.307833336,NA
"462","NJK",32.828333335,-115.67027778,NA
"463","NKT",36.54398148,2.41175925666667,2791
"464","NKX",32.86861111,-117.142611114,445
"465","NPA",30.353055555,-87.31916667,NA
"466","NPT",41.5320833325,-71.28201389,14
"467","NQA",35.35666667,-89.87041667,185
"468","NQX",24.575277776,-81.688055558,46
"469","NRB",30.39152778,-81.424166665,7
"470","NTD",34.119833336,-119.12022222,145
"471","NUQ",37.4155555566667,-122.04824074,69
"472","NUW",48.35208333,-122.655,7
"473","NYL",32.65666667,-114.60583333,74509
"474","NZY",32.698833334,-117.214222224,788
"475","OAJ",34.829722225,-77.611944445,119952
"476","OAK",37.72114583375,-122.2211458325,4470913
"477","OCF",29.1733333333333,-82.2250925933333,172
"478","ODW",48.2525,-122.673055555,NA
"479","OFF",41.118888885,-95.910416665,96
"480","OGD",41.195972225,-112.011944445,33
"481","OGS",44.681999998,-75.464722222,2027
"482","OKC",35.39277778,-97.60101852,1662285
"483","OKK",40.52851852,-86.05888889,2
"484","OLF",48.09458333,-105.570694445,900
"485","OLM",46.971527775,-122.902916665,3
"486","OMA",41.3025,-95.89375,2075059
"487","ONP",44.57972222,-124.057870373333,1995
"488","ONT",34.05611111,-117.60111111,2371469
"489","OPF",25.90722222,-80.278657405,40
"490","ORD",41.9792129633333,-87.9071759283333,25840208
"491","ORF",36.895277775,-76.20125,1700199
"492","ORH",42.26761111,-71.875444444,17108
"493","ORL",28.544861115,-81.33430556,1
"494","OSH",43.984166665,-88.55694444,3
"495","OSU",40.07888889,-83.073194445,6
"496","OTH",43.41824074,-124.242314813333,22333
"497","OTS",48.498833334,-122.662222222,959
"498","OWB",37.739277778,-87.166722218,10481
"499","OWD",42.19125,-71.17513889,3
"500","OXC",41.47861111,-73.13527778,53
"501","OXR",34.20097222,-119.206805555,12053
"502","PAE",47.907638885,-122.28152778,185
"503","PAH",37.060694445,-88.77277778,18517
"504","PAM",30.0693981466667,-85.5754166683333,320
"505","PBG",44.65083333,-73.46805556,71819
"506","PBI",26.68263889,-80.094861115,2959601
"507","PBX",37.561805555,-82.56638889,6
"508","PDK",33.87527778,-84.30208333,82
"509","PDT",45.695555554,-118.841000002,3827
"510","PDX",45.58888889,-122.59597222,5878700
"511","PFN",30.2125,-85.68194444,150378
"512","PGA",36.92625,-111.447777775,6572
"513","PGD",26.91902778,-81.99111111,52440
"514","PGO",37.281944445,-107.05597222,4
"515","PGS",35.52833333,-113.24666667,NA
"516","PGV",35.635000002,-77.384833336,58993
"517","PHF",37.13175926,-76.49324074,497823
"518","PHL",39.871277776,-75.242277778,13160109
"519","PHX",33.43513889,-112.010555555,17220564
"520","PIA",40.6623148166667,-89.6892592566667,242126
"521","PIB",31.46736111,-89.336805555,12967
"522","PIE",27.9090740733333,-82.6868055566667,377708
"523","PIH",42.911527775,-112.595138885,21027
"524","PIR",44.383194445,-100.285,13673
"525","PIT",40.49402778,-80.234305555,3893312
"526","PKB",39.345111112,-81.439222222,5920
"527","PLN",45.57083333,-84.794722225,23593
"528","PNE",40.0808333333333,-75.0118518533333,2
"529","PNS",30.47333333,-87.1869444466667,694748
"530","POB",35.17083333,-79.0144907366667,3876
"531","POU",41.626944448,-73.883888892,5
"532","PQI",46.686944445,-68.04611111,13300
"533","PRC",34.653666664,-112.42038889,11648
"534","PSC",46.264305555,-119.116944445,258374
"535","PSE",18.0094444425,-66.563125,88816
"536","PSF",42.42711111,-73.29188889,5
"537","PSM",43.07791667,-70.82333333,4241
"538","PSP",33.8290277775,-116.5061111125,662476
"539","PTK",42.66527778,-83.41930556,1911
"540","PUB",38.290222224,-104.497000002,5155
"541","PUW",46.744305555,-117.10722222,32423
"542","PVC",42.072152775,-70.221041665,10747
"543","PVD",41.72411111,-71.427666666,2147464
"544","PVU",40.218611115,-111.722777775,1467
"545","PWK",42.1129166675,-87.90125,15
"546","PWM",43.645555556,-70.307833334,870936
"547","PWT",47.48675926,-122.763796293333,361
"548","PYM",41.909055556,-70.728555556,4
"549","QQU",35.65194444,-109.067083335,1
"550","RAP",44.04527778,-103.05708333,266421
"551","RCA",44.145,-103.103333335,143
"552","RCE",48.61222222,-123.13861111,3366
"553","RDD",40.50861111,-122.292777775,54106
"554","RDG",40.37861111,-75.964583335,1561
"555","RDM",44.254305555,-121.150694445,221421
"556","RDU",35.87652778,-78.78472222,4352902
"557","REB",34.08527778,-117.145972225,NA
"558","RFD",42.19625,-89.09486111,91186
"559","RHI",45.63111111,-89.462083335,26590
"560","RIC",37.50527778,-77.31972222,1642251
"561","RIL",39.5237963,-107.745092596667,1
"562","RIV",33.880694445,-117.259027775,2904
"563","RIW",43.064305555,-108.45833333,14150
"564","RKD",44.059583335,-69.098611115,5983
"565","RKS",41.59527778,-109.065555555,19372
"566","RME",43.23388889,-75.40722222,1083
"567","RMN",38.39805556,-77.45555556,3
"568","RNO",39.498472225,-119.76777778,1827243
"569","RNT",47.49305556,-122.21583333,6
"570","ROA",37.325388892,-79.975722226,297526
"571","ROC",43.1198148166667,-77.6717592566667,1270009
"572","ROG",36.372444444,-94.10694444,5
"573","ROW",33.300833335,-104.53,37773
"574","RQR",45.42555556,-84.91333333,7
"575","RSJ",48.63333333,-122.85,891
"576","RSN",32.513194445,-92.60861111,27
"577","RST",43.90962963,-92.4975925933333,128034
"578","RSW",26.53611111,-81.75513889,3578590
"579","RUT",43.529777776,-72.949444442,4381
"580","SAC",38.5125,-121.492916665,6
"581","SAF",35.61736111,-106.088888885,9628
"582","SAN",32.7333333333333,-117.18787037,8252434
"583","SAT",29.533666666,-98.469444444,3724548
"584","SAV",32.1275,-81.20236111,798810
"585","SBA",34.426944445,-119.840416665,379532
"586","SBN",41.70694444125,-86.316493055,317317
"587","SBP",35.236944445,-120.640833335,117369
"588","SBY",38.340055558,-75.509888888,59653
"589","SC1",32.47902778,-80.721111115,NA
"590","SCE",40.833833334,-77.854722222,130492
"591","SCF",33.62277778,-111.91055556,8
"592","SCH",42.8525,-73.929305555,6
"593","SCK",37.894305555,-121.23875,28348
"594","SDF",38.17787037,-85.73787037,1611753
"595","SDM",32.57222222,-116.980555555,53
"596","SDX",34.84861111,-111.788055555,3
"597","SDY",47.70694444,-104.192388888,2766
"598","SEA",47.4487962966667,-122.30842593,12349611
"599","SFB",28.7766666666667,-81.2364814833333,600306
"600","SFO",37.61888889,-122.37527778,13610069
"601","SGF",37.24277778,-93.386805555,397945
"602","SGR",29.62222222,-95.65666667,2
"603","SGU",37.047722224,-113.526666668,38785
"604","SHD",38.26388889,-78.89652778,8308
