"","ORIGIN","DEST","PASSENGERS"
"1","1B1","BDL",1
"2","1B1","LEB",2
"3","ABE","ADW",35
"4","ABE","ATL",32925
"5","ABE","AVP",26
"6","ABE","AZO",54
"7","ABE","BNA",13
"8","ABE","CEF",38
"9","ABE","CHS",28
"10","ABE","CLE",25705
"11","ABE","CLT",61949
"12","ABE","CWA",41
"13","ABE","DAY",1
"14","ABE","DSM",72
"15","ABE","DTW",36769
"16","ABE","EVV",12
"17","ABE","EWR",503
"18","ABE","FLL",5684
"19","ABE","FWA",39
"20","ABE","GNV",6
"21","ABE","GRR",2
"22","ABE","GSO",143
"23","ABE","GSP",5
"24","ABE","IAD",29084
"25","ABE","ICT",377
"26","ABE","ILM",84
"27","ABE","IND",37
"28","ABE","JAX",60
"29","ABE","JFK",167
"30","ABE","LBE",76
"31","ABE","LGA",513
"32","ABE","LIT",4
"33","ABE","MCO",13717
"34","ABE","MKE",7
"35","ABE","MLI",20
"36","ABE","MYR",8871
"37","ABE","ORD",43143
"38","ABE","PFN",5
"39","ABE","PGD",4286
"40","ABE","PHL",39692
"41","ABE","PIE",22706
"42","ABE","PIT",266
"43","ABE","RDU",14
"44","ABE","ROA",12
"45","ABE","SAV",42
"46","ABE","SBN",2
"47","ABE","SDF",35
"48","ABE","SFB",44330
"49","ABE","SGF",9
"50","ABE","SHV",18
"51","ABE","SRQ",21
"52","ABE","STT",1
"53","ABE","TLH",52
"54","ABE","TYS",9
"55","ABE","UTM",224
"56","ABE","XNA",8
"57","ABI","AMA",119
"58","ABI","AUS",42
"59","ABI","DFW",78504
"60","ABI","ENV",925
"61","ABI","GRK",52
"62","ABI","IFP",843
"63","ABI","MCI",30
"64","ABI","OKC",23
"65","ABI","SJT",102
"66","ABI","SPS",35
"67","ABI","STJ",90
"68","ABI","UTM",91
"69","ABI","YKM",97
"70","ABQ","ADW",42
"71","ABQ","ALB",419
"72","ABQ","ALM",336
"73","ABQ","AMA",2038
"74","ABQ","ATL",133050
"75","ABQ","AUS",8151
"76","ABQ","BDL",72
"77","ABQ","BHM",1063
"78","ABQ","BIL",83
"79","ABQ","BNA",3742
"80","ABQ","BOI",3208
"81","ABQ","BOS",103
"82","ABQ","BUF",833
"83","ABQ","BUR",6686
"84","ABQ","BWI",58440
"85","ABQ","CAE",125
"86","ABQ","CHS",131
"87","ABQ","CLE",642
"88","ABQ","CLL",136
"89","ABQ","CLT",575
"90","ABQ","CMH",455
"91","ABQ","CNM",2068
"92","ABQ","COS",268
"93","ABQ","CPR",9
"94","ABQ","CVG",156
"95","ABQ","CVN",2083
"96","ABQ","DAL",179326
"97","ABQ","DAY",109
"98","ABQ","DCA",1347
"99","ABQ","DEN",331383
"100","ABQ","DFW",305624
"101","ABQ","DTW",4331
"102","ABQ","ELP",31429
"103","ABQ","ENV",799
"104","ABQ","EWR",512
"105","ABQ","FAT",323
"106","ABQ","FLL",2815
"107","ABQ","FNL",126
"108","ABQ","FOE",39
"109","ABQ","FSM",258
"110","ABQ","GEG",918
"111","ABQ","GJT",6
"112","ABQ","GTF",17
"113","ABQ","HLN",13
"114","ABQ","HOB",754
"115","ABQ","HOU",68170
"116","ABQ","HRL",179
"117","ABQ","HSV",180
"118","ABQ","IAD",36722
"119","ABQ","IAH",128855
"120","ABQ","ICT",150
"121","ABQ","IDA",69
"122","ABQ","IFP",1428
"123","ABQ","IGM",52
"124","ABQ","IND",602
"125","ABQ","ISP",10
"126","ABQ","JAC",8
"127","ABQ","JAN",408
"128","ABQ","JAX",610
"129","ABQ","JFK",526
"130","ABQ","LAR",156
"131","ABQ","LAS",159145
"132","ABQ","LAX",135577
"133","ABQ","LBB",19754
"134","ABQ","LGA",2627
"135","ABQ","LGB",37
"136","ABQ","LIT",1588
"137","ABQ","MAF",20089
"138","ABQ","MCI",39725
"139","ABQ","MCO",54438
"140","ABQ","MDW",72819
"141","ABQ","MEM",70
"142","ABQ","MFR",13
"143","ABQ","MHK",82
"144","ABQ","MHT",2598
"145","ABQ","MKE",198
"146","ABQ","MLI",64
"147","ABQ","MOB",4
"148","ABQ","MSO",87
"149","ABQ","MSP",82847
"150","ABQ","MSY",1158
"151","ABQ","OAK",82134
"152","ABQ","OKC",13
"153","ABQ","OMA",642
"154","ABQ","ONT",7734
"155","ABQ","ORD",87250
"156","ABQ","ORF",352
"157","ABQ","PBI",421
"158","ABQ","PDX",30221
"159","ABQ","PHL",4336
"160","ABQ","PHX",375795
"161","ABQ","PIT",458
"162","ABQ","PSC",1
"163","ABQ","PSP",35
"164","ABQ","PVD",808
"165","ABQ","PVU",123
"166","ABQ","RDM",99
"167","ABQ","RDU",594
"168","ABQ","RIC",57
"169","ABQ","RNO",1647
"170","ABQ","RSW",878
"171","ABQ","SAN",64389
"172","ABQ","SAT",15123
"173","ABQ","SBA",6
"174","ABQ","SBP",113
"175","ABQ","SDF",152
"176","ABQ","SEA",48584
"177","ABQ","SFO",25551
"178","ABQ","SJC",6067
"179","ABQ","SLC",100235
"180","ABQ","SMF",6468
"181","ABQ","SNA",6394
"182","ABQ","STL",28529
"183","ABQ","SVC",1860
"184","ABQ","SVN",134
"185","ABQ","TCM",23
"186","ABQ","TPA",13361
"187","ABQ","TUL",1683
"188","ABQ","TUS",51214
"189","ABQ","TX6",23
"190","ABQ","VGT",24
"191","ABQ","VNY",8
"192","ABQ","YIP",21
"193","ABR","ATW",8
"194","ABR","IAD",162
"195","ABR","MSP",20916
"196","ABY","ATL",32873
"197","ABY","SUS",129
"198","ACB","YIP",16
"199","ACK","BDR",17
"200","ACK","BOS",28126
"201","ACK","CVG",6
"202","ACK","DCA",3469
"203","ACK","EWB",7838
"204","ACK","EWR",4505
"205","ACK","HPN",2363
"206","ACK","HTO",15
"207","ACK","HYA",37200
"208","ACK","IAD",44
"209","ACK","ISP",8
"210","ACK","JFK",14925
"211","ACK","LGA",4657
"212","ACK","MCN",6
"213","ACK","MMU",28
"214","ACK","MVY",4646
"215","ACK","NPT",3
"216","ACK","OXC",4
"217","ACK","PVD",3506
"218","ACK","TEB",968
"219","ACK","TTN",8
"220","ACK","ZXU",5
"221","ACT","AMA",124
"222","ACT","BDL",125
"223","ACT","CAK",116
"224","ACT","COU",202
"225","ACT","CSG",36
"226","ACT","DFW",49129
"227","ACT","DSM",166
"228","ACT","ENV",150
"229","ACT","EWR",40
"230","ACT","FOE",93
"231","ACT","GSO",258
"232","ACT","IAD",35
"233","ACT","IAH",14017
"234","ACT","IFP",236
"235","ACT","LBB",121
"236","ACT","LNK",238
"237","ACT","OKC",35
"238","ACT","RDU",87
"239","ACT","RNO",204
"240","ACT","ROA",35
"241","ACT","SJT",76
"242","ACT","SWO",190
"243","ACT","TYS",40
"244","ACT","UTM",336
"245","ACV","BIL",8
"246","ACV","BZN",34
"247","ACV","CEC",472
"248","ACV","FCA",5
"249","ACV","IDA",2
"250","ACV","LAX",26024
"251","ACV","PDX",5353
"252","ACV","RDD",1861
"253","ACV","SEA",3325
"254","ACV","SFO",44394
"255","ACV","SLC",14437
"256","ACV","SMF",6520
"257","ACY","AGS",1096
"258","ACY","ALB",1871
"259","ACY","ATL",30052
"260","ACY","AVL",277
"261","ACY","BHM",191
"262","ACY","BNA",314
"263","ACY","BOS",20908
"264","ACY","BQN",119
"265","ACY","BUF",2077
"266","ACY","BWI",94
"267","ACY","CAE",593
"268","ACY","CAK",1328
"269","ACY","CEF",445
"270","ACY","CHA",194
"271","ACY","CHS",467
"272","ACY","CLE",4565
"273","ACY","CLT",2596
"274","ACY","CMH",717
"275","ACY","CVG",533
"276","ACY","DAL",57
"277","ACY","DAY",967
"278","ACY","DTW",1569
"279","ACY","ERI",277
"280","ACY","FAY",1243
"281","ACY","FLL",125862
"282","ACY","FWA",118
"283","ACY","GRB",117
"284","ACY","GRR",636
"285","ACY","GSO",3221
"286","ACY","IAD",110
"287","ACY","IAH",140
"288","ACY","IND",83
"289","ACY","ISO",992
"290","ACY","JAX",47
"291","ACY","LAN",40
"292","ACY","LBE",2076
"293","ACY","MCO",130624
"294","ACY","MDW",81
"295","ACY","MEM",100
"296","ACY","MHT",974
"297","ACY","MSN",194
"298","ACY","MSP",191
"299","ACY","MSY",185
"300","ACY","MYR",46176
"301","ACY","NJ1",4
"302","ACY","ORD",186
"303","ACY","PBI",20842
"304","ACY","PGV",477
"305","ACY","PIT",4231
"306","ACY","PVD",1473
"307","ACY","PWM",633
"308","ACY","RDU",2922
"309","ACY","RIC",914
"310","ACY","RME",381
"311","ACY","ROA",685
"312","ACY","ROC",911
"313","ACY","RSW",50789
"314","ACY","SBN",69
"315","ACY","SDF",581
"316","ACY","SFB",561
"317","ACY","SJU",117
"318","ACY","STL",192
"319","ACY","SYR",1846
"320","ACY","TEB",68
"321","ACY","TOL",485
"322","ACY","TPA",43250
"323","ACY","TYS",1063
"324","ACY","UTM",79
"325","ACY","YNG",3409
"326","ADS","HPN",2
"327","ADS","SMO",1
"328","ADW","ABE",33
"329","ADW","ALB",36
"330","ADW","BOS",35
"331","ADW","BWI",2
"332","ADW","BZN",41
"333","ADW","CMH",38
"334","ADW","CPS",35
"335","ADW","CVG",32
"336","ADW","DEN",43
"337","ADW","LAS",38
"338","ADW","LGB",37
"339","ADW","MSN",33
"340","ADW","MSP",36
"341","ADW","MSY",41
"342","ADW","MTC",34
"343","ADW","NIP",41
"344","ADW","PHX",38
"345","ADW","PIA",38
"346","ADW","PIT",34
"347","ADW","POB",55
"348","ADW","PSM",38
"349","ADW","RSW",45
"350","ADW","SBN",44
"351","ADW","SWF",47
"352","AEX","ATL",37175
"353","AEX","BDL",5
"354","AEX","BQN",139
"355","AEX","CMH",1
"356","AEX","CSG",83
"357","AEX","DFW",29228
"358","AEX","DQK",694
"359","AEX","DTW",119
"360","AEX","FAY",161
"361","AEX","GFK",104
"362","AEX","GLH",33
"363","AEX","HOP",165
"364","AEX","HRL",734
"365","AEX","IAH",40781
"366","AEX","LAW",44
"367","AEX","LEX",3
"368","AEX","LRD",789
"369","AEX","MDT",28
"370","AEX","MEM",18281
"371","AEX","MHT",141
"372","AEX","MIA",604
"373","AEX","MSP",5
"374","AEX","NKT",152
"375","AEX","OKC",171
"376","AEX","ORD",7
"377","AEX","PAH",6
"378","AEX","POB",516
"379","AEX","SJU",172
"380","AEX","SVN",78
"381","AEX","TRI",4
"382","AFK","HHH",4
"383","AFP","GMU",7
"384","AFW","FLL",141
"385","AFW","INT",177
"386","AFW","JQF",667
"387","AFW","SAN",34
"388","AGS","ACY",1100
"389","AGS","ALB",57
"390","AGS","ATL",123541
"391","AGS","ATW",10
"392","AGS","BHM",1
"393","AGS","BNA",10
"394","AGS","BTR",5
"395","AGS","CAK",10
"396","AGS","CLE",13
"397","AGS","CLT",68488
"398","AGS","DAY",3
"399","AGS","GPT",616
"400","AGS","HHH",28
"401","AGS","HPN",8
"402","AGS","HSV",2
"403","AGS","IAH",8
"404","AGS","JAN",4
"405","AGS","JAX",223
"406","AGS","JFK",63
"407","AGS","LGA",922
"408","AGS","LIT",17
"409","AGS","MEM",94
"410","AGS","MLB",2
"411","AGS","OKC",9
"412","AGS","PHF",97
"413","AGS","PHL",632
"414","AGS","SAV",311
"415","AGS","SFB",191
"416","AGS","TYS",1
"417","AGS","UTM",380
"418","AHN","ATL",4510
"419","AHN","BNA",114
"420","AHN","BTR",51
"421","AHN","CHO",23
"422","AHN","FYV",123
"423","AHN","GPT",50
"424","AHN","LEX",60
"425","AHN","LIT",49
"426","AHN","LNK",33
"427","AHN","MCN",10
"428","AHN","OKC",56
"429","AHN","OWB",1
"430","AHN","RDU",30
"431","AHN","SHV",50
"432","AHN","STL",25
"433","AHN","TPA",31
"434","AHN","TUP",30
"435","AHN","TYS",64
"436","AIA","BFF",2
"437","AIA","DEN",1391
"438","AIA","PIR",2
"439","AID","BUR",2
"440","AIK","OXC",4
"441","AKC","TEB",1
"442","ALB","ABE",56
"443","ALB","ABQ",69
"444","ALB","ACY",915
"445","ALB","AGS",58
"446","ALB","ALO",31
"447","ALB","ART",2682
"448","ALB","ATL",63436
"449","ALB","AUS",791
"450","ALB","AZO",13
"451","ALB","BHM",35
"452","ALB","BNA",1637
"453","ALB","BOS",4709
"454","ALB","BTV",86
"455","ALB","BUF",2564
"456","ALB","BUR",338
"457","ALB","BWI",192833
"458","ALB","CEF",212
"459","ALB","CLE",48776
"460","ALB","CLT",100946
"461","ALB","CMH",98
"462","ALB","COS",2
"463","ALB","CVG",32868
"464","ALB","DAB",25
"465","ALB","DAL",245
"466","ALB","DAY",75
"467","ALB","DCA",47184
"468","ALB","DEN",3677
"469","ALB","DFW",88
"470","ALB","DTW",85272
"471","ALB","ELP",64
"472","ALB","EWR",57041
"473","ALB","EYW",46
"474","ALB","FLL",38815
"475","ALB","FNT",25
"476","ALB","GRB",3
"477","ALB","GRR",9
"478","ALB","GSP",74
"479","ALB","HOU",2004
"480","ALB","HPN",4
"481","ALB","IAD",65771
"482","ALB","IAH",256
"483","ALB","IND",8
"484","ALB","JAN",3
"485","ALB","JAX",748
"486","ALB","JFK",28279
"487","ALB","LAS",42157
"488","ALB","LAX",654
"489","ALB","LEX",51
"490","ALB","LGA",15454
"491","ALB","LNK",4
"492","ALB","MCI",209
"493","ALB","MCO",100282
"494","ALB","MDT",25
"495","ALB","MDW",64252
"496","ALB","MEM",99
"497","ALB","MKE",5
"498","ALB","MSN",106
"499","ALB","MSP",20149
"500","ALB","MSS",3150
"501","ALB","MSY",27
"502","ALB","MYR",147
"503","ALB","OAK",999
"504","ALB","OGS",1946
"505","ALB","OKC",46
"506","ALB","ONT",348
"507","ALB","ORD",118210
"508","ALB","ORF",1089
"509","ALB","PBI",4767
"510","ALB","PDX",29
"511","ALB","PHL",83463
"512","ALB","PHX",2218
"513","ALB","PIA",2
"514","ALB","PIT",51
"515","ALB","PNS",12
"516","ALB","PVD",72
"517","ALB","RDU",1799
"518","ALB","RIC",26
"519","ALB","RME",654
"520","ALB","RNO",352
"521","ALB","ROC",37
"522","ALB","RSW",263
"523","ALB","SAN",2624
"524","ALB","SAT",461
"525","ALB","SAV",208
"526","ALB","SDF",12
"527","ALB","SEA",68
"528","ALB","SFO",656
"529","ALB","SJC",678
"530","ALB","SLC",404
"531","ALB","SMF",1663
"532","ALB","SNA",6
"533","ALB","SRQ",17
"534","ALB","STL",1863
"535","ALB","SUX",2
"536","ALB","SWF",3
"537","ALB","SYR",64
"538","ALB","TEB",17
"539","ALB","TPA",43289
"540","ALB","TUL",26
"541","ALB","TUS",11
"542","ALB","TVC",35
"543","ALB","UTM",128
"544","ALM","ABQ",345
"545","ALM","ELP",65
"546","ALO","ALB",31
"547","ALO","DLH",1
"548","ALO","FAR",147
"549","ALO","FOE",1
"550","ALO","HUF",92
"551","ALO","MSP",21366
"552","ALO","MWA",161
"553","ALO","PDX",124
"554","ALO","PIT",83
"555","ALO","RST",1
"556","ALO","SGF",121
"557","ALO","YIP",1
"558","ALO","YNG",105
"559","ALS","DEN",6267
"560","ALW","PSC",445
"561","ALW","SEA",32985
"562","AMA","ABQ",1873
"563","AMA","AUS",8953
"564","AMA","BHM",409
"565","AMA","BNA",191
"566","AMA","BUF",7
"567","AMA","BUR",36
"568","AMA","BWI",483
"569","AMA","CRP",169
"570","AMA","DAL",135422
"571","AMA","DEN",43135
"572","AMA","DFW",100867
"573","AMA","ELP",102
"574","AMA","ENV",715
"575","AMA","GEG",193
"576","AMA","HOU",11606
"577","AMA","HRL",577
"578","AMA","IAH",51237
"579","AMA","IFP",966
"580","AMA","IND",75
"581","AMA","JAN",18
"582","AMA","JAX",88
"583","AMA","LAS",29840
"584","AMA","LAX",751
"585","AMA","LBB",50
"586","AMA","LIT",16
"587","AMA","MCI",6
"588","AMA","MCO",211
"589","AMA","MDW",32
"590","AMA","MSY",235
"591","AMA","OAK",25
"592","AMA","OKC",38
"593","AMA","OMA",40
"594","AMA","ONT",260
"595","AMA","PDX",3
"596","AMA","PHL",102
"597","AMA","PHX",1679
"598","AMA","RDU",16
"599","AMA","RNO",18
"600","AMA","SAN",125
"601","AMA","SAT",2128
"602","AMA","SDF",50
"603","AMA","SEA",50
"604","AMA","SFO",160
"605","AMA","SJC",193
"606","AMA","SJT",54
"607","AMA","SLC",298
"608","AMA","SMF",238
"609","AMA","SNA",114
"610","AMA","SPS",5
"611","AMA","STL",314
"612","AMA","TPA",83
"613","ANB","DAL",46
"614","ANB","INT",174
"615","ANB","JQF",323
"616","ANB","MTO",92
"617","AND","BED",36
"618","AND","BWI",37
"619","AND","CHO",65
"620","AND","CMI",41
"621","AND","LYH",31
"622","AND","PGV",29
"623","AND","RDU",97
"624","AND","ROA",30
"625","AND","TCL",33
"626","AND","TLH",32
"627","ANP","OXC",1
"628","AOO","FRG",3
"629","AOO","IAD",6427
"630","APA","BUR",14
"631","APA","ELP",7
"632","APA","HSH",23
"633","APA","IAD",7
"634","APA","SAT",3
"635","APA","SFO",8
"636","APC","BUR",11
"637","APN","CIU",15
"638","APN","CMI",1
"639","APN","DTW",7512
"640","AR1","RDU",4
"641","ARA","FLL",151
"642","ART","ALB",2141
"643","ART","HTO",4
"644","ASE","ATL",3980
"645","ASE","BUR",19
"646","ASE","COS",73
