"","ORIGIN","DEST","PASSENGERS"
"584","AUS","BHM",440
"585","AUS","BIL",34
"586","AUS","BNA",17217
"587","AUS","BOI",267
"588","AUS","BOS",2566
"589","AUS","BTM",8
"590","AUS","BTR",47
"591","AUS","BUF",13
"592","AUS","BUR",1719
"593","AUS","BWI",808
"594","AUS","BZN",29
"595","AUS","CLE",322
"596","AUS","CLT",14713
"597","AUS","CMH",209
"598","AUS","COS",390
"599","AUS","CRP",16
"600","AUS","CVG",13
"601","AUS","DAL",326787
"602","AUS","DAY",103
"603","AUS","DCA",4640
"604","AUS","DEN",71499
"605","AUS","DFW",600157
"606","AUS","DLH",114
"607","AUS","DSM",33
"608","AUS","DTW",1786
"609","AUS","EKO",1321
"610","AUS","ELP",91618
"611","AUS","EWR",9300
"612","AUS","FLL",598
"613","AUS","GEG",16
"614","AUS","GRR",365
"615","AUS","GSP",1042
"616","AUS","HDN",20
"617","AUS","HOU",217953
"618","AUS","HPN",196
"619","AUS","HRL",17472
"620","AUS","HSV",75
"621","AUS","HVN",2
"622","AUS","IAD",516
"623","AUS","IAH",249359
"624","AUS","IND",170
"625","AUS","JFK",299
"626","AUS","LAS",42833
"627","AUS","LAX",24584
"628","AUS","LBB",40996
"629","AUS","LEX",61
"630","AUS","LFT",98
"631","AUS","LGA",8301
"632","AUS","LIT",53
"633","AUS","MAF",31421
"634","AUS","MCI",1387
"635","AUS","MCO",581
"636","AUS","MDT",154
"637","AUS","MDW",293
"638","AUS","MEM",53921
"639","AUS","MGM",15
"640","AUS","MIA",2097
"641","AUS","MKE",60
"642","AUS","MLI",11
"643","AUS","MLU",123
"644","AUS","MRY",3
"645","AUS","MSP",13321
"646","AUS","MSY",6730
"647","AUS","OAK",3933
"648","AUS","OKC",5129
"649","AUS","OMA",33
"650","AUS","ONT",317
"651","AUS","ORD",156754
"652","AUS","ORF",124
"653","AUS","PBI",151
"654","AUS","PDX",20
"655","AUS","PHL",841
"656","AUS","PHX",198746
"657","AUS","PIT",24555
"658","AUS","PNS",102
"659","AUS","PWM",35
"660","AUS","RDU",1113
"661","AUS","RIC",100
"662","AUS","RNO",1908
"663","AUS","ROC",106
"664","AUS","RST",18
"665","AUS","RSW",168
"666","AUS","SAN",9846
"667","AUS","SAT",2633
"668","AUS","SDF",647
"669","AUS","SEA",1222
"670","AUS","SFO",5006
"671","AUS","SHV",271
"672","AUS","SJC",42150
"673","AUS","SLC",16954
"674","AUS","SMF",180
"675","AUS","SNA",91
"676","AUS","SRQ",107
"677","AUS","STL",52982
"678","AUS","SWF",514
"679","AUS","SYR",69
"680","AUS","TUL",9851
"681","AUS","TUS",46
"682","AUS","TYS",46
"683","AVL","ALB",51
"684","AVL","ATL",113799
"685","AVL","AUS",1
"686","AVL","BHM",7
"687","AVL","BNA",11
"688","AVL","BWI",65
"689","AVL","CLT",137557
"690","AVL","DCA",166
"691","AVL","DFW",134
"692","AVL","DTW",558
"693","AVL","EWR",203
"694","AVL","FLL",474
"695","AVL","GSO",87
"696","AVL","HSV",5
"697","AVL","IAD",44
"698","AVL","IAH",207
"699","AVL","ICT",13
"700","AVL","IND",43
"701","AVL","JAX",76
"702","AVL","JFK",256
"703","AVL","LGA",36
"704","AVL","MEM",34
"705","AVL","MIA",295
"706","AVL","MKE",42
"707","AVL","MLU",67
"708","AVL","ORD",278
"709","AVL","ORF",243
"710","AVL","PBI",501
"711","AVL","PFN",14
"712","AVL","PHF",16
"713","AVL","PIT",5
"714","AVL","PNS",12
"715","AVL","PVD",65
"716","AVL","RDU",278
"717","AVL","RIC",42
"718","AVL","ROC",127
"719","AVL","RSW",29
"720","AVL","SDF",39
"721","AVL","SHV",143
"722","AVL","STL",160
"723","AVL","TLH",68
"724","AVL","TPA",10
"725","AVL","TRI",56
"726","AVP","ATL",40654
"727","AVP","AUS",23
"728","AVP","BHM",29
"729","AVP","BWI",41
"730","AVP","CLE",63
"731","AVP","CLT",1052
"732","AVP","COS",3
"733","AVP","CVG",737
"734","AVP","DAB",110
"735","AVP","DAY",253
"736","AVP","DEN",155
"737","AVP","DFW",324
"738","AVP","GNV",6
"739","AVP","GRR",10
"740","AVP","GSO",32
"741","AVP","GSP",11
"742","AVP","HTS",3
"743","AVP","IAH",47
"744","AVP","IND",36
"745","AVP","MIA",320
"746","AVP","MSP",218
"747","AVP","MSY",150
"748","AVP","OKC",39
"749","AVP","ORD",88
"750","AVP","PHL",20641
"751","AVP","PIT",102077
"752","AVP","PNS",19
"753","AVP","RDU",75
"754","AVP","SAT",36
"755","AVP","SBN",17
"756","AVP","STL",255
"757","AVP","TLH",13
"758","AVP","TPA",680
"759","AVP","TYS",13
"760","AZO","ABE",16
"761","AZO","ACY",16
"762","AZO","ALB",16
"763","AZO","AVP",18
"764","AZO","BDL",67
"765","AZO","BGM",1
"766","AZO","BIS",44
"767","AZO","BOS",590
"768","AZO","BUF",73
"769","AZO","CMH",19
"770","AZO","CVG",2
"771","AZO","DFW",39
"772","AZO","DSM",21
"773","AZO","DTW",57832
"774","AZO","ELM",11
"775","AZO","EWR",86
"776","AZO","FNT",49
"777","AZO","GRB",40
"778","AZO","HPN",35
"779","AZO","IND",6
"780","AZO","LAN",274
"781","AZO","LGA",22
"782","AZO","MCO",673
"783","AZO","MEM",226
"784","AZO","MIA",86
"785","AZO","MOT",15
"786","AZO","MSP",22472
"787","AZO","OMA",63
"788","AZO","ORD",77144
"789","AZO","PBI",96
"790","AZO","PDX",6
"791","AZO","PHL",351
"792","AZO","PIT",28976
"793","AZO","RDU",34
"794","AZO","RIC",23
"795","AZO","RNO",132
"796","AZO","ROC",65
"797","AZO","RSW",192
"798","AZO","SAT",19
"799","AZO","SBN",171
"800","AZO","SYR",16
"801","AZO","TPA",300
"802","BDL","ABE",56
"803","BDL","ABQ",1859
"804","BDL","ATL",204246
"805","BDL","AUS",245
"806","BDL","AZO",117
"807","BDL","BHM",213
"808","BDL","BIS",11
"809","BDL","BNA",20068
"810","BDL","BOS",17770
"811","BDL","BUF",14556
"812","BDL","BWI",63251
"813","BDL","CAE",306
"814","BDL","CHS",424
"815","BDL","CID",119
"816","BDL","CLE",46058
"817","BDL","CLT",88805
"818","BDL","CMH",2423
"819","BDL","COS",126
"820","BDL","CVG",83156
"821","BDL","DAB",1119
"822","BDL","DAY",771
"823","BDL","DCA",77379
"824","BDL","DEN",34989
"825","BDL","DFW",112459
"826","BDL","DSM",188
"827","BDL","DTW",104148
"828","BDL","ELP",213
"829","BDL","EVV",33
"830","BDL","EWR",9922
"831","BDL","FAT",30
"832","BDL","FLL",49579
"833","BDL","FSD",15
"834","BDL","FWA",1
"835","BDL","GEG",52
"836","BDL","GFK",10
"837","BDL","GSO",167
"838","BDL","GSP",219
"839","BDL","HOU",272
"840","BDL","HPN",6
"841","BDL","HSV",198
"842","BDL","IAD",29267
"843","BDL","IAH",3325
"844","BDL","ICT",57
"845","BDL","ILM",148
"846","BDL","IND",1485
"847","BDL","ISP",6
"848","BDL","JAX",26
"849","BDL","JFK",7939
"850","BDL","LAS",1125
"851","BDL","LAX",2712
"852","BDL","LGA",2501
"853","BDL","LIT",164
"854","BDL","LSE",15
"855","BDL","MBS",86
"856","BDL","MCI",851
"857","BDL","MCO",107150
"858","BDL","MDW",1061
"859","BDL","MEM",19
"860","BDL","MHT",12
"861","BDL","MIA",40336
"862","BDL","MLB",15
"863","BDL","MOB",37
"864","BDL","MSN",127
"865","BDL","MSP",63401
"866","BDL","MSY",1587
"867","BDL","OAK",618
"868","BDL","OKC",167
"869","BDL","OMA",262
"870","BDL","ONT",786
"871","BDL","ORD",313563
"872","BDL","ORF",812
"873","BDL","PBI",74191
"874","BDL","PDX",411
"875","BDL","PHL",107626
"876","BDL","PHX",1655
"877","BDL","PIT",132545
"878","BDL","PSM",1
"879","BDL","PVD",646
"880","BDL","PWM",89
"881","BDL","RAP",13
"882","BDL","RDU",87265
"883","BDL","RIC",351
"884","BDL","RNO",9
"885","BDL","ROC",9578
"886","BDL","RST",30
"887","BDL","RSW",5241
"888","BDL","SAN",1335
"889","BDL","SAT",925
"890","BDL","SAV",52
"891","BDL","SDF",26
"892","BDL","SEA",690
"893","BDL","SFO",5094
"894","BDL","SGF",86
"895","BDL","SJC",430
"896","BDL","SJU",69549
"897","BDL","SLC",1155
"898","BDL","SMF",602
"899","BDL","SNA",666
"900","BDL","SRQ",1128
"901","BDL","STL",68917
"902","BDL","STT",30
"903","BDL","STX",167
"904","BDL","SYR",12155
"905","BDL","TOL",44
"906","BDL","TPA",56220
"907","BDL","TUL",20
"908","BDL","TUS",624
"909","BDR","BOS",5244
"910","BFF","EKO",466
"911","BFI","DEN",83
"912","BFI","EWR",18
"913","BFI","LAS",129
"914","BFI","MDW",56
"915","BFI","MSP",80
"916","BFI","OAK",244
"917","BFI","PDX",45
"918","BFI","PHX",33
"919","BFI","SEA",82
"920","BFI","SMF",21
"921","BFI","SNA",68
"922","BFL","DFW",33715
"923","BFL","DSM",9
"924","BFL","LAX",1
"925","BFL","MCI",314
"926","BFL","MCO",265
"927","BFL","OKC",135
"928","BFL","ORD",1186
"929","BFL","RDU",4
"930","BFL","SNA",356
"931","BFL","TPA",32
"932","BFL","TUL",320
"933","BGM","ATL",105
"934","BGM","AZO",3
"935","BGM","BUF",8
"936","BGM","CLE",7
"937","BGM","CMH",88
"938","BGM","CRW",36
"939","BGM","DTW",47
"940","BGM","ELM",44
"941","BGM","EVV",4
"942","BGM","FLL",104
"943","BGM","FNT",2
"944","BGM","HTS",13
"945","BGM","IAD",53
"946","BGM","IAH",37
"947","BGM","JAX",174
"948","BGM","LAN",20
"949","BGM","MCI",23
"950","BGM","MDW",22
"951","BGM","MKE",51
"952","BGM","MSP",6
"953","BGM","PIT",76977
"954","BGM","ROC",25
"955","BGM","SBN",1
"956","BGM","SDF",28
"957","BGM","STL",41
"958","BGM","TOL",4
"959","BGM","TRI",5
"960","BGM","TYS",13
"961","BGR","ATL",11526
"962","BGR","BDL",160
"963","BGR","BOS",109560
"964","BGR","BWI",33
"965","BGR","CVG",849
"966","BGR","DCA",3138
"967","BGR","DFW",13
"968","BGR","ERI",13
"969","BGR","EWR",218
"970","BGR","IND",241
"971","BGR","JFK",898
"972","BGR","LGA",7665
"973","BGR","MHT",26
"974","BGR","MIA",59
"975","BGR","MOB",13
"976","BGR","MSP",34
"977","BGR","ORF",5
"978","BGR","PBI",159
"979","BGR","PHL",10338
"980","BGR","PIT",6834
"981","BGR","PQI",2
"982","BGR","PVD",624
"983","BGR","PWM",36
"984","BGR","SAT",47
"985","BGR","STL",27
"986","BGR","SWF",177
"987","BGR","TPA",798
"988","BGR","TYS",4
"989","BHC","OAK",169
"990","BHC","SJC",12440
"991","BHC","SLC",12404
"992","BHM","ABE",138
"993","BHM","ABQ",19
"994","BHM","ALB",4
"995","BHM","ATL",262881
"996","BHM","AUS",1893
"997","BHM","BDL",39
"998","BHM","BNA",58574
"999","BHM","BTR",15
"1000","BHM","BUF",24
"1001","BHM","BUR",14
"1002","BHM","BWI",17543
"1003","BHM","CGI",33
"1004","BHM","CHS",42
"1005","BHM","CLE",707
"1006","BHM","CLT",87453
"1007","BHM","CMH",47
"1008","BHM","CRP",35
"1009","BHM","CVG",18979
"1010","BHM","DAY",5
"1011","BHM","DCA",1257
"1012","BHM","DEN",368
"1013","BHM","DFW",146329
"1014","BHM","DTW",23095
"1015","BHM","ELP",761
"1016","BHM","EWR",552
"1017","BHM","FSD",26
"1018","BHM","GRR",24
"1019","BHM","GSO",16
"1020","BHM","GSP",31
"1021","BHM","HOU",78546
"1022","BHM","HRL",301
"1023","BHM","HSV",231
"1024","BHM","HTS",12
"1025","BHM","IAD",400
"1026","BHM","IAH",31
"1027","BHM","ILM",2
"1028","BHM","IND",103
"1029","BHM","ISP",25
"1030","BHM","JAN",4845
"1031","BHM","JAX",193
"1032","BHM","JFK",3206
"1033","BHM","LAS",295
"1034","BHM","LAX",4552
"1035","BHM","LGA",1779
"1036","BHM","LIT",210
