"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"84","BLI",48.79361111,-122.53611111,416357
"85","BLM",40.18666667,-74.12472222,14
"86","BLV",38.54402778,-89.843194445,32265
"87","BMG",39.1420370366667,-86.61537037,1892
"88","BMI",40.47958333,-88.921666665,186504
"89","BNA",36.125555555,-86.68,5672609
"90","BOI",43.56486111,-116.22388889,1485989
"91","BOS",42.363333335,-71.00625,13797264
"92","BPT",29.95083333,-94.02013889,33747
"93","BQK",31.2589814833333,-81.46638889,34549
"94","BQN",18.4951851833333,-67.1296296266667,202041
"95","BRD",46.4011904771429,-94.1355555571429,18200
"96","BRL",40.78472222,-91.124444445,6900
"97","BRO",25.907444442,-97.426444444,115413
"98","BTM",45.952916665,-112.495694445,27254
"99","BTP",40.77675926,-79.95074074,4
"100","BTR",30.53266667,-91.150111112,365897
"101","BTV",44.47236111,-73.153194445,579540
"102","BUF",42.9406481516667,-78.7324074083333,2329919
"103","BUR",34.2001851866667,-118.358055556667,1973594
"104","BVY",42.584000002,-70.916,37
"105","BWG",36.96333333,-86.42097222,1125
"106","BWI",39.175444444,-76.668888888,11188861
"107","BYW",48.57902778,-122.825694445,5
"108","BZN",45.778,-111.153111108,511720
"109","C01",34.21375,-119.09444444,21
"110","CAE",33.9386111133333,-81.1181481466667,532590
"111","CAK",40.914444445,-81.44263889,758612
"112","CBE",39.6150925933333,-78.7627777766667,3
"113","CDC",37.701666665,-113.0975,14243
"114","CDR",42.83625,-103.09652778,1715
"115","CDW",40.87541667,-74.28138889,1
"116","CEC",41.78013889,-124.23625,4904
"117","CEF",42.195833335,-72.53263889,877
"118","CEU",34.672555552,-82.887166664,1
"119","CEW",30.779305555,-86.52236111,1
"120","CEZ",37.30291667,-108.62763889,2303
"121","CGF",41.56513889,-81.48652778,200
"122","CGI",37.224444445,-89.57125,6186
"123","CHA",35.035833335,-85.20361111,393504
"124","CHO",38.13961111,-78.452611112,273932
"125","CHS",32.89888889,-80.039722225,1669260
"126","CID",41.8845370333333,-91.7076851833333,555421
"127","CIU",46.246388885,-84.469305555,22662
"128","CKB",39.296888892,-80.228111112,23587
"129","CLD",33.1285185166667,-117.279814813333,12310
"130","CLE",41.409722218,-81.853777776,3829154
"131","CLL",30.589027775,-96.364166665,89681
"132","CLM",48.119583335,-123.496666665,1
"133","CLT",35.2155555566667,-80.9426851866667,20423808
"134","CMH",39.9963425916667,-82.8898148116667,3278758
"135","CMI",40.039305555,-88.27875,89617
"136","CMX",47.168055555,-88.48777778,25702
"137","CNM",32.33736111,-104.263055555,1826
"138","CNY",38.75722222,-109.750416665,2095
"139","COD",44.518055555,-109.025694445,33099
"140","COE",47.77472222,-116.81861111,4
"141","CON",43.203055555,-71.50222222,9
"142","COS",38.80736111,-104.705,584654
"143","COU",38.816833334,-92.218944446,64594
"144","CPR",42.907277778,-106.46372222,103122
"145","CPS",38.57138889,-90.15722222,1786
"146","CPX",18.312944446,-65.304222222,32907
"147","CRP",27.77100694375,-97.50152777625,338168
"148","CRW",38.37388889,-81.59305556,225169
"149","CSG",32.516333334,-84.93888889,51757
"150","CSM",35.33972222,-99.2003703733333,614
"151","CT1",41.68986111,-72.86472222,2
"152","CVG",39.048333335,-84.668194445,2932949
"153","CVN",34.4262500016667,-103.078379631667,4799
"154","CVO",44.49722222,-123.28819444,1
"155","CVS",34.383111112,-103.322666666,25
"156","CWA",44.77986111,-89.66291667,125861
"157","CWI",41.830138885,-90.330416665,10
"158","CYS",41.155694445,-104.81138889,3632
"159","DAB",29.1816666666667,-81.05453704,306016
"160","DAL",32.8470370333333,-96.85212963,7037556
"161","DAY",39.901666665,-84.21972222,1041032
"162","DBQ",42.40597222,-90.710138885,37998
"163","DCA",38.851666666,-77.037611112,11044768
"164","DDC",37.762361115,-99.96527778,1949
"165","DE2",39.52111111,-75.72361111,4
"166","DE3",39.21833333,-75.59666667,1
"167","DEC",39.834305555,-88.867083335,7951
"168","DEN",39.818055555,-104.77638889,24997816
"169","DET",42.4084259266667,-83.0094444433333,7
"170","DFW",32.896527775,-97.037083335,27572865
"171","DHB",48.62083333,-123.00305556,193
"172","DHN",31.320555555,-85.448888885,46792
"173","DIK",46.796944445,-102.799166665,41895
"174","DLH",46.8421296266667,-92.1925925933333,130942
"175","DLS",45.619111108,-121.167166664,5
"176","DMA",32.16638889,-110.88277778,NA
"177","DNL",33.466611112,-82.039222218,5
"178","DPA",41.91555556,-88.24666667,1
"179","DQK",44.054555556,-75.722388888,NA
"180","DQS",36.258055555,-113.23111111,8384
"181","DRO",37.1550925933333,-107.749074073333,186790
"182","DSM",41.5339814833333,-93.6590740766667,1155425
"183","DTR",48.51,-122.80305556,14
"184","DTW",42.214583335,-83.348888885,14651876
"185","DUJ",41.17833333,-78.89875,3125
"186","DVL",48.115166668,-98.908833332,6178
"187","DVT",33.68583333,-112.082916665,12
"188","DXR",41.37166667,-73.48125,8
"189","EAR",40.727638885,-99.00277778,4543
"190","EAT",47.398722224,-120.206666664,62317
"191","EAU",44.8649074033333,-91.4862037033333,19245
"192","ECP",30.358055555,-85.797222225,428696
"193","EDE",36.028194445,-76.56847222,6
"194","EDW",34.91377778,-117.870000002,6
"195","EEN",42.89958333,-72.27083333,10
"196","EFD",29.60722222,-95.15861111,470
"197","EGE",39.642944446,-106.92211111,156276
"198","EGV",45.931944445,-89.26861111,2
"199","EKI",41.7206349171429,-85.9980952371429,NA
"200","EKO",40.824777778,-115.791166668,13677
"201","ELD",33.22064815,-92.8142592566667,3916
"202","ELM",42.160055554,-76.8925,155841
"203","ELP",31.80711111,-106.377,1362182
"204","ENV",40.71861111,-114.030555554,54090
"205","ENW",42.595694445,-87.92777778,8
"206","ERI",42.0816666666667,-80.1762037033333,88915
"207","ESC",45.72166667,-87.09013889,16315
"208","ESD",48.70833333,-122.91152778,5172
"209","ESN",38.803472225,-76.068333335,4
"210","EUG",44.122638885,-123.21472222,447647
"211","EVV",38.03861111,-87.5306481466667,203190
"212","EWB",41.6766666675,-70.9581944475,7254
"213","EWN",35.0731250025,-77.0428819475,109226
"214","EWR",40.694166665,-74.17013889,12837059
"215","EYW",24.555833335,-81.75958333,362101
"216","FAR",46.9172222266667,-96.81509259,434840
"217","FAT",36.77638889,-119.718134921429,609972
"218","FAY",34.99125,-78.88027778,219564
"219","FBS",48.5375,-123.00833333,2553
"220","FCA",48.31166667,-114.25361111,237399
"221","FID",41.25138889,-72.03166667,113
"222","FKL",41.37763889,-79.86041667,1476
"223","FLG",35.13902778,-111.67041667,67396
"224","FLL",26.072453705,-80.1516203716667,10486651
"225","FLO",34.187083335,-79.724166665,52587
"226","FMN",36.74125,-108.229583335,3057
"227","FMY",26.586805555,-81.862777775,3
"228","FNL",40.4509259233333,-105.01101852,3181
"229","FNT",42.965777782,-83.743666666,411762
"230","FOD",42.551805555,-94.19083333,5226
"231","FOE",38.951166664,-95.663388888,3747
"232","FOK",40.84361111,-72.6320370366667,77
"233","FPR",27.496611112,-80.37177778,1
"234","FRD",48.524166665,-123.024166665,7910
"235","FRG",40.729166665,-73.414166665,11795
"236","FRY",43.990694445,-70.947083335,2
"237","FSD",43.580416665,-96.741388885,493194
"238","FSM",35.33666667,-94.3675,83260
"239","FTG",39.78477778,-104.540833336,24
"240","FTW",32.81909722,-97.361319445,160
"241","FTY",33.77916667,-84.52138889,2
"242","FWA",40.97833333,-85.189861115,353838
"243","FWH",32.7689814833333,-97.4412962966667,41
"244","FXE",26.19708333,-80.17083333,4
"245","FYV",36.0045370366667,-94.1700925933333,820
"246","GA6",34.3116666666667,-84.4227777766667,5
"247","GAI",39.16833333,-77.16611111,12
"248","GBD",38.345694445,-98.86166667,162
"249","GBR",42.184305555,-73.40375,5
"250","GCC",44.35013889,-105.53222222,30427
"251","GCK",37.92824074,-100.72796296,26804
"252","GCN",35.95208333,-112.14722222,40793
"253","GDV",47.13875,-104.80708333,2311
"254","GED",38.688555558,-75.35911111,13
"255","GEG",47.619583335,-117.53402778,1514445
"256","GFK",47.94958333,-97.17625,145750
"257","GFL",43.342777775,-73.609722225,4
"258","GGG",32.38527778,-94.713333335,20965
"259","GGW",48.21263889,-106.61513889,3740
"260","GJT",39.120555555,-108.52027778,214180
"261","GLH",33.483111112,-90.985444448,768
"262","GNV",29.68986111,-82.27375,213120
"263","GON",41.329444445,-72.045833335,13
"264","GPT",30.406666665,-89.07013889,315458
"265","GRB",44.485388888,-88.129888888,295051
"266","GRI",40.96736111,-98.308194445,64450
"267","GRK",31.06597222,-97.828194445,146804
"268","GRR",42.8810185166667,-85.5237037066667,1280503
"269","GSO",36.096666665,-79.941944445,847473
"270","GSP",34.89777778,-82.2155555566667,954992
"271","GTF",47.483111112,-111.369722224,182289
"272","GTR",33.449305555,-88.59138889,38603
"273","GTY",39.8412962966667,-77.27472222,6
"274","GUC",38.53411111,-106.93366667,34395
"275","GVT",33.06777778,-96.06527778,NA
"276","GYR",33.4235763875,-112.37479166625,3
"277","GYY",41.617055556,-87.414,2547
"278","HAO",39.364,-84.522499996,23
"279","HDN",40.48138889,-107.21888889,93896
"280","HFD",41.735,-72.64972222,6
"281","HGR",39.708194445,-77.728194445,25355
"282","HHH",32.220555555,-80.690416665,38313
"283","HIB",47.3879629633333,-92.8387037033333,12346
"284","HIE",44.366666665,-71.54722222,3
"285","HIO",45.5411574083333,-122.950185185,15
"286","HKS",32.334166665,-90.22236111,NA
"287","HKY",35.740833335,-81.38972222,582
"288","HLM",42.79583333,-86.16194444,4
"289","HLN",46.606777778,-111.982833332,99315
"290","HOB",32.687722222,-103.217055552,16565
"291","HON",44.384444445,-98.2275,821
"292","HOP",36.670694445,-87.49388889,31
"293","HOT",34.478472225,-93.09611111,2825
"294","HOU",29.64527778,-95.27875,5859428
"295","HPN",41.067916665,-73.70763889,754700
"296","HRL",26.227944444,-97.654333332,259864
"297","HRO",36.26152778,-93.15513889,4370
"298","HSH",35.97277778,-115.13444444,494
"299","HSV",34.64,-86.77527778,519440
"300","HTO",40.95944444,-72.2518518533333,113
"301","HTS",38.367611108,-82.558777778,101717
"302","HUF",39.4527083325,-87.30736111,294
"303","HVN",41.264583335,-72.887638885,30865
"304","HVR",48.54375,-109.761666665,2388
"305","HWD",37.65902778,-122.122083335,4
"306","HYA",41.667638885,-70.28041667,65641
"307","HYS",38.844166665,-99.273611115,8151
"308","IAD",38.944583335,-77.45875,6870997
"309","IAG",43.107333332,-78.945888888,121563
"310","IAH",29.9837037,-95.3404629633333,15351440
"311","ICT",37.65,-97.433000004,772566
"312","IDA",43.51486111,-112.067777775,147907
"313","IFP",35.157111108,-114.560611108,104850
"314","IGM",35.258055555,-113.93902778,168
"315","IKV",41.69125,-93.56638889,168
"316","ILG",39.67847222,-75.607083335,12541
"317","ILM",34.270055556,-77.90288889,387791
"318","IMT",45.816944445,-88.114305555,12656
"319","IND",39.7243055575,-86.2860416675,3855563
"320","INL",48.56505556,-93.40261111,14697
"321","INT",36.134444445,-80.22375,303
"322","IPL",32.83477778,-115.577944444,2595
"323","IPT",41.2409722225,-76.925,21886
"324","IRK",40.093277776,-92.544777778,5167
"325","ISM",28.29,-81.43708333,5
"326","ISN",48.177083335,-103.639166665,102281
"327","ISO",35.32902778,-77.61277778,2113
"328","ISP",40.795972225,-73.100555555,603540
"329","ISS",43.96236111,-69.71236111,4
"330","ITH",42.490833335,-76.458333335,87211
"331","IWD",46.52652778,-90.13152778,4689
"332","JAC",43.606944445,-110.73736111,313038
"333","JAN",32.3107142842857,-90.07583333,496615
"334","JAX",30.489444445,-81.68777778,2714872
"335","JBR",35.830833335,-90.64736111,4836
"336","JFK",40.63961111,-73.778388888,13057887
"337","JHW",42.151944445,-79.25805556,1815
"338","JLN",37.1515740733333,-94.4983333333333,28111
"339","JMS",46.92986111,-98.678194445,6085
"340","JQF",35.38652778,-80.709444445,73472
"341","JRV",18.2450925933333,-65.64333333,43500
"342","JST",40.316000002,-78.834333332,4338
"343","JZB",42.57,-72.28861111,4
"344","JZI",36.59277778,-86.476805555,4
"345","JZU",42.89125,-73.24625,9
"346","JZY",45.942611112,-116.12338889,1
"347","KEH",47.75472222,-122.25916667,3272
"348","KLS",46.11805556,-122.89833333,5
"349","KNB",37.010555556,-112.531333334,312
"350","L41",36.811666665,-111.645555555,101
"351","LAF",40.4120370333333,-86.93472222,2060
"352","LAL",27.98888889,-82.016666665,286
"353","LAM",35.87972222,-106.269027775,324
"354","LAN",42.7789814833333,-84.58759259,177739
"355","LAR",41.312777775,-105.67402778,14741
"356","LAS",36.0799074066667,-115.154444443333,19675202
"357","LAW",34.56875,-98.41638889,51528
"358","LAX",33.9425347225,-118.40781250125,24482246
"359","LBB",33.6634126971429,-101.821984128571,442794
"360","LBE",40.2747222233333,-79.4065740766667,180738
"361","LBF",41.12722222,-100.69013889,4623
"362","LBL",37.044111112,-100.96,2502
"363","LCH",30.1287962966667,-93.22564815,68925
"364","LCI",43.572222225,-71.419444445,14
"365","LCK",39.81388889,-82.92925926,83115
"366","LEB",43.627083335,-72.305,10111
"367","LEW",44.047916665,-70.28375,26
"368","LEX",38.0377777766667,-84.60537037,606526
"369","LFI",37.08277778,-76.360694445,NA
"370","LFT",30.2050462966667,-91.98763889,243016
"371","LGA",40.777777775,-73.8733333325,13383870
"372","LGB",33.8176851866667,-118.151435186667,1205600
"373","LGU",41.789444445,-111.853333335,1118
"374","LIT",34.7293055533333,-92.22634259,958249
"375","LKE",47.62888889,-122.33861111,10698
"376","LKP",44.26444444,-73.961805555,9
"377","LNK",40.85083333,-96.75902778,160160
"378","LNS",40.121666665,-76.29708333,1481
"379","LOZ",37.08708333,-84.07722222,2
"380","LPR",41.34416667,-82.17777778,NA
"381","LPS",48.483333335,-122.93666667,384
"382","LRD",27.54425926,-99.4614814833333,101101
"383","LRU",32.290138885,-106.921805555,246
"384","LSE",43.87877778,-91.256611114,90424
"385","LSV",36.235,-115.03388889,249
"386","LUK",39.103055555,-84.42,17193
"387","LVK",37.69347222,-121.82027778,5
"388","LWB",37.859027775,-80.399027775,5984
"389","LWM",42.717277776,-71.123277776,9
"390","LWS",46.37458333,-117.01486111,66096
"391","LYH",37.326805555,-79.20111111,75824
"392","LZU",33.97791667,-83.96236111,NA
"393","MA1",41.35833333,-70.52444444,3
"394","MA2",42.59152778,-72.52291667,19
"395","MA4",42.097916665,-70.67263889,NA
"396","MA5",42.32805556,-72.6112037033333,NA
"397","MAF",31.942166666,-102.20183333,518444
"398","MAZ",18.25703704,-67.14861111,5900
"399","MBL",44.273194445,-86.250138885,4977
"400","MBS",43.5321296333333,-84.08101852,118869
"401","MCC",38.66777778,-121.399814813333,15
"402","MCE",37.28472222,-120.513333335,1998
"403","MCI",39.2975,-94.71388889,5103916
"404","MCK",40.20625,-100.59097222,332
"405","MCN",32.694305555,-83.64916667,3
"406","MCO",28.430555555,-81.316805555,16283447
"407","MCW",43.157611112,-93.330888888,6752
"408","MD1",38.94138889,-76.7725,7
"409","MDH",37.779722225,-89.24944444,281
"410","MDT",40.19305556,-76.76236111,579628
"411","MDW",41.785416665,-87.75222222,10444348
"412","ME1",44.99194444,-70.66472222,4
"413","ME2",44.3025,-68.91055556,2
"414","ME3",44.40944444,-69.01194444,97
"415","ME4",44.1575,-70.48138889,2
"416","MEI",32.33486111,-88.750555555,24685
"417","MEM",35.04611111,-89.97763889,1868377
"418","MER",37.38055556,-120.56805556,2
"419","MFD",40.820694445,-82.514722225,108
"420","MFE",26.176388885,-98.239166665,386724
"421","MFR",42.3737962966667,-122.872685183333,370044
"422","MGM",32.30027778,-86.3925,175506
"423","MGW",39.643222224,-79.916722222,7071
"424","MHK",39.141666665,-96.67027778,65779
"425","MHR",38.555833335,-121.29638889,5
"426","MHT",42.9369444425,-71.438125,1025468
"427","MI6",41.99305556,-86.12805556,1
"428","MIA",25.7934259266667,-80.2874074066667,10497372
"429","MIE",40.2406481466667,-85.3949074033333,308
"430","MJX",39.9270370366667,-74.2935648166667,2
"431","MKC",39.123194445,-94.59277778,2706
"432","MKE",42.9479761885714,-87.8969047614286,3172543
"433","MKG",43.169722225,-86.2375,17023
"434","MKL",35.600694445,-88.91541667,1800
"435","MLB",28.1025925933333,-80.6437963,220346
"436","MLI",41.448333334,-90.507666668,367904
"437","MLU",32.51097222,-92.038333335,113905
"438","MMH",37.63111111,-118.85138889,23504
"439","MMU",40.799305555,-74.415416665,8546
"440","MNN",40.61638889,-83.06458333,8
"441","MNZ",38.721388888,-77.515833336,3
"442","MOB",30.68986111,-88.241805555,278049
"443","MOD",37.626388885,-120.95486111,NA
"444","MOT",48.25861111,-101.279444445,181284
"445","MQI",42.25,-71,2
"446","MQJ",39.84338889,-85.897277776,22
"447","MQT",46.35361111,-87.39527778,42533
"448","MQY",36.00888889,-86.52,596
"449","MRF",30.37111111,-104.0175,NA
"450","MRY",36.587166664,-121.84405556,180282
"451","MSC",33.46083333,-111.72833333,4
"452","MSL",34.74527778,-87.61027778,797
"453","MSN",43.14097222,-89.33722222,825775
"454","MSO",46.915972225,-114.08902778,348775
"455","MSP",44.884027775,-93.219722225,16175770
"456","MSS",44.9363888883333,-74.845462965,4462
"457","MSY",29.992888886,-90.25716667,5288781
"458","MTJ",38.50513889,-107.894444445,102743
"459","MTN",39.32555556,-76.41388889,3
"460","MTO",39.478055558,-88.279333334,148
"461","MTP",41.07666667,-71.92055556,27
"462","MVL",44.53483333,-72.614,54
"463","MVM",36.713055555,-110.232638885,103
"464","MVY",41.393055555,-70.61527778,49488
"465","MWA",37.754388888,-89.012166666,10416
"466","MXF",32.381111115,-86.364166665,NA
"467","MYF",32.81583333,-117.13944444,NA
"468","MYR",33.679444445,-78.929027775,890943
"469","MZJ",32.509166665,-111.32736111,NA
"470","N1Y",42.9083333333333,-77.3240740766667,NA
"471","NAD",42.6962301585714,-73.1705952414286,13
"472","NC1",35.20277778,-81.14986111,1616
"473","NEW",30.04097222,-90.0275,35
"474","NGU",36.937555556,-76.289444448,529
"475","NHZ",43.892333332,-69.938944446,20
"476","NIP",30.233833334,-81.6755,374
"477","NJ1",39.77833333,-74.94777778,4
"478","NKX",32.86861111,-117.142611114,465
"479","NPT",41.5320833325,-71.28201389,82
"480","NTD",34.119833336,-119.12022222,512
"481","NY7",42.91388889,-76.44083333,6
"482","NYL",32.65666667,-114.60583333,74843
"483","NZC",30.21875,-81.876944445,181
"484","NZY",32.698833334,-117.214222224,247
"485","OAJ",34.829722225,-77.611944445,148036
"486","OAK",37.72114583375,-122.2211458325,5011127
"487","OCF",29.1733333333333,-82.2250925933333,NA
"488","OGD",41.195972225,-112.011944445,16564
"489","OGS",44.681999998,-75.464722222,5120
"490","OJC",38.8475,-94.7375,NA
"491","OKC",35.39277778,-97.60101852,1800309
"492","OLE",42.241166666,-78.372444446,5
"493","OLF",48.09458333,-105.570694445,3900
"494","OLM",46.971527775,-122.902916665,NA
"495","OLV",34.97875,-89.78694444,NA
"496","OMA",41.3025,-95.89375,2044632
"497","ONH",42.52472222,-75.06444444,4
"498","ONT",34.05611111,-117.60111111,2013481
"499","OPF",25.90722222,-80.278657405,12
"500","ORD",41.9792129633333,-87.9071759283333,30309994
"501","ORF",36.895277775,-76.20125,1513318
"502","ORH",42.26761111,-71.875444444,59616
"503","ORL",28.544861115,-81.33430556,46
"504","OSH",43.984166665,-88.55694444,146
"505","OSU",40.07888889,-83.073194445,7
"506","OTH",43.41824074,-124.242314813333,16071
"507","OWB",37.739277778,-87.166722218,21949
"508","OWD",42.19125,-71.17513889,42
"509","OXC",41.47861111,-73.13527778,69
"510","PA6",40.60361111,-79.82611111,3
"511","PA7",39.83055556,-75.76972222,2
"512","PA9",40.64222222,-79.85611111,3
"513","PAE",47.907638885,-122.28152778,32
"514","PAH",37.060694445,-88.77277778,21027
"515","PBG",44.65083333,-73.46805556,131548
"516","PBI",26.68263889,-80.094861115,3055997
"517","PBX",37.561805555,-82.56638889,453
"518","PCT",40.399444445,-74.658333335,17
"519","PDK",33.87527778,-84.30208333,27
"520","PDT",45.695555554,-118.841000002,4126
"521","PDX",45.58888889,-122.59597222,7633974
"522","PGA",36.92625,-111.447777775,3980
"523","PGD",26.91902778,-81.99111111,421157
"524","PGS",35.52833333,-113.24666667,114
"525","PGV",35.635000002,-77.384833336,55017
"526","PHF",37.13175926,-76.49324074,201992
"527","PHL",39.871277776,-75.242277778,13101535
"528","PHX",33.43513889,-112.010555555,19723233
"529","PIA",40.6623148166667,-89.6892592566667,317183
"530","PIB",31.46736111,-89.336805555,12824
"531","PIE",27.9090740733333,-82.6868055566667,809754
"532","PIH",42.911527775,-112.595138885,24744
"533","PIR",44.383194445,-100.285,6543
"534","PIT",40.49402778,-80.234305555,3809554
"535","PKB",39.345111112,-81.439222222,4409
"536","PLN",45.57083333,-84.794722225,25095
"537","PNE",40.0808333333333,-75.0118518533333,11
"538","PNS",30.47333333,-87.1869444466667,787608
"539","POB",35.17083333,-79.0144907366667,1129
"540","POU",41.626944448,-73.883888892,NA
"541","PQI",46.686944445,-68.04611111,12881
"542","PRC",34.653666664,-112.42038889,3420
"543","PSC",46.264305555,-119.116944445,348815
"544","PSE",18.0094444425,-66.563125,98830
"545","PSF",42.42711111,-73.29188889,35
"546","PSK",37.13722222,-80.67861111,NA
"547","PSM",43.07791667,-70.82333333,22526
"548","PSP",33.8290277775,-116.5061111125,773687
"549","PTK",42.66527778,-83.41930556,2318
"550","PTV",36.02922222,-119.062722224,5
"551","PTW",40.23944444,-75.55666667,2
"552","PUB",38.290222224,-104.497000002,3649
"553","PUL",47.73388889,-122.64722222,6
"554","PUW",46.744305555,-117.10722222,50881
"555","PVC",42.072152775,-70.221041665,10834
"556","PVD",41.72411111,-71.427666666,1750365
"557","PVU",40.218611115,-111.722777775,65300
"558","PWK",42.1129166675,-87.90125,20
"559","PWM",43.645555556,-70.307833334,858332
"560","PYM",41.909055556,-70.728555556,23
"561","QMA",34.013111114,-84.597555552,NA
"562","QMN",42.00072222,-71.198277778,2
"563","QSO",42.100555555,-72.03611111,1
"564","RAC",42.76111111,-87.81388889,3
"565","RAP",44.04527778,-103.05708333,263553
"566","RBD",32.680555555,-96.867777775,19
"567","RBN",24.62861111,-82.87333333,11316
"568","RBW",32.92111111,-80.64055556,24
"569","RCA",44.145,-103.103333335,55
"570","RCE",48.61222222,-123.13861111,1967
"571","RDD",40.50861111,-122.292777775,30043
"572","RDG",40.37861111,-75.964583335,1600
"573","RDM",44.254305555,-121.150694445,280181
"574","RDU",35.87652778,-78.78472222,4854354
"575","RFD",42.19625,-89.09486111,99325
"576","RHI",45.63111111,-89.462083335,20653
"577","RIC",37.50527778,-77.31972222,1738340
"578","RIL",39.5237963,-107.745092596667,6
"579","RIV",33.880694445,-117.259027775,NA
"580","RIW",43.064305555,-108.45833333,3530
"581","RKD",44.059583335,-69.098611115,6640
"582","RKS",41.59527778,-109.065555555,17637
"583","RME",43.23388889,-75.40722222,9
"584","RNO",39.498472225,-119.76777778,1653185
"585","RNT",47.49305556,-122.21583333,162
"586","ROA",37.325388892,-79.975722226,299837
"587","ROC",43.1198148166667,-77.6717592566667,1170974
"588","ROG",36.372444444,-94.10694444,19
"589","ROW",33.300833335,-104.53,35411
"590","RQZ",30.428333335,-86.68902778,NA
"591","RSJ",48.63333333,-122.85,315
"592","RST",43.90962963,-92.4975925933333,114567
"593","RSW",26.53611111,-81.75513889,3995253
"594","RUT",43.529777776,-72.949444442,5357
"595","RWI",35.855416665,-77.89125,391
"596","SAC",38.5125,-121.492916665,2
"597","SAF",35.61736111,-106.088888885,75398
"598","SAN",32.7333333333333,-117.18787037,9389417
"599","SAT",29.533666666,-98.469444444,3853089
"600","SAV",32.1275,-81.20236111,980302
"601","SBA",34.426944445,-119.840416665,316314
"602","SBM",43.770694445,-87.851944445,1
"603","SBN",41.70694444125,-86.316493055,315064
"604","SBP",35.236944445,-120.640833335,144269
"605","SBY",38.340055558,-75.509888888,61776
