"","ORIGIN","DEST","PASSENGERS"
"162","ABQ","SMF",5070
"163","ABQ","SNA",2735
"164","ABQ","STL",4093
"165","ABQ","TPA",4662
"166","ABQ","TUL",1109
"167","ABQ","TUS",16403
"168","ABQ","TWF",61
"169","ABQ","TYS",126
"170","ABR","MSP",25549
"171","ABY","ATL",30996
"172","ABY","HPN",7
"173","ACK","1B1",4
"174","ACK","ALB",2
"175","ACK","AUG",9
"176","ACK","BBX",4
"177","ACK","BDL",1
"178","ACK","BDR",74
"179","ACK","BED",82
"180","ACK","BHB",1
"181","ACK","BNA",2
"182","ACK","BOS",35498
"183","ACK","BVY",18
"184","ACK","BWI",1
"185","ACK","CLT",1
"186","ACK","CON",37
"187","ACK","DCA",4878
"188","ACK","DXR",11
"189","ACK","EWB",6914
"190","ACK","EWR",7606
"191","ACK","FID",9
"192","ACK","FOK",12
"193","ACK","FRG",35
"194","ACK","FRY",5
"195","ACK","GAI",30
"196","ACK","GED",1
"197","ACK","GON",6
"198","ACK","HFD",9
"199","ACK","HPN",4325
"200","ACK","HTO",49
"201","ACK","HVN",2
"202","ACK","HYA",86669
"203","ACK","IAD",19
"204","ACK","ILG",2
"205","ACK","IPT",2
"206","ACK","ISP",13
"207","ACK","ISS",9
"208","ACK","JFK",26538
"209","ACK","LCI",14
"210","ACK","LEB",9
"211","ACK","LGA",1372
"212","ACK","LKP",2
"213","ACK","MA5",2
"214","ACK","ME3",2
"215","ACK","MHT",6
"216","ACK","MMU",41
"217","ACK","MTP",9
"218","ACK","MVY",4312
"219","ACK","NAD",1
"220","ACK","NHZ",2
"221","ACK","NPT",1
"222","ACK","NY1",4
"223","ACK","OWD",52
"224","ACK","OXC",27
"225","ACK","PCT",7
"226","ACK","PHL",8
"227","ACK","PNE",9
"228","ACK","POU",5
"229","ACK","PSM",1
"230","ACK","PVC",3
"231","ACK","PVD",1970
"232","ACK","PWM",9
"233","ACK","QMN",8
"234","ACK","RKD",7
"235","ACK","RUT",2
"236","ACK","TEB",1292
"237","ACK","TTN",15
"238","ACK","UBF",5
"239","ACK","UXO",2
"240","ACK","ZXU",12
"241","ACT","ATL",113
"242","ACT","BDL",102
"243","ACT","CKB",202
"244","ACT","DFW",59115
"245","ACT","DSM",162
"246","ACT","ENV",294
"247","ACT","EWR",187
"248","ACT","FOE",50
"249","ACT","GRK",31
"250","ACT","IAG",129
"251","ACT","IFP",339
"252","ACT","LBB",47
"253","ACT","MCI",198
"254","ACT","MHK",156
"255","ACT","MKC",112
"256","ACT","OKC",311
"257","ACT","PHX",484
"258","ACT","SWO",50
"259","ACT","TLH",81
"260","ACT","UTM",386
"261","ACV","CEC",834
"262","ACV","RDD",27
"263","ACV","SFO",48232
"264","ACV","SJC",80
"265","ACV","SMF",7450
"266","ACY","ABI",98
"267","ACY","AGC",117
"268","ACY","AGS",792
"269","ACY","ALB",973
"270","ACY","ATL",26201
"271","ACY","AVL",148
"272","ACY","BED",97
"273","ACY","BHM",98
"274","ACY","BNA",188
"275","ACY","BOS",15611
"276","ACY","BUF",1705
"277","ACY","CAE",1072
"278","ACY","CAK",210
"279","ACY","CEF",742
"280","ACY","CHA",192
"281","ACY","CHS",872
"282","ACY","CLE",2786
"283","ACY","CLT",2725
"284","ACY","CMH",748
"285","ACY","CRW",455
"286","ACY","CVG",367
"287","ACY","DAB",213
"288","ACY","DAY",381
"289","ACY","DFW",99
"290","ACY","DTW",14616
"291","ACY","FAY",848
"292","ACY","FLL",128005
"293","ACY","FRG",5064
"294","ACY","FWA",29
"295","ACY","GPT",2
"296","ACY","GRB",288
"297","ACY","GRR",920
"298","ACY","GSO",1885
"299","ACY","GSP",874
"300","ACY","HPN",4
"301","ACY","IAD",520
"302","ACY","ICT",98
"303","ACY","ILM",212
"304","ACY","IND",379
"305","ACY","ISO",1105
"306","ACY","JAX",955
"307","ACY","JST",193
"308","ACY","LBE",2025
"309","ACY","LYH",60
"310","ACY","MBS",108
"311","ACY","MCI",51
"312","ACY","MCO",102489
"313","ACY","MDW",425
"314","ACY","MHT",759
"315","ACY","MKE",97
"316","ACY","MQT",209
"317","ACY","MSY",97
"318","ACY","MYR",51392
"319","ACY","ORD",14297
"320","ACY","ORF",1081
"321","ACY","PBI",24051
"322","ACY","PHL",97
"323","ACY","PIT",2311
"324","ACY","PVD",1207
"325","ACY","PWM",713
"326","ACY","RDU",1837
"327","ACY","RFD",129
"328","ACY","RIC",1955
"329","ACY","RME",565
"330","ACY","ROA",836
"331","ACY","ROC",913
"332","ACY","RSW",65206
"333","ACY","RWI",25
"334","ACY","SAT",182
"335","ACY","SBN",68
"336","ACY","SDF",858
"337","ACY","SFB",954
"338","ACY","SPS",97
"339","ACY","STL",28
"340","ACY","SYR",1071
"341","ACY","TOL",135
"342","ACY","TPA",47578
"343","ACY","TRI",389
"344","ACY","TYS",867
"345","ACY","UTM",145
"346","ACY","YNG",1944
"347","ADW","AVL",27
"348","ADW","BUF",27
"349","ADW","LAS",20
"350","ADW","MLI",22
"351","ADW","NUQ",30
"352","ADW","SJC",27
"353","AEX","ATL",58707
"354","AEX","AUS",45
"355","AEX","AZA",594
"356","AEX","BRO",1505
"357","AEX","BTR",45
"358","AEX","BUF",33
"359","AEX","CRP",139
"360","AEX","CSG",841
"361","AEX","DAL",326
"362","AEX","DFW",41119
"363","AEX","ELP",685
"364","AEX","EWR",652
"365","AEX","GRK",79
"366","AEX","HLM",136
"367","AEX","HRL",5897
"368","AEX","IAH",33395
"369","AEX","LFT",159
"370","AEX","LRD",803
"371","AEX","MDT",999
"372","AEX","MGM",26
"373","AEX","MIA",159
"374","AEX","MSP",324
"375","AEX","OMA",48
"376","AEX","SAT",666
"377","AEX","SHV",43
"378","AEX","TOL",699
"379","AEX","TUS",2
"380","AEX","YIP",31
"381","AFK","HPN",4
"382","AFW","CKB",48
"383","AFW","DFW",42
"384","AFW","IND",172
"385","AFW","JQF",658
"386","AFW","SNA",5
"387","AGC","ACY",89
"388","AGC","CPS",20
"389","AGC","FOK",6
"390","AGC","HPN",6
"391","AGC","LAN",29
"392","AGC","MVY",7
"393","AGS","ABE",1
"394","AGS","ACY",885
"395","AGS","ATL",156157
"396","AGS","BDR",6
"397","AGS","CAE",47
"398","AGS","CLT",89451
"399","AGS","DAL",31
"400","AGS","DCA",9313
"401","AGS","EYW",1
"402","AGS","GPT",649
"403","AGS","GSP",2
"404","AGS","HPN",12
"405","AGS","LGA",831
"406","AGS","LIT",2
"407","AGS","MEM",164
"408","AGS","MHT",9
"409","AGS","MKE",3
"410","AGS","PHL",527
"411","AGS","RIC",28
"412","AGS","SAV",1
"413","AGS","TEB",1
"414","AGS","UTM",911
"415","AHN","BNA",1988
"416","AHN","CHA",9
"417","AHN","CLL",41
"418","AHN","MKL",1
"419","AHN","TYS",35
"420","AIA","BFF",9
"421","AIA","CDR",9
"422","AIA","CYS",2
"423","AIA","DEN",1399
"424","ALB","ABQ",55
"425","ALB","ACK",2
"426","ALB","ACY",827
"427","ALB","AGS",3
"428","ALB","ATL",93616
"429","ALB","AUS",457
"430","ALB","BDL",68
"431","ALB","BHM",218
"432","ALB","BNA",213
"433","ALB","BOS",6573
"434","ALB","BTV",10
"435","ALB","BUF",2
"436","ALB","BUR",747
"437","ALB","BWI",191723
"438","ALB","CAE",3
"439","ALB","CEF",49
"440","ALB","CHS",350
"441","ALB","CLE",38864
"442","ALB","CLT",108871
"443","ALB","CMH",480
"444","ALB","DAL",119
"445","ALB","DCA",59228
"446","ALB","DEN",5187
"447","ALB","DFW",89
"448","ALB","DLH",252
"449","ALB","DSM",8
"450","ALB","DTW",73878
"451","ALB","ELP",29
"452","ALB","EWR",53693
"453","ALB","EYW",8
"454","ALB","FLL",34802
"455","ALB","GEG",41
"456","ALB","GRR",25
"457","ALB","GSO",15
"458","ALB","GSP",148
"459","ALB","HOU",382
"460","ALB","HPN",14
"461","ALB","HSV",80
"462","ALB","HYA",5
"463","ALB","IAD",49553
"464","ALB","IAH",23
"465","ALB","IND",11
"466","ALB","JAN",87
"467","ALB","JAX",710
"468","ALB","JFK",31
"469","ALB","LAS",41829
"470","ALB","LAX",293
"471","ALB","LGA",13
"472","ALB","LIT",82
"473","ALB","MCI",258
"474","ALB","MCO",78078
"475","ALB","MDT",42
"476","ALB","MDW",84250
"477","ALB","MIA",2
"478","ALB","MKE",100
"479","ALB","MSN",49
"480","ALB","MSP",24526
"481","ALB","MSS",4707
"482","ALB","MSY",672
"483","ALB","MYR",218
"484","ALB","OAK",382
"485","ALB","OGS",5196
"486","ALB","OMA",138
"487","ALB","ONT",26
"488","ALB","ORD",86683
"489","ALB","ORF",907
"490","ALB","PBI",407
"491","ALB","PDX",1511
"492","ALB","PHL",83180
"493","ALB","PHX",1192
"494","ALB","PIT",381
"495","ALB","RDU",1194
"496","ALB","RIC",226
"497","ALB","RME",2
"498","ALB","RNO",5
"499","ALB","RSW",1213
"500","ALB","SAN",1477
"501","ALB","SAT",620
"502","ALB","SDF",105
"503","ALB","SEA",1026
"504","ALB","SFO",115
"505","ALB","SHD",116
"506","ALB","SJC",68
"507","ALB","SJU",62
"508","ALB","SLC",133
"509","ALB","SMF",126
"510","ALB","SNA",195
"511","ALB","SRQ",42
"512","ALB","STL",220
"513","ALB","TEB",9
"514","ALB","TPA",47870
"515","ALB","TUL",6
"516","ALB","TUS",875
"517","ALB","TYS",1
"518","ALO","BUR",1
"519","ALO","BWI",434
"520","ALO","CWF",137
"521","ALO","FAR",138
"522","ALO","FLL",49
"523","ALO","FNL",134
"524","ALO","MCI",116
"525","ALO","MLI",108
"526","ALO","MLU",62
"527","ALO","ORD",19439
"528","ALO","PAH",117
"529","ALO","YNG",132
"530","ALS","DEN",6962
"531","ALS","PUB",4
"532","ALW","SEA",33050
"533","AMA","ABI",93
"534","AMA","ABQ",140
"535","AMA","ATL",297
"536","AMA","AUS",3814
"537","AMA","BDL",18
"538","AMA","BHM",65
"539","AMA","BNA",73
"540","AMA","BOI",273
"541","AMA","BOS",10
"542","AMA","BUF",15
"543","AMA","BUR",109
"544","AMA","BWI",410
"545","AMA","CHS",4
"546","AMA","CLE",4
"547","AMA","CMH",91
"548","AMA","CRP",216
"549","AMA","DAL",117916
"550","AMA","DEN",61068
"551","AMA","DFW",101150
"552","AMA","ELP",40
"553","AMA","ENV",856
"554","AMA","EWR",69
"555","AMA","FAT",84
"556","AMA","FLL",22
"557","AMA","GEG",29
"558","AMA","GRR",102
"559","AMA","HOU",7099
"560","AMA","HRL",436
"561","AMA","IAH",37098
"562","AMA","IFP",1379
"563","AMA","IND",88
"564","AMA","LAS",29893
"565","AMA","LAX",29
"566","AMA","LBB",116
"567","AMA","LGA",3
"568","AMA","LIT",129
"569","AMA","MAF",26
"570","AMA","MCI",154
"571","AMA","MCO",17
"572","AMA","MDW",369
"573","AMA","MKE",2
"574","AMA","MSP",30
"575","AMA","MSY",193
"576","AMA","OAK",121
"577","AMA","OKC",247
"578","AMA","OMA",41
"579","AMA","ONT",110
"580","AMA","PDX",1
"581","AMA","PHX",469
"582","AMA","RNO",9
"583","AMA","SAN",150
"584","AMA","SAT",3700
"585","AMA","SDF",49
"586","AMA","SEA",110
"587","AMA","SJC",83
"588","AMA","SLC",318
"589","AMA","SMF",111
"590","AMA","SNA",24
"591","AMA","SPS",82
"592","AMA","STL",200
"593","AMA","TPA",10
"594","AMA","TUL",91
"595","ANB","GEG",132
"596","ANB","JQF",446
"597","ANB","LCH",124
"598","AND","CMH",43
"599","ANP","OXC",1
"600","AOO","IAD",3463
"601","AOO","JST",188
"602","AOO","TEB",6
"603","APA","BUR",16
"604","APA","MCW",12
"605","APA","TUL",11
"606","APA","VNY",1
"607","APC","BUR",37
"608","APC","SMO",15
"609","APF","CGF",3
"610","APF","SWF",2
"611","APF","TUL",2
"612","APN","DTW",7439
"613","APN","MSP",8454
"614","AR1","ASE",2
"615","ARA","MAF",1781
"616","ARA","PIB",1279
"617","ART","HYA",2
"618","ART","ORD",18680
"619","ART","VNY",2
"620","ASE","ATL",418
"621","ASE","BUR",23
"622","ASE","COS",108
"623","ASE","DEN",119548
"624","ASE","DFW",8579
"625","ASE","IAH",14262
"626","ASE","LAX",27821
"627","ASE","MCI",57
"628","ASE","MSP",65
"629","ASE","MTJ",61
"630","ASE","OLV",4
"631","ASE","ORD",27387
"632","ASE","SFO",5853
"633","ASH","BED",6
"634","ASH","GFL",4
"635","ASH","ITH",3
"636","ASH","LBE",2
"637","ATL","ABE",46511
"638","ATL","ABQ",130138
"639","ATL","ABY",30560
"640","ATL","ACT",3
"641","ATL","ACY",26085
"642","ATL","AEX",59466
"643","ATL","AGS",151472
"644","ATL","ALB",99587
"645","ATL","AMA",231
"646","ATL","ASE",631
"647","ATL","ATW",40106
"648","ATL","AUS",386385
"649","ATL","AVL",120540
"650","ATL","AVP",21025
"651","ATL","BDL",270610
"652","ATL","BED",42
"653","ATL","BGR",21
"654","ATL","BHM",336186
"655","ATL","BKG",5622
"656","ATL","BMI",65523
"657","ATL","BNA",386552
"658","ATL","BOI",729
"659","ATL","BOS",715735
"660","ATL","BQK",32135
"661","ATL","BQN",122
"662","ATL","BRO",386
"663","ATL","BTR",151902
"664","ATL","BTV",20734
"665","ATL","BUF",289491
"666","ATL","BUR",642
"667","ATL","BWI",768523
"668","ATL","BZN",11161
"669","ATL","CAE",183299
"670","ATL","CAK",248950
"671","ATL","CHA",139357
"672","ATL","CHO",44173
"673","ATL","CHS",373928
"674","ATL","CID",41451
"675","ATL","CKB",2
"676","ATL","CLE",208579
"677","ATL","CLT",885072
"678","ATL","CMH",389478
"679","ATL","CMI",78
"680","ATL","COS",56123
"681","ATL","COU",3358
"682","ATL","CRP",13
"683","ATL","CRW",71686
"684","ATL","CSG",41294
"685","ATL","CVG",285736
"686","ATL","DAB",221147
"687","ATL","DAL",91526
"688","ATL","DAY",300939
"689","ATL","DCA",785278
"690","ATL","DEN",683907
"691","ATL","DFW",858247
"692","ATL","DHN",47529
"693","ATL","DSM",99522
"694","ATL","DTW",641134
"695","ATL","ECP",179371
"696","ATL","EGE",14535
"697","ATL","ELP",87885
"698","ATL","EVV",56014
"699","ATL","EWN",38584
"700","ATL","EWR",459286
"701","ATL","EYW",120253
"702","ATL","FAR",92
"703","ATL","FAY",117260
"704","ATL","FCA",3039
"705","ATL","FLL",1120354
"706","ATL","FNT",123282
"707","ATL","FSD",4292
"708","ATL","FSM",35417
"709","ATL","FWA",46503
"710","ATL","GEG",282
"711","ATL","GLH",2583
"712","ATL","GNV",104541
"713","ATL","GPT",134372
"714","ATL","GRB",11631
"715","ATL","GRK",37459
"716","ATL","GRR",119600
"717","ATL","GSO",236738
"718","ATL","GSP",205535
"719","ATL","GTF",67
"720","ATL","GTR",39052
"721","ATL","HDN",10337
"722","ATL","HOU",429821
"723","ATL","HPN",121312
"724","ATL","HRL",3674
"725","ATL","HSV",194542
"726","ATL","IAD",314149
"727","ATL","IAH",405141
"728","ATL","ICT",136421
"729","ATL","IFP",99
"730","ATL","ILM",106923
"731","ATL","IND",478050
"732","ATL","INT",72
"733","ATL","ISP",1246
"734","ATL","JAC",8137
"735","ATL","JAN",192830
"736","ATL","JAX",714723
"737","ATL","JFK",256166
"738","ATL","JQF",188
"739","ATL","LAS",679270
"740","ATL","LAX",885277
"741","ATL","LBB",104
"742","ATL","LEX",139890
"743","ATL","LFT",72035
"744","ATL","LGA",1129659
"745","ATL","LIT",214704
"746","ATL","LRD",421
"747","ATL","LWB",4142
"748","ATL","MAF",8
"749","ATL","MCI",456062
"750","ATL","MCN",936
"751","ATL","MCO",1270262
"752","ATL","MDT",84574
"753","ATL","MDW",489105
"754","ATL","MEI",6420
"755","ATL","MEM",500127
"756","ATL","MFE",408
"757","ATL","MGM",95215
"758","ATL","MHT",61768
"759","ATL","MIA",741670
"760","ATL","MKC",60
"761","ATL","MKE",428530
"762","ATL","MLB",166529
"763","ATL","MLI",65382
"764","ATL","MLU",52788
"765","ATL","MOB",134361
"766","ATL","MSL",2058
"767","ATL","MSN",74484
"768","ATL","MSO",1513
"769","ATL","MSP",754199
"770","ATL","MSY",654772
"771","ATL","MTJ",3184
"772","ATL","MYR",115174
"773","ATL","OAJ",64377
"774","ATL","OAK",2919
"775","ATL","OKC",163752
"776","ATL","OMA",176906
"777","ATL","ONT",4645
"778","ATL","ORD",648433
"779","ATL","ORF",348343
"780","ATL","PBI",572982
"781","ATL","PDX",199899
"782","ATL","PHF",90486
"783","ATL","PHL",823798
"784","ATL","PHX",568887
"785","ATL","PIA",39923
"786","ATL","PIB",6056
"787","ATL","PIT",395921
"788","ATL","PNS",408118
"789","ATL","PSC",37
"790","ATL","PTK",164
"791","ATL","PVD",127657
"792","ATL","PWM",90410
"793","ATL","RDU",643408
"794","ATL","RIC",445954
"795","ATL","RNO",3870
"796","ATL","ROA",75065
"797","ATL","ROC",155415
"798","ATL","RST",2
"799","ATL","RSW",565603
"800","ATL","SAN",352612
"801","ATL","SAT",486378
"802","ATL","SAV",348158
"803","ATL","SBN",44753
"804","ATL","SDF",339021
"805","ATL","SEA",464070
"806","ATL","SFB",113
"807","ATL","SFO",527304
"808","ATL","SGF",70577
"809","ATL","SHV",86728
"810","ATL","SJC",49036
"811","ATL","SJU",312916
"812","ATL","SLC",502063
"813","ATL","SMF",100091
"814","ATL","SNA",179844
"815","ATL","SRQ",276243
"816","ATL","STL",472236
"817","ATL","STP",1
"818","ATL","STT",96701
"819","ATL","STX",376
"820","ATL","SWF",26
"821","ATL","SYR",120435
"822","ATL","TCL",158
"823","ATL","TLH",174179
"824","ATL","TPA",941212
"825","ATL","TRI",105503
"826","ATL","TTN",15445
"827","ATL","TUL",115405
"828","ATL","TUP",5785
"829","ATL","TUS",100003
"830","ATL","TVC",867
"831","ATL","TYS",183968
"832","ATL","UTM",2179
"833","ATL","VLD",35915
"834","ATL","VPS",184737
"835","ATL","XNA",92607
"836","ATL","YIP",152
"837","ATW","ATL",38577
"838","ATW","AZA",12007
"839","ATW","DCA",648
"840","ATW","DSM",154
"841","ATW","DTW",52590
"842","ATW","ENV",853
"843","ATW","FSD",165
"844","ATW","LAS",17587
"845","ATW","MSP",50899
"846","ATW","ORD",61494
"847","ATW","PDX",36
"848","ATW","PVU",2
"849","ATW","RFD",165
"850","ATW","SFB",10852
"851","ATY","DEN",449
"852","ATY","IFP",210
"853","ATY","MSP",3640
"854","ATY","PIR",35
"855","AUG","ACK",9
"856","AUG","BOS",5550
"857","AUG","HPN",10
"858","AUG","HTO",14
"859","AUS","ABQ",1968
"860","AUS","ALB",261
"861","AUS","AMA",2815
"862","AUS","ATL",384158
"863","AUS","AVL",3
"864","AUS","BDL",2261
"865","AUS","BFL",150
"866","AUS","BHM",987
"867","AUS","BIL",42
"868","AUS","BNA",70909
"869","AUS","BOI",864
"870","AUS","BOS",32373
"871","AUS","BUF",797
"872","AUS","BUR",1365
"873","AUS","BWG",143
"874","AUS","BWI",99289
"875","AUS","CAE",31
"876","AUS","CHA",3
"877","AUS","CHS",175
"878","AUS","CKB",170
"879","AUS","CLE",5093
"880","AUS","CLT",85350
"881","AUS","CMH",1694
"882","AUS","CMI",109
"883","AUS","COS",48
"884","AUS","CVG",6
"885","AUS","CYS",47
"886","AUS","DAL",320839
"887","AUS","DAY",36
"888","AUS","DCA",41548
"889","AUS","DEN",299452
"890","AUS","DFW",589437
"891","AUS","DSM",337
"892","AUS","DTW",71060
"893","AUS","ECP",447
"894","AUS","ELP",74670
"895","AUS","ENV",858
"896","AUS","EVV",43
"897","AUS","EWR",123491
"898","AUS","EYW",104
"899","AUS","FAT",36
"900","AUS","FLL",71637
"901","AUS","FNT",25
"902","AUS","FOE",377
"903","AUS","GEG",75
"904","AUS","GNV",129
"905","AUS","GPT",727
"906","AUS","GRR",194
"907","AUS","GSP",416
"908","AUS","HOU",145461
"909","AUS","HPN",4
"910","AUS","HRL",26238
"911","AUS","IAD",60178
"912","AUS","IAH",286162
"913","AUS","IFP",1066
"914","AUS","ILM",2
"915","AUS","IND",1008
"916","AUS","ISP",497
"917","AUS","JAN",3859
"918","AUS","JAX",555
"919","AUS","JFK",169790
"920","AUS","LAN",71
"921","AUS","LAR",136
"922","AUS","LAS",138098
"923","AUS","LAX",227025
"924","AUS","LBB",38499
"925","AUS","LFT",148
"926","AUS","LGA",1258
"927","AUS","LGB",57579
"928","AUS","LIT",1920
"929","AUS","LWS",143
"930","AUS","MAF",5651
"931","AUS","MCI",5843
"932","AUS","MCO",108855
"933","AUS","MDT",2
"934","AUS","MDW",105918
"935","AUS","MEM",32051
"936","AUS","MGM",133
"937","AUS","MHK",222
"938","AUS","MHT",426
"939","AUS","MIA",272
"940","AUS","MKC",60
"941","AUS","MKE",765
"942","AUS","MLU",115
"943","AUS","MSP",66623
"944","AUS","MSY",20197
"945","AUS","MYR",2
"946","AUS","OAK",36300
"947","AUS","OKC",774
"948","AUS","OMA",71
"949","AUS","ONT",472
"950","AUS","OPF",6
"951","AUS","ORD",208981
"952","AUS","ORF",236
"953","AUS","PBI",3
"954","AUS","PDX",14556
"955","AUS","PHL",33204
"956","AUS","PHX",242774
"957","AUS","PIB",151
"958","AUS","PIT",1034
"959","AUS","PSP",339
"960","AUS","PVD",485
"961","AUS","PVU",258
"962","AUS","PWM",72
"963","AUS","RDU",4701
"964","AUS","RIC",58
"965","AUS","RNO",1368
"966","AUS","ROC",922
"967","AUS","RSW",27
"968","AUS","SAF",4
"969","AUS","SAN",71200
"970","AUS","SAT",25
"971","AUS","SAV",1
"972","AUS","SBA",136
"973","AUS","SBP",12
"974","AUS","SCK",101
"975","AUS","SDF",1251
"976","AUS","SEA",57752
"977","AUS","SFO",205586
"978","AUS","SJC",68509
"979","AUS","SLC",70834
"980","AUS","SMF",8152
"981","AUS","SNA",5580
"982","AUS","STL",3765
"983","AUS","STT",100
"984","AUS","SWO",208
"985","AUS","TEB",2
"986","AUS","TLH",45
"987","AUS","TPA",34861
"988","AUS","TUL",2411
"989","AUS","TUS",793
"990","AUS","TVL",41
"991","AUS","TYS",4
"992","AUS","UTM",368
"993","AVL","ACY",150
"994","AVL","ADW",28
"995","AVL","ATL",121376
"996","AVL","AUS",3
"997","AVL","BWI",6
"998","AVL","CHS",8
"999","AVL","CLE",37
"1000","AVL","CLT",114739
"1001","AVL","CMH",39
"1002","AVL","CVG",4
"1003","AVL","DAY",2
"1004","AVL","DCA",12
"1005","AVL","DTW",13394
"1006","AVL","EWN",2
"1007","AVL","EWR",9155
"1008","AVL","FLL",15561
"1009","AVL","FWA",46
"1010","AVL","GSP",50
"1011","AVL","IAD",13
"1012","AVL","ILM",16
"1013","AVL","IND",2
"1014","AVL","LEX",7
"1015","AVL","LGA",6562
"1016","AVL","LIT",13
"1017","AVL","MCI",2
"1018","AVL","MEM",11
"1019","AVL","MKE",5
"1020","AVL","MOB",8
"1021","AVL","MYR",6
"1022","AVL","ORD",27846
"1023","AVL","PGD",2144
"1024","AVL","PHF",6
"1025","AVL","PIE",9955
"1026","AVL","PNS",1
"1027","AVL","SAV",6
"1028","AVL","SDF",21
"1029","AVL","SFB",20485
"1030","AVL","SRQ",33
"1031","AVL","TLH",9
"1032","AVL","VPS",2
"1033","AVP","ADW",28
"1034","AVP","ATL",21443
