"","ORIGIN","DEST","PASSENGERS"
"370","AEX","FAY",220
"371","AEX","GFK",132
"372","AEX","GSP",4
"373","AEX","HPN",4
"374","AEX","HRL",3567
"375","AEX","IAH",40522
"376","AEX","ILM",19
"377","AEX","LRD",91
"378","AEX","MDT",682
"379","AEX","MEM",17477
"380","AEX","MIA",2103
"381","AEX","MSP",155
"382","AEX","OMA",16
"383","AEX","ORD",224
"384","AEX","POB",847
"385","AEX","RIV",78
"386","AEX","SAT",82
"387","AEX","SBN",2
"388","AEX","SGF",6
"389","AEX","SJU",318
"390","AEX","TOL",193
"391","AEX","TYS",45
"392","AFK","BEH",3
"393","AFK","HPN",7
"394","AFW","INT",90
"395","AFW","JQF",923
"396","AFW","LAX",173
"397","AGC","HPN",6
"398","AGS","ACY",1372
"399","AGS","ATL",138679
"400","AGS","ATW",70
"401","AGS","BHM",2
"402","AGS","BNA",17
"403","AGS","BQK",51
"404","AGS","CLE",3
"405","AGS","CLT",86015
"406","AGS","CRW",8
"407","AGS","CVG",4
"408","AGS","DFW",14829
"409","AGS","EWR",8
"410","AGS","GNV",6
"411","AGS","GPT",1079
"412","AGS","GRK",33
"413","AGS","HSV",3
"414","AGS","IFP",124
"415","AGS","LEX",1
"416","AGS","LGA",1230
"417","AGS","LIT",1
"418","AGS","MDT",2
"419","AGS","MEM",138
"420","AGS","MGM",3
"421","AGS","MKE",2
"422","AGS","PHL",690
"423","AGS","ROA",4
"424","AGS","SAV",82
"425","AGS","SDF",6
"426","AGS","SFB",562
"427","AGS","SHV",166
"428","AGS","UTM",216
"429","AGS","XNA",3
"430","AHN","ATL",3700
"431","AHN","BNA",201
"432","AHN","BTR",31
"433","AHN","FYV",35
"434","AHN","GNV",62
"435","AHN","GTR",30
"436","AHN","LEX",104
"437","AHN","MCN",4
"438","AHN","MKL",26
"439","AHN","OKC",33
"440","AHN","SFB",44
"441","AHN","STL",29
"442","AHN","TCL",31
"443","AHN","TYS",26
"444","AIA","BFF",7
"445","AIA","DEN",1402
"446","AIA","PIR",3
"447","AL4","MGM",114
"448","ALB","ABQ",167
"449","ALB","ACY",1478
"450","ALB","AMA",2
"451","ALB","ART",2960
"452","ALB","ATL",66451
"453","ALB","ATW",25
"454","ALB","AUS",811
"455","ALB","AVP",21
"456","ALB","AZO",2
"457","ALB","BDL",55
"458","ALB","BHM",878
"459","ALB","BIL",2
"460","ALB","BNA",1951
"461","ALB","BOI",186
"462","ALB","BOS",5466
"463","ALB","BTV",367
"464","ALB","BUF",1488
"465","ALB","BUR",905
"466","ALB","BWI",191314
"467","ALB","CAE",86
"468","ALB","CAK",13
"469","ALB","CHO",5
"470","ALB","CID",2
"471","ALB","CLE",46396
"472","ALB","CLT",104855
"473","ALB","CMH",29
"474","ALB","CRW",10
"475","ALB","CVG",13016
"476","ALB","CWA",17
"477","ALB","DAB",40
"478","ALB","DAL",737
"479","ALB","DCA",45559
"480","ALB","DEN",2639
"481","ALB","DFW",559
"482","ALB","DLH",7
"483","ALB","DTW",76428
"484","ALB","ECP",140
"485","ALB","ELP",68
"486","ALB","EWR",53022
"487","ALB","FLL",40863
"488","ALB","FNT",3
"489","ALB","GEG",109
"490","ALB","GRB",116
"491","ALB","GRK",5
"492","ALB","GRR",171
"493","ALB","GSP",71
"494","ALB","HOU",1836
"495","ALB","HPN",48
"496","ALB","IAD",66156
"497","ALB","IAH",229
"498","ALB","ICT",13
"499","ALB","IND",96
"500","ALB","JAN",3
"501","ALB","JAX",494
"502","ALB","JFK",11982
"503","ALB","JQF",149
"504","ALB","LAN",121
"505","ALB","LAS",45042
"506","ALB","LAX",294
"507","ALB","LGA",15136
"508","ALB","MBS",7
"509","ALB","MCI",748
"510","ALB","MCO",96629
"511","ALB","MDW",67699
"512","ALB","MEM",294
"513","ALB","MHT",136
"514","ALB","MIA",59
"515","ALB","MKE",82
"516","ALB","MLB",19
"517","ALB","MLI",12
"518","ALB","MOB",6
"519","ALB","MSP",25688
"520","ALB","MSS",3302
"521","ALB","MSY",254
"522","ALB","MYR",24
"523","ALB","OAJ",11
"524","ALB","OAK",667
"525","ALB","OGS",2131
"526","ALB","OKC",56
"527","ALB","OMA",61
"528","ALB","ORD",115116
"529","ALB","ORF",587
"530","ALB","PBI",617
"531","ALB","PHL",74689
"532","ALB","PHX",370
"533","ALB","PIT",112
"534","ALB","PNS",12
"535","ALB","PWM",85
"536","ALB","RDU",2841
"537","ALB","RIC",81
"538","ALB","RME",111
"539","ALB","RNO",397
"540","ALB","ROA",3
"541","ALB","ROC",116
"542","ALB","RST",35
"543","ALB","RSW",1586
"544","ALB","SAN",658
"545","ALB","SAT",956
"546","ALB","SAV",15
"547","ALB","SBN",16
"548","ALB","SDF",232
"549","ALB","SEA",736
"550","ALB","SFO",71
"551","ALB","SHV",106
"552","ALB","SJC",214
"553","ALB","SLC",1650
"554","ALB","SMF",370
"555","ALB","SNA",122
"556","ALB","STL",1932
"557","ALB","TEB",4
"558","ALB","TPA",42458
"559","ALB","TUL",49
"560","ALB","TUS",2
"561","ALB","TVC",13
"562","ALB","UTM",99
"563","ALB","YIP",37
"564","ALM","ABQ",363
"565","ALM","CNM",5
"566","ALM","HOB",1
"567","ALO","ABE",96
"568","ALO","FAR",105
"569","ALO","GRB",1
"570","ALO","HUF",112
"571","ALO","ICT",29
"572","ALO","MSP",22221
"573","ALO","MWA",162
"574","ALO","OKC",74
"575","ALO","SHV",124
"576","ALO","YNG",120
"577","ALS","DEN",6722
"578","ALW","PDX",61
"579","ALW","PSC",6
"580","ALW","SEA",28983
"581","AMA","ABQ",109
"582","AMA","ACT",59
"583","AMA","AUS",2034
"584","AMA","BHM",177
"585","AMA","BNA",53
"586","AMA","BOI",5
"587","AMA","BUF",21
"588","AMA","BWI",407
"589","AMA","CRP",255
"590","AMA","DAL",136121
"591","AMA","DEN",43912
"592","AMA","DFW",93547
"593","AMA","ECP",122
"594","AMA","ELP",130
"595","AMA","ENV",734
"596","AMA","FLL",14
"597","AMA","GEG",10
"598","AMA","GRR",134
"599","AMA","HOU",15102
"600","AMA","HRL",331
"601","AMA","IAD",3
"602","AMA","IAH",48199
"603","AMA","ICT",37
"604","AMA","IFP",1057
"605","AMA","ISP",24
"606","AMA","LAS",29308
"607","AMA","LAW",75
"608","AMA","LAX",937
"609","AMA","LBB",7
"610","AMA","LGA",42
"611","AMA","LIT",103
"612","AMA","MAF",27
"613","AMA","MCI",78
"614","AMA","MCO",377
"615","AMA","MDW",340
"616","AMA","MEM",14638
"617","AMA","MSP",6
"618","AMA","MSY",261
"619","AMA","OAK",84
"620","AMA","OKC",3
"621","AMA","OMA",21
"622","AMA","ONT",42
"623","AMA","PDX",13
"624","AMA","PHL",20
"625","AMA","PHX",546
"626","AMA","RDU",58
"627","AMA","SAN",876
"628","AMA","SAT",2790
"629","AMA","SEA",15
"630","AMA","SFO",126
"631","AMA","SJC",29
"632","AMA","SLC",166
"633","AMA","SMF",8
"634","AMA","STL",606
"635","AMA","TPA",207
"636","AMA","TUS",1
"637","AMA","UTM",150
"638","ANB","INT",79
"639","ANB","JQF",375
"640","ANB","MTO",36
"641","AND","BED",31
"642","AND","BWI",30
"643","AND","MIA",37
"644","AND","RDU",66
"645","AND","ROA",27
"646","AND","TLH",61
"647","AND","YIP",33
"648","ANP","OXC",1
"649","AOO","IAD",4293
"650","AOO","JST",2
"651","APA","BJC",1
"652","APA","BUR",3
"653","APA","LAX",2
"654","APC","BUR",29
"655","APC","LAX",4
"656","APC","TRM",6
"657","APF","YNG",3
"658","APN","CIU",16
"659","APN","DTW",8607
"660","APN","FNT",7
"661","ART","ALB",2177
"662","ART","HTO",3
"663","ASE","ATL",3618
"664","ASE","AUS",5
"665","ASE","BUR",34
"666","ASE","CLE",9
"667","ASE","DEN",178605
"668","ASE","EUG",2
"669","ASE","FAR",1
"670","ASE","IAH",103
"671","ASE","JAC",1
"672","ASE","LAX",15019
"673","ASE","MCI",3
"674","ASE","ORD",16989
"675","ASE","SAN",4
"676","ASE","SBA",7
"677","ASE","SFO",4066
"678","ASE","SJC",2
"679","ASE","SLC",3762
"680","ASE","TEB",11
"681","ASE","TUS",9
"682","ASE","VNY",1
"683","AST","PDX",1381
"684","AST","SBA",2
"685","ATL","ABE",36918
"686","ATL","ABQ",134143
"687","ATL","ABY",34281
"688","ATL","ACY",56953
"689","ATL","AEX",44847
"690","ATL","AGS",132662
"691","ATL","AHN",2713
"692","ATL","ALB",67896
"693","ATL","ASE",4159
"694","ATL","ATW",18093
"695","ATL","AUS",226979
"696","ATL","AVL",126386
"697","ATL","BDL",238229
"698","ATL","BED",224
"699","ATL","BHM",256202
"700","ATL","BIF",79
"701","ATL","BKG",55750
"702","ATL","BKL",47
"703","ATL","BMI",166637
"704","ATL","BNA",279967
"705","ATL","BOI",2
"706","ATL","BOS",735025
"707","ATL","BQK",29573
"708","ATL","BTR",118163
"709","ATL","BUF",313370
"710","ATL","BWI",670190
"711","ATL","BZN",8240
"712","ATL","CAE",170728
"713","ATL","CAK",245533
"714","ATL","CGI",130
"715","ATL","CHA",119269
"716","ATL","CHO",41524
"717","ATL","CHS",326492
"718","ATL","CLE",178479
"719","ATL","CLL",35
"720","ATL","CLT",738729
"721","ATL","CMH",345624
"722","ATL","COS",50881
"723","ATL","CRW",62864
"724","ATL","CSG",46362
"725","ATL","CVG",247717
"726","ATL","CYS",64
"727","ATL","DAB",171907
"728","ATL","DAL",143
"729","ATL","DAY",304763
"730","ATL","DCA",819339
"731","ATL","DEN",744514
"732","ATL","DFW",1047132
"733","ATL","DHN",40576
"734","ATL","DLH",25
"735","ATL","DSM",51024
"736","ATL","DTW",650570
"737","ATL","ECP",84666
"738","ATL","EGE",12762
"739","ATL","ELP",80814
"740","ATL","EUG",28
"741","ATL","EVV",40490
"742","ATL","EWN",36326
"743","ATL","EWR",480035
"744","ATL","EYW",86721
"745","ATL","FAY",117098
"746","ATL","FCA",1457
"747","ATL","FLL",1138775
"748","ATL","FLO",28290
"749","ATL","FNT",226510
"750","ATL","FRG",222
"751","ATL","FSD",2664
"752","ATL","FWA",31160
"753","ATL","GEG",751
"754","ATL","GJT",99
"755","ATL","GNV",96657
"756","ATL","GPT",155657
"757","ATL","GRB",144
"758","ATL","GRK",32773
"759","ATL","GRR",87878
"760","ATL","GSO",176421
"761","ATL","GSP",159189
"762","ATL","GTR",18089
"763","ATL","GUC",1121
"764","ATL","HDN",9839
"765","ATL","HHH",20683
"766","ATL","HOU",323936
"767","ATL","HPN",197451
"768","ATL","HRL",2366
"769","ATL","HSV",171787
"770","ATL","IAD",436406
"771","ATL","IAH",384598
"772","ATL","ICT",163110
"773","ATL","ILM",93607
"774","ATL","IND",414731
"775","ATL","INT",118
"776","ATL","JAC",9127
"777","ATL","JAN",150114
"778","ATL","JAX",690018
"779","ATL","JFK",308478
"780","ATL","JQF",292
"781","ATL","LAS",722552
"782","ATL","LAX",930587
"783","ATL","LEX",129508
"784","ATL","LFT",41410
"785","ATL","LGA",1113663
"786","ATL","LGB",65
"787","ATL","LIT",152856
"788","ATL","LSF",150
"789","ATL","LWB",5959
"790","ATL","LYH",36558
"791","ATL","MCI",404752
"792","ATL","MCN",1186
"793","ATL","MCO",1295182
"794","ATL","MDT",88224
"795","ATL","MDW",451952
"796","ATL","MEI",16421
"797","ATL","MEM",440946
"798","ATL","MFE",492
"799","ATL","MGM",97745
"800","ATL","MHT",36359
"801","ATL","MIA",744299
"802","ATL","MKE",393444
"803","ATL","MKG",2
"804","ATL","MKL",452
"805","ATL","MLB",128180
"806","ATL","MLI",160170
"807","ATL","MLU",35070
"808","ATL","MOB",117652
"809","ATL","MSL",8189
"810","ATL","MSN",2500
"811","ATL","MSP",702005
"812","ATL","MSY",543863
"813","ATL","MTJ",2846
"814","ATL","MYR",120420
"815","ATL","OAJ",53152
"816","ATL","OAK",15139
"817","ATL","OKC",113425
"818","ATL","OMA",94183
"819","ATL","ONT",74628
"820","ATL","ORD",641052
"821","ATL","ORF",261124
"822","ATL","OWB",162
"823","ATL","PBI",544919
"824","ATL","PDX",166491
"825","ATL","PFN",44308
"826","ATL","PHF",274144
"827","ATL","PHL",777720
"828","ATL","PHX",560380
"829","ATL","PIA",133
"830","ATL","PIH",124
"831","ATL","PIT",429684
"832","ATL","PNS",386832
"833","ATL","PTK",62
"834","ATL","PUB",320
"835","ATL","PVD",102199
"836","ATL","PWM",85862
"837","ATL","RDU",588141
"838","ATL","RIC",414358
"839","ATL","RNO",516
"840","ATL","ROA",63899
"841","ATL","ROC",218781
"842","ATL","RSW",512592
"843","ATL","SAN",351705
"844","ATL","SAT",465836
"845","ATL","SAV",315070
"846","ATL","SBN",33758
"847","ATL","SDF",197157
"848","ATL","SEA",477389
"849","ATL","SFO",545914
"850","ATL","SGF",46260
"851","ATL","SHV",57334
"852","ATL","SJC",45514
"853","ATL","SJU",327407
"854","ATL","SLC",503767
"855","ATL","SMF",97230
"856","ATL","SNA",185326
"857","ATL","SRQ",332119
"858","ATL","STL",418695
"859","ATL","STT",96464
"860","ATL","STX",11546
"861","ATL","SUS",83
"862","ATL","SWF",20381
"863","ATL","SYR",85256
"864","ATL","TEB",2
"865","ATL","TLH",152734
"866","ATL","TPA",927578
"867","ATL","TRI",86599
"868","ATL","TUL",80968
"869","ATL","TUP",4957
"870","ATL","TUS",103855
"871","ATL","TYS",155279
"872","ATL","UTM",11397
"873","ATL","VLD",41314
"874","ATL","VPS",157630
"875","ATL","WRB",71
"876","ATL","XNA",70668
"877","ATW","ACY",121
"878","ATW","ATL",18403
"879","ATW","AUS",7
"880","ATW","BNA",89
"881","ATW","BOS",44
"882","ATW","BUF",10
"883","ATW","CAE",33
"884","ATW","CAK",31
"885","ATW","CHS",59
"886","ATW","CLT",18
"887","ATW","CVG",80
"888","ATW","DEN",12225
"889","ATW","DTW",60460
"890","ATW","ERI",15
"891","ATW","EWR",141
"892","ATW","FNT",25
"893","ATW","FSD",26
"894","ATW","GSO",61
"895","ATW","IAD",734
"896","ATW","IFP",321
"897","ATW","LAS",19863
"898","ATW","LEX",16
"899","ATW","LNK",8
"900","ATW","MHT",27
"901","ATW","MKE",23270
"902","ATW","MLI",2
"903","ATW","MSP",56135
"904","ATW","OMA",31
"905","ATW","ORD",67427
"906","ATW","ORF",15
"907","ATW","PIT",7
"908","ATW","PSC",3
"909","ATW","RAP",7
"910","ATW","ROC",7
"911","ATW","RST",4
"912","ATW","SAV",24
"913","ATW","SCE",4
"914","ATW","SFB",11480
"915","ATW","SUX",10
"916","ATW","TRI",127
"917","ATW","TUL",15
"918","ATW","TVC",1
"919","ATW","UTM",223
"920","ATW","VPS",24
"921","ATY","MSP",7724
"922","ATY","PIR",79
"923","AUG","BGR",4
"924","AUG","BHB",20
"925","AUG","BOS",4080
"926","AUS","ABQ",11320
"927","AUS","ADW",25
"928","AUS","AGS",5
"929","AUS","ALB",628
"930","AUS","AMA",8487
"931","AUS","ATL",214687
"932","AUS","ATW",7
"933","AUS","AZA",26
"934","AUS","BDL",1446
"935","AUS","BFL",7
"936","AUS","BGR",85
"937","AUS","BHM",1746
"938","AUS","BIL",26
"939","AUS","BKG",3452
"940","AUS","BNA",57923
"941","AUS","BOI",287
"942","AUS","BOS",30083
"943","AUS","BTR",116
"944","AUS","BUF",470
"945","AUS","BUR",1524
"946","AUS","BWI",85129
"947","AUS","BZN",56
"948","AUS","CDC",113
"949","AUS","CHS",54
"950","AUS","CID",1
"951","AUS","CKB",64
"952","AUS","CLE",429
"953","AUS","CLT",73416
"954","AUS","CMH",519
"955","AUS","CMX",3
"956","AUS","COS",250
"957","AUS","COU",68
"958","AUS","CRP",188
"959","AUS","CVG",10354
"960","AUS","DAB",18
"961","AUS","DAL",281086
"962","AUS","DCA",1972
"963","AUS","DEN",280059
"964","AUS","DFW",581142
"965","AUS","DSM",230
"966","AUS","DTW",62973
"967","AUS","ELP",86772
"968","AUS","ENV",1021
"969","AUS","EUG",65
"970","AUS","EWR",83942
"971","AUS","FAR",63
"972","AUS","FAT",103
"973","AUS","FCA",11
"974","AUS","FLL",60285
"975","AUS","FOE",90
"976","AUS","GEG",3
"977","AUS","GPT",863
"978","AUS","GSO",174
"979","AUS","HDN",22
"980","AUS","HLN",29
"981","AUS","HOU",148504
"982","AUS","HPN",56
"983","AUS","HRL",26291
"984","AUS","IAD",51613
"985","AUS","IAH",347313
"986","AUS","IFP",540
"987","AUS","IND",363
"988","AUS","ISP",137
"989","AUS","JAN",596
"990","AUS","JAX",4793
"991","AUS","JFK",108193
"992","AUS","LAN",78
"993","AUS","LAS",121956
"994","AUS","LAX",179410
"995","AUS","LBB",45573
"996","AUS","LGA",1598
"997","AUS","LGB",34868
"998","AUS","LIT",2447
"999","AUS","LNK",337
"1000","AUS","MAF",1913
"1001","AUS","MCI",11302
"1002","AUS","MCO",78463
"1003","AUS","MDT",48
"1004","AUS","MDW",68971
"1005","AUS","MEM",49904
"1006","AUS","MFE",179
"1007","AUS","MHK",350
"1008","AUS","MHT",2253
"1009","AUS","MKC",77
"1010","AUS","MKE",51
"1011","AUS","MRY",72
"1012","AUS","MSP",60623
"1013","AUS","MSY",9168
"1014","AUS","MYR",2
"1015","AUS","OAK",34814
"1016","AUS","OKC",3965
"1017","AUS","OMA",840
"1018","AUS","ONT",2847
"1019","AUS","ORD",216531
"1020","AUS","ORF",2173
"1021","AUS","PBI",9
"1022","AUS","PDX",11418
"1023","AUS","PHL",15112
"1024","AUS","PHX",212107
"1025","AUS","PIT",868
"1026","AUS","PNS",13
"1027","AUS","PSC",2
"1028","AUS","PSP",207
"1029","AUS","PVD",148
"1030","AUS","RDU",4019
"1031","AUS","RIC",1663
"1032","AUS","RNO",4979
"1033","AUS","ROC",63
"1034","AUS","RSW",214
