"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"94","BTM",45.952916665,-112.495694445,30340
"95","BTP",40.77675926,-79.95074074,5
"96","BTR",30.53266667,-91.150111112,415891
"97","BTV",44.47236111,-73.153194445,746402
"98","BUF",42.9406481516667,-78.7324074083333,2741095
"99","BUR",34.2001851866667,-118.358055556667,2646688
"100","BVY",42.584000002,-70.916,5
"101","BWG",36.96333333,-86.42097222,502
"102","BWI",39.175444444,-76.668888888,9975726
"103","BYG",44.38125,-106.72138889,NA
"104","BZN",45.778,-111.153111108,349179
"105","CAE",33.9386111133333,-81.1181481466667,560892
"106","CAK",40.914444445,-81.44263889,721453
"107","CDC",37.701666665,-113.0975,7762
"108","CDR",42.83625,-103.09652778,2152
"109","CEC",41.78013889,-124.23625,12091
"110","CEF",42.195833335,-72.53263889,9333
"111","CEU",34.672555552,-82.887166664,4
"112","CEZ",37.30291667,-108.62763889,8394
"113","CGF",41.56513889,-81.48652778,2
"114","CGI",37.224444445,-89.57125,396
"115","CHA",35.035833335,-85.20361111,300456
"116","CHO",38.13961111,-78.452611112,169147
"117","CHS",32.89888889,-80.039722225,1173295
"118","CIC",39.795555555,-121.8575,24796
"119","CID",41.8845370333333,-91.7076851833333,499127
"120","CIU",46.246388885,-84.469305555,13188
"121","CKB",39.296888892,-80.228111112,9709
"122","CLD",33.1285185166667,-117.279814813333,34573
"123","CLE",41.409722218,-81.853777776,5233228
"124","CLL",30.589027775,-96.364166665,80627
"125","CLM",48.119583335,-123.496666665,12029
"126","CLT",35.2155555566667,-80.9426851866667,16134843
"127","CMH",39.9963425916667,-82.8898148116667,3328762
"128","CMI",40.039305555,-88.27875,97662
"129","CMX",47.168055555,-88.48777778,25341
"130","CNM",32.33736111,-104.263055555,1910
"131","CNY",38.75722222,-109.750416665,2867
"132","COD",44.518055555,-109.025694445,25838
"133","COS",38.80736111,-104.705,986535
"134","COU",38.816833334,-92.218944446,12629
"135","CPR",42.907277778,-106.46372222,74123
"136","CPS",38.57138889,-90.15722222,1736
"137","CRE",33.81166667,-78.72402778,NA
"138","CRP",27.77100694375,-97.50152777625,388161
"139","CRW",38.37388889,-81.59305556,243432
"140","CSG",32.516333334,-84.93888889,50431
"141","CSM",35.33972222,-99.2003703733333,882
"142","CTH",39.97888889,-75.865694445,NA
"143","CTX",42.592847225,-76.215,2
"144","CVG",39.048333335,-84.668194445,6313081
"145","CVN",34.4262500016667,-103.078379631667,2411
"146","CWA",44.77986111,-89.66291667,154208
"147","CYS",41.155694445,-104.81138889,16588
"148","DAB",29.1816666666667,-81.05453704,281049
"149","DAL",32.8470370333333,-96.85212963,4029299
"150","DAY",39.901666665,-84.21972222,1451349
"151","DBQ",42.40597222,-90.710138885,42732
"152","DCA",38.851666666,-77.037611112,8561425
"153","DDC",37.762361115,-99.96527778,3866
"154","DEC",39.834305555,-88.867083335,1024
"155","DEN",39.818055555,-104.77638889,22985935
"156","DET",42.4084259266667,-83.0094444433333,4
"157","DFW",32.896527775,-97.037083335,24464116
"158","DHN",31.320555555,-85.448888885,47531
"159","DHT",36.0225,-102.54736111,5
"160","DIK",46.796944445,-102.799166665,8834
"161","DLH",46.8421296266667,-92.1925925933333,147549
"162","DMA",32.16638889,-110.88277778,84
"163","DNE",33.07888889,-96.73833333,43
"164","DNL",33.466611112,-82.039222218,4
"165","DOV",39.12819444,-75.465138885,791
"166","DPG",40.1987962933333,-112.93638889,25
"167","DQK",44.054555556,-75.722388888,680
"168","DQN",29.055,-80.948472225,NA
"169","DQR",35.9883333333333,-113.814444443333,18757
"170","DRO",37.1550925933333,-107.749074073333,134321
"171","DRT",29.37416667,-100.92722222,16027
"172","DSM",41.5339814833333,-93.6590740766667,917440
"173","DTW",42.214583335,-83.348888885,15069398
"174","DUJ",41.17833333,-78.89875,3217
"175","DVL",48.115166668,-98.908833332,3216
"176","DWA",38.579305555,-121.856805555,8
"177","DWH",30.0625,-95.5550925933333,NA
"178","DXR",41.37166667,-73.48125,2
"179","DYS",32.419555556,-99.85588889,69
"180","EAR",40.727638885,-99.00277778,11905
"181","EAT",47.398722224,-120.206666664,47721
"182","EAU",44.8649074033333,-91.4862037033333,18387
"183","EDE",36.028194445,-76.56847222,4
"184","EFD",29.60722222,-95.15861111,1557
"185","EFK",44.8886904771429,-72.2291666671429,10
"186","EGE",39.642944446,-106.92211111,211804
"187","EKO",40.824777778,-115.791166668,25460
"188","EKX",37.686527775,-85.924444445,1
"189","ELD",33.22064815,-92.8142592566667,484
"190","ELM",42.160055554,-76.8925,104446
"191","ELP",31.80711111,-106.377,1610137
"192","ELY",39.30083333,-114.84194444,204
"193","ENV",40.71861111,-114.030555554,46264
"194","EOK",40.459166665,-91.429305555,7
"195","ERI",42.0816666666667,-80.1762037033333,123896
"196","ESC",45.72166667,-87.09013889,5119
"197","ESD",48.70833333,-122.91152778,4049
"198","EUG",44.122638885,-123.21472222,358749
"199","EVV",38.03861111,-87.5306481466667,192896
"200","EWB",41.6766666675,-70.9581944475,13834
"201","EWN",35.0731250025,-77.0428819475,111157
"202","EWR",40.694166665,-74.17013889,12080651
"203","EYW",24.555833335,-81.75958333,231207
"204","FAR",46.9172222266667,-96.81509259,325664
"205","FAT",36.77638889,-119.718134921429,569788
"206","FAY",34.99125,-78.88027778,202387
"207","FCA",48.31166667,-114.25361111,186137
"208","FDY",41.013888885,-83.6675,4
"209","FFO",39.82611111,-84.04833333,244
"210","FID",41.25138889,-72.03166667,19
"211","FKL",41.37763889,-79.86041667,673
"212","FLD",43.77138889,-88.486388885,1
"213","FLG",35.13902778,-111.67041667,51574
"214","FLL",26.072453705,-80.1516203716667,9485405
"215","FLO",34.187083335,-79.724166665,64808
"216","FMN",36.74125,-108.229583335,16876
"217","FNL",40.4509259233333,-105.01101852,31071
"218","FNT",42.965777782,-83.743666666,526372
"219","FOD",42.551805555,-94.19083333,6047
"220","FOE",38.951166664,-95.663388888,3863
"221","FOK",40.84361111,-72.6320370366667,11
"222","FRD",48.524166665,-123.024166665,13754
"223","FRG",40.729166665,-73.414166665,2070
"224","FSD",43.580416665,-96.741388885,367246
"225","FSM",35.33666667,-94.3675,83909
"226","FTW",32.81909722,-97.361319445,388
"227","FTY",33.77916667,-84.52138889,2
"228","FVG",33.970388892,-112.79538889,2
"229","FWA",40.97833333,-85.189861115,281822
"230","FWH",32.7689814833333,-97.4412962966667,109
"231","FXE",26.19708333,-80.17083333,16
"232","FYV",36.0045370366667,-94.1700925933333,1387
"233","GAI",39.16833333,-77.16611111,NA
"234","GBD",38.345694445,-98.86166667,988
"235","GCC",44.35013889,-105.53222222,28184
"236","GCK",37.92824074,-100.72796296,11141
"237","GCN",35.95208333,-112.14722222,34245
"238","GDC",34.75833333,-82.376444446,103
"239","GDV",47.13875,-104.80708333,208
"240","GEG",47.619583335,-117.53402778,1690730
"241","GFK",47.94958333,-97.17625,88075
"242","GFL",43.342777775,-73.609722225,8
"243","GGG",32.38527778,-94.713333335,24760
"244","GGW",48.21263889,-106.61513889,311
"245","GJT",39.120555555,-108.52027778,212455
"246","GLH",33.483111112,-90.985444448,6190
"247","GNV",29.68986111,-82.27375,135763
"248","GON",41.329444445,-72.045833335,4
"249","GPT",30.406666665,-89.07013889,474167
"250","GRB",44.485388888,-88.129888888,409218
"251","GRI",40.96736111,-98.308194445,7919
"252","GRK",31.06597222,-97.828194445,192799
"253","GRR",42.8810185166667,-85.5237037066667,899371
"254","GSB",35.33958333,-77.96027778,134
"255","GSO",36.096666665,-79.941944445,1051554
"256","GSP",34.89777778,-82.2155555566667,698628
"257","GTF",47.483111112,-111.369722224,143287
"258","GTR",33.449305555,-88.59138889,35605
"259","GUC",38.53411111,-106.93366667,35930
"260","GUP",35.51111111,-108.788055555,204
"261","GUS",40.64805556,-86.15222222,188
"262","GYY",41.617055556,-87.414,2220
"263","HAO",39.364,-84.522499996,2
"264","HDN",40.48138889,-107.21888889,136471
"265","HFD",41.735,-72.64972222,16
"266","HGR",39.708194445,-77.728194445,1671
"267","HHH",32.220555555,-80.690416665,79632
"268","HIB",47.3879629633333,-92.8387037033333,8578
"269","HIE",44.366666665,-71.54722222,2
"270","HIF",41.12375,-111.9725,30
"271","HLN",46.606777778,-111.982833332,85551
"272","HOB",32.687722222,-103.217055552,1754
"273","HON",44.384444445,-98.2275,2362
"274","HOP",36.670694445,-87.49388889,906
"275","HOT",34.478472225,-93.09611111,1274
"276","HOU",29.64527778,-95.27875,4223938
"277","HPN",41.067916665,-73.70763889,891319
"278","HRL",26.227944444,-97.654333332,407727
"279","HRO",36.26152778,-93.15513889,1865
"280","HSH",35.97277778,-115.13444444,10
"281","HST",25.4882407433333,-80.3839814833333,57
"282","HSV",34.64,-86.77527778,612079
"283","HTO",40.95944444,-72.2518518533333,86
"284","HTS",38.367611108,-82.558777778,83248
"285","HUF",39.4527083325,-87.30736111,511
"286","HUM",29.566666665,-90.660694445,2
"287","HVN",41.264583335,-72.887638885,33901
"288","HVR",48.54375,-109.761666665,174
"289","HWD",37.65902778,-122.122083335,NA
"290","HYA",41.667638885,-70.28041667,78097
"291","HYS",38.844166665,-99.273611115,8195
"292","IAB",37.62305556,-97.26736111,34
"293","IAD",38.944583335,-77.45875,8460039
"294","IAG",43.107333332,-78.945888888,12384
"295","IAH",29.9837037,-95.3404629633333,15966492
"296","ICT",37.65,-97.433000004,778429
"297","IDA",43.51486111,-112.067777775,148434
"298","IFP",35.157111108,-114.560611108,120761
"299","IGM",35.258055555,-113.93902778,1260
"300","ILG",39.67847222,-75.607083335,1033
"301","ILM",34.270055556,-77.90288889,400268
"302","IMT",45.816944445,-88.114305555,3963
"303","IND",39.7243055575,-86.2860416675,4028626
"304","INL",48.56505556,-93.40261111,16545
"305","INT",36.134444445,-80.22375,1883
"306","IPL",32.83477778,-115.577944444,7055
"307","IPT",41.2409722225,-76.925,23825
"308","IRK",40.093277776,-92.544777778,667
"309","ISM",28.29,-81.43708333,NA
"310","ISN",48.177083335,-103.639166665,11965
"311","ISO",35.32902778,-77.61277778,8729
"312","ISP",40.795972225,-73.100555555,1047838
"313","ISS",43.96236111,-69.71236111,6
"314","ITH",42.490833335,-76.458333335,91799
"315","IWD",46.52652778,-90.13152778,1476
"316","IYK",35.65763889,-117.829305555,11149
"317","JAC",43.606944445,-110.73736111,304502
"318","JAN",32.3107142842857,-90.07583333,678268
"319","JAX",30.489444445,-81.68777778,2964840
"320","JBR",35.830833335,-90.64736111,1240
"321","JEF",38.591666665,-92.15625,4
"322","JFK",40.63961111,-73.778388888,12589649
"323","JHW",42.151944445,-79.25805556,4407
"324","JLN",37.1515740733333,-94.4983333333333,4871
"325","JMS",46.92986111,-98.678194445,2768
"326","JQF",35.38652778,-80.709444445,5823
"327","JRA",40.75444444,-74.0075,NA
"328","JRB",40.70263889,-74.00875,2145
"329","JST",40.316000002,-78.834333332,7586
"330","KEH",47.75472222,-122.25916667,1253
"331","LAF",40.4120370333333,-86.93472222,1914
"332","LAL",27.98888889,-82.016666665,88
"333","LAN",42.7789814833333,-84.58759259,217308
"334","LAR",41.312777775,-105.67402778,10366
"335","LAS",36.0799074066667,-115.154444443333,19470811
"336","LAW",34.56875,-98.41638889,72497
"337","LAX",33.9425347225,-118.40781250125,19087773
"338","LBB",33.6634126971429,-101.821984128571,561211
"339","LBE",40.2747222233333,-79.4065740766667,18751
"340","LBF",41.12722222,-100.69013889,9613
"341","LBL",37.044111112,-100.96,4158
"342","LCH",30.1287962966667,-93.22564815,46424
"343","LCI",43.572222225,-71.419444445,NA
"344","LCK",39.81388889,-82.92925926,9421
"345","LEB",43.627083335,-72.305,8133
"346","LEX",38.0377777766667,-84.60537037,495241
"347","LFI",37.08277778,-76.360694445,222
"348","LFT",30.2050462966667,-91.98763889,207857
"349","LGA",40.777777775,-73.8733333325,10982507
"350","LGB",33.8176851866667,-118.151435186667,1412935
"351","LGU",41.789444445,-111.853333335,696
"352","LIT",34.7293055533333,-92.22634259,1181045
"353","LJN",29.03833333,-95.45694444,8943
"354","LKE",47.62888889,-122.33861111,12434
"355","LMT",42.1575,-121.733611114,26849
"356","LNK",40.85083333,-96.75902778,159679
"357","LNS",40.121666665,-76.29708333,1447
"358","LPS",48.483333335,-122.93666667,1008
"359","LRD",27.54425926,-99.4614814833333,101828
"360","LRF",34.91761111,-92.144444446,118
"361","LRU",32.290138885,-106.921805555,905
"362","LSE",43.87877778,-91.256611114,111382
"363","LSF",32.335111112,-84.989888888,229
"364","LSV",36.235,-115.03388889,458
"365","LTS",34.66513889,-99.270833335,50
"366","LUK",39.103055555,-84.42,722
"367","LWB",37.859027775,-80.399027775,6993
"368","LWC",39.01013889,-95.216944445,30
"369","LWM",42.717277776,-71.123277776,1
"370","LWS",46.37458333,-117.01486111,64335
"371","LWT",47.05013889,-109.46888889,578
"372","LYH",37.326805555,-79.20111111,54831
"373","LZU",33.97791667,-83.96236111,58
"374","MA1",41.35833333,-70.52444444,6
"375","MAF",31.942166666,-102.20183333,488619
"376","MAZ",18.25703704,-67.14861111,4636
"377","MBL",44.273194445,-86.250138885,2073
"378","MBS",43.5321296333333,-84.08101852,162367
"379","MCC",38.66777778,-121.399814813333,NA
"380","MCE",37.28472222,-120.513333335,1332
"381","MCF",27.849166665,-82.52138889,133
"382","MCI",39.2975,-94.71388889,5352548
"383","MCK",40.20625,-100.59097222,1689
"384","MCN",32.694305555,-83.64916667,9767
"385","MCO",28.430555555,-81.316805555,15998960
"386","MCW",43.157611112,-93.330888888,11653
"387","MDH",37.779722225,-89.24944444,120
"388","MDT",40.19305556,-76.76236111,626576
"389","MDW",41.785416665,-87.75222222,7995915
"390","ME1",44.99194444,-70.66472222,NA
"391","MEI",32.33486111,-88.750555555,19586
"392","MEJ",41.62666667,-80.21472222,1
"393","MEM",35.04611111,-89.97763889,5156964
"394","MFD",40.820694445,-82.514722225,127
"395","MFE",26.176388885,-98.239166665,372527
"396","MFR",42.3737962966667,-122.872685183333,287431
"397","MGE",33.914833332,-84.516555558,96
"398","MGM",32.30027778,-86.3925,169680
"399","MGW",39.643222224,-79.916722222,10371
"400","MGY",39.59,-84.224305555,NA
"401","MHK",39.141666665,-96.67027778,13735
"402","MHR",38.555833335,-121.29638889,127
"403","MHT",42.9369444425,-71.438125,1827050
"404","MHV",35.06027778,-118.150462966667,128
"405","MIA",25.7934259266667,-80.2874074066667,8345401
"406","MIB",48.415694445,-101.35763889,82
"407","MIE",40.2406481466667,-85.3949074033333,175
"408","MKC",39.123194445,-94.59277778,1912
"409","MKE",42.9479761885714,-87.8969047614286,3768111
"410","MKG",43.169722225,-86.2375,29499
"411","MKL",35.600694445,-88.91541667,28
"412","MLB",28.1025925933333,-80.6437963,143330
"413","MLI",41.448333334,-90.507666668,476156
"414","MLS",46.42855556,-105.885111112,252
"415","MLU",32.51097222,-92.038333335,88186
"416","MMH",37.63111111,-118.85138889,566
"417","MMU",40.799305555,-74.415416665,94
"418","MOB",30.68986111,-88.241805555,286395
"419","MOD",37.626388885,-120.95486111,36502
"420","MOP",43.62125,-84.735277775,NA
"421","MOT",48.25861111,-101.279444445,71545
"422","MPR",38.35388889,-97.69138889,1224
"423","MQT",46.35361111,-87.39527778,56129
"424","MQY",36.00888889,-86.52,456
"425","MRY",36.587166664,-121.84405556,207365
"426","MSL",34.74527778,-87.61027778,5043
"427","MSN",43.14097222,-89.33722222,727152
"428","MSO",46.915972225,-114.08902778,287689
"429","MSP",44.884027775,-93.219722225,14760833
"430","MSS",44.9363888883333,-74.845462965,950
"431","MSV",41.70166667,-74.795,NA
"432","MSY",29.992888886,-90.25716667,3976461
"433","MTC",42.609055554,-82.836444444,33
"434","MTH",24.72611111,-81.05138889,99
"435","MTJ",38.50513889,-107.894444445,85770
"436","MTN",39.32555556,-76.41388889,4
"437","MTO",39.478055558,-88.279333334,38
"438","MTP",41.07666667,-71.92055556,4
"439","MUO",43.04361111,-115.872083335,234
"440","MVL",44.53483333,-72.614,4
"441","MVM",36.713055555,-110.232638885,13
"442","MVW",48.470611112,-122.419111112,46
"443","MVY",41.393055555,-70.61527778,44588
"444","MWA",37.754388888,-89.012166666,3365
"445","MWH",47.20712963,-119.318333336667,611
"446","MYL",44.88875,-116.10166667,7
"447","MYR",33.679444445,-78.929027775,724154
"448","MZJ",32.509166665,-111.32736111,NA
"449","N47",40.26041667,-75.67083333,5
"450","NBG",29.82611111,-90.030833335,NA
"451","NEW",30.04097222,-90.0275,44
"452","NFL",39.417222225,-118.699305555,41
"453","NGU",36.937555556,-76.289444448,1990
"454","NIP",30.233833334,-81.6755,1941
"455","NJK",32.828333335,-115.67027778,293
"456","NKT",36.54398148,2.41175925666667,3531
"457","NKX",32.86861111,-117.142611114,184
"458","NPT",41.5320833325,-71.28201389,2
"459","NQA",35.35666667,-89.87041667,277
"460","NQX",24.575277776,-81.688055558,NA
"461","NRB",30.39152778,-81.424166665,31
"462","NTD",34.119833336,-119.12022222,154
"463","NUW",48.35208333,-122.655,136
"464","NYL",32.65666667,-114.60583333,85609
"465","NZY",32.698833334,-117.214222224,481
"466","OAJ",34.829722225,-77.611944445,126934
"467","OAK",37.72114583375,-122.2211458325,5370042
"468","OCF",29.1733333333333,-82.2250925933333,288
"469","ODW",48.2525,-122.673055555,4698
"470","OGD",41.195972225,-112.011944445,31
"471","OGS",44.681999998,-75.464722222,574
"472","OH7",41.151666665,-81.415833335,5
"473","OKC",35.39277778,-97.60101852,1828267
"474","OKK",40.52851852,-86.05888889,784
"475","OLF",48.09458333,-105.570694445,289
"476","OLM",46.971527775,-122.902916665,NA
"477","OMA",41.3025,-95.89375,2135204
"478","ONA",44.0780092583333,-91.7092129633333,2
"479","ONP",44.57972222,-124.057870373333,3
"480","ONT",34.05611111,-117.60111111,2962310
"481","OPF",25.90722222,-80.278657405,40
"482","ORD",41.9792129633333,-87.9071759283333,27884570
"483","ORF",36.895277775,-76.20125,1769931
"484","ORH",42.26761111,-71.875444444,3138
"485","ORL",28.544861115,-81.33430556,9
"486","OTH",43.41824074,-124.242314813333,35412
"487","OTS",48.498833334,-122.662222222,1634
"488","OUN",35.24277778,-97.473055555,22
"489","OWB",37.739277778,-87.166722218,41
"490","OWD",42.19125,-71.17513889,NA
"491","OXC",41.47861111,-73.13527778,124
"492","OXR",34.20097222,-119.206805555,15929
"493","PAE",47.907638885,-122.28152778,250
"494","PAH",37.060694445,-88.77277778,21532
"495","PAM",30.0693981466667,-85.5754166683333,221
"496","PBG",44.65083333,-73.46805556,37882
"497","PBI",26.68263889,-80.094861115,3161329
"498","PDK",33.87527778,-84.30208333,12
"499","PDT",45.695555554,-118.841000002,7217
"500","PDX",45.58888889,-122.59597222,6467637
"501","PFN",30.2125,-85.68194444,161118
"502","PGA",36.92625,-111.447777775,5283
"503","PGD",26.91902778,-81.99111111,32648
"504","PGV",35.635000002,-77.384833336,52241
"505","PHF",37.13175926,-76.49324074,504159
"506","PHL",39.871277776,-75.242277778,13758318
"507","PHX",33.43513889,-112.010555555,18112039
"508","PIA",40.6623148166667,-89.6892592566667,277403
"509","PIB",31.46736111,-89.336805555,12345
"510","PIE",27.9090740733333,-82.6868055566667,353811
"511","PIH",42.911527775,-112.595138885,25510
"512","PIR",44.383194445,-100.285,15567
"513","PIT",40.49402778,-80.234305555,4242293
"514","PKB",39.345111112,-81.439222222,5230
"515","PLB",44.68833333,-73.52111111,511
"516","PLN",45.57083333,-84.794722225,25873
"517","PMD",34.628715275,-118.08402777375,10392
"518","PNE",40.0808333333333,-75.0118518533333,29
"519","PNS",30.47333333,-87.1869444466667,771691
"520","POB",35.17083333,-79.0144907366667,1150
"521","POU",41.626944448,-73.883888892,8
"522","PQI",46.686944445,-68.04611111,13224
"523","PRC",34.653666664,-112.42038889,5695
"524","PSC",46.264305555,-119.116944445,242272
"525","PSE",18.0094444425,-66.563125,110159
"526","PSF",42.42711111,-73.29188889,NA
"527","PSM",43.07791667,-70.82333333,29778
"528","PSP",33.8290277775,-116.5061111125,702422
"529","PTK",42.66527778,-83.41930556,5467
"530","PUB",38.290222224,-104.497000002,4285
"531","PUW",46.744305555,-117.10722222,32067
"532","PVC",42.072152775,-70.221041665,11453
"533","PVD",41.72411111,-71.427666666,2333006
"534","PVU",40.218611115,-111.722777775,625
"535","PWK",42.1129166675,-87.90125,36
"536","PWM",43.645555556,-70.307833334,875388
"537","PWT",47.48675926,-122.763796293333,209
"538","RAC",42.76111111,-87.81388889,2
"539","RAP",44.04527778,-103.05708333,272285
"540","RCA",44.145,-103.103333335,139
"541","RCE",48.61222222,-123.13861111,2915
"542","RDD",40.50861111,-122.292777775,63284
"543","RDG",40.37861111,-75.964583335,2125
"544","RDM",44.254305555,-121.150694445,235070
"545","RDU",35.87652778,-78.78472222,4691527
"546","RFD",42.19625,-89.09486111,102250
"547","RHI",45.63111111,-89.462083335,26032
"548","RIC",37.50527778,-77.31972222,1724675
"549","RIL",39.5237963,-107.745092596667,12
"550","RIV",33.880694445,-117.259027775,2808
"551","RIW",43.064305555,-108.45833333,16934
"552","RKD",44.059583335,-69.098611115,5515
"553","RKS",41.59527778,-109.065555555,25493
"554","RKW",35.92222222,-84.68972222,2
"555","RME",43.23388889,-75.40722222,1534
"556","RNO",39.498472225,-119.76777778,2146598
"557","RNT",47.49305556,-122.21583333,NA
"558","ROA",37.325388892,-79.975722226,315216
"559","ROC",43.1198148166667,-77.6717592566667,1345095
"560","ROW",33.300833335,-104.53,34284
"561","RQZ",30.428333335,-86.68902778,NA
"562","RSJ",48.63333333,-122.85,2031
"563","RST",43.90962963,-92.4975925933333,150988
"564","RSW",26.53611111,-81.75513889,3663693
"565","RUI",33.41083333,-105.59638889,127
"566","RUT",43.529777776,-72.949444442,4832
"567","SAC",38.5125,-121.492916665,NA
"568","SAF",35.61736111,-106.088888885,125
"569","SAN",32.7333333333333,-117.18787037,8736985
"570","SAT",29.533666666,-98.469444444,3942192
"571","SAV",32.1275,-81.20236111,958184
"572","SBA",34.426944445,-119.840416665,413209
"573","SBM",43.770694445,-87.851944445,NA
"574","SBN",41.70694444125,-86.316493055,356449
"575","SBP",35.236944445,-120.640833335,149623
"576","SBY",38.340055558,-75.509888888,58825
"577","SC1",32.47902778,-80.721111115,133
"578","SCE",40.833833334,-77.854722222,132981
"579","SCF",33.62277778,-111.91055556,54
"580","SCH",42.8525,-73.929305555,6
"581","SCK",37.894305555,-121.23875,36866
"582","SDF",38.17787037,-85.73787037,1841058
"583","SDM",32.57222222,-116.980555555,4
"584","SDY",47.70694444,-104.192388888,1329
"585","SEA",47.4487962966667,-122.30842593,12812902
"586","SEE",32.82611111,-116.971944445,76
"587","SFB",28.7766666666667,-81.2364814833333,520948
"588","SFM",43.394055556,-70.708444448,5
"589","SFO",37.61888889,-122.37527778,13057367
"590","SFZ",41.920416665,-71.4925,2
"591","SGF",37.24277778,-93.386805555,379762
"592","SGR",29.62222222,-95.65666667,5
"593","SGU",37.047722224,-113.526666668,46566
"594","SHD",38.26388889,-78.89652778,7681
"595","SHN",47.23375,-123.143194445,NA
"596","SHR",44.77166667,-106.97875,17692
"597","SHV",32.446805555,-93.82555556,283198
"598","SIG",18.45888889,-66.10277778,13406
"599","SJC",37.3628703733333,-121.93277778,4632870
"600","SJT",31.35875,-100.495416665,64852
"601","SJU",18.4398611083333,-66.0021296266667,3884196
"602","SKA",47.615,-117.656388885,206
"603","SKF",29.383333336,-98.581666666,165
"604","SLC",40.78648148,-111.971203703333,9515702
