"","ORIGIN","DEST","PASSENGERS"
"364","ALB","BNA",2545
"365","ALB","BOS",6572
"366","ALB","BTV",65
"367","ALB","BUF",179
"368","ALB","BWI",220252
"369","ALB","CAK",109
"370","ALB","CHS",222
"371","ALB","CLE",84
"372","ALB","CLT",113887
"373","ALB","CMH",389
"374","ALB","DAB",115
"375","ALB","DAL",584
"376","ALB","DCA",66328
"377","ALB","DEN",2468
"378","ALB","DTW",70347
"379","ALB","ELP",11
"380","ALB","EWR",51396
"381","ALB","FLL",80145
"382","ALB","FOE",46
"383","ALB","FRG",8
"384","ALB","GFK",36
"385","ALB","GPT",113
"386","ALB","GSO",158
"387","ALB","HOU",173
"388","ALB","HPN",50
"389","ALB","HSV",1
"390","ALB","IAD",41010
"391","ALB","IAH",70
"392","ALB","ICT",1
"393","ALB","ILM",28
"394","ALB","IND",33
"395","ALB","ISP",153
"396","ALB","JAX",614
"397","ALB","JFK",2
"398","ALB","LAS",46465
"399","ALB","LAX",365
"400","ALB","LGA",5
"401","ALB","LIT",4
"402","ALB","MCI",32
"403","ALB","MCO",140558
"404","ALB","MDW",90276
"405","ALB","MIA",9
"406","ALB","MKE",51
"407","ALB","MSP",26671
"408","ALB","MSS",5122
"409","ALB","MSY",426
"410","ALB","OAK",135
"411","ALB","OGS",4147
"412","ALB","OKC",127
"413","ALB","ORD",153214
"414","ALB","ORF",136
"415","ALB","PBI",712
"416","ALB","PDX",4
"417","ALB","PHL",74835
"418","ALB","PHX",134
"419","ALB","PIT",382
"420","ALB","PNS",2
"421","ALB","RDU",165
"422","ALB","RIC",257
"423","ALB","RNO",458
"424","ALB","ROC",2
"425","ALB","RSW",4230
"426","ALB","SAN",1172
"427","ALB","SAT",96
"428","ALB","SCE",3
"429","ALB","SDF",457
"430","ALB","SEA",223
"431","ALB","SFO",28
"432","ALB","SJC",32
"433","ALB","SJU",451
"434","ALB","SLC",140
"435","ALB","SMF",20
"436","ALB","STL",616
"437","ALB","STX",8
"438","ALB","SWF",33
"439","ALB","TEB",13
"440","ALB","TPA",53327
"441","ALB","TUS",239
"442","ALO","BWI",496
"443","ALO","FAR",125
"444","ALO","GEG",110
"445","ALO","HUF",113
"446","ALO","MSO",124
"447","ALO","OKC",115
"448","ALO","ORD",25297
"449","ALO","SGF",107
"450","ALO","YNG",123
"451","ALS","ABQ",205
"452","ALS","CEZ",1
"453","ALS","DEN",3655
"454","ALS","FMN",2
"455","ALW","SEA",47422
"456","AMA","ABQ",117
"457","AMA","ALB",2
"458","AMA","ATL",2
"459","AMA","AUS",1673
"460","AMA","BHM",4
"461","AMA","BNA",40
"462","AMA","BUF",3
"463","AMA","BUR",15
"464","AMA","BWI",143
"465","AMA","CLL",42
"466","AMA","CMH",11
"467","AMA","DAL",117505
"468","AMA","DEN",25197
"469","AMA","DFW",114313
"470","AMA","ELP",6
"471","AMA","ENV",698
"472","AMA","FSD",9
"473","AMA","GJT",38
"474","AMA","HOU",2461
"475","AMA","HRL",3
"476","AMA","IAH",33845
"477","AMA","IFP",1034
"478","AMA","LAS",35172
"479","AMA","LAX",29
"480","AMA","LBB",30
"481","AMA","LIT",7
"482","AMA","MAF",11
"483","AMA","MCI",232
"484","AMA","MCO",129
"485","AMA","MDW",226
"486","AMA","MHT",4
"487","AMA","MKE",7
"488","AMA","MSP",3
"489","AMA","MSY",504
"490","AMA","OAK",14
"491","AMA","OMA",66
"492","AMA","ONT",4
"493","AMA","PDX",16
"494","AMA","PHL",62
"495","AMA","PHX",21
"496","AMA","RDU",17
"497","AMA","SAT",39
"498","AMA","SEA",94
"499","AMA","SJC",194
"500","AMA","SMF",469
"501","AMA","STL",8
"502","AMA","TPA",124
"503","AMA","TUL",138
"504","AMA","TUS",29
"505","ANB","BTR",149
"506","ANB","DAL",318
"507","ANB","JQF",953
"508","ANB","MYR",125
"509","ANB","ROA",149
"510","AOO","BWI",181
"511","AOO","PIT",2756
"512","APA","ASE",3
"513","APA","BUR",8
"514","APA","HOU",2
"515","APA","IAD",1
"516","APA","MDW",2
"517","APA","PHX",2
"518","APA","RIL",1
"519","APA","TEB",5
"520","APA","TRI",7
"521","APC","BUR",41
"522","APC","LAS",3
"523","APC","MDW",2
"524","APC","PSP",2
"525","APC","SAC",5
"526","APC","SCK",10
"527","APF","ABI",1
"528","APF","BNA",1
"529","APF","CGF",13
"530","APF","EWR",268
"531","APF","IAD",3
"532","APF","ISP",11
"533","APF","MDW",10
"534","APF","MKC",11
"535","APF","MKE",5
"536","APF","MLB",184
"537","APF","MQY",6
"538","APF","PWM",595
"539","APF","SFB",2
"540","APF","TEB",5
"541","APF","VRB",1
"542","APN","DTW",8663
"543","APN","PLN",48
"544","APN","TOL",3
"545","ARB","TEB",4
"546","ART","PHL",17277
"547","ART","TEB",6
"548","ASE","APA",4
"549","ASE","ATL",5255
"550","ASE","AUS",56
"551","ASE","BUR",16
"552","ASE","CLD",4
"553","ASE","DAL",4
"554","ASE","DEN",117460
"555","ASE","DFW",18300
"556","ASE","FRG",6
"557","ASE","FSD",2
"558","ASE","GJT",2
"559","ASE","GYY",3
"560","ASE","HSV",4
"561","ASE","IAH",22558
"562","ASE","ICT",7
"563","ASE","LAX",34388
"564","ASE","MDW",13
"565","ASE","MSP",1559
"566","ASE","OAK",4
"567","ASE","OMA",23
"568","ASE","ORD",42463
"569","ASE","PHL",4
"570","ASE","SFO",11729
"571","ASE","SLC",375
"572","ASE","TEB",11
"573","ASE","VNY",2
"574","AST","BFI",1
"575","AST","ONP",5
"576","ATL","ABE",71450
"577","ATL","ABQ",136967
"578","ATL","ABY",33500
"579","ATL","ACY",23560
"580","ATL","AEX",51017
"581","ATL","AGS",166098
"582","ATL","ALB",126212
"583","ATL","ASE",5056
"584","ATL","ATW",52232
"585","ATL","AUS",470339
"586","ATL","AVL",142967
"587","ATL","AVP",32877
"588","ATL","AZA",165
"589","ATL","BDL",308398
"590","ATL","BED",161
"591","ATL","BFI",90
"592","ATL","BHM",375869
"593","ATL","BIS",163
"594","ATL","BKL",39
"595","ATL","BMI",66021
"596","ATL","BNA",445928
"597","ATL","BOI",1409
"598","ATL","BOS",778174
"599","ATL","BQK",35581
"600","ATL","BTR",148056
"601","ATL","BTV",29744
"602","ATL","BUF",204798
"603","ATL","BUR",502
"604","ATL","BWG",656
"605","ATL","BWI",807232
"606","ATL","BZN",12188
"607","ATL","CAE",221019
"608","ATL","CAK",256152
"609","ATL","CHA",191313
"610","ATL","CHO",67081
"611","ATL","CHS",407456
"612","ATL","CID",53019
"613","ATL","CLE",364045
"614","ATL","CLT",751736
"615","ATL","CMH",458667
"616","ATL","CMI",5
"617","ATL","COS",46300
"618","ATL","CPS",185
"619","ATL","CRP",30
"620","ATL","CRW",81184
"621","ATL","CSG",37941
"622","ATL","CVG",326548
"623","ATL","DAB",218391
"624","ATL","DAL",362705
"625","ATL","DAY",175564
"626","ATL","DCA",916769
"627","ATL","DEN",840433
"628","ATL","DFW",924110
"629","ATL","DHN",49285
"630","ATL","DSM",111141
"631","ATL","DTW",791618
"632","ATL","ECP",208961
"633","ATL","EGE",14591
"634","ATL","ELM",815
"635","ATL","ELP",104689
"636","ATL","EVV",56819
"637","ATL","EWN",28937
"638","ATL","EWR",628452
"639","ATL","EYW",156601
"640","ATL","FAR",2012
"641","ATL","FAY",102253
"642","ATL","FCA",1340
"643","ATL","FLL",1191761
"644","ATL","FNT",125937
"645","ATL","FSD",27783
"646","ATL","FSM",30698
"647","ATL","FWA",57773
"648","ATL","GEG",395
"649","ATL","GJT",485
"650","ATL","GNV",120982
"651","ATL","GPT",125085
"652","ATL","GRB",36912
"653","ATL","GRK",30424
"654","ATL","GRR",156550
"655","ATL","GSO",262167
"656","ATL","GSP",347759
"657","ATL","GTR",38336
"658","ATL","HDN",11746
"659","ATL","HOU",417422
"660","ATL","HPN",130438
"661","ATL","HRL",25
"662","ATL","HSV",234389
"663","ATL","IAD",423653
"664","ATL","IAH",583622
"665","ATL","ICT",119208
"666","ATL","ILM",109114
"667","ATL","IND",500976
"668","ATL","INT",50
"669","ATL","ISP",1560
"670","ATL","JAC",13791
"671","ATL","JAN",228803
"672","ATL","JAX",755182
"673","ATL","JFK",317093
"674","ATL","JQF",382
"675","ATL","LAS",762788
"676","ATL","LAX",1090600
"677","ATL","LBB",801
"678","ATL","LEX",176270
"679","ATL","LFT",71555
"680","ATL","LGA",1175648
"681","ATL","LIT",246989
"682","ATL","LNK",19262
"683","ATL","LSE",137
"684","ATL","LYH",115
"685","ATL","MAF",46
"686","ATL","MCI",522397
"687","ATL","MCN",1
"688","ATL","MCO",1385842
"689","ATL","MDT",99768
"690","ATL","MDW",540186
"691","ATL","MEM",434368
"692","ATL","MGM",97544
"693","ATL","MHT",43599
"694","ATL","MIA",873619
"695","ATL","MIE",172
"696","ATL","MKC",122
"697","ATL","MKE",425473
"698","ATL","MLB",163470
"699","ATL","MLI",67848
"700","ATL","MLU",47372
"701","ATL","MOB",129351
"702","ATL","MSL",3050
"703","ATL","MSN",115864
"704","ATL","MSO",1115
"705","ATL","MSP",758328
"706","ATL","MSY",751197
"707","ATL","MTJ",4794
"708","ATL","MYR",135478
"709","ATL","OAJ",59047
"710","ATL","OAK",59980
"711","ATL","OKC",234620
"712","ATL","OMA",200130
"713","ATL","ONT",129
"714","ATL","ORD",984727
"715","ATL","ORF",380377
"716","ATL","PBI",654412
"717","ATL","PDX",222684
"718","ATL","PHF",78089
"719","ATL","PHL",864197
"720","ATL","PHX",579077
"721","ATL","PIA",41570
"722","ATL","PIT",419956
"723","ATL","PNS",342287
"724","ATL","POB",158
"725","ATL","PTK",130
"726","ATL","PVD",135680
"727","ATL","PWM",94780
"728","ATL","QMA",3
"729","ATL","RAP",801
"730","ATL","RDU",701048
"731","ATL","RIC",508274
"732","ATL","RNO",5298
"733","ATL","ROA",95874
"734","ATL","ROC",139923
"735","ATL","RST",19094
"736","ATL","RSW",578068
"737","ATL","SAN",409001
"738","ATL","SAT",464602
"739","ATL","SAV",361671
"740","ATL","SBN",62233
"741","ATL","SCE",491
"742","ATL","SDF",325699
"743","ATL","SEA",554608
"744","ATL","SFO",564516
"745","ATL","SGF",78503
"746","ATL","SHV",96686
"747","ATL","SJC",80198
"748","ATL","SJU",247251
"749","ATL","SLC",524075
"750","ATL","SMF",108556
"751","ATL","SNA",187483
"752","ATL","SRQ",296276
"753","ATL","STL",508255
"754","ATL","STT",114796
"755","ATL","STX",8561
"756","ATL","SWF",67
"757","ATL","SYR",132550
"758","ATL","TCL",157
"759","ATL","TEB",2
"760","ATL","TLH",177695
"761","ATL","TOL",7
"762","ATL","TPA",1065920
"763","ATL","TRI",113611
"764","ATL","TTN",31877
"765","ATL","TUL",134463
"766","ATL","TUS",100381
"767","ATL","TVC",1924
"768","ATL","TYS",220247
"769","ATL","UTM",154
"770","ATL","VLD",39178
"771","ATL","VNY",4
"772","ATL","VPS",218219
"773","ATL","XNA",125702
"774","ATL","YIP",26
"775","ATO","MQY",4
"776","ATW","ATL",49107
"777","ATW","AZA",14456
"778","ATW","BMG",1
"779","ATW","CLE",102
"780","ATW","DCA",646
"781","ATW","DTW",57578
"782","ATW","ENV",731
"783","ATW","ICT",163
"784","ATW","LAS",15630
"785","ATW","MKE",20
"786","ATW","MSP",54449
"787","ATW","ORD",47562
"788","ATW","PGD",317
"789","ATW","PIE",13012
"790","ATW","PWK",5
"791","ATW","SAN",4
"792","ATW","SFB",16847
"793","ATW","TEB",3
"794","ATY","FAR",1
"795","ATY","PIR",2114
"796","ATY","QMA",2
"797","AUG","ACK",2
"798","AUG","BOS",4925
"799","AUG","FOK",3
"800","AUG","HPN",1
"801","AUG","HTO",17
"802","AUG","N4C",4
"803","AUS","ABQ",13569
"804","AUS","ALB",124
"805","AUS","AMA",2106
"806","AUS","ATL",466900
"807","AUS","AVP",11
"808","AUS","BDL",1266
"809","AUS","BHM",553
"810","AUS","BIL",1073
"811","AUS","BKG",924
"812","AUS","BNA",87580
"813","AUS","BOI",335
"814","AUS","BOS",95616
"815","AUS","BTR",21
"816","AUS","BUF",408
"817","AUS","BUR",814
"818","AUS","BWI",80859
"819","AUS","CHS",141
"820","AUS","CKB",292
"821","AUS","CLE",1194
"822","AUS","CLT",133514
"823","AUS","CMH",1478
"824","AUS","COS",127
"825","AUS","COU",86
"826","AUS","CRP",112
"827","AUS","CVG",12733
"828","AUS","DAL",329240
"829","AUS","DAY",13
"830","AUS","DCA",46506
"831","AUS","DEN",379196
"832","AUS","DFW",561984
"833","AUS","DHN",144
"834","AUS","DSM",269
"835","AUS","DTW",83834
"836","AUS","ECP",57
"837","AUS","ELP",74214
"838","AUS","ENV",731
"839","AUS","EWR",192083
"840","AUS","FAT",234
"841","AUS","FLL",130810
"842","AUS","FNT",2
"843","AUS","FOE",350
"844","AUS","GEG",302
"845","AUS","GPT",1472
"846","AUS","GRR",235
"847","AUS","GSP",3
"848","AUS","HKY",143
"849","AUS","HOU",149795
"850","AUS","HPN",87
"851","AUS","HRL",25130
"852","AUS","IAD",79732
"853","AUS","IAH",297856
"854","AUS","IFP",971
"855","AUS","IND",2361
"856","AUS","ISP",427
"857","AUS","JAX",97
"858","AUS","JFK",200854
"859","AUS","LAS",207314
"860","AUS","LAX",332608
"861","AUS","LBB",28386
"862","AUS","LCK",142
"863","AUS","LEX",134
"864","AUS","LFT",1
"865","AUS","LGA",3701
"866","AUS","LGB",57513
"867","AUS","LIT",921
"868","AUS","MAF",2853
"869","AUS","MCI",1416
"870","AUS","MCO",141747
"871","AUS","MDW",127002
"872","AUS","MEM",15191
"873","AUS","MGM",73
"874","AUS","MHK",321
"875","AUS","MHT",28
"876","AUS","MIA",40376
"877","AUS","MKC",50
"878","AUS","MKE",1061
"879","AUS","MQY",16
"880","AUS","MSP",76646
"881","AUS","MSY",44229
"882","AUS","OAK",44844
"883","AUS","OKC",1894
"884","AUS","OMA",459
"885","AUS","ONT",253
"886","AUS","ORD",287178
"887","AUS","ORF",749
"888","AUS","PBI",6
"889","AUS","PDX",37846
"890","AUS","PHL",46976
"891","AUS","PHX",265298
"892","AUS","PIT",3026
"893","AUS","PNS",25
"894","AUS","PSP",8
"895","AUS","PVD",145
"896","AUS","PVU",85
"897","AUS","PWM",239
"898","AUS","RDU",3036
"899","AUS","RIC",227
"900","AUS","RNO",957
"901","AUS","ROC",99
"902","AUS","RSW",338
"903","AUS","SAN",73972
"904","AUS","SAT",2
"905","AUS","SAV",6
"906","AUS","SBA",1176
"907","AUS","SBN",177
"908","AUS","SBP",50
"909","AUS","SDF",1008
"910","AUS","SEA",129193
"911","AUS","SFB",13333
"912","AUS","SFO",227403
"913","AUS","SGF",17
"914","AUS","SJC",75165
"915","AUS","SJU",65
"916","AUS","SLC",70754
"917","AUS","SMF",4163
"918","AUS","SNA",39967
"919","AUS","STL",42135
"920","AUS","SWO",138
"921","AUS","TEB",1
"922","AUS","TLH",3
"923","AUS","TN8",3
"924","AUS","TPA",40880
"925","AUS","TUL",1208
"926","AUS","TUS",272
"927","AUS","UTM",60
"928","AUS","VCT",1119
"929","AUS","XNA",154
"930","AVL","ALB",46
"931","AVL","ATL",143564
"932","AVL","BUR",2
"933","AVL","BWI",8641
"934","AVL","CAK",12
"935","AVL","CHO",1
"936","AVL","CLT",100584
"937","AVL","CVG",22
"938","AVL","DCA",181
"939","AVL","DSM",34
"940","AVL","EWN",2
"941","AVL","EWR",11744
"942","AVL","FLL",27581
"943","AVL","GSP",166
"944","AVL","JAN",1
"945","AVL","JAX",2514
"946","AVL","JST",30
"947","AVL","LEX",1
"948","AVL","LGA",396
"949","AVL","MIA",139
"950","AVL","MKE",1
"951","AVL","MSN",2
"952","AVL","ORD",36341
"953","AVL","PBI",12009
"954","AVL","PGD",20251
"955","AVL","PHF",1
"956","AVL","PIE",29100
"957","AVL","RIC",39
"958","AVL","SFB",23376
"959","AVL","SPI",47
"960","AVL","TN8",2
"961","AVL","TYS",51
"962","AVP","AHN",1
"963","AVP","ATL",33487
"964","AVP","BDL",12
"965","AVP","BWI",20
"966","AVP","CLT",48779
"967","AVP","CVG",143
"968","AVP","DTW",36478
"969","AVP","ELM",30
"970","AVP","EWR",21325
"971","AVP","GPT",73
"972","AVP","HPN",45
"973","AVP","IAD",36
"974","AVP","ILG",6
"975","AVP","IND",266
"976","AVP","JQF",928
"977","AVP","LGA",117
"978","AVP","LIT",8
"979","AVP","MCO",1923
"980","AVP","MHT",49
"981","AVP","MKE",36
"982","AVP","ORD",22970
"983","AVP","PHL",39471
"984","AVP","PIE",12592
"985","AVP","SAV",68
"986","AVP","SFB",13564
"987","AVP","SRQ",28
"988","AVP","SYR",29
"989","AVP","UTM",21
"990","AYS","LUK",6
"991","AZA","ABQ",15
"992","AZA","AEX",2384
"993","AZA","ATL",224
"994","AZA","ATW",14497
"995","AZA","BFI",2272
"996","AZA","BHM",645
"997","AZA","BIL",17357
"998","AZA","BIS",20722
"999","AZA","BLI",25970
"1000","AZA","BOS",109
"1001","AZA","BRO",1196
"1002","AZA","BUF",149
"1003","AZA","BZN",14117
"1004","AZA","CHS",285
"1005","AZA","CID",25624
"1006","AZA","COS",12796
"1007","AZA","CPR",141
"1008","AZA","CSG",1431
"1009","AZA","CVG",14510
"1010","AZA","DAL",656
"1011","AZA","DEN",1812
"1012","AZA","DSM",17386
"1013","AZA","EKO",145
"1014","AZA","ELP",4324
"1015","AZA","EUG",16624
"1016","AZA","EWR",625
"1017","AZA","FAR",31615
"1018","AZA","FAT",10251
"1019","AZA","FSD",33289
"1020","AZA","FWA",10825
"1021","AZA","GFK",17346
"1022","AZA","GRI",17992
"1023","AZA","GRR",18124
"1024","AZA","GSP",543
"1025","AZA","GTF",17491
"1026","AZA","GYY",326
"1027","AZA","IAH",586
"1028","AZA","ICT",18474
"1029","AZA","IDA",17172
"1030","AZA","IFP",56
"1031","AZA","IND",40
"1032","AZA","LAS",18890
"1033","AZA","LRD",128
"1034","AZA","MCI",110
"1035","AZA","MDT",377
