"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"196","ERI",42.0816666666667,-80.1762037033333,109113
"197","ESC",45.72166667,-87.09013889,15062
"198","ESD",48.70833333,-122.91152778,1568
"199","EUG",44.122638885,-123.21472222,427836
"200","EVV",38.03861111,-87.5306481466667,161113
"201","EWB",41.6766666675,-70.9581944475,10446
"202","EWN",35.0731250025,-77.0428819475,121383
"203","EWR",40.694166665,-74.17013889,11842587
"204","EYW",24.555833335,-81.75958333,402434
"205","F70",33.57513889,-117.128194445,2
"206","FAR",46.9172222266667,-96.81509259,402355
"207","FAT",36.77638889,-119.718134921429,608995
"208","FAY",34.99125,-78.88027778,243841
"209","FBS",48.5375,-123.00833333,348
"210","FCA",48.31166667,-114.25361111,199146
"211","FHU",31.58861111,-110.34375,NA
"212","FID",41.25138889,-72.03166667,54
"213","FKL",41.37763889,-79.86041667,1446
"214","FLG",35.13902778,-111.67041667,58146
"215","FLL",26.072453705,-80.1516203716667,9674700
"216","FLO",34.187083335,-79.724166665,59840
"217","FMN",36.74125,-108.229583335,14217
"218","FNL",40.4509259233333,-105.01101852,2539
"219","FNT",42.965777782,-83.743666666,398050
"220","FOD",42.551805555,-94.19083333,3059
"221","FOE",38.951166664,-95.663388888,3985
"222","FOK",40.84361111,-72.6320370366667,65
"223","FRD",48.524166665,-123.024166665,3438
"224","FRG",40.729166665,-73.414166665,8345
"225","FRY",43.990694445,-70.947083335,17
"226","FSD",43.580416665,-96.741388885,480945
"227","FSM",35.33666667,-94.3675,81963
"228","FTW",32.81909722,-97.361319445,42
"229","FVG",33.970388892,-112.79538889,2
"230","FWA",40.97833333,-85.189861115,294623
"231","FWS",32.56527778,-97.308194445,19
"232","FYV",36.0045370366667,-94.1700925933333,1072
"233","GA5",33.52972222,-82.51694444,3
"234","GAI",39.16833333,-77.16611111,32
"235","GBD",38.345694445,-98.86166667,940
"236","GCC",44.35013889,-105.53222222,29102
"237","GCK",37.92824074,-100.72796296,24378
"238","GCN",35.95208333,-112.14722222,55516
"239","GDC",34.75833333,-82.376444446,NA
"240","GDV",47.13875,-104.80708333,700
"241","GED",38.688555558,-75.35911111,1
"242","GEG",47.619583335,-117.53402778,1410946
"243","GFK",47.94958333,-97.17625,148583
"244","GFL",43.342777775,-73.609722225,12
"245","GGG",32.38527778,-94.713333335,20800
"246","GGW",48.21263889,-106.61513889,2074
"247","GJT",39.120555555,-108.52027778,210868
"248","GLH",33.483111112,-90.985444448,3011
"249","GLR",45.01375,-84.701388885,NA
"250","GNV",29.68986111,-82.27375,198006
"251","GON",41.329444445,-72.045833335,36
"252","GPT",30.406666665,-89.07013889,361398
"253","GRB",44.485388888,-88.129888888,293265
"254","GRI",40.96736111,-98.308194445,57064
"255","GRK",31.06597222,-97.828194445,169917
"256","GRR",42.8810185166667,-85.5237037066667,1119479
"257","GSO",36.096666665,-79.941944445,858308
"258","GSP",34.89777778,-82.2155555566667,916491
"259","GTF",47.483111112,-111.369722224,182248
"260","GTR",33.449305555,-88.59138889,41034
"261","GUC",38.53411111,-106.93366667,30568
"262","GYY",41.617055556,-87.414,9544
"263","HAO",39.364,-84.522499996,12
"264","HAR",40.21711111,-76.851111112,1
"265","HDN",40.48138889,-107.21888889,91479
"266","HFD",41.735,-72.64972222,10
"267","HGR",39.708194445,-77.728194445,12877
"268","HHH",32.220555555,-80.690416665,57755
"269","HIB",47.3879629633333,-92.8387037033333,11181
"270","HII",34.56972222,-114.356805555,NA
"271","HIO",45.5411574083333,-122.950185185,12
"272","HLM",42.79583333,-86.16194444,46
"273","HLN",46.606777778,-111.982833332,97011
"274","HOB",32.687722222,-103.217055552,17235
"275","HON",44.384444445,-98.2275,1726
"276","HOT",34.478472225,-93.09611111,2842
"277","HOU",29.64527778,-95.27875,5371691
"278","HPN",41.067916665,-73.70763889,745923
"279","HQM",46.97111111,-123.93666667,4
"280","HRL",26.227944444,-97.654333332,328440
"281","HRO",36.26152778,-93.15513889,5119
"282","HSH",35.97277778,-115.13444444,10
"283","HSV",34.64,-86.77527778,504803
"284","HTO",40.95944444,-72.2518518533333,99
"285","HTS",38.367611108,-82.558777778,98634
"286","HUF",39.4527083325,-87.30736111,364
"287","HVN",41.264583335,-72.887638885,36715
"288","HVR",48.54375,-109.761666665,1201
"289","HYA",41.667638885,-70.28041667,86990
"290","HYS",38.844166665,-99.273611115,8716
"291","IAD",38.944583335,-77.45875,7145214
"292","IAG",43.107333332,-78.945888888,99264
"293","IAH",29.9837037,-95.3404629633333,14447199
"294","ICT",37.65,-97.433000004,735411
"295","IDA",43.51486111,-112.067777775,146968
"296","IFP",35.157111108,-114.560611108,106302
"297","IGM",35.258055555,-113.93902778,862
"298","II3",41.93263889,-88.70638889,28
"299","IJX",39.774444445,-90.237777775,2
"300","ILG",39.67847222,-75.607083335,51675
"301","ILM",34.270055556,-77.90288889,396567
"302","IMT",45.816944445,-88.114305555,10818
"303","IN2",40.03055556,-86.25138889,2
"304","IND",39.7243055575,-86.2860416675,3493676
"305","INL",48.56505556,-93.40261111,15739
"306","INT",36.134444445,-80.22375,187
"307","IPL",32.83477778,-115.577944444,2630
"308","IPT",41.2409722225,-76.925,23299
"309","IRK",40.093277776,-92.544777778,5905
"310","ISM",28.29,-81.43708333,NA
"311","ISN",48.177083335,-103.639166665,94391
"312","ISO",35.32902778,-77.61277778,3321
"313","ISP",40.795972225,-73.100555555,662000
"314","ISS",43.96236111,-69.71236111,16
"315","ITH",42.490833335,-76.458333335,103105
"316","IWD",46.52652778,-90.13152778,2488
"317","IYK",35.65763889,-117.829305555,4131
"318","JAC",43.606944445,-110.73736111,293283
"319","JAN",32.3107142842857,-90.07583333,595531
"320","JAX",30.489444445,-81.68777778,2547732
"321","JBR",35.830833335,-90.64736111,4868
"322","JDX",29.76666667,-95.33333333,NA
"323","JFK",40.63961111,-73.778388888,11883172
"324","JHW",42.151944445,-79.25805556,3245
"325","JLN",37.1515740733333,-94.4983333333333,23136
"326","JMS",46.92986111,-98.678194445,2442
"327","JQF",35.38652778,-80.709444445,11016
"328","JRV",18.2450925933333,-65.64333333,17733
"329","JST",40.316000002,-78.834333332,6172
"330","JZI",36.59277778,-86.476805555,2
"331","JZU",42.89125,-73.24625,2
"332","JZY",45.942611112,-116.12338889,5
"333","KEH",47.75472222,-122.25916667,166
"334","KNB",37.010555556,-112.531333334,345
"335","KY3",38.05805556,-83.97944444,2
"336","L41",36.811666665,-111.645555555,5
"337","LAF",40.4120370333333,-86.93472222,1907
"338","LAL",27.98888889,-82.016666665,507
"339","LAM",35.87972222,-106.269027775,2295
"340","LAN",42.7789814833333,-84.58759259,208443
"341","LAR",41.312777775,-105.67402778,13521
"342","LAS",36.0799074066667,-115.154444443333,18163114
"343","LAW",34.56875,-98.41638889,54950
"344","LAX",33.9425347225,-118.40781250125,21859346
"345","LBB",33.6634126971429,-101.821984128571,454123
"346","LBE",40.2747222233333,-79.4065740766667,125466
"347","LBF",41.12722222,-100.69013889,8905
"348","LBL",37.044111112,-100.96,6214
"349","LCH",30.1287962966667,-93.22564815,65015
"350","LCI",43.572222225,-71.419444445,23
"351","LCK",39.81388889,-82.92925926,17755
"352","LDJ",40.6175,-74.244666664,26
"353","LEB",43.627083335,-72.305,10207
"354","LEW",44.047916665,-70.28375,35
"355","LEX",38.0377777766667,-84.60537037,538295
