"","ABE","ABI","ABQ","ABY","ACK","ACT","ACV","ACY","AGS","AKO","ALB","ALO","ALW","AMA","ASE","AST","ATL","ATW","AUS","AVL","AVP","AZO","BDL","BDR","BFF","BFI","BFL","BGM","BGR","BHC","BHM","BIL","BIS","BLI","BMI","BNA","BOI","BOS","BPT","BQK","BQN","BRL","BRO","BTM","BTR","BTV","BUF","BUR","BWI","BZN","CAE","CAK","CGI","CGX","CHA","CHS","CID","CLE","CLL","CLM","CLT","CMH","CMI","COD","COE","COS","COU","CPR","CRP","CRW","CSG","CVG","CWA","CYS","DAB","DAL","DAY","DBQ","DCA","DEC","DEN","DFW","DHN","DLH","DSM","DTW","EAT","EAU","EGE","EKO","ELM","ELP","ERI","ESF","EUG","EVV","EWR","FAR","FAT","FAY","FCA","FLL","FLO","FNT","FOD","FOE","FSD","FSM","FWA","FYV","GCK","GEG","GFK","GGG","GJT","GNV","GPT","GRB","GRI","GRR","GSO","GSP","GTF","GTR","GUC","GYY","HDN","HLN","HOU","HPN","HRL","HSV","HTS","HVN","HYA","IAD","IAH","ICT","IDA","ILE","ILM","IND","ISP","ITH","JAC","JAN","JAX","JFK","JLN","LAF","LAN","LAS","LAW","LAX","LBB","LBF","LBL","LCH","LEB","LEX","LFT","LGA","LGB","LIT","LMT","LNK","LRD","LSE","LWS","MAF","MAZ","MBS","MCI","MCN","MCO","MDT","MDW","MEI","MEM","MFE","MFR","MGM","MHT","MIA","MKE","MKG","MLB","MLI","MLU","MOB","MOD","MOT","MQT","MRY","MSN","MSO","MSP","MSY","MTJ","MWA","MWH","MYR","NYL","OAJ","OAK","OKC","OMA","ONT","ORD","ORF","ORH","OSH","OTH","PAE","PAH","PBI","PDT","PDX","PFN","PHF","PHL","PHX","PIA","PIE","PIH","PIT","PNS","PQI","PSC","PSE","PSM","PSP","PUB","PUW","PVD","PWM","RAP","RDD","RDM","RDU","RFD","RIC","RIL","RNO","ROA","ROC","RST","RSW","SAN","SAT","SAV","SBA","SBN","SBP","SCK","SDF","SEA","SFO","SGF","SHV","SJC","SJT","SJU","SLC","SLE","SMF","SNA","SPI","SPS","SRQ","STL","STP","STT","STX","SUN","SUX","SWF","SYR","TBN","TLH","TOL","TPA","TRI","TUL","TUS","TVC","TVL","TWF","TXK","TYR","TYS","UIN","VLD","VPS","YKM","YNG","APF","DRO","ENV","EYW","FMN","FNL","GRK","HUC","IFP","LYH","MCW","MTH","NRR","POB","TCM","VBG","LRU","RIV","SUU","GLH","MKC","SKF","FAL","GFA"
"ABE",0,3163.41492261343,3854.81983413312,1502.06288586445,642.106669965296,2918.21180966462,5536.81967824504,168.667872540404,1150.54422660549,3281.86645353509,301.914633821711,1995.04559517761,4755.51710843112,3274.67529356928,3727.40201096123,5306.09548308096,1367.46827934333,1564.18107457999,3046.66946210191,1052.34098425786,83.3758166186226,1202.73431007101,355.644017881054,280.874478645631,3284.02993236976,5107.16759112804,5251.9954235965,184.088343512152,891.609182769814,4762.87774689348,1618.60352008077,3753.69665715049,2917.41802569174,5090.65474201288,1605.58047978868,1470.38592132066,4619.28305086322,555.462104069038,2646.09635119568,1294.39745066832,2707.03212462955,1861.46499093086,3289.67857986782,4165.93853445509,2290.29148315228,500.439441792331,462.149320689853,5234.56377299945,221.242119289195,4029.32347670869,1029.48693951616,714.878678934021,1763.69488218082,1440.97229424419,1361.00464457221,1037.99978859304,1918.61488293692,764.916174961725,2874.8358449101,5202.32350660447,910.977088855748,895.269378143007,1535.88920339927,3828.4981184121,4564.57315683141,3492.5842088108,2029.45239931828,3582.34305896792,3175.32870004117,787.721042940924,1498.91803325342,1126.59281639394,1699.13087497952,3437.8726308011,1465.01878277278,2810.27818903961,1055.23221606893,1800.59328685477,278.211378410326,1609.26348568511,3469.99351582028,2829.45583296639,1638.45811793196,2011.07530891538,2148.80389519733,947.367197576516,4908.08708255779,1901.09840535556,3720.14659346274,4665.93937427628,239.653695081659,3978.19494574643,580.840929160648,2364.32261448952,5316.58856423953,1494.9097822063,151.518044311652,2500.3122504861,5261.31679560103,760.552441162341,4298.37888113289,1733.89357347516,895.636142918028,1005.33353328211,2200.96407677219,2433.33425781292,2484.91797377282,2403.45305475883,1159.01040497549,2352.95661381833,3058.56987301298,4639.19936703922,2550.42051697506,2585.01738519998,3918.70884483194,1500.23785439722,2074.41038732381,1525.14318077894,2697.13021735905,1206.05793772858,751.010807084729,1056.4336580977,4021.44983615463,1827.95660027522,3757.7330346912,1418.63184761901,3728.45786983811,4099.63404546796,2806.88802301862,211.130210361599,3293.36793744575,1557.49598521135,899.405649694088,310.609848425311,620.885880349954,309.097942348368,2793.3445106938,2680.20217134508,4179.0841153538,2999.76964427541,773.254975782254,1304.3767220394,279.232966633875,236.902040174067,4033.46475171352,2060.66199737387,1382.30866586313,198.251911391524,2349.67441454205,1370.97974251673,1097.73671447,4787.88747795912,2913.72652129759,5252.87229209087,3355.10200379429,2968.45927550036,3115.80986123851,2545.95854891506,492.813945980812,1150.11941303867,2403.56658764957,187.243032039866,5230.45898613054,2178.7699145288,5243.29510314321,2519.63285198069,3412.14556551045,1866.29915743308,4619.30418054235,3482.45968623889,2730.54981836549,1056.32495014356,2312.67822182994,1359.52476110914,1555.81472328164,166.345989658048,1457.87344717111,1912.68596462834,1902.08185797904,3362.11540368581,5351.33594950293,1662.68633479576,533.302947671429,1769.50646123149,1478.15190925809,1291.31092445761,1548.81863858865,1781.94917578783,2270.58717902865,1967.60817184356,5356.02928544744,2977.59275569136,1498.62690978235,5500.71612662623,1644.11345653743,4309.42932927577,2092.58391233361,2229.19889612522,3868.61996899303,1679.48236949216,4826.39148485475,889.764642705906,4887.83240995167,701.428513280183,5487.28757915404,2782.75542277392,2411.54267379572,5157.10945655949,1475.77162024479,428.094528030972,456.718033457369,1564.21452817217,5447.05072502251,5093.45817070676,1675.42212276309,1667.23495931817,4823.09609502,5201.06660176762,1747.11278887304,412.170633369961,90.0736179230795,4552.55997210369,1693.91760965578,1698.38439101943,4252.50555601826,572.704569036389,1874.79644434953,1074.08760319873,4833.70029115733,2789.20856564725,603.869894898417,5045.276316559,3485.43183595492,4618.87394861306,489.388715121532,684.215514750788,3185.58993243756,5369.59885831069,5104.28999586377,672.498348294504,1613.80270012806,418.441298276813,3817.43239134629,5145.9945626645,666.162807992381,378.77672358043,2006.18429139303,1771.8288582812,5176.85824234287,3178.18793993878,1194.82241846408,5387.78034682952,1289.92558217087,5435.70072589823,5374.21146207786,1278.53538664926,5110.47654042754,5508.52811801033,2214.89800312324,2479.13824637344,5473.30168341036,3312.54353072883,2778.97206874881,4249.69962137896,5265.73927253815,5375.34777789432,5205.77464220864,1705.38506609306,2948.4398571878,1738.62274472017,1811.45453131782,2075.39282461178,2855.29210584037,2929.95137285601,4418.05544360968,2453.87486747717,184.857050682216,284.178476318321,2050.87272474482,1609.07866912722,995.079176614877,1681.36162161581,973.426330001317,2548.68340887743,4493.78333884742,1254.45155125482,5196.19116881568,4468.99125141458,2445.81722997171,2666.48987705676,1184.02381904683,1883.17848365175,1482.43238729431,1807.89640032368,4965.90444490986,625.381286742707,1811.6717762093,3901.29273724489,4478.21585669055,1973.19229492219,3972.64287193544,3478.96893918783,3017.31313411268,2821.91203967182,4762.72978809746,589.768977622864,2099.89572054446,1918.16762230845,2821.06395746267,753.476551535399,5136.63329414809,5453.96366547126,4017.88203507148,5127.39732104922,5430.70360189243,2097.14771054183,2302.64614902319,3199.91154311313,3435.97072680018,4002.45965660727
"ABI",3163.41492261343,0,951.239613299248,2061.3109702406,3795.45403129142,338.73231840357,3188.97698089056,3255.63397460394,2331.52724020653,972.641685447908,3379.25601874274,1446.0017932106,2704.93184470628,410.589242249381,1187.41391275921,3273.60019729348,2009.12030732286,1898.41196276033,360.194284818204,2251.58288446052,3139.16700843469,2067.46779445424,3496.85440850073,3438.79165351846,1160.65238079588,3161.33203615661,2536.07714357614,3124.15298201582,3956.72627612821,1962.57742971801,1705.80850214204,1835.5993533214,1602.48637366527,3235.37732691515,1625.67681856046,1734.62587955896,2380.62905680161,3692.31113005594,808.814016844186,2425.75616961372,4801.56348518306,1423.33875571087,786.486817651603,2158.73374340243,1161.88994412897,3480.44480420293,2832.01109195189,2450.31645294023,3002.78037064216,2033.36383380271,2437.13966259879,2471.14309170389,1408.00483073948,1835.71937566556,1909.92009744951,2587.00222624373,1449.27858408721,2438.86152027627,488.597567479156,3301.1468747005,2455.18746119825,2279.18989742132,1671.95863897143,1765.87020706616,2654.58740764639,957.636012725732,1188.92964089579,1438.28282205878,594.975212458913,2398.20087226815,1950.16879746073,2045.03445703078,1840.01264852869,1166.42587851523,2529.46048282129,377.744895197307,2122.53404550907,1574.47894932983,2955.66004758093,1598.33725154413,1046.68750039749,354.176169328959,1899.3581441512,1839.25726081489,1263.974639444,2301.70493721471,2951.65994952852,1707.97273292036,1220.86388466284,2226.41313635768,3019.38557030931,893.863438785796,2647.17872961879,991.536707875231,3146.68810646304,1676.9879327839,3312.74616032408,1649.33734040213,2622.2251767801,2718.94993738068,2467.98557736108,2755.79049723098,2615.3943052301,2290.86362466336,1318.00692816107,889.629478205924,1293.87269486532,765.849753906376,2051.33883585921,820.069196083705,628.084836766246,2710.80834577673,1753.35871035338,659.387545978076,1349.82548356864,2354.7571135029,1439.18058945882,1948.35261036934,967.0076181039,2102.14051737066,2582.70919493511,2292.52301186788,2179.40215592249,1465.71984115776,1150.1657400278,1842.71602971099,1307.28752747706,2161.80584572098,667.948381320354,3370.15835669762,741.421465300103,1705.72657810968,2281.17679135823,3467.23622096272,3771.37702552364,2905.59411906061,643.007284479296,650.425274740385,1962.26100751143,304.660628323558,2848.87205171071,1880.00078306744,3438.87533924898,3075.1694072427,1844.52806922918,1274.31898306688,2412.5645815439,3358.25372840987,851.481240592195,1835.63895932738,2193.9791212677,2044.69765475591,291.69821876422,2458.29094087559,314.706217831102,977.494671417099,541.046258060072,903.439931932929,3559.88265092761,2027.10317135209,1061.43661129261,3348.25007948703,2425.96083438364,1009.32519331332,2935.93224587324,1008.008972411,541.943155721175,1642.80774517552,2595.6605629084,339.500627404613,4811.60047791565,2281.82716129149,992.825483901315,2117.67721746211,2517.49812633766,3002.3235463913,1817.06047040432,1449.37361740119,1300.54659447527,720.819729296607,3069.29669696312,1761.00802640044,3648.49487034443,2749.51566153547,1870.14940001927,2045.29499692339,2616.66531775703,1526.02011190249,1013.3235852698,1542.0742116581,2779.9861595033,1772.38708488359,2142.22209230931,2887.45776774152,1748.55795860037,2360.62214108962,1595.40257194513,1294.12832158184,1249.47060941146,1492.73697978255,2857.32971267844,2722.31505892773,1972.7605427932,2881.70613030524,2936.37739218138,428.505694735368,1096.97381819806,2353.29958418131,1812.18610725724,3051.50216234693,3592.40972739347,1876.21797279901,3243.62822136734,3174.43203781284,1498.31431764191,2739.23006737683,2741.7157047718,3122.52917954209,1891.49316335274,3015.17728883795,3179.15631623245,1627.96666747415,1556.76418121791,2354.62970750773,1978.38797249263,2600.20065310908,1686.41570469524,4062.15834357556,2794.32354429762,4899.89932764138,3719.09371941203,2212.58106652041,898.810978653395,2623.91785816159,3639.4837561549,3782.23476296444,1358.61431498886,2970.4214864292,2927.60900343915,2728.63642171908,1708.674545048,2913.59982602081,1293.5943305241,2656.46236995474,2584.25679801208,2954.04163707782,1554.0081496186,2527.8454377914,2310.38776823998,359.18955441065,2445.66412179759,2639.84267691005,1961.85562040571,2738.17187462714,2816.51987083881,1894.36094833504,3158.9616949024,2955.00177000601,973.21533004668,776.860800769157,2899.60315425501,159.694868985538,4949.51509147988,1803.40406452988,3144.8778664575,2865.47568717056,2390.17085478893,1512.11774346813,235.08925992653,2390.42057325643,1381.36620246351,1609.79547564798,5087.18116616423,5142.59071128659,2180.91073979301,1184.3475674793,3328.99107518102,3127.78738560821,1135.69537678003,2063.08962245591,2227.7844084619,2372.40712251059,2274.58968518182,647.851242764508,1495.16178860721,2197.90003836837,2674.81265489702,2150.13549944651,759.733205542561,568.17036822677,2069.24628527749,1361.96839902355,2196.61948149405,1773.67693913911,2948.57617168506,2567.82047288794,2540.76807602779,1166.42017123185,2025.34064196925,2613.86810588371,1205.3886928591,1118.78961121815,289.399457411006,4991.09526032019,1962.05171764464,2680.17095532342,1430.02640235796,2697.13270338081,5006.55468547501,2701.10199481388,3163.75957529167,2732.83453726303,961.304402913265,2309.95167117098,2902.99654026257,1152.44986877637,988.472215090078,367.848862495175,652.283657622455,2167.33176228424
"ABQ",3854.81983413312,951.239613299248,0,2949.90819217522,4465.53820808413,1288.07860404724,2253.69598189083,3970.2693565909,3181.48363939371,709.683615882372,4024.84972998336,1922.99078884458,1851.83361664467,629.213429285771,466.252703924941,2386.34290629481,2863.27460256293,2400.66833940076,1294.27649885515,3064.2110065373,3815.95842196483,2684.40655342032,4158.56157104246,4116.83892839003,845.217750434344,2300.52741740276,1595.64672682887,3781.56205117966,4555.45687659286,1022.72794326116,2569.24823449045,1219.27986324328,1477.06282666723,2392.53364916122,2267.63153020305,2536.0425285451,1501.94054927528,4343.03140036501,1758.29076038677,3305.66394714836,5705.19395995287,2015.24648904875,1603.04233107675,1400.99191983044,2096.40479863847,4088.34456347933,3467.56783085017,1520.30228650589,3726.63816370851,1311.0460042802,3274.06667978612,3151.6908118496,2167.49321130582,2442.7342094696,2737.01756043713,3436.75984469281,1977.27938551093,3104.6256932085,1438.92360502338,2442.22775864714,3268.02321822586,2980.36818514839,2338.28887140373,1093.37287566866,1852.06699354853,482.363290289389,1850.37738794664,874.979033328462,1462.77663809928,3143.2484560999,2826.53616315571,2767.39912829274,2297.62139428294,715.370839939367,3431.86837769016,1294.00903737659,2821.69979009834,2104.36769551496,3686.7787438841,2265.9262832209,578.373934918702,1269.02554354357,2796.75561478419,2144.67049285242,1747.68253613926,2936.77372365246,2103.77762703079,2113.19112067505,513.323548344476,1305.52545056602,3677.26630523594,360.759349725611,3300.65760850438,1919.92346068237,2237.7515259239,2419.06618882431,4001.83656077664,1753.74879300675,1676.41803321575,3529.40774447568,1723.46344873944,3679.34150187264,3442.88242092068,2900.22702823792,1729.8509359267,1438.64491438785,1526.56044210653,1569.98876696637,2712.22752257521,1591.79785206655,809.324976385727,1895.24510836718,1809.27059013018,1580.3093854649,513.16931131641,3257.63716312664,2365.62763324525,2449.5303682179,1219.48986276104,2697.85848729965,3375.61311217715,3115.21500893196,1492.24321885955,2337.49045659549,390.680757022725,2460.98830711987,609.788258580279,1434.69466831586,1616.74637103726,4050.9810775076,1555.2910132849,2545.16274480771,3025.9706080283,4142.8907213595,4434.18008990456,3635.34042642104,1593.03614332484,1196.13685380229,1151.88830553532,1253.58189506083,3668.02246785049,2573.91685159448,4124.25049081757,3725.74192781042,1076.19168191702,2175.84325754596,3303.38436129365,4047.87483302124,1552.94739953255,2501.59163752462,2802.12880656311,1098.15462869771,1058.00078320769,1531.05182392008,639.729830470686,996.345114209776,751.551027561287,1850.05570922905,4186.09317876042,2778.15041004665,2002.91665830641,4035.21648445771,1500.42891412548,1849.85541550882,2010.74059281633,1378.79381891979,1270.03666162812,2095.6451757639,1762.23642291487,672.482248409127,5716.32176017883,2870.61568166683,1559.80384550935,2985.74805680423,3428.39085278679,3704.61503919365,2424.89763313111,2344.79614897868,2132.32370199748,1498.93883236269,2144.30239481309,2647.12841389398,4288.31906789617,3675.32412442391,2432.6688219605,2623.0214997889,3527.31001157524,2101.63011185952,1919.03761950305,2461.146323028,1833.9695222414,1595.69322206142,2589.97983101797,1943.50892520177,2277.94073605863,1588.02945956602,1940.77178544828,2230.36360605117,417.953133700211,2236.50045853611,2014.07314183189,3555.13909608114,1076.49208156875,3690.43537706788,1991.18761713293,1156.45629494233,1492.66125672942,1425.46522729557,2410.72557679305,3819.03564675782,4246.37264382118,2388.13046008607,2325.85937549851,2319.49667835333,2267.39038491349,3658.492615377,1876.51824038827,2232.94049882733,2804.50594841683,3779.14688444378,3886.60934260262,724.291400597737,2180.31461169908,3276.24336241145,1139.58317491305,3294.21502116978,2603.30116965868,4621.90837336203,1936.47666331295,5802.85721646198,4355.26952549578,1288.90155201695,448.864186179522,1796.63280264783,4303.54557106923,4406.28398026419,1089.44607155601,2032.86357126504,2026.7978833028,3522.63614409035,2280.22264923625,3672.47265143029,518.440322584018,1714.41703624498,3351.92832052198,3587.73592499976,1967.0230405007,3455.18724490275,1402.31288014864,1241.5533146758,3312.14001947505,1706.9660885893,2589.09417231656,1799.37657266421,1870.70865675241,2638.83967677269,2296.89946611383,2009.94274003491,1692.09048540536,1692.00466645256,1954.38872885932,901.869058901699,5847.86283345236,921.697427908535,2245.39055920663,1920.85983785097,1466.73860245059,2169.19880922373,1057.11066943692,3315.3536793446,2074.49394306347,1959.06821474566,5980.74578786174,6038.11654268219,1325.32846251513,1493.95683866468,4001.21190188485,3764.2838380826,1849.61545324621,2967.63741325137,2878.8284722499,3292.81773329057,3064.44067106061,1373.90811205404,653.967169000562,2730.42084034683,1730.26599007969,1269.80842723212,1645.79355287558,1493.38677681893,2876.50083771986,1990.37818489803,3091.28075616653,2687.34866922979,2084.47041359939,3241.34940638543,3470.49023477193,276.256358831914,1115.33923566236,3551.03538149331,280.065315709442,633.53430623075,1237.09740204689,5889.76917413329,1022.26628849398,3446.5078442523,1847.13147183741,3631.27387635655,5903.90787070677,3508.7999057704,2296.13870421662,1797.38644679771,308.510544206842,1384.63607218375,1957.87208842703,2030.47733728794,1570.18359185395,1237.77852186275,1377.72130665867,1486.57461035001
"ABY",1502.06288586445,2061.3109702406,2949.90819217522,0,2080.80431682669,1742.30829186922,5026.1780367056,1510.6395982938,359.529371354445,2590.51988560192,1797.54195587686,1597.38486211213,4372.02486374571,2326.31438690845,3003.17496803956,4962.43682310475,236.032477668147,1512.02766484703,1821.69898944712,484.928196830625,1525.56136512013,1202.04489060886,1849.10394168995,1758.65817349094,2682.02664492933,4799.46616186978,4508.55020155164,1570.56577246501,2390.44850090193,3954.7057360094,407.399813881981,3338.45156872161,2614.99458400925,4829.23447258868,1161.3819723917,604.881892618006,4128.16977039576,2039.70139155574,1337.7553049788,367.532145193951,2817.07233049308,1351.50280993037,1923.90498240359,3756.60064027811,943.106190704998,1977.89050411484,1439.39460043331,4444.6064632462,1284.03003247547,3611.01595995967,486.905131893777,1099.63271643183,941.182735001167,1225.5189237391,411.324803250742,573.170129645428,1487.788195158,1137.10188578736,1639.34481007715,4923.15188754367,591.471191555573,955.543672034716,1079.0685836051,3352.76220797127,4239.67891326021,2737.53128451555,1309.1578530754,3030.38410556874,1861.34329787428,831.028190197953,147.519475149139,837.762137752851,1618.70842159372,2798.53893521246,499.936541915837,1686.94991125636,930.459646202407,1457.78280893183,1226.39688786373,1098.23450796408,2764.22380212379,1711.31469715664,169.87624745281,1956.68315545302,1628.7422112123,1192.36491177219,4583.27615232649,1731.26367676426,3015.2180799718,4068.96658811593,1494.23862159259,2948.91661128986,1276.55280279378,1085.79243138054,4898.75797824642,841.52236102501,1626.50227052469,2287.83223399715,4567.74862932159,797.17423423083,3990.41887848525,823.833409489347,659.932012142465,1272.41297310396,1748.41454943644,1683.30677714314,2050.1778287645,1397.86702423397,1057.67547383502,1393.02356902008,2241.07355158265,4310.62035157529,2393.67643837774,1404.3559434092,3200.20172190818,331.14140260519,668.920850847237,1519.43169884569,2065.1847910898,1272.56775727922,752.116173569119,455.735728871966,3678.38724660377,620.572957214313,3003.15935117163,1192.10850008002,3063.15128255997,3717.96071189923,1512.47598242073,1695.24593838771,1939.72486276763,484.512990470153,788.523229094134,1788.3515876857,2077.44839486413,1193.32073403185,1513.38375936132,1837.76107298226,3665.28386244154,1808.86371043988,884.147592882101,948.962268613083,1739.51646174628,1555.20798683351,3519.3635050868,789.248062294236,357.313695821771,1661.99432969831,1473.37851463558,1046.64370184226,1251.35511610258,4017.28867413714,1898.85558942712,4455.87724888073,2336.83350941031,2332.65310245568,2252.14350257166,1227.99094520143,1992.84929198576,725.131164966271,1061.24018784709,1660.97211080944,4426.27677725651,1114.4767292182,4746.04570530771,1894.39459761074,2128.37777660774,1626.80152284376,4240.40952521088,2397.98499998273,2830.28850612945,1334.21880985614,1596.69190135625,148.120609024839,522.200114353137,1348.51665327432,1224.43262595745,614.230015518321,853.986423383828,2018.11161757306,4872.38578879812,305.389978186222,2030.42001056931,835.239047645675,1350.38678490142,1318.55326437087,616.55738958444,1359.13332384676,1050.41817854783,552.69950833297,4703.99880047975,2751.58889924373,1692.95317081576,4828.02421525883,1440.43374418829,3943.22688230977,1851.40228819446,836.414832788032,3119.42813047217,930.367667236885,4489.8631206746,736.942579863583,4000.29732837394,940.024706710935,4853.64010471035,1805.14707067779,1829.78906257963,4352.70376757594,1251.39715988507,1196.73007832966,1947.9288481599,1485.66560902536,5015.71488044444,4799.03021729562,854.653986034879,779.66256429638,4427.76550984195,4827.7531259324,248.689211969868,1176.49313367256,1468.85671342265,3655.01615639442,1230.64324171621,452.621521096936,3715.83652768908,1115.81394462771,420.072472541897,2573.07229120351,4461.0388880434,2916.88772860532,2098.45373448765,4219.37137555646,2704.55615850527,4254.70382774117,1961.82564900493,2181.50373217239,2702.93476812278,4824.09607846321,4673.33362391065,856.26362356523,1335.06080168712,1109.79602761209,3111.62851291347,4540.51144788829,844.681433526388,1522.50326700428,1716.45273203397,649.027241795213,4327.33187936884,1940.84832301316,405.225967183949,4624.4752703266,1162.22220378778,4707.0469882802,4733.9387823464,765.051338621743,4799.97574422736,4873.67917400614,1348.84797772981,1286.7832369845,4825.16148573899,2179.07446561377,2957.49526583473,3622.97296078747,4872.53703898756,4764.30774481851,4393.50587492915,1158.32653117689,1904.54694751321,512.149443595807,1127.24524354697,1844.08639542494,3090.27934720945,3151.05110333348,3913.71720015327,1943.16226889678,1685.441459528,1633.75990225855,1236.43467264528,128.125180550786,1119.1476200139,456.12146868183,596.798638716812,1608.79283195781,3538.83179794792,1478.46694659686,4573.36224060144,3925.41745991401,1314.7213019193,1495.62289007642,476.269823023993,1291.4230680818,149.259689235898,335.031647653373,4612.72590885687,1169.01423887173,684.824637317777,3093.95262396483,3863.34699158432,846.201108350785,3152.73721530051,2804.95003645909,1828.00716463123,3001.08335658639,3954.30515146609,912.884502314252,1720.22708613209,873.304699839774,3014.28512332869,791.168971667834,4816.302336464,4709.6473799026,3013.2462244248,4313.10716803352,4810.13931407247,925.539542969962,1574.58559460039,1959.26871477238,2119.16491403726,3660.5691001561
"ACK",642.106669965296,3795.45403129142,4465.53820808413,2080.80431682669,0,3552.34504111614,6046.33725041298,576.825874845115,1722.19101194614,3876.9715666878,467.802905059161,2594.99864726946,5254.62166987585,3897.48665428032,4317.47462732325,5780.39140749732,1974.97121063456,2143.44989674549,3679.55505432721,1664.5406208502,668.843438087382,1813.21737004021,317.713616583742,362.706728068549,3866.03371510095,5577.59484747265,5815.94556293044,702.052471552086,419.757585489261,5346.44260930042,2241.32040515576,4288.21160730672,3457.95209526163,5549.27795233845,2230.73321351615,2107.34436527651,5146.5342642075,165.892656768002,3274.67742080527,1817.96244907127,2561.16415149262,2480.27915957496,3912.60408990433,4687.22627116809,2913.30972544845,505.007946550049,1027.70062578824,5807.01729103187,825.880580487268,4556.44360481163,1595.44516649913,1346.65014796687,2401.90982504006,2054.78134352135,1987.41077286712,1555.10077664476,2526.53513313062,1389.33518416524,3507.78200115884,5662.51611908985,1498.68147007824,1533.22648510999,2165.3531116786,4373.22021099958,5054.71995839423,4091.66352524591,2658.70812269712,4148.11088171558,3803.58134485054,1425.93233612366,2098.50702697094,1766.23006938326,2270.76675963292,4021.74073561108,1942.00580297834,3444.93240158034,1691.93261943727,2404.47598375194,880.496855551045,2239.04930669407,4062.87600423494,3463.96583526623,2229.86482680689,2551.4725699817,2756.55895530689,1558.16219167014,5388.48941676902,2472.30229832561,4307.53356694984,5214.03330889163,807.743574582138,4598.82962984182,1189.7353963163,2994.29448480335,5809.30977776487,2133.84984684683,491.783784399503,3042.14526391868,5815.77870901622,1291.96672117477,4792.1780427114,2136.65481473451,1432.86115918046,1602.13698537421,2798.18118948569,3054.85833995554,3067.33191740779,3039.01907221778,1785.54382060849,2987.81252574526,3673.24929418886,5128.12462740782,3077.68878268215,3219.97938137989,4504.03223301191,2016.96357273509,2686.89017263892,2100.12637192489,3299.50824311574,1806.35625615587,1339.0484357496,1657.20800924613,4531.96826159452,2457.2642691038,4351.51480120765,2035.43345208511,4309.58897999701,4616.63475850253,3436.75509220702,432.23340067183,3917.74841130882,2187.53600046665,1539.16428641842,334.212029981901,52.8407724362284,925.301766408026,3424.17074900849,3304.01865566274,4722.13532256422,3633.44389803731,1244.39766873545,1939.06128127484,364.226366577556,761.154882247671,4580.30878772737,2688.83318375817,1898.02159142728,446.788694507991,2981.22802786858,1999.96899263036,1699.20214204202,5365.00539570392,3544.7918704823,5826.20420254408,3981.72690157588,3563.7979656417,3733.88070686318,3173.41495075478,370.769543123451,1790.33613544162,3027.88273777247,455.421983045413,5805.38921462123,2815.99301915998,5756.70937048334,3126.45508434167,4041.8312183791,2451.4929973705,5121.01535784419,4111.30552440281,2587.00244146529,1641.88715532335,2934.34319288064,1946.53501085259,2028.3735216177,806.777512921601,2072.36759421465,2536.29424916333,2539.34699453641,3987.43835936666,5857.88374641533,2272.64307794601,246.734631173679,2173.08876582922,2077.56151452937,1887.13013054066,1996.37641373352,2396.02569263898,2903.71394345967,2576.99038506072,5900.38767069907,3499.22745831792,2034.55069770102,6046.29165476284,2240.23322014456,4816.82266255888,2663.32478756287,2845.38288233922,4459.48336199538,2317.43427369291,5312.02943257332,1388.07314600695,5481.10718472448,1175.0752662891,6025.1270918632,3413.51539459185,3016.7525701634,5733.33630604749,2087.8376441246,891.880046122362,240.926304978028,2147.96547225936,5939.76832003319,5560.78975184658,2314.36929169504,2076.31888098093,5323.22770011087,5685.74399245162,2328.75654756461,907.290711321693,637.571556789443,5152.18004615957,2316.28874100169,2198.30828619484,4798.30366375429,1210.55245989387,2474.34347201321,645.58627943895,5328.06780676475,2627.28051036809,221.482250324036,5626.8735966816,4087.93897406653,5117.07011080343,169.36899341987,267.502242910039,3750.62419593561,5890.97411862974,5605.6174957979,1225.97320170144,2222.01179324893,974.778657308763,4402.90708368561,5685.26970113376,1280.91043612248,909.8276093028,2590.18004115715,2229.17874544555,5760.00944676075,3810.34916649247,1727.76241672809,5952.82415769167,1906.91836955273,5993.46679154473,5915.7956900638,1918.60878376929,5581.54190252495,6046.17158033897,2848.07517231448,3113.84985311178,6014.43893002936,3944.29264102374,2594.88295021917,4812.67851682776,5753.68610832099,5910.82583103131,5782.47106630188,2333.67327182356,3580.34933836992,2228.23971103443,2444.34108612818,2645.4935813415,2638.56910508814,2713.18601820601,4953.14279315881,3048.54503757209,477.488265357573,733.436036375398,2684.56282948803,2175.16756706627,1615.74880030765,2178.63027014832,1597.67868307538,3180.48673282912,5101.14098042067,1818.2783746677,5737.95686770479,5010.93133938105,3081.86824291772,3301.48487289651,1810.92413587525,2508.02037047956,2036.26813275425,2401.49483210401,5451.86469823128,1252.71617892827,2264.4460769603,4499.57931206958,5033.93731086759,2405.41424013015,4571.34540988465,4067.08229757697,3650.93924515159,2633.55675134879,5346.33641848294,1193.10075506192,2691.98161109298,2332.17388766314,2626.39388412013,1294.2790947666,5609.52834673533,6014.31710966406,4636.07899535383,5705.75376075207,5967.00049358813,2731.63112775322,2925.54706874622,3831.9106312175,4063.54510654962,4513.28730162244
