"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"93","BZN",45.778,-111.153111108,317957
"94","C01",34.21375,-119.09444444,7
"95","CAD",44.275555555,-85.41902778,2
"96","CAE",33.9386111133333,-81.1181481466667,631856
"97","CAK",40.914444445,-81.44263889,709768
"98","CDC",37.701666665,-113.0975,7686
"99","CDR",42.83625,-103.09652778,2275
"100","CEC",41.78013889,-124.23625,11477
"101","CEF",42.195833335,-72.53263889,1409
"102","CEZ",37.30291667,-108.62763889,9248
"103","CFT",32.95708333,-109.208055555,35
"104","CGE",38.53944444,-76.02977778,2
"105","CGF",41.56513889,-81.48652778,2
"106","CGI",37.224444445,-89.57125,8193
"107","CHA",35.035833335,-85.20361111,246250
"108","CHD",33.26902778,-111.81111111,1302
"109","CHO",38.13961111,-78.452611112,185591
"110","CHS",32.89888889,-80.039722225,941555
"111","CIC",39.795555555,-121.8575,22914
"112","CID",41.8845370333333,-91.7076851833333,515689
"113","CIU",46.246388885,-84.469305555,13499
"114","CKB",39.296888892,-80.228111112,5421
"115","CLD",33.1285185166667,-117.279814813333,49664
"116","CLE",41.409722218,-81.853777776,5313054
"117","CLL",30.589027775,-96.364166665,85715
"118","CLM",48.119583335,-123.496666665,15849
"119","CLT",35.2155555566667,-80.9426851866667,13742349
"120","CMH",39.9963425916667,-82.8898148116667,3311736
"121","CMI",40.039305555,-88.27875,116739
"122","CMX",47.168055555,-88.48777778,27218
"123","CNM",32.33736111,-104.263055555,3629
"124","CNY",38.75722222,-109.750416665,1769
"125","COD",44.518055555,-109.025694445,28470
"126","COE",47.77472222,-116.81861111,5
"127","COF",28.2360416675,-80.60951389,NA
"128","COS",38.80736111,-104.705,993720
"129","COU",38.816833334,-92.218944446,15716
"130","CPR",42.907277778,-106.46372222,78636
"131","CRP",27.77100694375,-97.50152777625,429203
"132","CRW",38.37388889,-81.59305556,284044
"133","CSG",32.516333334,-84.93888889,44872
"134","CSM",35.33972222,-99.2003703733333,18
"135","CTH",39.97888889,-75.865694445,NA
"136","CUB",33.970694445,-80.99541667,3
"137","CVG",39.048333335,-84.668194445,7448611
"138","CVN",34.4262500016667,-103.078379631667,2310
"139","CVS",34.383111112,-103.322666666,178
"140","CWA",44.77986111,-89.66291667,161299
"141","CYS",41.155694445,-104.81138889,15459
"142","DAB",29.1816666666667,-81.05453704,254759
"143","DAL",32.8470370333333,-96.85212963,3439255
"144","DAY",39.901666665,-84.21972222,1302992
"145","DBQ",42.40597222,-90.710138885,46884
"146","DCA",38.851666666,-77.037611112,8771116
"147","DDC",37.762361115,-99.96527778,5019
"148","DEC",39.834305555,-88.867083335,14624
"149","DEN",39.818055555,-104.77638889,21700591
"150","DET",42.4084259266667,-83.0094444433333,6
"151","DFW",32.896527775,-97.037083335,25748643
"152","DHN",31.320555555,-85.448888885,57552
"153","DIK",46.796944445,-102.799166665,5389
"154","DLF",29.35958333,-100.77763889,82
"155","DLH",46.8421296266667,-92.1925925933333,139455
"156","DMA",32.16638889,-110.88277778,164
"157","DOV",39.12819444,-75.465138885,1096
"158","DPA",41.91555556,-88.24666667,NA
"159","DQK",44.054555556,-75.722388888,2
"160","DQR",35.9883333333333,-113.814444443333,21731
"161","DQW",35.57222222,-113.2925,917
"162","DRO",37.1550925933333,-107.749074073333,113479
"163","DRT",29.37416667,-100.92722222,16952
"164","DSM",41.5339814833333,-93.6590740766667,946342
"165","DTW",42.214583335,-83.348888885,15618464
"166","DUJ",41.17833333,-78.89875,8570
"167","DVL",48.115166668,-98.908833332,3332
"168","DXR",41.37166667,-73.48125,16
"169","DYS",32.419555556,-99.85588889,229
"170","EAR",40.727638885,-99.00277778,8736
"171","EAT",47.398722224,-120.206666664,40200
"172","EAU",44.8649074033333,-91.4862037033333,22794
"173","ECG",36.2596296333333,-76.17351852,75
"174","EDW",34.91377778,-117.870000002,NA
"175","EEN",42.89958333,-72.27083333,NA
"176","EFD",29.60722222,-95.15861111,1628
"177","EGE",39.642944446,-106.92211111,216795
"178","EKI",41.7206349171429,-85.9980952371429,3
"179","EKO",40.824777778,-115.791166668,34115
"180","ELD",33.22064815,-92.8142592566667,1937
"181","ELM",42.160055554,-76.8925,83273
"182","ELP",31.80711111,-106.377,1656829
"183","ELY",39.30083333,-114.84194444,4565
"184","ENV",40.71861111,-114.030555554,45371
"185","ERI",42.0816666666667,-80.1762037033333,161014
"186","ESC",45.72166667,-87.09013889,9267
"187","ESD",48.70833333,-122.91152778,3028
"188","EUG",44.122638885,-123.21472222,360688
"189","EVV",38.03861111,-87.5306481466667,233793
"190","EWB",41.6766666675,-70.9581944475,15206
"191","EWN",35.0731250025,-77.0428819475,84996
"192","EWR",40.694166665,-74.17013889,12769308
"193","EYW",24.555833335,-81.75958333,284461
"194","FAJ",18.30888889,-65.661833332,230
"195","FAR",46.9172222266667,-96.81509259,305922
"196","FAT",36.77638889,-119.718134921429,604440
"197","FAY",34.99125,-78.88027778,154945
"198","FCA",48.31166667,-114.25361111,175023
"199","FFO",39.82611111,-84.04833333,93
"200","FHU",31.58861111,-110.34375,1842
"201","FID",41.25138889,-72.03166667,14
"202","FKL",41.37763889,-79.86041667,1977
"203","FL4",29.466296295,-81.2077314816667,NA
"204","FLG",35.13902778,-111.67041667,40834
"205","FLL",26.072453705,-80.1516203716667,9169130
"206","FLO",34.187083335,-79.724166665,45313
"207","FMH",41.658472225,-70.5225,107
"208","FMN",36.74125,-108.229583335,26708
"209","FMY",26.586805555,-81.862777775,18
"210","FNL",40.4509259233333,-105.01101852,32831
"211","FNT",42.965777782,-83.743666666,532477
"212","FOD",42.551805555,-94.19083333,6855
"213","FOE",38.951166664,-95.663388888,12341
"214","FOK",40.84361111,-72.6320370366667,19
"215","FRD",48.524166665,-123.024166665,22927
"216","FRG",40.729166665,-73.414166665,1599
"217","FSD",43.580416665,-96.741388885,368834
"218","FSM",35.33666667,-94.3675,93563
"219","FTW",32.81909722,-97.361319445,814
"220","FTY",33.77916667,-84.52138889,5
"221","FWA",40.97833333,-85.189861115,267675
"222","FXE",26.19708333,-80.17083333,NA
"223","FYV",36.0045370366667,-94.1700925933333,741
"224","GBD",38.345694445,-98.86166667,815
"225","GCC",44.35013889,-105.53222222,21870
"226","GCK",37.92824074,-100.72796296,11346
"227","GCN",35.95208333,-112.14722222,96415
"228","GDV",47.13875,-104.80708333,1078
"229","GED",38.688555558,-75.35911111,2
"230","GEG",47.619583335,-117.53402778,1600937
"231","GFK",47.94958333,-97.17625,86047
"232","GFL",43.342777775,-73.609722225,5
"233","GGG",32.38527778,-94.713333335,24962
"234","GGW",48.21263889,-106.61513889,1784
"235","GJT",39.120555555,-108.52027778,159410
"236","GLH",33.483111112,-90.985444448,8790
"237","GLR",45.01375,-84.701388885,1
"238","GLS",29.26638889,-94.86041667,6
"239","GMU",34.84791667,-82.35013889,2
"240","GNV",29.68986111,-82.27375,153358
"241","GON",41.329444445,-72.045833335,8
"242","GPT",30.406666665,-89.07013889,389002
"243","GRB",44.485388888,-88.129888888,442599
"244","GRF",47.08125,-122.58,NA
"245","GRI",40.96736111,-98.308194445,8497
"246","GRK",31.06597222,-97.828194445,182580
"247","GRR",42.8810185166667,-85.5237037066667,1004715
"248","GSB",35.33958333,-77.96027778,23
"249","GSO",36.096666665,-79.941944445,1082057
"250","GSP",34.89777778,-82.2155555566667,755432
"251","GTF",47.483111112,-111.369722224,139285
"252","GTR",33.449305555,-88.59138889,29044
"253","GUC",38.53411111,-106.93366667,48065
"254","GYR",33.4235763875,-112.37479166625,30
"255","GYY",41.617055556,-87.414,2495
"256","HAR",40.21711111,-76.851111112,NA
"257","HDN",40.48138889,-107.21888889,131354
"258","HFD",41.735,-72.64972222,20
"259","HGR",39.708194445,-77.728194445,5805
"260","HHH",32.220555555,-80.690416665,62023
"261","HIB",47.3879629633333,-92.8387037033333,9091
"262","HIF",41.12375,-111.9725,84
"263","HII",34.56972222,-114.356805555,6080
"264","HKY",35.740833335,-81.38972222,241
"265","HLG",40.17472222,-80.64736111,35
"266","HLM",42.79583333,-86.16194444,2
"267","HLN",46.606777778,-111.982833332,87795
"268","HMN",32.85211111,-106.106555558,314
"269","HOB",32.687722222,-103.217055552,1843
"270","HON",44.384444445,-98.2275,1695
"271","HOP",36.670694445,-87.49388889,200
"272","HOT",34.478472225,-93.09611111,3844
"273","HOU",29.64527778,-95.27875,4113180
"274","HPN",41.067916665,-73.70763889,491418
"275","HRL",26.227944444,-97.654333332,430027
"276","HRO",36.26152778,-93.15513889,4690
"277","HST",25.4882407433333,-80.3839814833333,96
"278","HSV",34.64,-86.77527778,559818
"279","HTO",40.95944444,-72.2518518533333,20
"280","HTS",38.367611108,-82.558777778,37295
"281","HUF",39.4527083325,-87.30736111,113
"282","HVN",41.264583335,-72.887638885,37955
"283","HVR",48.54375,-109.761666665,1533
"284","HYA",41.667638885,-70.28041667,95409
"285","HYS",38.844166665,-99.273611115,9439
"286","IAB",37.62305556,-97.26736111,30
"287","IAD",38.944583335,-77.45875,8489681
"288","IAG",43.107333332,-78.945888888,997
"289","IAH",29.9837037,-95.3404629633333,16666310
"290","ICT",37.65,-97.433000004,709279
"291","IDA",43.51486111,-112.067777775,152099
"292","IDP",37.158194445,-95.77861111,NA
"293","IFP",35.157111108,-114.560611108,89259
"294","IGM",35.258055555,-113.93902778,2407
"295","ILG",39.67847222,-75.607083335,8460
"296","ILM",34.270055556,-77.90288889,312110
"297","ILN",39.42805556,-83.79222222,33
"298","IMT",45.816944445,-88.114305555,7813
"299","IND",39.7243055575,-86.2860416675,3978244
"300","INL",48.56505556,-93.40261111,18459
"301","INT",36.134444445,-80.22375,716
"302","IPL",32.83477778,-115.577944444,10434
"303","IPT",41.2409722225,-76.925,26649
"304","IRK",40.093277776,-92.544777778,1835
"305","ISN",48.177083335,-103.639166665,6443
"306","ISO",35.32902778,-77.61277778,23145
"307","ISP",40.795972225,-73.100555555,1137871
"308","ISQ",45.97472222,-86.17416667,5
"309","ISS",43.96236111,-69.71236111,2
"310","ITH",42.490833335,-76.458333335,77098
"311","IWD",46.52652778,-90.13152778,3306
"312","IYK",35.65763889,-117.829305555,13506
"313","JAC",43.606944445,-110.73736111,273257
"314","JAN",32.3107142842857,-90.07583333,727611
"315","JAX",30.489444445,-81.68777778,2970543
"316","JBR",35.830833335,-90.64736111,3210
"317","JFK",40.63961111,-73.778388888,11396930
"318","JHW",42.151944445,-79.25805556,4138
"319","JLN",37.1515740733333,-94.4983333333333,11207
"320","JMS",46.92986111,-98.678194445,2353
"321","JQF",35.38652778,-80.709444445,117
"322","JRB",40.70263889,-74.00875,1576
"323","JST",40.316000002,-78.834333332,10628
"324","JZI",36.59277778,-86.476805555,NA
"325","JZU",42.89125,-73.24625,1
"326","LAF",40.4120370333333,-86.93472222,1596
"327","LAN",42.7789814833333,-84.58759259,286090
"328","LAR",41.312777775,-105.67402778,10396
"329","LAS",36.0799074066667,-115.154444443333,20603973
"330","LAW",34.56875,-98.41638889,47663
"331","LAX",33.9425347225,-118.40781250125,19449694
"332","LBB",33.6634126971429,-101.821984128571,564017
"333","LBE",40.2747222233333,-79.4065740766667,18081
"334","LBF",41.12722222,-100.69013889,8829
"335","LBL",37.044111112,-100.96,4103
"336","LCH",30.1287962966667,-93.22564815,56066
"337","LCK",39.81388889,-82.92925926,2230
"338","LEB",43.627083335,-72.305,9585
"339","LEX",38.0377777766667,-84.60537037,503311
"340","LFI",37.08277778,-76.360694445,27
"341","LFT",30.2050462966667,-91.98763889,206898
"342","LGA",40.777777775,-73.8733333325,12214551
"343","LGB",33.8176851866667,-118.151435186667,1342958
"344","LGD",45.2897685166667,-118.006342591667,NA
"345","LIT",34.7293055533333,-92.22634259,1235880
"346","LJN",29.03833333,-95.45694444,10689
"347","LKE",47.62888889,-122.33861111,14882
"348","LMT",42.1575,-121.733611114,28185
"349","LNK",40.85083333,-96.75902778,190414
"350","LNS",40.121666665,-76.29708333,6794
"351","LOU",38.22763889,-85.66361111,1
"352","LRD",27.54425926,-99.4614814833333,96876
"353","LRF",34.91761111,-92.144444446,260
"354","LRU",32.290138885,-106.921805555,301
"355","LSE",43.87877778,-91.256611114,118419
"356","LSF",32.335111112,-84.989888888,312
"357","LSV",36.235,-115.03388889,556
"358","LTS",34.66513889,-99.270833335,15
"359","LUF",33.535,-112.38305556,56
"360","LUK",39.103055555,-84.42,301
"361","LWB",37.859027775,-80.399027775,13458
"362","LWM",42.717277776,-71.123277776,3
"363","LWS",46.37458333,-117.01486111,66146
"364","LWT",47.05013889,-109.46888889,699
"365","LYH",37.326805555,-79.20111111,59271
"366","MAF",31.942166666,-102.20183333,473797
"367","MAZ",18.25703704,-67.14861111,3754
"368","MBL",44.273194445,-86.250138885,2765
"369","MBS",43.5321296333333,-84.08101852,200065
"370","MCB",31.17847222,-90.471805555,4
"371","MCE",37.28472222,-120.513333335,7864
"372","MCF",27.849166665,-82.52138889,270
"373","MCI",39.2975,-94.71388889,5426780
"374","MCK",40.20625,-100.59097222,2446
"375","MCN",32.694305555,-83.64916667,13301
"376","MCO",28.430555555,-81.316805555,15753414
"377","MCW",43.157611112,-93.330888888,12107
"378","MDT",40.19305556,-76.76236111,570371
"379","MDW",41.785416665,-87.75222222,8815245
"380","MEI",32.33486111,-88.750555555,21470
"381","MEM",35.04611111,-89.97763889,5313173
"382","MEO",35.91888889,-75.69555556,6
"383","MFD",40.820694445,-82.514722225,120
"384","MFE",26.176388885,-98.239166665,387017
"385","MFR",42.3737962966667,-122.872685183333,288254
"386","MGE",33.914833332,-84.516555558,29
"387","MGM",32.30027778,-86.3925,187941
"388","MGW",39.643222224,-79.916722222,4675
"389","MHK",39.141666665,-96.67027778,13904
"390","MHT",42.9369444425,-71.438125,1921400
"391","MIA",25.7934259266667,-80.2874074066667,8288639
"392","MIB",48.415694445,-101.35763889,220
"393","MIE",40.2406481466667,-85.3949074033333,133
"394","MKC",39.123194445,-94.59277778,277
"395","MKE",42.9479761885714,-87.8969047614286,3542013
"396","MKG",43.169722225,-86.2375,35885
"397","MKL",35.600694445,-88.91541667,3491
"398","MLB",28.1025925933333,-80.6437963,159386
"399","MLI",41.448333334,-90.507666668,453180
"400","MLS",46.42855556,-105.885111112,1161
"401","MLU",32.51097222,-92.038333335,111110
"402","MMU",40.799305555,-74.415416665,57
"403","MNZ",38.721388888,-77.515833336,4
"404","MOB",30.68986111,-88.241805555,295920
"405","MOD",37.626388885,-120.95486111,35395
"406","MOT",48.25861111,-101.279444445,74978
"407","MPV",44.20347222,-72.564444445,8
"408","MQT",46.35361111,-87.39527778,68537
"409","MQY",36.00888889,-86.52,1202
"410","MRY",36.587166664,-121.84405556,199143
"411","MSC",33.46083333,-111.72833333,4
"412","MSL",34.74527778,-87.61027778,6473
"413","MSN",43.14097222,-89.33722222,802629
"414","MSO",46.915972225,-114.08902778,275928
"415","MSP",44.884027775,-93.219722225,15642395
"416","MSS",44.9363888883333,-74.845462965,2925
"417","MSY",29.992888886,-90.25716667,3117076
"418","MTC",42.609055554,-82.836444444,161
"419","MTH",24.72611111,-81.05138889,30
"420","MTJ",38.50513889,-107.894444445,82199
"421","MTN",39.32555556,-76.41388889,NA
"422","MTO",39.478055558,-88.279333334,41
"423","MUO",43.04361111,-115.872083335,267
"424","MVM",36.713055555,-110.232638885,500
"425","MVW",48.470611112,-122.419111112,NA
"426","MVY",41.393055555,-70.61527778,45363
"427","MWA",37.754388888,-89.012166666,12127
"428","MWH",47.20712963,-119.318333336667,3735
"429","MXF",32.381111115,-86.364166665,359
"430","MYL",44.88875,-116.10166667,390
"431","MYR",33.679444445,-78.929027775,691902
"432","NEW",30.04097222,-90.0275,NA
"433","NGU",36.937555556,-76.289444448,1036
"434","NHK",38.288444446,-76.411277778,50
"435","NIP",30.233833334,-81.6755,1098
"436","NJK",32.828333335,-115.67027778,93
"437","NKT",36.54398148,2.41175925666667,1901
"438","NKX",32.86861111,-117.142611114,NA
"439","NLC",36.33305556,-119.952111108,NA
"440","NPA",30.353055555,-87.31916667,208
"441","NPT",41.5320833325,-71.28201389,13
"442","NQA",35.35666667,-89.87041667,291
"443","NQX",24.575277776,-81.688055558,50
"444","NTD",34.119833336,-119.12022222,752
"445","NUQ",37.4155555566667,-122.04824074,45
"446","NUW",48.35208333,-122.655,136
"447","NXX",40.2,-75.148194445,NA
"448","NY2",43.35083333,-76.38805556,NA
"449","NY3",42.815555555,-76.465972225,NA
"450","NYL",32.65666667,-114.60583333,64061
"451","NZY",32.698833334,-117.214222224,1298
"452","OAJ",34.829722225,-77.611944445,87412
"453","OAK",37.72114583375,-122.2211458325,6752918
"454","OCF",29.1733333333333,-82.2250925933333,41
"455","ODW",48.2525,-122.673055555,3750
"456","OGD",41.195972225,-112.011944445,NA
"457","OGS",44.681999998,-75.464722222,1645
"458","OH6",41.21027778,-81.25166667,2
"459","OKC",35.39277778,-97.60101852,1794433
"460","OKK",40.52851852,-86.05888889,169
"461","OLF",48.09458333,-105.570694445,1852
"462","OMA",41.3025,-95.89375,2072699
"463","ONT",34.05611111,-117.60111111,3298182
"464","OPF",25.90722222,-80.278657405,2
"465","ORD",41.9792129633333,-87.9071759283333,30738947
"466","ORF",36.895277775,-76.20125,1860468
"467","ORH",42.26761111,-71.875444444,14793
"468","ORL",28.544861115,-81.33430556,62
"469","OSU",40.07888889,-83.073194445,1
"470","OTH",43.41824074,-124.242314813333,35571
"471","OTM",41.10675926,-92.4480555566667,5
"472","OTS",48.498833334,-122.662222222,1404
"473","OWB",37.739277778,-87.166722218,4633
"474","OWD",42.19125,-71.17513889,2
"475","OXC",41.47861111,-73.13527778,29
"476","OXR",34.20097222,-119.206805555,23650
"477","PAE",47.907638885,-122.28152778,164
"478","PAH",37.060694445,-88.77277778,26697
"479","PAM",30.0693981466667,-85.5754166683333,322
"480","PBI",26.68263889,-80.094861115,3343210
"481","PCT",40.399444445,-74.658333335,NA
"482","PDK",33.87527778,-84.30208333,2
"483","PDT",45.695555554,-118.841000002,7445
"484","PDX",45.58888889,-122.59597222,6434926
"485","PFN",30.2125,-85.68194444,173192
"486","PGA",36.92625,-111.447777775,5724
"487","PGV",35.635000002,-77.384833336,44599
"488","PHD",40.470555555,-81.41986111,2
"489","PHF",37.13175926,-76.49324074,513149
"490","PHL",39.871277776,-75.242277778,13652612
"491","PHN",42.911944445,-82.5275,NA
"492","PHX",33.43513889,-112.010555555,19284965
"493","PIA",40.6623148166667,-89.6892592566667,240248
"494","PIB",31.46736111,-89.336805555,14129
"495","PIE",27.9090740733333,-82.6868055566667,176532
"496","PIH",42.911527775,-112.595138885,34416
"497","PIR",44.383194445,-100.285,16686
"498","PIT",40.49402778,-80.234305555,4863059
"499","PKB",39.345111112,-81.439222222,6451
"500","PLB",44.68833333,-73.52111111,2138
"501","PLN",45.57083333,-84.794722225,32705
"502","PMD",34.628715275,-118.08402777375,17
"503","PNC",36.73,-97.09958333,791
"504","PNE",40.0808333333333,-75.0118518533333,3
"505","PNS",30.47333333,-87.1869444466667,806928
"506","POB",35.17083333,-79.0144907366667,2328
"507","PQI",46.686944445,-68.04611111,16269
"508","PRC",34.653666664,-112.42038889,3768
"509","PSC",46.264305555,-119.116944445,226813
"510","PSE",18.0094444425,-66.563125,89864
"511","PSM",43.07791667,-70.82333333,21984
"512","PSP",33.8290277775,-116.5061111125,725972
"513","PTK",42.66527778,-83.41930556,2654
"514","PUB",38.290222224,-104.497000002,4939
"515","PUW",46.744305555,-117.10722222,23788
"516","PVC",42.072152775,-70.221041665,11297
"517","PVD",41.72411111,-71.427666666,2570303
"518","PVU",40.218611115,-111.722777775,822
"519","PWK",42.1129166675,-87.90125,9
"520","PWM",43.645555556,-70.307833334,709504
"521","PYM",41.909055556,-70.728555556,2
"522","RAP",44.04527778,-103.05708333,224538
"523","RCA",44.145,-103.103333335,256
"524","RDD",40.50861111,-122.292777775,66528
"525","RDG",40.37861111,-75.964583335,2227
"526","RDM",44.254305555,-121.150694445,205687
"527","RDR",47.96111111,-97.40097222,30
"528","RDU",35.87652778,-78.78472222,4610865
"529","RED",40.6775,-77.62694444,3
"530","RFD",42.19625,-89.09486111,86039
"531","RHI",45.63111111,-89.462083335,41654
"532","RIC",37.50527778,-77.31972222,1641901
"533","RIL",39.5237963,-107.745092596667,7
"534","RIV",33.880694445,-117.259027775,2996
"535","RIW",43.064305555,-108.45833333,14178
"536","RKD",44.059583335,-69.098611115,5678
"537","RKS",41.59527778,-109.065555555,18428
"538","RME",43.23388889,-75.40722222,1
"539","RND",29.529166665,-98.278333335,41
"540","RNO",39.498472225,-119.76777778,2436423
"541","ROA",37.325388892,-79.975722226,325834
"542","ROC",43.1198148166667,-77.6717592566667,1411611
"543","ROG",36.372444444,-94.10694444,6
"544","ROW",33.300833335,-104.53,8901
"545","RQZ",30.428333335,-86.68902778,137
"546","RST",43.90962963,-92.4975925933333,149337
"547","RSW",26.53611111,-81.75513889,3657210
"548","RUT",43.529777776,-72.949444442,2194
"549","RWI",35.855416665,-77.89125,76
"550","SAF",35.61736111,-106.088888885,9432
"551","SAN",32.7333333333333,-117.18787037,8366015
"552","SAT",29.533666666,-98.469444444,3817086
"553","SAV",32.1275,-81.20236111,942324
"554","SBA",34.426944445,-119.840416665,434023
"555","SBN",41.70694444125,-86.316493055,377513
"556","SBP",35.236944445,-120.640833335,173375
"557","SBY",38.340055558,-75.509888888,62242
"558","SCE",40.833833334,-77.854722222,132494
"559","SCF",33.62277778,-111.91055556,19
"560","SCK",37.894305555,-121.23875,13770
"561","SDF",38.17787037,-85.73787037,1832902
"562","SDM",32.57222222,-116.980555555,49
"563","SDY",47.70694444,-104.192388888,3246
"564","SEA",47.4487962966667,-122.30842593,12196732
"565","SFB",28.7766666666667,-81.2364814833333,316508
"566","SFO",37.61888889,-122.37527778,11130645
"567","SFZ",41.920416665,-71.4925,4
"568","SGF",37.24277778,-93.386805555,428067
"569","SGR",29.62222222,-95.65666667,46
"570","SGU",37.047722224,-113.526666668,53663
"571","SHD",38.26388889,-78.89652778,5335
"572","SHR",44.77166667,-106.97875,13623
"573","SHV",32.446805555,-93.82555556,306286
"574","SIG",18.45888889,-66.10277778,10358
"575","SJC",37.3628703733333,-121.93277778,5064855
"576","SJT",31.35875,-100.495416665,68144
"577","SJU",18.4398611083333,-66.0021296266667,4214963
"578","SKA",47.615,-117.656388885,129
"579","SKF",29.383333336,-98.581666666,417
"580","SLC",40.78648148,-111.971203703333,9769800
"581","SLE",44.90986111,-123.001944445,NA
"582","SLK",44.38402778,-74.20638889,2703
"583","SLN",38.790694445,-97.6522685166667,2157
"584","SMF",38.69555556,-121.590277775,4993969
"585","SMN",45.122722222,-113.882333334,1769
"586","SMO",34.01597222,-118.45111111,6
"587","SMX",34.900555556,-120.45777778,48705
"588","SNA",33.67555556,-117.867499996667,4667388
"589","SOP",35.237611112,-79.38888889,2791
"590","SOW",34.2648148133333,-110.004629633333,4767
"591","SPB",18.33861111,-64.94083333,58382
"592","SPI",39.84416667,-89.6786111133333,65091
"593","SPS",33.98861111,-98.49194444,46422
"594","SRQ",27.3944444466667,-82.55425926,698935
"595","SSB",17.74916667,-64.70527778,57113
"596","SSC",33.97277778,-80.47180556,516
"597","SSI",31.1517857114286,-81.3908333328571,NA
"598","STC",45.545972225,-94.059166665,25091
"599","STJ",39.773888885,-94.90986111,514
"600","STL",38.74824074,-90.3674074066667,6912520
"601","STS",38.509277778,-122.812555558,NA
