"","ORIGIN","DEST","PASSENGERS"
"126","ABQ","ISP",1582
"127","ABQ","JAN",15
"128","ABQ","JAX",44
"129","ABQ","LAR",162
"130","ABQ","LAS",154889
"131","ABQ","LAX",168489
"132","ABQ","LBB",21076
"133","ABQ","LEX",66
"134","ABQ","LGA",4251
"135","ABQ","LGB",85
"136","ABQ","LIT",1275
"137","ABQ","MAF",21572
"138","ABQ","MCI",30898
"139","ABQ","MCO",38021
"140","ABQ","MDW",73542
"141","ABQ","MEM",25
"142","ABQ","MFE",24
"143","ABQ","MHT",79
"144","ABQ","MKE",931
"145","ABQ","MLI",1
"146","ABQ","MRY",5
"147","ABQ","MSN",3
"148","ABQ","MSP",62139
"149","ABQ","MSY",1771
"150","ABQ","NYL",19
"151","ABQ","OAK",74248
"152","ABQ","OKC",485
"153","ABQ","OMA",278
"154","ABQ","ONT",6926
"155","ABQ","ORD",59837
"156","ABQ","ORF",111
"157","ABQ","PBI",72
"158","ABQ","PDX",31560
"159","ABQ","PHF",73
"160","ABQ","PHL",1495
"161","ABQ","PHX",337003
"162","ABQ","PIT",959
"163","ABQ","PSC",4
"164","ABQ","PSP",62
"165","ABQ","PVD",784
"166","ABQ","RDM",3
"167","ABQ","RDU",341
"168","ABQ","RIC",148
"169","ABQ","RKS",12
"170","ABQ","RNO",3452
"171","ABQ","RSW",171
"172","ABQ","SAN",77286
"173","ABQ","SAT",15451
"174","ABQ","SBA",508
"175","ABQ","SBP",186
"176","ABQ","SDF",117
"177","ABQ","SEA",62624
"178","ABQ","SFO",22561
"179","ABQ","SJC",5077
"180","ABQ","SLC",108187
"181","ABQ","SMF",8065
"182","ABQ","SNA",3728
"183","ABQ","STL",30585
"184","ABQ","SVC",1525
"185","ABQ","TLH",1
"186","ABQ","TPA",9166
"187","ABQ","TUL",778
"188","ABQ","TUS",53052
"189","ABQ","TYS",20
"190","ABQ","VNY",3
"191","ABQ","YIP",100
"192","ABR","DRO",21
"193","ABR","MSP",24480
"194","ABY","ATL",33598
"195","ABY","CSG",27
"196","ACK","BDR",13
"197","ACK","BED",10
"198","ACK","BLM",6
"199","ACK","BOS",27334
"200","ACK","BUR",2
"201","ACK","BWI",4
"202","ACK","CLE",1
"203","ACK","DCA",4090
"204","ACK","DXR",5
"205","ACK","EWB",7399
"206","ACK","EWR",5299
"207","ACK","FID",1
"208","ACK","FRG",5
"209","ACK","GAI",15
"210","ACK","GON",5
"211","ACK","HPN",2773
"212","ACK","HTO",23
"213","ACK","HYA",82931
"214","ACK","IAD",1
"215","ACK","JFK",20406
"216","ACK","LEW",3
"217","ACK","LGA",4024
"218","ACK","MA1",2
"219","ACK","MMU",21
"220","ACK","MTP",6
"221","ACK","MVY",4832
"222","ACK","NY1",2
"223","ACK","OXC",12
"224","ACK","PCT",2
"225","ACK","PHL",8
"226","ACK","PVD",2991
"227","ACK","RUT",2
"228","ACK","TEB",923
"229","ACK","ZXU",6
"230","ACT","AHN",32
"231","ACT","BPT",1
"232","ACT","BTR",76
"233","ACT","CKB",77
"234","ACT","COU",191
"235","ACT","DFW",44306
"236","ACT","DSM",163
"237","ACT","FOE",97
"238","ACT","GLH",141
"239","ACT","GPT",134
"240","ACT","HOU",55
"241","ACT","IAH",14422
"242","ACT","IFP",53
"243","ACT","LAW",67
"244","ACT","LBB",44
"245","ACT","MCI",238
"246","ACT","MHK",207
"247","ACT","MKC",40
"248","ACT","OKC",132
"249","ACT","RNO",89
"250","ACT","SJT",89
"251","ACT","SPS",76
"252","ACT","SWO",45
"253","ACT","TUL",167
"254","ACT","UTM",193
"255","ACV","ABQ",3
"256","ACV","AUS",3
"257","ACV","BIS",4
"258","ACV","BUR",5
"259","ACV","CEC",676
"260","ACV","COS",3
"261","ACV","DEN",4
"262","ACV","DFW",4
"263","ACV","LAS",19
"264","ACV","LAX",8047
"265","ACV","OKC",11
"266","ACV","ORD",3
"267","ACV","PHX",1
"268","ACV","PSP",1
"269","ACV","RDD",283
"270","ACV","SAN",3
"271","ACV","SBA",4
"272","ACV","SFO",52185
"273","ACV","SLC",148
"274","ACV","SMF",8957
"275","ACV","SNA",1
"276","ACV","TUS",15
"277","ACV","YKM",20
"278","ACY","AGC",86
"279","ACY","AGS",702
"280","ACY","ALB",1218
"281","ACY","ATL",57373
"282","ACY","AUS",116
"283","ACY","BED",27
"284","ACY","BHM",223
"285","ACY","BOS",28153
"286","ACY","BUF",2122
"287","ACY","CAE",708
"288","ACY","CAK",1681
"289","ACY","CEF",783
"290","ACY","CHA",211
"291","ACY","CHS",672
"292","ACY","CLE",4377
"293","ACY","CLT",2692
"294","ACY","CMH",1124
"295","ACY","CRW",643
"296","ACY","CVG",462
"297","ACY","CWA",321
"298","ACY","DAB",851
"299","ACY","DAY",1099
"300","ACY","DFW",216
"301","ACY","DTW",15195
"302","ACY","ERI",696
"303","ACY","FAY",1023
"304","ACY","FLL",144060
"305","ACY","FRG",5415
"306","ACY","FWA",264
"307","ACY","GRB",225
"308","ACY","GRR",383
"309","ACY","GSO",3363
"310","ACY","GYY",1
"311","ACY","HOU",6
"312","ACY","HPN",293
"313","ACY","IAD",749
"314","ACY","IAG",146
"315","ACY","ICT",221
"316","ACY","ILM",145
"317","ACY","IND",208
"318","ACY","ISO",1967
"319","ACY","ISP",3117
"320","ACY","JAX",556
"321","ACY","JFK",89
"322","ACY","JST",226
"323","ACY","LAL",84
"324","ACY","LAX",526
"325","ACY","LBE",2258
"326","ACY","LEX",218
"327","ACY","LGA",41
"328","ACY","LUK",56
"329","ACY","LYH",242
"330","ACY","MCO",129411
"331","ACY","MEM",211
"332","ACY","MHT",1013
"333","ACY","MKE",224
"334","ACY","MOB",91
"335","ACY","MSY",112
"336","ACY","MYR",63039
"337","ACY","OKC",218
"338","ACY","ORD",20212
"339","ACY","ORF",970
"340","ACY","PBI",23330
"341","ACY","PGV",423
"342","ACY","PHL",4
"343","ACY","PIE",679
"344","ACY","PIT",3143
"345","ACY","PVD",1430
"346","ACY","PWM",734
"347","ACY","RDU",2560
"348","ACY","RIC",2088
"349","ACY","RME",403
"350","ACY","RMN",20
"351","ACY","ROA",949
"352","ACY","ROC",1141
"353","ACY","RSW",63369
"354","ACY","RWI",114
"355","ACY","SAT",224
"356","ACY","SAV",48
"357","ACY","SBN",83
"358","ACY","SDF",777
"359","ACY","SJU",356
"360","ACY","SPI",118
"361","ACY","STL",83
"362","ACY","SYR",1966
"363","ACY","TOL",644
"364","ACY","TPA",47746
"365","ACY","TRI",655
"366","ACY","TYS",1217
"367","ACY","UTM",89
"368","ACY","YNG",2970
"369","ADM","LBB",30
"370","ADM","UOX",30
"371","ADS","TEB",1
"372","ADW","AVL",38
"373","ADW","ELP",28
"374","ADW","GRB",31
"375","ADW","HOP",25
"376","ADW","LAS",23
"377","ADW","LGA",40
"378","ADW","MQT",21
"379","ADW","MSP",40
"380","ADW","OMA",26
"381","ADW","POB",30
"382","ADW","RDU",31
"383","ADW","SFO",30
"384","ADW","SJC",68
"385","ADW","TEB",29
"386","ADW","TUS",16
"387","AEX","ATL",60342
"388","AEX","BTR",47
"389","AEX","CLL",52
"390","AEX","CSG",55
"391","AEX","DAL",31
"392","AEX","DFW",32855
"393","AEX","HRL",4503
"394","AEX","IAH",40395
"395","AEX","LCH",27
"396","AEX","LFT",31
"397","AEX","LRD",469
"398","AEX","MDT",183
"399","AEX","MIA",221
"400","AEX","MLU",18
"401","AEX","MSP",96
"402","AEX","ORD",84
"403","AEX","ORH",19
"404","AEX","POB",127
"405","AEX","SAT",17
"406","AEX","TOL",110
"407","AFK","HPN",2
"408","AFW","CLT",117
"409","AFW","FLL",149
"410","AFW","IND",71
"411","AFW","JQF",759
"412","AGC","ACY",117
"413","AGC","BMG",30
"414","AGC","HPN",2
"415","AGC","SDF",29
"416","AGC","YIP",24
"417","AGS","ACY",821
"418","AGS","ATL",145210
"419","AGS","AUS",2
"420","AGS","AVP",2
"421","AGS","BDL",2
"422","AGS","BNA",1
"423","AGS","CAE",264
"424","AGS","CHS",161
"425","AGS","CLE",1
"426","AGS","CLT",94310
"427","AGS","DAL",18
"428","AGS","DAY",6
"429","AGS","DFW",23670
"430","AGS","DTW",1
"431","AGS","EWN",5
"432","AGS","GPT",584
"433","AGS","GSP",49
"434","AGS","HBG",25
"435","AGS","IAH",13
"436","AGS","LGA",1055
"437","AGS","MEM",1
"438","AGS","MKE",1
"439","AGS","ORF",7
"440","AGS","PGD",146
"441","AGS","PHL",599
"442","AGS","SAV",123
"443","AGS","SFB",249
"444","AGS","SHV",127
"445","AGS","SWF",4
"446","AGS","UTM",30
"447","AHN","ATL",880
"448","AHN","BKL",27
"449","AHN","BNA",63
"450","AHN","BTR",98
"451","AHN","FYV",55
"452","AHN","GAI",4
"453","AHN","GNV",26
"454","AHN","GTR",62
"455","AHN","LEX",129
"456","AHN","LUK",72
"457","AHN","MEM",41
"458","AHN","MKC",32
"459","AHN","TCL",24
"460","AHN","TUP",27
"461","AHN","TYS",68
"462","AIA","CDR",1
"463","AIA","DEN",1728
"464","AIA","PIR",1
"465","AIK","ALB",24
"466","AIK","HTO",3
"467","AIK","PTK",23
"468","AL2","OXC",2
"469","ALB","ABQ",1110
"470","ALB","ACY",1137
"471","ALB","AIK",24
"472","ALB","ART",3320
"473","ALB","ATL",82970
"474","ALB","AUS",853
"475","ALB","AVP",56
"476","ALB","BDL",91
"477","ALB","BFD",32
"478","ALB","BHM",249
"479","ALB","BNA",615
"480","ALB","BOI",1
"481","ALB","BOS",11361
"482","ALB","BUF",8
"483","ALB","BUR",223
"484","ALB","BWI",192724
"485","ALB","BZN",2
"486","ALB","CAE",76
"487","ALB","CAK",32
"488","ALB","CEF",88
"489","ALB","CHS",37
"490","ALB","CLE",42719
"491","ALB","CLT",99352
"492","ALB","CMH",271
"493","ALB","CVG",5
"494","ALB","DAL",327
"495","ALB","DCA",39699
"496","ALB","DEN",3234
"497","ALB","DFW",893
"498","ALB","DSM",3
"499","ALB","DTW",77326
"500","ALB","ECP",214
"501","ALB","ELP",23
"502","ALB","EWR",44615
"503","ALB","FLL",40141
"504","ALB","FWA",9
"505","ALB","GRB",43
"506","ALB","GRR",1
"507","ALB","GSO",4
"508","ALB","HOU",449
"509","ALB","HPN",8
"510","ALB","HRL",1
"511","ALB","HSV",40
"512","ALB","HYA",4
"513","ALB","IAD",64975
"514","ALB","IAH",10
"515","ALB","IND",845
"516","ALB","JAC",2
"517","ALB","JAN",2
"518","ALB","JAX",741
"519","ALB","JFK",12705
"520","ALB","JQF",142
"521","ALB","LAS",45242
"522","ALB","LAX",1130
"523","ALB","LGA",12815
"524","ALB","LIT",2
"525","ALB","LNK",4
"526","ALB","MCI",449
"527","ALB","MCO",93262
"528","ALB","MDW",73390
"529","ALB","MEM",5
"530","ALB","MKE",2
"531","ALB","MSN",30
"532","ALB","MSP",21354
"533","ALB","MSS",4286
"534","ALB","MSY",405
"535","ALB","MYR",566
"536","ALB","OAK",560
"537","ALB","OGS",3376
"538","ALB","OKC",375
"539","ALB","OMA",43
"540","ALB","ONT",1069
"541","ALB","ORD",109204
"542","ALB","ORF",642
"543","ALB","OXC",1
"544","ALB","PBI",1451
"545","ALB","PDX",24
"546","ALB","PHL",67739
"547","ALB","PHX",1654
"548","ALB","PIT",153
"549","ALB","PNS",36
"550","ALB","RDU",4598
"551","ALB","RIC",3
"552","ALB","RNO",213
"553","ALB","ROA",1
"554","ALB","ROC",16
"555","ALB","RSW",804
"556","ALB","SAN",611
"557","ALB","SAT",592
"558","ALB","SAV",33
"559","ALB","SDF",248
"560","ALB","SEA",441
"561","ALB","SFO",377
"562","ALB","SJC",130
"563","ALB","SLC",254
"564","ALB","SMF",378
"565","ALB","SNA",63
"566","ALB","STL",282
"567","ALB","SYR",6
"568","ALB","TPA",39690
"569","ALB","TUL",9
"570","ALB","TUS",83
"571","ALB","TVC",7
"572","ALB","TYS",15
"573","ALM","ABQ",374
"574","ALM","CNM",14
"575","ALO","CDC",113
"576","ALO","EVV",26
"577","ALO","FAR",135
"578","ALO","GGG",123
"579","ALO","GSP",134
"580","ALO","HUF",51
"581","ALO","IAD",495
"582","ALO","ICT",83
"583","ALO","MSO",124
"584","ALO","MSP",20373
"585","ALO","MWA",169
"586","ALO","SBN",28
"587","ALO","SGF",135
"588","ALO","YNG",124
"589","ALS","DEN",7084
"590","ALS","GJT",20
"591","ALW","BFI",8
"592","ALW","PSC",31
"593","ALW","SEA",32096
"594","AMA","ABI",50
"595","AMA","ABQ",30
"596","AMA","ATL",116
"597","AMA","AUS",4599
"598","AMA","BHM",615
"599","AMA","BNA",392
"600","AMA","BOI",369
"601","AMA","BOS",34
"602","AMA","BUR",157
"603","AMA","BWI",191
"604","AMA","CID",1
"605","AMA","CLL",38
"606","AMA","CRP",29
"607","AMA","DAL",141791
"608","AMA","DEN",61146
"609","AMA","DFW",86895
"610","AMA","DTW",18
"611","AMA","ECP",14
"612","AMA","ELP",388
"613","AMA","ENV",869
"614","AMA","FLL",44
"615","AMA","GEG",30
"616","AMA","GSP",9
"617","AMA","HOU",8840
"618","AMA","HRL",66
"619","AMA","HSV",1
"620","AMA","IAD",12
"621","AMA","IAH",45041
"622","AMA","IFP",1398
"623","AMA","IND",20
"624","AMA","LAS",29140
"625","AMA","LAX",693
"626","AMA","LBB",35
"627","AMA","LIT",79
"628","AMA","MAF",26
"629","AMA","MCI",209
"630","AMA","MCO",74
"631","AMA","MDW",349
"632","AMA","MEM",3716
"633","AMA","MSP",3
"634","AMA","MSY",142
"635","AMA","OAK",64
"636","AMA","OKC",34
"637","AMA","OMA",21
"638","AMA","ONT",525
"639","AMA","PDX",23
"640","AMA","PHL",31
"641","AMA","PHX",440
"642","AMA","RDU",29
"643","AMA","RNO",39
"644","AMA","SAN",195
"645","AMA","SAT",1826
"646","AMA","SEA",131
"647","AMA","SFO",75
"648","AMA","SHV",34
"649","AMA","SJC",91
"650","AMA","SLC",275
"651","AMA","SMF",479
"652","AMA","STL",411
"653","AMA","TPA",260
"654","AMA","TUL",104
"655","AMA","TUS",8
"656","AMA","TYS",5
"657","AMA","UTM",44
"658","AMW","RKD",1
"659","ANB","JQF",462
"660","AND","BWI",30
"661","AND","CHO",58
"662","AND","RDU",151
"663","AND","ROA",24
"664","AND","TLH",35
"665","ANP","OXC",6
"666","AOO","IAD",4104
"667","APA","BMI",2
"668","APA","BUR",6
"669","APA","CLD",5
"670","APA","EYW",13
"671","APA","GYR",5
"672","APA","ILG",1
"673","APA","LAX",5
"674","APA","VNY",2
"675","APC","BUR",34
"676","APF","HOU",2
"677","APF","HPN",1
"678","APF","TTN",2
"679","APN","DTW",12189
"680","ARA","MAF",44
"681","ARA","PIB",23
"682","ART","ALB",2494
"683","ART","HTO",7
"684","ART","ORD",1908
"685","ASE","ATL",1
"686","ASE","ATW",1
"687","ASE","AUS",25
"688","ASE","BFL",4
"689","ASE","BIS",1
"690","ASE","BOI",19
"691","ASE","BUR",43
"692","ASE","CMH",3
"693","ASE","COS",1
"694","ASE","CVG",2
"695","ASE","DEN",175187
"696","ASE","DFW",681
"697","ASE","ELP",5
"698","ASE","EUG",11
"699","ASE","FAT",4
"700","ASE","GEG",14
"701","ASE","HPN",1
"702","ASE","HSV",1
"703","ASE","IAD",117
"704","ASE","IAH",4602
"705","ASE","JAC",2
"706","ASE","LAS",4
"707","ASE","LAX",16281
"708","ASE","MCI",2
"709","ASE","MKE",18
"710","ASE","MSN",4
"711","ASE","MSP",2
"712","ASE","OKC",9
"713","ASE","OMA",1
"714","ASE","ORD",17873
"715","ASE","PDX",9
"716","ASE","PHX",29
"717","ASE","PSP",3
"718","ASE","RNO",3
"719","ASE","SAN",26
"720","ASE","SBA",12
"721","ASE","SDF",7
"722","ASE","SEA",8
"723","ASE","SFO",6028
"724","ASE","SJC",2
"725","ASE","SMF",1
"726","ASE","SMO",1
"727","ASE","SNA",18
"728","ASE","TEB",7
"729","ASE","TUS",22
"730","ASH","GSP",2
"731","ASH","ISP",2
"732","ASH","ITH",1
"733","ASH","TEB",2
"734","AST","ONP",1
"735","AST","PDX",215
"736","ATL","ABE",38503
"737","ATL","ABI",2
"738","ATL","ABQ",137596
"739","ATL","ABY",32560
"740","ATL","ACT",121
"741","ATL","ACY",57068
"742","ATL","AEX",60644
"743","ATL","AGS",140818
"744","ATL","AHN",732
"745","ATL","ALB",80993
"746","ATL","ASE",30
"747","ATL","ATW",19731
"748","ATL","AUS",258284
"749","ATL","AVL",119502
"750","ATL","AVP",4782
"751","ATL","BDL",247250
"752","ATL","BED",34
"753","ATL","BFL",3
"754","ATL","BGR",1
"755","ATL","BHM",271470
"756","ATL","BKG",50651
"757","ATL","BMI",171528
"758","ATL","BNA",324750
"759","ATL","BOI",284
"760","ATL","BOS",716669
"761","ATL","BQK",31215
"762","ATL","BTR",122981
"763","ATL","BTV",2
"764","ATL","BUF",305964
"765","ATL","BUR",64
"766","ATL","BWI",683645
"767","ATL","BZN",9184
"768","ATL","CAE",183145
"769","ATL","CAK",250990
"770","ATL","CHA",138301
"771","ATL","CHO",42475
"772","ATL","CHS",345444
"773","ATL","CID",5887
"774","ATL","CLE",195075
"775","ATL","CLT",787518
"776","ATL","CMH",370035
"777","ATL","CMX",1
"778","ATL","COS",53848
"779","ATL","CRW",64018
"780","ATL","CSG",46132
"781","ATL","CVG",276137
"782","ATL","DAB",204333
"783","ATL","DAL",335
"784","ATL","DAY",295754
"785","ATL","DCA",810321
"786","ATL","DEN",737833
"787","ATL","DFW",1070272
"788","ATL","DHN",44921
"789","ATL","DRO",3
"790","ATL","DSM",67820
"791","ATL","DTW",619885
"792","ATL","ECP",154324
"793","ATL","EGE",14354
"794","ATL","ELP",83121
"795","ATL","EUG",42
"796","ATL","EVV",50998
"797","ATL","EWN",34330
"798","ATL","EWR",459928
"799","ATL","EYW",105947
"800","ATL","FAY",123277
"801","ATL","FCA",1478
"802","ATL","FLL",1150089
"803","ATL","FLO",182
"804","ATL","FNT",224226
"805","ATL","FOE",160
"806","ATL","FRG",38
"807","ATL","FSD",2246
"808","ATL","FTY",1
"809","ATL","FWA",36088
"810","ATL","FYV",40
"811","ATL","GEG",465
"812","ATL","GJT",5
"813","ATL","GNV",101007
"814","ATL","GPT",142075
"815","ATL","GRB",353
"816","ATL","GRK",34836
"817","ATL","GRR",98453
"818","ATL","GSO",219937
"819","ATL","GSP",192931
"820","ATL","GTF",6
"821","ATL","GTR",25480
"822","ATL","HDN",10784
"823","ATL","HOU",373981
"824","ATL","HPN",202667
"825","ATL","HRL",3499
"826","ATL","HSV",172475
"827","ATL","IAD",433828
"828","ATL","IAH",398115
"829","ATL","ICT",172382
"830","ATL","IDA",5
"831","ATL","ILM",93185
"832","ATL","IND",444575
"833","ATL","JAC",6748
"834","ATL","JAN",162853
"835","ATL","JAX",686274
"836","ATL","JFK",283943
"837","ATL","JQF",272
"838","ATL","LAS",720981
"839","ATL","LAX",923991
"840","ATL","LEX",137063
"841","ATL","LFT",55266
"842","ATL","LGA",1139461
"843","ATL","LIT",166052
"844","ATL","LNK",59
"845","ATL","LWB",11542
"846","ATL","LYH",147
"847","ATL","MCI",420721
"848","ATL","MCN",979
"849","ATL","MCO",1287652
"850","ATL","MDT",73982
"851","ATL","MDW",445125
"852","ATL","MEI",16000
"853","ATL","MEM",472159
"854","ATL","MFE",18854
"855","ATL","MGM",106337
"856","ATL","MHT",65053
"857","ATL","MIA",679711
"858","ATL","MKE",412278
"859","ATL","MKL",49
"860","ATL","MLB",155894
"861","ATL","MLI",74698
"862","ATL","MLU",45274
"863","ATL","MOB",126366
"864","ATL","MSL",5212
"865","ATL","MSN",27842
"866","ATL","MSP",768268
"867","ATL","MSY",593081
"868","ATL","MTJ",6338
"869","ATL","MYR",133454
"870","ATL","NPA",182
"871","ATL","OAJ",57444
"872","ATL","OAK",3
"873","ATL","OKC",122024
"874","ATL","OMA",123662
"875","ATL","ONT",62438
"876","ATL","ORD",661362
"877","ATL","ORF",271400
"878","ATL","OWB",1
"879","ATL","PBI",551914
"880","ATL","PDX",168152
"881","ATL","PHF",267005
"882","ATL","PHL",809442
"883","ATL","PHX",580175
"884","ATL","PIT",427604
"885","ATL","PNS",408187
"886","ATL","PTK",37
"887","ATL","PUB",242
"888","ATL","PVD",115843
"889","ATL","PWM",111974
"890","ATL","RDM",1
"891","ATL","RDU",593708
"892","ATL","RIC",422308
"893","ATL","RNO",219
"894","ATL","ROA",71487
"895","ATL","ROC",215771
"896","ATL","ROW",30
"897","ATL","RSW",532083
"898","ATL","SAN",344976
"899","ATL","SAT",470336
"900","ATL","SAV",328226
"901","ATL","SBN",39812
"902","ATL","SCE",97
"903","ATL","SDF",231289
"904","ATL","SEA",475585
"905","ATL","SFO",560513
"906","ATL","SGF",50400
"907","ATL","SHV",62353
"908","ATL","SJC",47323
"909","ATL","SJU",374149
"910","ATL","SLC",502747
"911","ATL","SMF",93878
"912","ATL","SNA",185415
"913","ATL","SPI",53
"914","ATL","SRQ",341400
"915","ATL","STL",428162
"916","ATL","STT",80951
"917","ATL","STX",7970
"918","ATL","SWF",35301
"919","ATL","SYR",99728
"920","ATL","TEB",1
"921","ATL","TLH",178316
"922","ATL","TPA",901907
"923","ATL","TRI",98386
"924","ATL","TUL",94749
"925","ATL","TUS",103166
"926","ATL","TWF",2
"927","ATL","TYS",173569
"928","ATL","UTM",5649
"929","ATL","VLD",37823
"930","ATL","VPS",192195
"931","ATL","XNA",75387
"932","ATW","ATL",19839
"933","ATW","AVP",3
"934","ATW","AZA",2013
"935","ATW","BHM",1
"936","ATW","BUR",2
"937","ATW","CLE",10
"938","ATW","CMH",1
"939","ATW","COS",9
"940","ATW","CWA",47
"941","ATW","DCA",635
"942","ATW","DEN",202
"943","ATW","DTW",59804
"944","ATW","ELP",1
"945","ATW","ENV",729
"946","ATW","FAR",26
"947","ATW","FSD",1
"948","ATW","GRR",184
"949","ATW","GSO",2
"950","ATW","IAD",2
"951","ATW","ICT",7
"952","ATW","IND",6
"953","ATW","JAX",2
"954","ATW","LAS",15616
"955","ATW","LEX",3
"956","ATW","LIT",1
"957","ATW","LNK",1
"958","ATW","MEM",2099
"959","ATW","MKE",15268
"960","ATW","MSN",89
"961","ATW","MSP",56577
"962","ATW","OMA",1
"963","ATW","ORD",59454
"964","ATW","SAV",31
"965","ATW","SFB",9516
"966","ATW","STL",6
"967","ATW","SYR",2
"968","ATW","TYS",3
"969","ATY","MSP",8979
"970","AUG","BOS",5561
"971","AUG","HTO",8
"972","AUO","FYV",29
"973","AUS","ABQ",14400
"974","AUS","ACV",80
"975","AUS","ALB",733
"976","AUS","AMA",6305
"977","AUS","ASE",3
"978","AUS","ATL",247084
"979","AUS","AVL",8
"980","AUS","BDL",1535
"981","AUS","BFL",22
"982","AUS","BHM",474
"983","AUS","BIS",2
"984","AUS","BKG",911
"985","AUS","BMG",25
"986","AUS","BNA",64600
"987","AUS","BOI",509
"988","AUS","BOS",34617
"989","AUS","BUF",554
"990","AUS","BUR",3292
"991","AUS","BWI",94760
"992","AUS","BZN",29
"993","AUS","CAK",41
"994","AUS","CEC",14
"995","AUS","CHA",3
"996","AUS","CHS",71
"997","AUS","CLE",865
"998","AUS","CLT",74731
"999","AUS","CMH",1367
"1000","AUS","COS",196
"1001","AUS","COU",287
"1002","AUS","CPR",25
"1003","AUS","CRP",16
"1004","AUS","CVG",221
"1005","AUS","CYS",143
"1006","AUS","DAL",277684
"1007","AUS","DCA",1190
"1008","AUS","DEN",302728
"1009","AUS","DFW",597063
"1010","AUS","DRO",5
"1011","AUS","DSM",260
"1012","AUS","DTW",69074
"1013","AUS","ECP",9
"1014","AUS","EGE",2
"1015","AUS","ELP",81190
"1016","AUS","ENV",1009
"1017","AUS","EUG",4
"1018","AUS","EWR",89218
"1019","AUS","FAT",625
"1020","AUS","FCA",2
"1021","AUS","FLL",64660
"1022","AUS","FOE",236
"1023","AUS","FSD",1
"1024","AUS","FWA",4
"1025","AUS","GEG",88
"1026","AUS","GPT",879
"1027","AUS","GSO",1
"1028","AUS","GSP",22
"1029","AUS","GUC",2
"1030","AUS","HLN",8
"1031","AUS","HOU",137793
"1032","AUS","HPN",1
"1033","AUS","HRL",22381
"1034","AUS","HSV",161
"1035","AUS","IAD",53887
"1036","AUS","IAH",350881
