"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"1","ABE",40.65272222,-75.440000002,387265
"2","ABI",32.4106481466667,-99.68111111,2770
"3","ABQ",35.040000002,-106.608277778,3073940
"4","ABR",45.4482870383333,-98.422175925,14226
"5","ABY",31.53388889,-84.195277775,35693
"6","ACK",41.253777782,-70.060055556,14437
"7","ACT",31.611805555,-97.229444445,56389
"8","ACV",40.978101855,-124.108287035,11195
"9","ACY",39.456944445,-74.57777778,233889
"10","AEX",31.325833335,-92.547777775,43505
"11","AGC",40.3545370333333,-79.9298148166667,23
"12","AGS",33.3694444466667,-81.96444444,164307
"13","AKO",40.17555556,-103.22208333,253
"14","ALB",42.7475,-73.80361111,838386
"15","ALM",32.8399999983333,-105.990370371667,1287
"16","ALO",42.556527775,-92.4,33807
"17","ALS",37.435333334,-105.867111114,1532
"18","ALW",46.094944444,-118.28811111,22802
"19","AMA",35.2246296266667,-101.71657407,442139
"20","APF",26.152444444,-81.775611112,12613
"21","ART",43.991722218,-76.020277778,1453
"22","ASE",39.222833334,-106.868666666,188938
"23","ATL",33.6384523814286,-84.4276190485714,31148000
"24","ATW",44.258000004,-88.519333336,157595
"25","ATY",44.9105555566667,-97.1543518533333,5497
"26","AUS",30.24625,-97.685694445,2931972
"27","AVL",35.43522222,-82.54211111,208385
"28","AVP",41.33861111,-75.72383333,153989
"29","AZO",42.235416665,-85.55263889,179335
"30","BDL",41.938703705,-72.683287035,2523453
"31","BDR",41.16375,-73.125277775,3943
"32","BEH",42.128444444,-86.427555554,3530
"33","BFD",41.80263889,-78.63972222,6796
"34","BFF",41.87490741,-103.59925926,6564
"35","BFI",47.529444445,-122.30069444,NA
"36","BFL",35.4325,-119.055555556667,26101
"37","BGM",42.207055554,-75.97761111,83229
"38","BGR",44.80763889,-68.82791667,124313
"39","BHM",33.5632638925,-86.754722225,1298872
"40","BIL",45.8075,-108.543055556667,267096
"41","BIS",46.775833335,-100.749166665,106468
"42","BJI",47.5098611075,-94.934166665,14713
"43","BLI",48.79361111,-122.53611111,74296
"44","BLV",38.54402778,-89.843194445,95
