"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"42","AVL",35.43522222,-82.54211111,291952
"43","AVP",41.33861111,-75.72383333,219042
"44","AVW",32.409305555,-111.218194445,2
"45","AZ3",33.52708333,-112.29527778,14
"46","AZA",33.30777778,-111.65555556,35450
"47","AZO",42.235416665,-85.55263889,188804
"48","BAD",32.501888886,-93.662611112,517
"49","BAF",42.158444448,-72.715944442,9
"50","BCT",26.37083333,-80.10833333,28
"51","BDL",41.938703705,-72.683287035,3168526
"52","BDR",41.16375,-73.125277775,162
"53","BED",42.470166666,-71.289222224,13855
"54","BEH",42.128444444,-86.427555554,1
"55","BFD",41.80263889,-78.63972222,3071
"56","BFF",41.87490741,-103.59925926,11751
"57","BFI",47.529444445,-122.30069444,32330
"58","BFL",35.4325,-119.055555556667,155199
"59","BFM",30.62652778,-88.06805556,260
"60","BFR",38.84,-86.44527778,NA
"61","BFT",32.41208333,-80.63458333,NA
"62","BGM",42.207055554,-75.97761111,120109
"63","BGR",44.80763889,-68.82791667,199937
"64","BHB",44.449305555,-68.36166667,10878
"65","BHM",33.5632638925,-86.754722225,1646884
"66","BID",41.167361115,-71.578472225,9370
"67","BIF",31.84944444,-106.37972222,3499
"68","BIL",45.8075,-108.543055556667,426730
"69","BIS",46.775833335,-100.749166665,182829
"70","BIX",30.410833335,-88.924027775,NA
"71","BJC",39.90888889,-105.11722222,9
"72","BJI",47.5098611075,-94.934166665,22293
"73","BKL",41.5175,-81.68311111,1482
"74","BKW",37.78458333,-81.12416667,3197
"75","BKX",44.30433333,-96.816555554,1488
"76","BLD",35.947444444,-114.861055556,59922
"77","BLF",37.29583333,-81.20791667,1716
"78","BLI",48.79361111,-122.53611111,238410
"79","BLM",40.18666667,-74.12472222,628
"80","BLV",38.54402778,-89.843194445,27134
"81","BMG",39.1420370366667,-86.61537037,1290
"82","BMI",40.47958333,-88.921666665,262809
"83","BNA",36.125555555,-86.68,4856250
"84","BOI",43.56486111,-116.22388889,1688214
"85","BOS",42.363333335,-71.00625,11861658
"86","BOW",27.94333333,-81.78347222,2
"87","BPT",29.95083333,-94.02013889,34624
"88","BQK",31.2589814833333,-81.46638889,24144
"89","BQN",18.4951851833333,-67.1296296266667,195864
"90","BRD",46.4011904771429,-94.1355555571429,18569
"91","BRL",40.78472222,-91.124444445,1716
"92","BRO",25.907444442,-97.426444444,91186
"93","BTL",42.30777778,-85.24888889,399
"94","BTM",45.952916665,-112.495694445,36834
"95","BTR",30.53266667,-91.150111112,481460
"96","BTV",44.47236111,-73.153194445,702426
"97","BUF",42.9406481516667,-78.7324074083333,2673315
"98","BUR",34.2001851866667,-118.358055556667,2950247
"99","BVY",42.584000002,-70.916,5
"100","BWG",36.96333333,-86.42097222,362
"101","BWI",39.175444444,-76.668888888,10185611
"102","BZN",45.778,-111.153111108,335377
"103","C01",34.21375,-119.09444444,5
"104","CAE",33.9386111133333,-81.1181481466667,616096
"105","CAK",40.914444445,-81.44263889,689915
"106","CDC",37.701666665,-113.0975,6377
"107","CDR",42.83625,-103.09652778,2457
"108","CDW",40.87541667,-74.28138889,NA
"109","CEC",41.78013889,-124.23625,13134
"110","CEF",42.195833335,-72.53263889,17605
"111","CEZ",37.30291667,-108.62763889,10186
"112","CGF",41.56513889,-81.48652778,3
"113","CGI",37.224444445,-89.57125,1355
"114","CHA",35.035833335,-85.20361111,300959
"115","CHL",44.523333335,-114.217361115,NA
"116","CHO",38.13961111,-78.452611112,186573
"117","CHS",32.89888889,-80.039722225,1143436
"118","CIC",39.795555555,-121.8575,26140
"119","CID",41.8845370333333,-91.7076851833333,530179
"120","CIU",46.246388885,-84.469305555,13732
"121","CKB",39.296888892,-80.228111112,4438
"122","CLD",33.1285185166667,-117.279814813333,46591
"123","CLE",41.409722218,-81.853777776,5426504
"124","CLL",30.589027775,-96.364166665,90875
"125","CLM",48.119583335,-123.496666665,14160
"126","CLT",35.2155555566667,-80.9426851866667,15540090
"127","CLU",39.26194444,-85.89638889,2
"128","CMH",39.9963425916667,-82.8898148116667,3801742
"129","CMI",40.039305555,-88.27875,111759
"130","CMX",47.168055555,-88.48777778,26785
"131","CNM",32.33736111,-104.263055555,2669
"132","CNY",38.75722222,-109.750416665,2825
"133","COD",44.518055555,-109.025694445,26818
"134","COE",47.77472222,-116.81861111,84
"135","COF",28.2360416675,-80.60951389,NA
"136","COS",38.80736111,-104.705,1030870
"137","COU",38.816833334,-92.218944446,11664
"138","CPR",42.907277778,-106.46372222,76106
"139","CRP",27.77100694375,-97.50152777625,421349
"140","CRW",38.37388889,-81.59305556,269539
"141","CSG",32.516333334,-84.93888889,46615
"142","CSM",35.33972222,-99.2003703733333,10
"143","CTH",39.97888889,-75.865694445,8
"144","CVG",39.048333335,-84.668194445,7343245
"145","CVN",34.4262500016667,-103.078379631667,2527
"146","CVS",34.383111112,-103.322666666,299
"147","CWA",44.77986111,-89.66291667,158685
"148","CWI",41.830138885,-90.330416665,1
"149","CXO",30.3527314783333,-95.41472222,28
"150","CYS",41.155694445,-104.81138889,18053
"151","DAB",29.1816666666667,-81.05453704,334024
"152","DAL",32.8470370333333,-96.85212963,3982855
"153","DAN",36.572722224,-79.336,4
"154","DAY",39.901666665,-84.21972222,1412424
"155","DBQ",42.40597222,-90.710138885,45828
"156","DCA",38.851666666,-77.037611112,8882645
"157","DDC",37.762361115,-99.96527778,5118
"158","DEC",39.834305555,-88.867083335,3696
"159","DEN",39.818055555,-104.77638889,22825378
"160","DET",42.4084259266667,-83.0094444433333,2
"161","DFW",32.896527775,-97.037083335,25674693
"162","DHN",31.320555555,-85.448888885,47909
"163","DIK",46.796944445,-102.799166665,7573
"164","DLH",46.8421296266667,-92.1925925933333,169683
"165","DMA",32.16638889,-110.88277778,253
"166","DOV",39.12819444,-75.465138885,764
"167","DPA",41.91555556,-88.24666667,18
"168","DQK",44.054555556,-75.722388888,338
"169","DQN",29.055,-80.948472225,13
"170","DQR",35.9883333333333,-113.814444443333,23667
"171","DRO",37.1550925933333,-107.749074073333,116204
"172","DRT",29.37416667,-100.92722222,17646
"173","DSM",41.5339814833333,-93.6590740766667,961744
"174","DTW",42.214583335,-83.348888885,15589828
"175","DUJ",41.17833333,-78.89875,7169
"176","DVL",48.115166668,-98.908833332,3535
"177","DXR",41.37166667,-73.48125,9
"178","DYS",32.419555556,-99.85588889,152
"179","EAR",40.727638885,-99.00277778,12578
"180","EAT",47.398722224,-120.206666664,46442
"181","EAU",44.8649074033333,-91.4862037033333,22313
"182","EDW",34.91377778,-117.870000002,69
"183","EEN",42.89958333,-72.27083333,2
"184","EFD",29.60722222,-95.15861111,1555
"185","EFK",44.8886904771429,-72.2291666671429,2
"186","EGE",39.642944446,-106.92211111,230288
"187","EKO",40.824777778,-115.791166668,28446
"188","ELD",33.22064815,-92.8142592566667,1687
"189","ELM",42.160055554,-76.8925,98917
"190","ELP",31.80711111,-106.377,1668753
"191","ELY",39.30083333,-114.84194444,691
"192","ENV",40.71861111,-114.030555554,46873
"193","ERI",42.0816666666667,-80.1762037033333,141880
"194","ESC",45.72166667,-87.09013889,8558
"195","ESD",48.70833333,-122.91152778,4021
"196","EUG",44.122638885,-123.21472222,379026
"197","EVV",38.03861111,-87.5306481466667,222421
"198","EWB",41.6766666675,-70.9581944475,14532
"199","EWN",35.0731250025,-77.0428819475,104069
"200","EWR",40.694166665,-74.17013889,12804131
"201","EYW",24.555833335,-81.75958333,270482
"202","FAR",46.9172222266667,-96.81509259,298590
"203","FAT",36.77638889,-119.718134921429,610934
"204","FAY",34.99125,-78.88027778,175422
"205","FCA",48.31166667,-114.25361111,187420
"206","FDK",39.41597222,-77.37597222,NA
"207","FFO",39.82611111,-84.04833333,261
"208","FHU",31.58861111,-110.34375,315
"209","FKL",41.37763889,-79.86041667,1491
"210","FL5",29.3554629633333,-82.47199074,1
"211","FLG",35.13902778,-111.67041667,44016
"212","FLL",26.072453705,-80.1516203716667,9641842
"213","FLO",34.187083335,-79.724166665,46425
"214","FMN",36.74125,-108.229583335,26567
"215","FMY",26.586805555,-81.862777775,5
"216","FNL",40.4509259233333,-105.01101852,28019
"217","FNT",42.965777782,-83.743666666,532527
"218","FOD",42.551805555,-94.19083333,7017
"219","FOE",38.951166664,-95.663388888,12100
"220","FOK",40.84361111,-72.6320370366667,35
"221","FRD",48.524166665,-123.024166665,15371
"222","FRG",40.729166665,-73.414166665,2019
"223","FSD",43.580416665,-96.741388885,392286
"224","FSM",35.33666667,-94.3675,97303
"225","FTW",32.81909722,-97.361319445,136
"226","FTY",33.77916667,-84.52138889,6
"227","FVG",33.970388892,-112.79538889,NA
"228","FWA",40.97833333,-85.189861115,288671
"229","FXE",26.19708333,-80.17083333,22
"230","FYV",36.0045370366667,-94.1700925933333,1322
"231","GAI",39.16833333,-77.16611111,1
"232","GBD",38.345694445,-98.86166667,843
"233","GCC",44.35013889,-105.53222222,26396
"234","GCK",37.92824074,-100.72796296,12508
"235","GCN",35.95208333,-112.14722222,44446
"236","GDV",47.13875,-104.80708333,985
"237","GEG",47.619583335,-117.53402778,1708247
"238","GFK",47.94958333,-97.17625,82553
"239","GFL",43.342777775,-73.609722225,6
"240","GGE",33.311666665,-79.31916667,1
"241","GGG",32.38527778,-94.713333335,26311
"242","GGW",48.21263889,-106.61513889,1921
"243","GJT",39.120555555,-108.52027778,170294
"244","GLH",33.483111112,-90.985444448,8199
"245","GLS",29.26638889,-94.86041667,1
"246","GNV",29.68986111,-82.27375,141845
"247","GON",41.329444445,-72.045833335,1
"248","GPT",30.406666665,-89.07013889,451872
"249","GRB",44.485388888,-88.129888888,438972
"250","GRI",40.96736111,-98.308194445,9150
"251","GRK",31.06597222,-97.828194445,192007
"252","GRR",42.8810185166667,-85.5237037066667,991783
"253","GSB",35.33958333,-77.96027778,56
"254","GSO",36.096666665,-79.941944445,1088922
"255","GSP",34.89777778,-82.2155555566667,773598
"256","GTF",47.483111112,-111.369722224,145317
"257","GTR",33.449305555,-88.59138889,27385
"258","GUC",38.53411111,-106.93366667,42455
"259","GUP",35.51111111,-108.788055555,438
"260","GYY",41.617055556,-87.414,15814
"261","HAR",40.21711111,-76.851111112,8
"262","HDN",40.48138889,-107.21888889,139527
"263","HFD",41.735,-72.64972222,32
"264","HGR",39.708194445,-77.728194445,2614
"265","HHH",32.220555555,-80.690416665,84582
"266","HIB",47.3879629633333,-92.8387037033333,8510
"267","HIF",41.12375,-111.9725,682
"268","HII",34.56972222,-114.356805555,1671
"269","HIO",45.5411574083333,-122.950185185,2
"270","HKY",35.740833335,-81.38972222,47
"271","HLN",46.606777778,-111.982833332,83261
"272","HMN",32.85211111,-106.106555558,137
"273","HOB",32.687722222,-103.217055552,2119
"274","HON",44.384444445,-98.2275,2679
"275","HOP",36.670694445,-87.49388889,214
"276","HOT",34.478472225,-93.09611111,3423
"277","HOU",29.64527778,-95.27875,4235990
"278","HPN",41.067916665,-73.70763889,805341
"279","HRL",26.227944444,-97.654333332,433985
"280","HRO",36.26152778,-93.15513889,4925
"281","HSP",37.950972225,-79.83388889,4
"282","HSV",34.64,-86.77527778,606991
"283","HTO",40.95944444,-72.2518518533333,97
"284","HTS",38.367611108,-82.558777778,62269
"285","HUF",39.4527083325,-87.30736111,737
"286","HVN",41.264583335,-72.887638885,37560
"287","HVR",48.54375,-109.761666665,1432
"288","HYA",41.667638885,-70.28041667,86837
"289","HYS",38.844166665,-99.273611115,10173
"290","IAB",37.62305556,-97.26736111,170
"291","IAD",38.944583335,-77.45875,8952388
"292","IAG",43.107333332,-78.945888888,8820
"293","IAH",29.9837037,-95.3404629633333,16756176
"294","ICT",37.65,-97.433000004,767672
"295","IDA",43.51486111,-112.067777775,166432
"296","IFP",35.157111108,-114.560611108,109071
"297","IGM",35.258055555,-113.93902778,2431
"298","IKB",36.223194445,-81.09847222,NA
"299","ILG",39.67847222,-75.607083335,11217
"300","ILM",34.270055556,-77.90288889,392179
"301","IMT",45.816944445,-88.114305555,6979
"302","IND",39.7243055575,-86.2860416675,4058343
"303","INL",48.56505556,-93.40261111,17834
"304","INT",36.134444445,-80.22375,921
"305","IPL",32.83477778,-115.577944444,11626
"306","IPT",41.2409722225,-76.925,25329
"307","IRK",40.093277776,-92.544777778,1816
"308","ISM",28.29,-81.43708333,9
"309","ISN",48.177083335,-103.639166665,8444
"310","ISO",35.32902778,-77.61277778,15104
"311","ISP",40.795972225,-73.100555555,1166296
"312","ISS",43.96236111,-69.71236111,6
"313","ITH",42.490833335,-76.458333335,85538
"314","IWD",46.52652778,-90.13152778,2935
"315","IYK",35.65763889,-117.829305555,12292
"316","JAC",43.606944445,-110.73736111,277897
"317","JAN",32.3107142842857,-90.07583333,717116
"318","JAX",30.489444445,-81.68777778,3135725
"319","JBR",35.830833335,-90.64736111,3105
"320","JFK",40.63961111,-73.778388888,12694076
"321","JHW",42.151944445,-79.25805556,4018
"322","JLN",37.1515740733333,-94.4983333333333,15371
"323","JMS",46.92986111,-98.678194445,2199
"324","JQF",35.38652778,-80.709444445,2255
"325","JRA",40.75444444,-74.0075,NA
"326","JRB",40.70263889,-74.00875,3675
"327","JST",40.316000002,-78.834333332,9717
"328","JZU",42.89125,-73.24625,1
"329","KEH",47.75472222,-122.25916667,345
"330","LAF",40.4120370333333,-86.93472222,1786
"331","LAL",27.98888889,-82.016666665,2
"332","LAN",42.7789814833333,-84.58759259,256410
"333","LAR",41.312777775,-105.67402778,10745
"334","LAS",36.0799074066667,-115.154444443333,20922561
"335","LAW",34.56875,-98.41638889,51992
"336","LAX",33.9425347225,-118.40781250125,19961786
"337","LBB",33.6634126971429,-101.821984128571,576800
"338","LBE",40.2747222233333,-79.4065740766667,17511
"339","LBF",41.12722222,-100.69013889,10735
"340","LBL",37.044111112,-100.96,3980
"341","LCH",30.1287962966667,-93.22564815,53490
"342","LCI",43.572222225,-71.419444445,6
"343","LCK",39.81388889,-82.92925926,3497
"344","LEB",43.627083335,-72.305,9411
"345","LEE",28.82277778,-81.80875,8
"346","LEW",44.047916665,-70.28375,3
"347","LEX",38.0377777766667,-84.60537037,519017
"348","LFI",37.08277778,-76.360694445,427
"349","LFT",30.2050462966667,-91.98763889,217739
"350","LGA",40.777777775,-73.8733333325,11900816
"351","LGB",33.8176851866667,-118.151435186667,1414128
"352","LIT",34.7293055533333,-92.22634259,1244342
"353","LJN",29.03833333,-95.45694444,10915
"354","LKE",47.62888889,-122.33861111,15011
"355","LLX",44.56916667,-72.01805556,4
"356","LMT",42.1575,-121.733611114,28732
"357","LNK",40.85083333,-96.75902778,169628
"358","LNS",40.121666665,-76.29708333,5247
"359","LPS",48.483333335,-122.93666667,942
"360","LRD",27.54425926,-99.4614814833333,111539
"361","LRF",34.91761111,-92.144444446,88
"362","LRU",32.290138885,-106.921805555,408
"363","LSE",43.87877778,-91.256611114,120708
"364","LSF",32.335111112,-84.989888888,488
"365","LSV",36.235,-115.03388889,1487
"366","LTS",34.66513889,-99.270833335,13
"367","LUF",33.535,-112.38305556,19
"368","LUK",39.103055555,-84.42,367
"369","LWB",37.859027775,-80.399027775,12085
"370","LWM",42.717277776,-71.123277776,3
"371","LWS",46.37458333,-117.01486111,69626
"372","LWT",47.05013889,-109.46888889,667
"373","LYH",37.326805555,-79.20111111,55245
"374","MAF",31.942166666,-102.20183333,491662
"375","MAZ",18.25703704,-67.14861111,4844
"376","MBL",44.273194445,-86.250138885,2998
"377","MBS",43.5321296333333,-84.08101852,186525
"378","MCC",38.66777778,-121.399814813333,6
"379","MCE",37.28472222,-120.513333335,6172
"380","MCF",27.849166665,-82.52138889,362
"381","MCI",39.2975,-94.71388889,5798415
"382","MCK",40.20625,-100.59097222,3016
"383","MCN",32.694305555,-83.64916667,11452
"384","MCO",28.430555555,-81.316805555,16509967
"385","MCW",43.157611112,-93.330888888,11576
"386","MDH",37.779722225,-89.24944444,102
"387","MDT",40.19305556,-76.76236111,636781
"388","MDW",41.785416665,-87.75222222,9067653
"389","MEI",32.33486111,-88.750555555,15408
"390","MEM",35.04611111,-89.97763889,5339867
"391","MEO",35.91888889,-75.69555556,13
"392","MFD",40.820694445,-82.514722225,106
"393","MFE",26.176388885,-98.239166665,407883
"394","MFR",42.3737962966667,-122.872685183333,310866
"395","MGE",33.914833332,-84.516555558,NA
"396","MGM",32.30027778,-86.3925,180943
"397","MGW",39.643222224,-79.916722222,3963
"398","MGY",39.59,-84.224305555,4
"399","MHE",43.775,-98.038333335,8
"400","MHK",39.141666665,-96.67027778,13562
"401","MHR",38.555833335,-121.29638889,NA
"402","MHT",42.9369444425,-71.438125,1912129
"403","MIA",25.7934259266667,-80.2874074066667,8475703
"404","MIB",48.415694445,-101.35763889,186
"405","MIE",40.2406481466667,-85.3949074033333,499
"406","MIO",36.90877778,-94.8875,1
"407","MIV",39.36791667,-75.07333333,5
"408","MJX",39.9270370366667,-74.2935648166667,NA
"409","MKC",39.123194445,-94.59277778,920
"410","MKE",42.9479761885714,-87.8969047614286,3681744
"411","MKG",43.169722225,-86.2375,33767
"412","MKL",35.600694445,-88.91541667,790
"413","MLB",28.1025925933333,-80.6437963,134207
"414","MLI",41.448333334,-90.507666668,481125
"415","MLK",48.36694444,-107.91944444,NA
"416","MLS",46.42855556,-105.885111112,1138
"417","MLU",32.51097222,-92.038333335,108964
"418","MMN",42.46088889,-71.51838889,4
"419","MMU",40.799305555,-74.415416665,141
"420","MN2",46.41875,-92.80472222,56
"421","MNZ",38.721388888,-77.515833336,6
"422","MO1",39.3325,-94.30958333,51
"423","MOB",30.68986111,-88.241805555,303324
"424","MOD",37.626388885,-120.95486111,48446
"425","MOT",48.25861111,-101.279444445,70947
"426","MQT",46.35361111,-87.39527778,67931
"427","MQY",36.00888889,-86.52,741
"428","MRK",25.99486111,-81.67263889,2
"429","MRN",35.83333333,-81.61666667,NA
"430","MRY",36.587166664,-121.84405556,215102
"431","MSC",33.46083333,-111.72833333,10
"432","MSL",34.74527778,-87.61027778,5489
"433","MSN",43.14097222,-89.33722222,783412
"434","MSO",46.915972225,-114.08902778,285132
"435","MSP",44.884027775,-93.219722225,15372331
"436","MSS",44.9363888883333,-74.845462965,2082
"437","MSV",41.70166667,-74.795,2
"438","MSY",29.992888886,-90.25716667,3757529
"439","MTC",42.609055554,-82.836444444,NA
"440","MTH",24.72611111,-81.05138889,4956
"441","MTJ",38.50513889,-107.894444445,92368
"442","MTN",39.32555556,-76.41388889,4
"443","MTO",39.478055558,-88.279333334,157
"444","MTP",41.07666667,-71.92055556,NA
"445","MUO",43.04361111,-115.872083335,291
"446","MVL",44.53483333,-72.614,4
"447","MVY",41.393055555,-70.61527778,48575
"448","MWA",37.754388888,-89.012166666,6319
"449","MWH",47.20712963,-119.318333336667,424
"450","MXF",32.381111115,-86.364166665,NA
"451","MYL",44.88875,-116.10166667,264
"452","MYR",33.679444445,-78.929027775,804195
"453","MZJ",32.509166665,-111.32736111,3
"454","NE1",40.925722226,-100.147000002,NA
"455","NGU",36.937555556,-76.289444448,750
"456","NIP",30.233833334,-81.6755,763
"457","NJK",32.828333335,-115.67027778,67
"458","NKT",36.54398148,2.41175925666667,3744
"459","NKX",32.86861111,-117.142611114,141
"460","NLC",36.33305556,-119.952111108,NA
"461","NPA",30.353055555,-87.31916667,162
"462","NPT",41.5320833325,-71.28201389,10
"463","NQA",35.35666667,-89.87041667,398
"464","NQX",24.575277776,-81.688055558,208
"465","NTD",34.119833336,-119.12022222,438
"466","NUQ",37.4155555566667,-122.04824074,21
"467","NUW",48.35208333,-122.655,243
"468","NY3",42.815555555,-76.465972225,44
"469","NYL",32.65666667,-114.60583333,74469
"470","NZY",32.698833334,-117.214222224,1842
"471","OAJ",34.829722225,-77.611944445,116786
"472","OAK",37.72114583375,-122.2211458325,6732234
"473","OCA",25.3245238085714,-80.27551587,NA
"474","OCF",29.1733333333333,-82.2250925933333,197
"475","ODW",48.2525,-122.673055555,7133
"476","OFF",41.118888885,-95.910416665,165
"477","OGS",44.681999998,-75.464722222,2548
"478","OKC",35.39277778,-97.60101852,1830176
"479","OKK",40.52851852,-86.05888889,1061
"480","OLF",48.09458333,-105.570694445,1693
"481","OLS",31.417083335,-110.848472225,7
"482","OMA",41.3025,-95.89375,2160042
"483","ONP",44.57972222,-124.057870373333,4
"484","ONT",34.05611111,-117.60111111,3394328
"485","OPF",25.90722222,-80.278657405,21
"486","ORD",41.9792129633333,-87.9071759283333,30513672
"487","ORF",36.895277775,-76.20125,1865648
"488","ORH",42.26761111,-71.875444444,399
"489","ORL",28.544861115,-81.33430556,4
"490","OSU",40.07888889,-83.073194445,5
"491","OTH",43.41824074,-124.242314813333,37969
"492","OTS",48.498833334,-122.662222222,1898
"493","OWB",37.739277778,-87.166722218,709
"494","OWD",42.19125,-71.17513889,10
"495","OXC",41.47861111,-73.13527778,86
"496","OXR",34.20097222,-119.206805555,21344
"497","PAE",47.907638885,-122.28152778,351
"498","PAH",37.060694445,-88.77277778,24245
"499","PAM",30.0693981466667,-85.5754166683333,184
"500","PBG",44.65083333,-73.46805556,2761
"501","PBI",26.68263889,-80.094861115,3381234
"502","PCT",40.399444445,-74.658333335,NA
"503","PDK",33.87527778,-84.30208333,26
"504","PDT",45.695555554,-118.841000002,7541
"505","PDX",45.58888889,-122.59597222,6687159
"506","PFN",30.2125,-85.68194444,159854
"507","PGA",36.92625,-111.447777775,5299
"508","PGD",26.91902778,-81.99111111,6971
"509","PGV",35.635000002,-77.384833336,47060
"510","PHF",37.13175926,-76.49324074,513318
"511","PHL",39.871277776,-75.242277778,13868723
"512","PHX",33.43513889,-112.010555555,19446378
"513","PIA",40.6623148166667,-89.6892592566667,270601
"514","PIB",31.46736111,-89.336805555,14666
"515","PIE",27.9090740733333,-82.6868055566667,366211
"516","PIH",42.911527775,-112.595138885,29470
"517","PIM",32.84055556,-84.8825,233
"518","PIR",44.383194445,-100.285,15980
"519","PIT",40.49402778,-80.234305555,4805305
"520","PKB",39.345111112,-81.439222222,4473
"521","PLB",44.68833333,-73.52111111,866
"522","PLN",45.57083333,-84.794722225,29551
"523","PMD",34.628715275,-118.08402777375,5712
"524","PNE",40.0808333333333,-75.0118518533333,23
"525","PNS",30.47333333,-87.1869444466667,831913
"526","POB",35.17083333,-79.0144907366667,1065
"527","POC",34.09166667,-117.782361115,7
"528","POU",41.626944448,-73.883888892,6
"529","PQI",46.686944445,-68.04611111,15589
"530","PRB",35.67166667,-120.626388885,8
"531","PRC",34.653666664,-112.42038889,3952
"532","PSC",46.264305555,-119.116944445,242770
"533","PSE",18.0094444425,-66.563125,118697
"534","PSF",42.42711111,-73.29188889,5
"535","PSK",37.13722222,-80.67861111,2
"536","PSM",43.07791667,-70.82333333,54817
"537","PSP",33.8290277775,-116.5061111125,749801
"538","PTK",42.66527778,-83.41930556,4861
"539","PUB",38.290222224,-104.497000002,4779
"540","PUW",46.744305555,-117.10722222,24856
"541","PVC",42.072152775,-70.221041665,12447
"542","PVD",41.72411111,-71.427666666,2488568
"543","PVU",40.218611115,-111.722777775,467
"544","PWA",35.5337037066667,-97.6475925933333,27
"545","PWK",42.1129166675,-87.90125,34
"546","PWM",43.645555556,-70.307833334,819829
"547","PWT",47.48675926,-122.763796293333,56
"548","PYM",41.909055556,-70.728555556,NA
"549","QMN",42.00072222,-71.198277778,3
"550","QQG",39.60833333,-77.00777778,3
"551","RAP",44.04527778,-103.05708333,237308
"552","RCA",44.145,-103.103333335,347
"553","RCE",48.61222222,-123.13861111,3423
"554","RDD",40.50861111,-122.292777775,64217
"555","RDG",40.37861111,-75.964583335,2116
"556","RDM",44.254305555,-121.150694445,236829
"557","RDR",47.96111111,-97.40097222,57
"558","RDU",35.87652778,-78.78472222,4882333
"559","RFD",42.19625,-89.09486111,108252
"560","RHI",45.63111111,-89.462083335,37381
"561","RIC",37.50527778,-77.31972222,1803735
"562","RIE",45.47916667,-91.72277778,NA
"563","RIL",39.5237963,-107.745092596667,24
"564","RIV",33.880694445,-117.259027775,1661
"565","RIW",43.064305555,-108.45833333,15721
"566","RKD",44.059583335,-69.098611115,6143
"567","RKS",41.59527778,-109.065555555,22675
"568","RME",43.23388889,-75.40722222,1608
"569","RNO",39.498472225,-119.76777778,2444509
"570","ROA",37.325388892,-79.975722226,348586
"571","ROC",43.1198148166667,-77.6717592566667,1426472
"572","ROG",36.372444444,-94.10694444,7
"573","ROW",33.300833335,-104.53,14650
"574","RQZ",30.428333335,-86.68902778,66
"575","RSJ",48.63333333,-122.85,2385
"576","RST",43.90962963,-92.4975925933333,159658
"577","RSW",26.53611111,-81.75513889,3886368
"578","RUT",43.529777776,-72.949444442,2243
"579","RWI",35.855416665,-77.89125,284
"580","SAC",38.5125,-121.492916665,9
"581","SAF",35.61736111,-106.088888885,10924
"582","SAN",32.7333333333333,-117.18787037,8789346
"583","SAT",29.533666666,-98.469444444,3809485
"584","SAV",32.1275,-81.20236111,992085
"585","SBA",34.426944445,-119.840416665,414763
"586","SBM",43.770694445,-87.851944445,2
"587","SBN",41.70694444125,-86.316493055,393308
"588","SBP",35.236944445,-120.640833335,179579
"589","SBY",38.340055558,-75.509888888,60457
"590","SC1",32.47902778,-80.721111115,84
"591","SCE",40.833833334,-77.854722222,143520
"592","SCF",33.62277778,-111.91055556,77
"593","SCK",37.894305555,-121.23875,28863
"594","SDF",38.17787037,-85.73787037,1911697
"595","SDM",32.57222222,-116.980555555,12
"596","SDY",47.70694444,-104.192388888,3359
"597","SEA",47.4487962966667,-122.30842593,12614542
"598","SFB",28.7766666666667,-81.2364814833333,414734
"599","SFO",37.61888889,-122.37527778,12033466
"600","SGF",37.24277778,-93.386805555,432687
"601","SGR",29.62222222,-95.65666667,13
"602","SGU",37.047722224,-113.526666668,53547
"603","SHD",38.26388889,-78.89652778,4893
"604","SHR",44.77166667,-106.97875,21322
