"","ORIGIN","DEST","PASSENGERS"
"442","AIA","CYS",7
"443","AIA","DEN",1774
"444","AID","BED",1
"445","AL2","HPN",4
"446","ALB","ABQ",917
"447","ALB","ACK",2
"448","ALB","ACY",1649
"449","ALB","AGS",1
"450","ALB","ART",707
"451","ALB","ATL",70875
"452","ALB","AUS",87
"453","ALB","BDL",124
"454","ALB","BDR",1
"455","ALB","BNA",285
"456","ALB","BOI",25
"457","ALB","BOS",2825
"458","ALB","BUF",1875
"459","ALB","BUR",2073
"460","ALB","BWI",209619
"461","ALB","CAE",96
"462","ALB","CHS",4
"463","ALB","CID",20
"464","ALB","CLE",45966
"465","ALB","CLT",95160
"466","ALB","CMH",354
"467","ALB","CRW",6
"468","ALB","CVG",41491
"469","ALB","DAL",169
"470","ALB","DCA",66896
"471","ALB","DEN",889
"472","ALB","DFW",68
"473","ALB","DSM",12
"474","ALB","DTW",93814
"475","ALB","ELP",6
"476","ALB","EWR",59071
"477","ALB","FLL",9423
"478","ALB","FNT",69
"479","ALB","FSD",4
"480","ALB","GRR",34
"481","ALB","GSO",172
"482","ALB","GSP",170
"483","ALB","HOU",596
"484","ALB","HPN",133
"485","ALB","HSV",26
"486","ALB","IAD",59554
"487","ALB","IAH",308
"488","ALB","ILM",99
"489","ALB","IND",460
"490","ALB","JAX",992
"491","ALB","JFK",34769
"492","ALB","LAS",45020
"493","ALB","LAX",371
"494","ALB","LGA",8786
"495","ALB","LIT",1
"496","ALB","LNK",231
"497","ALB","MCI",678
"498","ALB","MCO",105970
"499","ALB","MDW",61272
"500","ALB","MEM",14
"501","ALB","MIA",19
"502","ALB","MKE",36
"503","ALB","MSN",9
"504","ALB","MSP",14770
"505","ALB","MSS",843
"506","ALB","MSY",99
"507","ALB","OAK",878
"508","ALB","OGS",592
"509","ALB","OKC",168
"510","ALB","OMA",163
"511","ALB","ONT",17
"512","ALB","ORD",152020
"513","ALB","ORF",422
"514","ALB","PBI",1609
"515","ALB","PDX",213
"516","ALB","PHL",99750
"517","ALB","PHX",5051
"518","ALB","PIE",57
"519","ALB","PIT",939
"520","ALB","PNS",67
"521","ALB","PVD",34
"522","ALB","PWM",43
"523","ALB","RDU",5407
"524","ALB","RME",589
"525","ALB","RNO",285
"526","ALB","ROA",23
"527","ALB","RSW",1505
"528","ALB","SAN",1079
"529","ALB","SAT",369
"530","ALB","SDF",693
"531","ALB","SEA",17
"532","ALB","SFO",47
"533","ALB","SJC",762
"534","ALB","SLC",14
"535","ALB","SMF",675
"536","ALB","SNA",33
"537","ALB","SRQ",116
"538","ALB","STC",39
"539","ALB","STL",840
"540","ALB","TLH",17
"541","ALB","TPA",43342
"542","ALB","TUL",2
"543","ALB","TUS",58
"544","ALB","UTM",116
"545","ALB","YIP",42
"546","ALM","ABQ",199
"547","ALM","CNM",4
"548","ALM","ELP",12
"549","ALO","BGR",132
"550","ALO","BMI",38
"551","ALO","CDC",115
"552","ALO","CMH",96
"553","ALO","DSM",50
"554","ALO","FAR",113
"555","ALO","GFK",1
"556","ALO","ICT",65
"557","ALO","MSP",25657
"558","ALO","MSY",115
"559","ALO","MWA",45
"560","ALO","OMA",29
"561","ALO","PSM",125
"562","ALO","RIC",125
"563","ALO","SGF",95
"564","ALS","DEN",7133
"565","ALW","PDT",2
"566","ALW","PSC",56
"567","ALW","SEA",29524
"568","AMA","ABQ",15768
"569","AMA","AUS",5469
"570","AMA","BHM",5
"571","AMA","BNA",168
"572","AMA","BOI",15
"573","AMA","BUR",188
"574","AMA","BWI",137
"575","AMA","CMH",46
"576","AMA","CRP",367
"577","AMA","CRW",23
"578","AMA","DAL",158120
"579","AMA","DEN",37954
"580","AMA","DFW",111099
"581","AMA","ELP",5
"582","AMA","ENV",737
"583","AMA","FLL",217
"584","AMA","GEG",20
"585","AMA","GRI",127
"586","AMA","HOU",15193
"587","AMA","HRL",555
"588","AMA","IAH",56031
"589","AMA","ICT",21
"590","AMA","IFP",1100
"591","AMA","IND",5
"592","AMA","LAS",35527
"593","AMA","LAX",293
"594","AMA","MCI",189
"595","AMA","MCO",453
"596","AMA","MDW",46
"597","AMA","MSY",79
"598","AMA","OAK",250
"599","AMA","OKC",48
"600","AMA","OMA",3
"601","AMA","ONT",1
"602","AMA","PDX",484
"603","AMA","PHL",15
"604","AMA","PHX",5752
"605","AMA","RNO",52
"606","AMA","SAN",627
"607","AMA","SAT",4718
"608","AMA","SEA",83
"609","AMA","SJC",358
"610","AMA","SLC",32
"611","AMA","SMF",128
"612","AMA","SNA",235
"613","AMA","STL",173
"614","AMA","TPA",120
"615","AMA","TUL",111
"616","AMA","TUS",54
"617","AMA","YKM",85
"618","AMW","MHK",22
"619","ANB","INT",49
"620","ANB","JQF",317
"621","AND","BWI",35
"622","AND","CHO",35
"623","AND","MIA",35
"624","AND","RDU",189
"625","AND","TLH",64
"626","ANP","OXC",1
"627","AOO","IAD",9702
"628","AOO","IND",4
"629","APC","HPN",4
"630","APC","PHX",2
"631","APF","BFD",1
"632","APF","EYW",243
"633","APF","FLL",78
"634","APF","TEB",1
"635","APF","TPA",1680
"636","APN","CIU",27
"637","APN","DTW",7389
"638","ARA","ELP",128
"639","ART","ALB",510
"640","ASE","ATL",709
"641","ASE","BED",4
"642","ASE","BUR",4
"643","ASE","COS",31
"644","ASE","DEN",162866
"645","ASE","GJT",36
"646","ASE","JAC",9
"647","ASE","LAX",13400
"648","ASE","MMU",5
"649","ASE","ORD",13733
"650","ASE","PDK",4
"651","ASE","PHX",2045
"652","ASE","SAN",21
"653","ASE","SFO",1848
"654","ASE","SLC",17593
"655","ASE","SMF",12
"656","ASE","SNA",2
"657","ASE","STL",3
"658","ASE","TEB",6
"659","AST","BFI",5
"660","AST","PDX",4
"661","AST","SEA",9
"662","ATL","ABE",35224
"663","ATL","ABQ",140959
"664","ATL","ABY",38149
"665","ATL","ACY",4499
"666","ATL","AEX",36185
"667","ATL","AGS",95061
"668","ATL","AHN",705
"669","ATL","ALB",71373
"670","ATL","AMA",71
"671","ATL","ASE",953
"672","ATL","ATW",29408
"673","ATL","AUS",208276
"674","ATL","AVL",79040
"675","ATL","AVP",25095
"676","ATL","BDL",255358
"677","ATL","BED",278
"678","ATL","BGR",15545
"679","ATL","BHM",254934
"680","ATL","BIL",42
"681","ATL","BMI",153257
"682","ATL","BNA",262400
"683","ATL","BOI",5481
"684","ATL","BOS",724330
"685","ATL","BQK",29291
"686","ATL","BRO",48
"687","ATL","BTR",115230
"688","ATL","BTV",34960
"689","ATL","BUF",326693
"690","ATL","BUR",20
"691","ATL","BWI",697192
"692","ATL","BZN",9067
"693","ATL","CAE",131291
"694","ATL","CAK",255674
"695","ATL","CHA",74329
"696","ATL","CHO",28507
"697","ATL","CHS",428653
"698","ATL","CID",14292
"699","ATL","CLE",179094
"700","ATL","CLT",676762
"701","ATL","CMH",220257
"702","ATL","COS",55662
"703","ATL","CRP",218
"704","ATL","CRW",51420
"705","ATL","CSG",50988
"706","ATL","CVG",248394
"707","ATL","DAB",197307
"708","ATL","DAL",75
"709","ATL","DAY",389248
"710","ATL","DCA",828627
"711","ATL","DEN",750350
"712","ATL","DFW",1044357
"713","ATL","DHN",47320
"714","ATL","DSM",46690
"715","ATL","DTW",566508
"716","ATL","EGE",14823
"717","ATL","ELP",70535
"718","ATL","EVV",39665
"719","ATL","EWN",27691
"720","ATL","EWR",764513
"721","ATL","EYW",52182
"722","ATL","FAR",67
"723","ATL","FAY",86321
"724","ATL","FCA",3394
"725","ATL","FLL",1185155
"726","ATL","FLO",21231
"727","ATL","FNT",207912
"728","ATL","FRG",125
"729","ATL","FSD",5459
"730","ATL","FSM",17565
"731","ATL","FWA",37989
"732","ATL","FYV",59
"733","ATL","GFK",121
"734","ATL","GJT",180
"735","ATL","GNV",80274
"736","ATL","GPT",196158
"737","ATL","GRB",4484
"738","ATL","GRK",22552
"739","ATL","GRR",58376
"740","ATL","GSO",162558
"741","ATL","GSP",128187
"742","ATL","GTR",33728
"743","ATL","GUC",334
"744","ATL","HDN",12583
"745","ATL","HHH",28190
"746","ATL","HOP",1
"747","ATL","HOU",307454
"748","ATL","HPN",156460
"749","ATL","HSV",152082
"750","ATL","IAD",480006
"751","ATL","IAH",429052
"752","ATL","ICT",169194
"753","ATL","IFP",263
"754","ATL","ILM",81499
"755","ATL","IND",412250
"756","ATL","INT",141
"757","ATL","ISP",7400
"758","ATL","JAC",15899
"759","ATL","JAN",169242
"760","ATL","JAX",706458
"761","ATL","JFK",264564
"762","ATL","JQF",360
"763","ATL","LAN",190
"764","ATL","LAS",799115
"765","ATL","LAW",17036
"766","ATL","LAX",952559
"767","ATL","LEX",118239
"768","ATL","LFT",38783
"769","ATL","LGA",1119446
"770","ATL","LIT",161018
"771","ATL","LSE",2
"772","ATL","LWB",4338
"773","ATL","LYH",20652
"774","ATL","MBS",376
"775","ATL","MCI",433716
"776","ATL","MCN",9451
"777","ATL","MCO",1410586
"778","ATL","MDT",79268
"779","ATL","MDW",424104
"780","ATL","MEI",18739
"781","ATL","MEM",407177
"782","ATL","MFE",336
"783","ATL","MGM",95074
"784","ATL","MHK",109
"785","ATL","MHT",41052
"786","ATL","MIA",760217
"787","ATL","MKE",349960
"788","ATL","MLB",127890
"789","ATL","MLI",157125
"790","ATL","MLU",30088
"791","ATL","MOB",119584
"792","ATL","MOT",420
"793","ATL","MSN",16326
"794","ATL","MSP",587725
"795","ATL","MSY",513744
"796","ATL","MTJ",2913
"797","ATL","MYR",86426
"798","ATL","OAJ",38354
"799","ATL","OAK",10992
"800","ATL","OKC",110265
"801","ATL","OMA",77912
"802","ATL","ONT",122821
"803","ATL","ORD",693575
"804","ATL","ORF",253726
"805","ATL","PBI",555269
"806","ATL","PDX",178583
"807","ATL","PFN",107903
"808","ATL","PHF",258231
"809","ATL","PHL",819409
"810","ATL","PHX",620886
"811","ATL","PIA",24792
"812","ATL","PIT",446625
"813","ATL","PNS",436922
"814","ATL","PSP",174
"815","ATL","PTK",67
"816","ATL","PVD",76969
"817","ATL","PWM",63888
"818","ATL","RDU",593944
"819","ATL","RIC",419754
"820","ATL","RNO",25515
"821","ATL","ROA",61486
"822","ATL","ROC",212099
"823","ATL","RST",137
"824","ATL","RSW",510595
"825","ATL","SAN",447777
"826","ATL","SAT",336246
"827","ATL","SAV",402937
"828","ATL","SBN",43497
"829","ATL","SCE",4723
"830","ATL","SDF",220843
"831","ATL","SEA",460448
"832","ATL","SFO",585520
"833","ATL","SGF",40969
"834","ATL","SHV",65754
"835","ATL","SJC",90247
"836","ATL","SJU",288156
"837","ATL","SLC",530487
"838","ATL","SMF",112245
"839","ATL","SNA",218037
"840","ATL","SRQ",339386
"841","ATL","STL",397022
"842","ATL","STT",70004
"843","ATL","STX",6996
"844","ATL","SUS",79
"845","ATL","SWF",94733
"846","ATL","SYR",80690
"847","ATL","TCL",293
"848","ATL","TEB",16
"849","ATL","TLH",176255
"850","ATL","TOL",4121
"851","ATL","TPA",981033
"852","ATL","TRI",60958
"853","ATL","TUL",83624
"854","ATL","TUP",151
"855","ATL","TUS",103239
"856","ATL","TYS",147937
"857","ATL","UST",135
"858","ATL","UTM",2565
"859","ATL","VLD",36708
"860","ATL","VOK",359
"861","ATL","VPS",159871
"862","ATL","XNA",72462
"863","ATL","YNG",44
"864","ATW","AGS",19
"865","ATW","ALB",4
"866","ATW","ATL",29340
"867","ATW","BDL",5
"868","ATW","BTR",5
"869","ATW","BTV",5
"870","ATW","BWI",77
"871","ATW","CAE",17
"872","ATW","CHS",13
"873","ATW","CVG",27143
"874","ATW","DAY",30
"875","ATW","DLH",6
"876","ATW","DTW",42375
"877","ATW","EWR",121
"878","ATW","FSD",7
"879","ATW","GSP",12
"880","ATW","IND",17
"881","ATW","INL",6
"882","ATW","ITH",1
"883","ATW","LAS",5330
"884","ATW","LIT",4
"885","ATW","LNK",146
"886","ATW","MDW",51
"887","ATW","MEM",3
"888","ATW","MKE",34814
"889","ATW","MOB",14
"890","ATW","MSN",46
"891","ATW","MSP",49804
"892","ATW","OMA",20
"893","ATW","ORD",67111
"894","ATW","PDX",29
"895","ATW","RIC",58
"896","ATW","RST",1
"897","ATW","SAV",15
"898","ATW","SFB",1665
"899","ATW","SYR",37
"900","ATW","TYS",43
"901","ATY","CSM",9
"902","ATY","DAL",13
"903","ATY","FSD",3
"904","ATY","MSP",4802
"905","ATY","PAE",110
"906","ATY","PIR",29
"907","AUG","BOS",3245
"908","AUO","ALB",3
"909","AUO","TEB",5
"910","AUS","ABQ",32140
"911","AUS","ALB",1054
"912","AUS","AMA",11084
"913","AUS","ASE",8
"914","AUS","ATL",202854
"915","AUS","BDL",455
"916","AUS","BHM",2393
"917","AUS","BNA",50456
"918","AUS","BOS",35044
"919","AUS","BPT",67
"920","AUS","BUF",254
"921","AUS","BUR",1514
"922","AUS","BWI",74963
"923","AUS","CAE",46
"924","AUS","CHS",8
"925","AUS","CID",8
"926","AUS","CLE",16436
"927","AUS","CLT",49571
"928","AUS","CMH",276
"929","AUS","COS",398
"930","AUS","COU",240
"931","AUS","CVG",33253
"932","AUS","DAL",327818
"933","AUS","DAY",58
"934","AUS","DCA",1994
"935","AUS","DEN",260401
"936","AUS","DFW",585806
"937","AUS","DSM",39
"938","AUS","DTW",32615
"939","AUS","ELP",82025
"940","AUS","ENV",1137
"941","AUS","EWR",82652
"942","AUS","FAR",24
"943","AUS","FAT",5
"944","AUS","FCA",2
"945","AUS","FLL",31746
"946","AUS","FOE",83
"947","AUS","FTW",3
"948","AUS","GEG",407
"949","AUS","GNV",39
"950","AUS","GPT",103
"951","AUS","GRI",125
"952","AUS","GRR",93
"953","AUS","GSO",143
"954","AUS","GSP",245
"955","AUS","HOU",153159
"956","AUS","HPN",76
"957","AUS","HRL",28485
"958","AUS","IAD",48259
"959","AUS","IAH",366230
"960","AUS","IFP",455
"961","AUS","IND",9519
"962","AUS","ISP",197
"963","AUS","JAC",13
"964","AUS","JAN",1557
"965","AUS","JAX",8371
"966","AUS","JFK",98563
"967","AUS","LAS",123450
"968","AUS","LAX",188503
"969","AUS","LBB",43193
"970","AUS","LEX",239
"971","AUS","LGA",9003
"972","AUS","LGB",16569
"973","AUS","LIT",3491
"974","AUS","LNK",71
"975","AUS","LSE",33
"976","AUS","MAF",23643
"977","AUS","MCI",28954
"978","AUS","MCO",53741
"979","AUS","MDT",27
"980","AUS","MDW",64704
"981","AUS","MEM",48644
"982","AUS","MFE",62
"983","AUS","MGM",69
"984","AUS","MHK",67
"985","AUS","MHT",889
"986","AUS","MKC",82
"987","AUS","MKE",231
"988","AUS","MRY",9
"989","AUS","MSN",38
"990","AUS","MSO",123
"991","AUS","MSP",44366
"992","AUS","MSY",21610
"993","AUS","MYR",6
"994","AUS","OAJ",1
"995","AUS","OAK",37320
"996","AUS","OKC",5535
"997","AUS","OMA",366
"998","AUS","ONT",12197
"999","AUS","ORD",224616
"1000","AUS","ORF",102
"1001","AUS","PBI",25
"1002","AUS","PDX",1909
"1003","AUS","PHL",36137
"1004","AUS","PHX",224833
"1005","AUS","PIA",64
"1006","AUS","PIT",396
"1007","AUS","PNS",140
"1008","AUS","PSP",1
"1009","AUS","PVD",859
"1010","AUS","PWM",19
"1011","AUS","RAP",52
"1012","AUS","RDU",25723
"1013","AUS","RFD",53
"1014","AUS","RIC",1010
"1015","AUS","RNO",2094
"1016","AUS","ROC",2
"1017","AUS","RSW",119
"1018","AUS","SAN",56119
"1019","AUS","SBA",94
"1020","AUS","SDF",1193
"1021","AUS","SEA",30020
"1022","AUS","SFB",171
"1023","AUS","SFO",50298
"1024","AUS","SHV",124
"1025","AUS","SJC",92852
"1026","AUS","SJT",196
"1027","AUS","SLC",32682
"1028","AUS","SMF",9104
"1029","AUS","SNA",22316
"1030","AUS","STL",34491
"1031","AUS","STX",1
"1032","AUS","SWF",24
"1033","AUS","SWO",242
