"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"306","HVR",48.54375,-109.761666665,954
"307","HYA",41.667638885,-70.28041667,40940
"308","HYS",38.844166665,-99.273611115,8218
"309","IAD",38.944583335,-77.45875,8277659
"310","IAG",43.107333332,-78.945888888,35367
"311","IAH",29.9837037,-95.3404629633333,15150919
"312","ICT",37.65,-97.433000004,750708
"313","ID1",43.7425,-111.097222224,25
"314","IDA",43.51486111,-112.067777775,144319
"315","IFP",35.157111108,-114.560611108,120825
"316","IGM",35.258055555,-113.93902778,897
"317","ILG",39.67847222,-75.607083335,757
"318","ILM",34.270055556,-77.90288889,407755
"319","IMT",45.816944445,-88.114305555,6941
"320","IND",39.7243055575,-86.2860416675,3692381
"321","INL",48.56505556,-93.40261111,14045
"322","INS",36.58722222,-115.67333333,93
"323","INT",36.134444445,-80.22375,1528
"324","IOW",41.64,-91.54763889,5
"325","IPL",32.83477778,-115.577944444,4751
"326","IPT",41.2409722225,-76.925,22486
"327","IRK",40.093277776,-92.544777778,2127
"328","ISN",48.177083335,-103.639166665,16140
"329","ISO",35.32902778,-77.61277778,5251
"330","ISP",40.795972225,-73.100555555,858675
"331","ITH",42.490833335,-76.458333335,121355
"332","IWD",46.52652778,-90.13152778,922
"333","IYK",35.65763889,-117.829305555,11109
"334","JAC",43.606944445,-110.73736111,287967
"335","JAN",32.3107142842857,-90.07583333,617983
"336","JAX",30.489444445,-81.68777778,2755129
"337","JBR",35.830833335,-90.64736111,515
"338","JFK",40.63961111,-73.778388888,11548160
"339","JHW",42.151944445,-79.25805556,3658
"340","JLN",37.1515740733333,-94.4983333333333,3819
"341","JMS",46.92986111,-98.678194445,4434
"342","JQF",35.38652778,-80.709444445,9414
"343","JRV",18.2450925933333,-65.64333333,11288
"344","JST",40.316000002,-78.834333332,8311
"345","JZI",36.59277778,-86.476805555,NA
"346","JZL",33.023055555,-118.588333335,612
"347","KEH",47.75472222,-122.25916667,1218
"348","L41",36.811666665,-111.645555555,NA
"349","LAF",40.4120370333333,-86.93472222,1390
"350","LAL",27.98888889,-82.016666665,119
"351","LAN",42.7789814833333,-84.58759259,131204
"352","LAR",41.312777775,-105.67402778,8982
"353","LAS",36.0799074066667,-115.154444443333,17561233
"354","LAW",34.56875,-98.41638889,64153
"355","LAX",33.9425347225,-118.40781250125,19371120
"356","LBB",33.6634126971429,-101.821984128571,508844
"357","LBE",40.2747222233333,-79.4065740766667,3376
"358","LBF",41.12722222,-100.69013889,8366
"359","LBL",37.044111112,-100.96,4790
"360","LCH",30.1287962966667,-93.22564815,65323
"361","LCK",39.81388889,-82.92925926,4188
"362","LEB",43.627083335,-72.305,7700
"363","LEW",44.047916665,-70.28375,2
"364","LEX",38.0377777766667,-84.60537037,538437
"365","LFI",37.08277778,-76.360694445,192
"366","LFT",30.2050462966667,-91.98763889,220125
"367","LGA",40.777777775,-73.8733333325,11472745
"368","LGB",33.8176851866667,-118.151435186667,1450761
"369","LGU",41.789444445,-111.853333335,767
"370","LIT",34.7293055533333,-92.22634259,1096554
"371","LJN",29.03833333,-95.45694444,4519
"372","LKE",47.62888889,-122.33861111,11265
"373","LMT",42.1575,-121.733611114,21340
"374","LNK",40.85083333,-96.75902778,138638
"375","LNS",40.121666665,-76.29708333,6312
"376","LPS",48.483333335,-122.93666667,851
"377","LRD",27.54425926,-99.4614814833333,111770
"378","LRO",37.83666667,-121.27222222,4
"379","LRU",32.290138885,-106.921805555,36
"380","LSE",43.87877778,-91.256611114,107344
"381","LSF",32.335111112,-84.989888888,72
"382","LSV",36.235,-115.03388889,464
"383","LUK",39.103055555,-84.42,675
"384","LWB",37.859027775,-80.399027775,12183
"385","LWM",42.717277776,-71.123277776,NA
"386","LWS",46.37458333,-117.01486111,61571
"387","LWT",47.05013889,-109.46888889,700
"388","LYH",37.326805555,-79.20111111,93823
"389","LZU",33.97791667,-83.96236111,2
"390","MAF",31.942166666,-102.20183333,445027
"391","MAZ",18.25703704,-67.14861111,4450
"392","MBL",44.273194445,-86.250138885,3402
"393","MBS",43.5321296333333,-84.08101852,146529
"394","MCC",38.66777778,-121.399814813333,33
"395","MCD",45.86486111,-84.63722222,NA
"396","MCE",37.28472222,-120.513333335,2048
"397","MCF",27.849166665,-82.52138889,112
"398","MCI",39.2975,-94.71388889,4922036
"399","MCK",40.20625,-100.59097222,1919
"400","MCN",32.694305555,-83.64916667,1266
"401","MCO",28.430555555,-81.316805555,15452211
"402","MCW",43.157611112,-93.330888888,13847
"403","MDH",37.779722225,-89.24944444,NA
"404","MDT",40.19305556,-76.76236111,660772
"405","MDW",41.785416665,-87.75222222,8468987
"406","MEI",32.33486111,-88.750555555,16957
"407","MEM",35.04611111,-89.97763889,4813786
"408","MFE",26.176388885,-98.239166665,344197
"409","MFH",36.83402778,-114.055555555,16
"410","MFR",42.3737962966667,-122.872685183333,310787
"411","MGM",32.30027778,-86.3925,194015
"412","MGW",39.643222224,-79.916722222,10153
"413","MHK",39.141666665,-96.67027778,41073
"414","MHT",42.9369444425,-71.438125,1386351
"415","MHV",35.06027778,-118.150462966667,135
"416","MI4",44.62527778,-86.200722222,3
"417","MIA",25.7934259266667,-80.2874074066667,8646759
"418","MIE",40.2406481466667,-85.3949074033333,447
"419","MKC",39.123194445,-94.59277778,1037
"420","MKE",42.9479761885714,-87.8969047614286,4720982
"421","MKG",43.169722225,-86.2375,12492
"422","MKL",35.600694445,-88.91541667,2514
"423","MLB",28.1025925933333,-80.6437963,179784
"424","MLI",41.448333334,-90.507666668,475988
"425","MLS",46.42855556,-105.885111112,1029
"426","MLU",32.51097222,-92.038333335,100414
"427","MMH",37.63111111,-118.85138889,19803
"428","MMU",40.799305555,-74.415416665,65
"429","MNZ",38.721388888,-77.515833336,8
"430","MO2",38.5875,-90.99388889,5
"431","MOB",30.68986111,-88.241805555,277225
"432","MOD",37.626388885,-120.95486111,23468
"433","MOT",48.25861111,-101.279444445,91093
"434","MPE",41.27111111,-72.54972222,NA
"435","MPV",44.20347222,-72.564444445,2
"436","MQT",46.35361111,-87.39527778,57341
"437","MQY",36.00888889,-86.52,1097
"438","MRK",25.99486111,-81.67263889,6
"439","MRY",36.587166664,-121.84405556,189946
"440","MSC",33.46083333,-111.72833333,1
"441","MSL",34.74527778,-87.61027778,8674
"442","MSN",43.14097222,-89.33722222,764472
"443","MSO",46.915972225,-114.08902778,289342
"444","MSP",44.884027775,-93.219722225,14135229
"445","MSS",44.9363888883333,-74.845462965,3350
"446","MSY",29.992888886,-90.25716667,4071823
"447","MTC",42.609055554,-82.836444444,211
"448","MTH",24.72611111,-81.05138889,2
"449","MTJ",38.50513889,-107.894444445,96502
"450","MTN",39.32555556,-76.41388889,7
"451","MTO",39.478055558,-88.279333334,NA
"452","MTP",41.07666667,-71.92055556,5
"453","MUO",43.04361111,-115.872083335,129
"454","MVL",44.53483333,-72.614,NA
"455","MVM",36.713055555,-110.232638885,119
"456","MVW",48.470611112,-122.419111112,11
"457","MVY",41.393055555,-70.61527778,43392
"458","MWA",37.754388888,-89.012166666,7967
"459","MWH",47.20712963,-119.318333336667,1407
"460","MYF",32.81583333,-117.13944444,3
"461","MYH",36.73433333,-111.75288889,5
"462","MYR",33.679444445,-78.929027775,808203
"463","NGU",36.937555556,-76.289444448,386
"464","NHK",38.288444446,-76.411277778,53
"465","NIP",30.233833334,-81.6755,183
"466","NJK",32.828333335,-115.67027778,169
"467","NKT",36.54398148,2.41175925666667,2832
"468","NKX",32.86861111,-117.142611114,419
"469","NPA",30.353055555,-87.31916667,209
"470","NPT",41.5320833325,-71.28201389,54
"471","NQX",24.575277776,-81.688055558,132
"472","NTD",34.119833336,-119.12022222,149
"473","NUW",48.35208333,-122.655,21
"474","NY1",41.98527778,-73.964305555,1
"475","NY2",43.35083333,-76.38805556,1
"476","NY3",42.815555555,-76.465972225,19
"477","NY4",44.67666667,-74.94833333,5
"478","NYL",32.65666667,-114.60583333,79607
"479","NZY",32.698833334,-117.214222224,1104
"480","OAJ",34.829722225,-77.611944445,154167
"481","OAK",37.72114583375,-122.2211458325,4403363
"482","OCF",29.1733333333333,-82.2250925933333,173
"483","ODW",48.2525,-122.673055555,7
"484","OFF",41.118888885,-95.910416665,103
"485","OGD",41.195972225,-112.011944445,99
"486","OGS",44.681999998,-75.464722222,2319
"487","OH5",39.24666667,-84.38888889,1
"488","OKC",35.39277778,-97.60101852,1709203
"489","OLF",48.09458333,-105.570694445,494
"490","OLM",46.971527775,-122.902916665,29
"491","OMA",41.3025,-95.89375,2096313
"492","ONP",44.57972222,-124.057870373333,3020
"493","ONT",34.05611111,-117.60111111,2366709
"494","OPF",25.90722222,-80.278657405,58
"495","ORD",41.9792129633333,-87.9071759283333,26729488
"496","ORF",36.895277775,-76.20125,1662406
"497","ORH",42.26761111,-71.875444444,36459
"498","ORL",28.544861115,-81.33430556,45
"499","OSH",43.984166665,-88.55694444,NA
"500","OTH",43.41824074,-124.242314813333,23036
"501","OTS",48.498833334,-122.662222222,734
"502","OWB",37.739277778,-87.166722218,16173
"503","OWD",42.19125,-71.17513889,7
"504","OXC",41.47861111,-73.13527778,84
"505","OXR",34.20097222,-119.206805555,4069
"506","PAE",47.907638885,-122.28152778,343
"507","PAH",37.060694445,-88.77277778,19759
"508","PAM",30.0693981466667,-85.5754166683333,752
"509","PBG",44.65083333,-73.46805556,95840
"510","PBI",26.68263889,-80.094861115,2910634
"511","PDK",33.87527778,-84.30208333,14
"512","PDT",45.695555554,-118.841000002,4897
"513","PDX",45.58888889,-122.59597222,5999136
"514","PFN",30.2125,-85.68194444,58386
"515","PGA",36.92625,-111.447777775,7445
"516","PGD",26.91902778,-81.99111111,92396
"517","PGR",36.06388889,-90.50916667,4
"518","PGS",35.52833333,-113.24666667,91
"519","PGV",35.635000002,-77.384833336,61866
"520","PHF",37.13175926,-76.49324074,519594
"521","PHL",39.871277776,-75.242277778,13056313
"522","PHX",33.43513889,-112.010555555,17433397
"523","PIA",40.6623148166667,-89.6892592566667,249359
"524","PIB",31.46736111,-89.336805555,13587
"525","PIE",27.9090740733333,-82.6868055566667,381869
"526","PIH",42.911527775,-112.595138885,20610
"527","PIR",44.383194445,-100.285,14676
"528","PIT",40.49402778,-80.234305555,3934756
"529","PKB",39.345111112,-81.439222222,5407
"530","PLN",45.57083333,-84.794722225,23058
"531","PNE",40.0808333333333,-75.0118518533333,24
"532","PNS",30.47333333,-87.1869444466667,729718
"533","POB",35.17083333,-79.0144907366667,1061
"534","POU",41.626944448,-73.883888892,6
"535","PQI",46.686944445,-68.04611111,14957
"536","PRC",34.653666664,-112.42038889,7828
"537","PSC",46.264305555,-119.116944445,312765
"538","PSE",18.0094444425,-66.563125,96876
"539","PSF",42.42711111,-73.29188889,3
"540","PSM",43.07791667,-70.82333333,2048
"541","PSP",33.8290277775,-116.5061111125,662867
"542","PTK",42.66527778,-83.41930556,1504
"543","PUB",38.290222224,-104.497000002,10882
"544","PUW",46.744305555,-117.10722222,35224
"545","PVC",42.072152775,-70.221041665,11406
"546","PVD",41.72411111,-71.427666666,1945193
"547","PVU",40.218611115,-111.722777775,1069
"548","PWA",35.5337037066667,-97.6475925933333,2
"549","PWK",42.1129166675,-87.90125,9
"550","PWM",43.645555556,-70.307833334,846610
"551","PWT",47.48675926,-122.763796293333,177
"552","PYM",41.909055556,-70.728555556,5
"553","RAC",42.76111111,-87.81388889,4
"554","RAP",44.04527778,-103.05708333,283943
"555","RBD",32.680555555,-96.867777775,2
"556","RCE",48.61222222,-123.13861111,2714
"557","RDD",40.50861111,-122.292777775,54354
"558","RDG",40.37861111,-75.964583335,1671
"559","RDM",44.254305555,-121.150694445,226139
"560","RDU",35.87652778,-78.78472222,4376427
"561","RFD",42.19625,-89.09486111,80523
"562","RHI",45.63111111,-89.462083335,24999
"563","RIC",37.50527778,-77.31972222,1642568
"564","RIL",39.5237963,-107.745092596667,4
"565","RIV",33.880694445,-117.259027775,752
"566","RIW",43.064305555,-108.45833333,14329
"567","RKD",44.059583335,-69.098611115,7348
"568","RKS",41.59527778,-109.065555555,20946
"569","RME",43.23388889,-75.40722222,1057
"570","RNO",39.498472225,-119.76777778,1853479
"571","RNT",47.49305556,-122.21583333,9
"572","ROA",37.325388892,-79.975722226,312826
"573","ROC",43.1198148166667,-77.6717592566667,1258994
"574","ROG",36.372444444,-94.10694444,3
"575","ROW",33.300833335,-104.53,38842
"576","RQR",45.42555556,-84.91333333,3
"577","RQZ",30.428333335,-86.68902778,NA
"578","RSJ",48.63333333,-122.85,758
"579","RST",43.90962963,-92.4975925933333,119801
"580","RSW",26.53611111,-81.75513889,3609280
"581","RUT",43.529777776,-72.949444442,5458
"582","RWI",35.855416665,-77.89125,30
"583","SAA",41.444305555,-106.81875,5
"584","SAC",38.5125,-121.492916665,13
"585","SAF",35.61736111,-106.088888885,43699
"586","SAN",32.7333333333333,-117.18787037,8177230
"587","SAT",29.533666666,-98.469444444,3855238
"588","SAV",32.1275,-81.20236111,797472
"589","SBA",34.426944445,-119.840416665,382257
"590","SBM",43.770694445,-87.851944445,2
"591","SBN",41.70694444125,-86.316493055,316645
"592","SBP",35.236944445,-120.640833335,129201
"593","SBY",38.340055558,-75.509888888,65476
"594","SC1",32.47902778,-80.721111115,NA
"595","SCE",40.833833334,-77.854722222,142885
"596","SCF",33.62277778,-111.91055556,24
"597","SCH",42.8525,-73.929305555,4
"598","SCK",37.894305555,-121.23875,50629
"599","SD2",43.22166667,-99.40333333,5
"600","SDF",38.17787037,-85.73787037,1644991
"601","SDM",32.57222222,-116.980555555,127
