"","ORIGIN","DEST","PASSENGERS"
"140","ABQ","ONT",28058
"141","ABQ","ORD",101106
"142","ABQ","ORF",338
"143","ABQ","PBI",11
"144","ABQ","PDX",1017
"145","ABQ","PHL",3135
"146","ABQ","PHX",468256
"147","ABQ","PIT",52326
"148","ABQ","PSC",50
"149","ABQ","PVD",404
"150","ABQ","PWM",190
"151","ABQ","RDU",42
"152","ABQ","RIC",60
"153","ABQ","RNO",7185
"154","ABQ","ROC",99
"155","ABQ","SAN",55357
"156","ABQ","SAT",13928
"157","ABQ","SBA",17
"158","ABQ","SEA",2419
"159","ABQ","SFO",62650
"160","ABQ","SJC",4027
"161","ABQ","SLC",69854
"162","ABQ","SMF",9542
"163","ABQ","SNA",7149
"164","ABQ","STL",121402
"165","ABQ","SYR",75
"166","ABQ","TPA",1014
"167","ABQ","TUL",63
"168","ABY","ATL",19965
"169","ACK","BDL",9
"170","ACK","BOS",27264
"171","ACK","EWR",1159
"172","ACK","HPN",357
"173","ACK","HYA",3795
"174","ACK","JFK",7
"175","ACK","LGA",4204
"176","ACK","PVD",419
"177","ACT","CLL",4
"178","ACT","DFW",39316
"179","ACT","EKO",1751
"180","ACV","CEC",739
"181","ACV","SFO",27318
"182","ACV","SMF",3365
"183","ACY","BOS",29890
"184","ACY","DAY",400
"185","ACY","DTW",55447
"186","ACY","FLL",9392
"187","ACY","FNT",78
"188","ACY","LAN",18
"189","ACY","MCO",11336
"190","ACY","MDW",42
"191","ACY","MKE",8
"192","ACY","MSP",27
"193","ACY","PIT",43467
"194","ACY","PVD",14595
"195","ACY","RSW",958
"196","ACY","TPA",3759
"197","AGS","ALB",3
"198","AGS","ATL",166170
"199","AGS","AVP",44
"200","AGS","BHM",18
"201","AGS","BOS",17
"202","AGS","BWI",54
"203","AGS","CHA",166
"204","AGS","CLE",66
"205","AGS","CLT",35476
"206","AGS","CRW",14
"207","AGS","CVG",211
"208","AGS","DAY",14
"209","AGS","DFW",17
"210","AGS","GNV",2
"211","AGS","GSO",5
"212","AGS","IAD",61
"213","AGS","MCI",173
"214","AGS","MEM",120
"215","AGS","MKE",30
"216","AGS","MOB",23
"217","AGS","MSP",177
"218","AGS","ORF",48
"219","AGS","PHL",44
"220","AGS","PIT",268
"221","AGS","RDU",222
"222","AGS","RIC",9
"223","AGS","SAV",121
"224","AGS","SDF",132
"225","AGS","SHV",6
"226","AGS","TYS",112
"227","AKO","EKO",393
"228","ALB","ABE",53
"229","ALB","ABQ",103
"230","ALB","ATL",65594
"231","ALB","AUS",25
"232","ALB","AZO",77
"233","ALB","BDL",295
"234","ALB","BDR",6
"235","ALB","BGR",18
"236","ALB","BNA",992
"237","ALB","BOS",21639
"238","ALB","BTV",126
"239","ALB","BUF",22124
"240","ALB","BWI",12586
"241","ALB","CAE",44
"242","ALB","CHA",4
"243","ALB","CID",10
"244","ALB","CLE",1271
"245","ALB","CLT",7158
"246","ALB","CMH",268
"247","ALB","CVG",32491
"248","ALB","DAB",727
"249","ALB","DAY",191
"250","ALB","DCA",62226
"251","ALB","DEN",393
"252","ALB","DFW",621
"253","ALB","DSM",82
"254","ALB","DTW",64880
"255","ALB","EVV",29
"256","ALB","EWR",1547
"257","ALB","FAR",48
"258","ALB","FLL",4035
"259","ALB","FSD",26
"260","ALB","GEG",122
"261","ALB","GRB",46
"262","ALB","GRR",140
"263","ALB","GSO",250
"264","ALB","GSP",2105
"265","ALB","HOU",78
"266","ALB","HPN",235
"267","ALB","HTS",49
"268","ALB","IAH",71
"269","ALB","IND",915
"270","ALB","ISP",4964
"271","ALB","JAX",604
"272","ALB","JFK",5377
"273","ALB","LAS",652
"274","ALB","LAX",14
"275","ALB","LEB",10
"276","ALB","LGA",20028
"277","ALB","LIT",12
"278","ALB","MCI",891
"279","ALB","MCO",13599
"280","ALB","MDW",12
"281","ALB","MEM",37
"282","ALB","MHT",64
"283","ALB","MIA",1189
"284","ALB","MKE",212
"285","ALB","MLB",72
"286","ALB","MSN",155
"287","ALB","MSP",642
"288","ALB","MSY",173
"289","ALB","MYR",70
"290","ALB","OAK",12
"291","ALB","OMA",95
"292","ALB","ONT",111
"293","ALB","ORD",193029
"294","ALB","PBI",2207
"295","ALB","PDX",235
"296","ALB","PHL",93115
"297","ALB","PHX",808
"298","ALB","PIA",5
"299","ALB","PIT",105199
"300","ALB","PVD",19
"301","ALB","PWM",3158
"302","ALB","RDU",66447
"303","ALB","RIC",547
"304","ALB","ROC",5812
"305","ALB","RST",3
"306","ALB","RSW",243
"307","ALB","SAT",259
"308","ALB","SBN",2
"309","ALB","SDF",351
"310","ALB","SEA",35
"311","ALB","SLC",290
"312","ALB","SMF",296
"313","ALB","SRQ",37
"314","ALB","STL",104
"315","ALB","SYR",1833
"316","ALB","TOL",155
"317","ALB","TPA",4365
"318","ALB","TUL",3
"319","ALB","TUS",134
"320","ALB","TYS",89
"321","ALO","CID",114
"322","ALO","DBQ",164
"323","ALO","EKO",641
"324","ALO","MDH",25
"325","ALO","ORD",13265
"326","ALO","RFD",29
"327","ALO","SPI",9
"328","ALO","STL",19054
"329","ALW","BOI",65
"330","ALW","LWS",25
"331","ALW","MWH",32
"332","ALW","PDT",20
"333","ALW","PDX",2221
"334","ALW","PSC",498
"335","ALW","PUW",37
"336","ALW","RDM",10
"337","ALW","SEA",17055
"338","ALW","YKM",319
"339","AMA","ABQ",36464
"340","AMA","AUS",5533
"341","AMA","BNA",44
"342","AMA","BOS",23
"343","AMA","BWI",28
"344","AMA","CLE",7
"345","AMA","CMH",23
"346","AMA","CVG",32
"347","AMA","DAL",169409
"348","AMA","DFW",148196
"349","AMA","DSM",13
"350","AMA","EKO",1467
"351","AMA","EWR",92
"352","AMA","HOU",29389
"353","AMA","HRL",870
"354","AMA","IAH",228
"355","AMA","JFK",1
"356","AMA","LBB",236
"357","AMA","LIT",82
"358","AMA","MCI",2
"359","AMA","MDW",3
"360","AMA","MEM",29
"361","AMA","MFE",58
"362","AMA","MOB",33
"363","AMA","MSY",406
"364","AMA","OAK",651
"365","AMA","OKC",1
"366","AMA","OMA",34
"367","AMA","ONT",1281
"368","AMA","ORF",55
"369","AMA","PBI",27
"370","AMA","PHL",7
"371","AMA","PHX",24539
"372","AMA","PIT",8
"373","AMA","RDU",69
"374","AMA","RIC",36
"375","AMA","SAN",2098
"376","AMA","SAT",131
"377","AMA","SHV",29
"378","AMA","STL",59
"379","AMA","TPA",14
"380","AMA","TUL",10
"381","ASE","DEN",154028
"382","ASE","DFW",3201
"383","ASE","LAX",11652
"384","ASE","ORD",10358
"385","AST","HQM",4
"386","AST","OLM",4
"387","AST","PDX",381
"388","AST","SEA",440
"389","ATL","ABE",59169
"390","ATL","ABQ",30115
"391","ATL","ABY",20261
"392","ATL","AGS",163451
"393","ATL","ALB",67830
"394","ATL","AMA",1
"395","ATL","ATW",2808
"396","ATL","AUS",72664
"397","ATL","AVL",83988
"398","ATL","AVP",34794
"399","ATL","BDL",177243
"400","ATL","BFI",7
"401","ATL","BGM",28
"402","ATL","BGR",9493
"403","ATL","BHM",266963
"404","ATL","BIL",65
"405","ATL","BNA",217844
"406","ATL","BOI",637
"407","ATL","BOS",437648
"408","ATL","BQK",11249
"409","ATL","BTR",128614
"410","ATL","BTV",98
"411","ATL","BUF",78543
"412","ATL","BUR",247
"413","ATL","BWI",289722
"414","ATL","CAE",259967
"415","ATL","CAK",498
"416","ATL","CHA",175337
"417","ATL","CHS",272650
"418","ATL","CID",60
"419","ATL","CLE",185432
"420","ATL","CLT",294549
"421","ATL","CMH",172042
"422","ATL","COS",1885
"423","ATL","CPR",71
"424","ATL","CRP",35
"425","ATL","CRW",14550
"426","ATL","CSG",71920
"427","ATL","CVG",275479
"428","ATL","DAB",164100
"429","ATL","DAY",142212
"430","ATL","DCA",494446
"431","ATL","DEN",284629
"432","ATL","DFW",815684
"433","ATL","DHN",25354
"434","ATL","DLH",119
"435","ATL","DSM",433
"436","ATL","DTW",388070
"437","ATL","ELP",13049
"438","ATL","ERI",129
"439","ATL","EUG",203
"440","ATL","EVV",12050
"441","ATL","EWR",630010
"442","ATL","FAR",248
"443","ATL","FAT",11
"444","ATL","FAY",24272
"445","ATL","FCA",5
"446","ATL","FLL",521930
"447","ATL","FLO",9022
"448","ATL","FSD",346
"449","ATL","FWA",33425
"450","ATL","GEG",756
"451","ATL","GFK",317
"452","ATL","GNV",103154
"453","ATL","GPT",16997
"454","ATL","GRB",42
"455","ATL","GRR",12004
"456","ATL","GSO",208758
"457","ATL","GSP",206703
"458","ATL","GTR",13249
"459","ATL","GUC",6812
"460","ATL","HLN",9
"461","ATL","HOU",93944
"462","ATL","HPN",209
"463","ATL","HRL",2
"464","ATL","HSV",140738
"465","ATL","IAD",195079
"466","ATL","IAH",319405
"467","ATL","ICT",17471
"468","ATL","IDA",15
"469","ATL","ILM",16488
"470","ATL","IND",134578
"471","ATL","ISP",945
"472","ATL","JAN",154876
"473","ATL","JAX",377328
"474","ATL","JFK",186622
"475","ATL","LAN",259
"476","ATL","LAS",154289
"477","ATL","LAX",410188
"478","ATL","LBB",139
"479","ATL","LEX",112536
"480","ATL","LFT",8
"481","ATL","LGA",483022
"482","ATL","LGB",521
"483","ATL","LIT",119804
"484","ATL","LNK",73
"485","ATL","MAF",36
"486","ATL","MBS",542
"487","ATL","MCI",200180
"488","ATL","MCN",16025
"489","ATL","MCO",740567
"490","ATL","MDT",63722
"491","ATL","MDW",52768
"492","ATL","MEI",8366
"493","ATL","MEM",282163
"494","ATL","MFE",69
"495","ATL","MGM",136922
"496","ATL","MHT",351
"497","ATL","MIA",615266
"498","ATL","MKE",109190
"499","ATL","MLB",114327
"500","ATL","MLU",41953
"501","ATL","MOB",152152
"502","ATL","MSN",573
"503","ATL","MSO",12
"504","ATL","MSP",236261
"505","ATL","MSY",345921
"506","ATL","MYR",22163
"507","ATL","OAJ",8200
"508","ATL","OAK",1073
"509","ATL","OKC",67095
"510","ATL","OMA",55544
"511","ATL","ONT",52781
"512","ATL","ORD",686748
"513","ATL","ORF",157798
"514","ATL","ORH",58
"515","ATL","PBI",337212
"516","ATL","PDX",83869
"517","ATL","PFN",83315
"518","ATL","PHL",413140
"519","ATL","PHX",225486
"520","ATL","PIT",246906
"521","ATL","PNS",149888
"522","ATL","PSC",17
"523","ATL","PSP",40
"524","ATL","PVD",78880
"525","ATL","PWM",25559
"526","ATL","RAP",118
"527","ATL","RDU",320956
"528","ATL","RIC",153665
"529","ATL","RNO",3050
"530","ATL","ROA",23048
"531","ATL","ROC",51385
"532","ATL","RST",114
"533","ATL","RSW",232199
"534","ATL","SAN",98573
"535","ATL","SAT",145568
"536","ATL","SAV",235616
"537","ATL","SBA",62
"538","ATL","SBN",58
"539","ATL","SDF",188633
"540","ATL","SEA",124085
"541","ATL","SFO",263126
"542","ATL","SHV",73200
"543","ATL","SJC",2168
"544","ATL","SJU",251669
"545","ATL","SLC",410378
"546","ATL","SMF",646
"547","ATL","SNA",27475
"548","ATL","SRQ",178121
"549","ATL","STL",300948
"550","ATL","STT",71885
"551","ATL","STX",9637
"552","ATL","SWF",61287
"553","ATL","SYR",61164
"554","ATL","TLH",149403
"555","ATL","TOL",55461
"556","ATL","TPA",544944
"557","ATL","TRI",77559
"558","ATL","TUL",70983
"559","ATL","TUS",3544
"560","ATL","TYS",231114
"561","ATL","VLD",9365
"562","ATL","VPS",33995
"563","ATW","ATL",7209
"564","ATW","BOS",82
"565","ATW","CWA",109
"566","ATW","DEN",37
"567","ATW","EWR",54
"568","ATW","GRB",132
"569","ATW","IAD",6
"570","ATW","LGA",55
"571","ATW","MCI",2
"572","ATW","MKE",18485
"573","ATW","MSN",27
"574","ATW","ORD",105292
"575","ATW","OSH",24
"576","ATW","PHL",7
"577","ATW","RSW",85
"578","ATW","SAN",88
"579","ATW","TPA",66
"580","AUS","ABQ",6611
"581","AUS","AGS",224
"582","AUS","ALB",15
"583","AUS","AMA",496
"584","AUS","ATL",89622
"585","AUS","BDL",84
"586","AUS","BIL",27
"587","AUS","BIS",31
"588","AUS","BOI",82
"589","AUS","BOS",3351
"590","AUS","BTM",14
"591","AUS","BTR",126
"592","AUS","BUF",31
"593","AUS","BUR",549
"594","AUS","BWI",941
"595","AUS","BZN",79
"596","AUS","CLE",73
"597","AUS","CLT",6040
"598","AUS","CMH",380
"599","AUS","COS",463
"600","AUS","CVG",277
"601","AUS","DAL",308169
"602","AUS","DAY",76
"603","AUS","DCA",5170
"604","AUS","DEN",60210
"605","AUS","DET",1457
"606","AUS","DFW",558539
"607","AUS","DTW",1421
"608","AUS","EKO",1462
"609","AUS","ELP",87567
"610","AUS","EWR",7920
"611","AUS","FCA",15
"612","AUS","FLL",273
"613","AUS","FSD",5
"614","AUS","GEG",7
"615","AUS","GNV",92
"616","AUS","GRR",26
"617","AUS","GSO",5
"618","AUS","HDN",16
"619","AUS","HLN",12
"620","AUS","HOU",219005
"621","AUS","HPN",58
"622","AUS","HRL",17678
"623","AUS","HSV",96
"624","AUS","HVN",30
"625","AUS","IAD",3
"626","AUS","IAH",210040
"627","AUS","IDA",8
"628","AUS","IND",633
"629","AUS","ISP",56
"630","AUS","JAN",6
"631","AUS","JAX",120
"632","AUS","JFK",26
"633","AUS","LAS",31184
"634","AUS","LAX",18720
"635","AUS","LBB",40138
"636","AUS","LEX",20
"637","AUS","LGA",7292
"638","AUS","LGB",295
"639","AUS","LIT",126
"640","AUS","MAF",29017
"641","AUS","MCI",1993
"642","AUS","MCO",112
"643","AUS","MEM",45996
"644","AUS","MFE",64
"645","AUS","MHT",141
"646","AUS","MIA",809
"647","AUS","MKE",102
"648","AUS","MLB",64
"649","AUS","MLU",12
"650","AUS","MSP",13529
"651","AUS","MSY",6167
"652","AUS","OAK",4749
"653","AUS","OKC",4701
"654","AUS","OMA",41
"655","AUS","ONT",16
"656","AUS","ORD",141969
"657","AUS","PBI",4
"658","AUS","PDX",1173
"659","AUS","PHL",628
"660","AUS","PHX",192109
"661","AUS","PIT",23071
"662","AUS","PNS",36
"663","AUS","PVD",256
"664","AUS","PWM",96
"665","AUS","RDU",416
"666","AUS","RNO",1800
"667","AUS","ROC",569
"668","AUS","SAN",10229
"669","AUS","SAT",1905
"670","AUS","SBA",4
"671","AUS","SDF",71
"672","AUS","SEA",933
"673","AUS","SFO",6336
"674","AUS","SHV",27
"675","AUS","SJC",31318
"676","AUS","SLC",15361
"677","AUS","SMF",85
"678","AUS","SNA",473
"679","AUS","STL",31877
"680","AUS","SWF",251
"681","AUS","SYR",32
"682","AUS","TPA",517
"683","AUS","TUL",9593
"684","AUS","TUS",458
"685","AUS","VPS",69
"686","AVL","ATL",88175
"687","AVL","BDL",119
"688","AVL","BHM",5
"689","AVL","BOS",448
"690","AVL","CAE",4
"691","AVL","CLE",57
"692","AVL","CLT",91243
"693","AVL","CMH",36
"694","AVL","CSG",7
"695","AVL","CVG",8
"696","AVL","DAY",40
"697","AVL","DCA",346
"698","AVL","DFW",130
"699","AVL","FLL",626
"700","AVL","GNV",29
"701","AVL","GSO",39
"702","AVL","HOU",46
"703","AVL","IAD",348
"704","AVL","IAH",55
"705","AVL","ILM",82
"706","AVL","LGA",1192
"707","AVL","MDT",87
"708","AVL","MDW",60
"709","AVL","MKE",52
"710","AVL","MLB",313
"711","AVL","MSY",59
"712","AVL","ORF",49
"713","AVL","PBI",76
"714","AVL","PHL",244
"715","AVL","PIT",4
"716","AVL","PVD",7
"717","AVL","RIC",31
"718","AVL","SAT",20
"719","AVL","SDF",26
"720","AVL","STL",108
"721","AVL","SYR",27
"722","AVL","TLH",4
"723","AVL","TPA",383
"724","AVL","TRI",2
"725","AVP","ATL",36789
"726","AVP","AVL",1
"727","AVP","BNA",36
"728","AVP","CLT",6515
"729","AVP","CVG",157
"730","AVP","DAY",50
"731","AVP","EVV",18
"732","AVP","FLL",148
"733","AVP","FWA",47
"734","AVP","IAH",261
"735","AVP","ICT",35
"736","AVP","IND",65
"737","AVP","LEX",172
"738","AVP","MOB",2
"739","AVP","MSP",229
"740","AVP","MSY",590
"741","AVP","PHL",13608
"742","AVP","PIT",98968
"743","AVP","PNS",75
"744","AVP","RDU",35
"745","AVP","SFO",170
"746","AVP","STL",53
"747","AVP","TPA",730
"748","AVP","TRI",52
"749","AVP","TYS",119
"750","AZO","ABE",2
"751","AZO","ACY",34
"752","AZO","ATL",35
"753","AZO","BDL",166
"754","AZO","BIS",35
"755","AZO","BOS",54
"756","AZO","BUF",87
"757","AZO","DCA",105
"758","AZO","DEN",106
"759","AZO","DFW",105
"760","AZO","DTW",48804
"761","AZO","EWR",322
"762","AZO","FSD",29
"763","AZO","FWA",4
"764","AZO","GRR",13
"765","AZO","GSO",16
"766","AZO","HPN",65
"767","AZO","IAD",52
"768","AZO","JAX",119
"769","AZO","JFK",90
"770","AZO","LAN",217
"771","AZO","MCO",574
"772","AZO","MIA",1
"773","AZO","MOT",3
"774","AZO","MSN",14
"775","AZO","MSP",23152
"776","AZO","ORD",83129
"777","AZO","PBI",68
"778","AZO","PHL",255
"779","AZO","PIA",137
"780","AZO","PIT",32132
"781","AZO","PVD",112
"782","AZO","RDU",38
"783","AZO","RNO",67
"784","AZO","ROC",8
"785","AZO","RSW",308
"786","AZO","SDF",12
"787","AZO","SRQ",336
"788","AZO","STL",52
"789","AZO","SYR",82
"790","AZO","TPA",79
"791","BDL","ABQ",446
"792","BDL","ALB",14
"793","BDL","AMA",12
"794","BDL","ATL",181296
"795","BDL","AUS",153
"796","BDL","AVL",2
"797","BDL","AZO",27
"798","BDL","BDR",20
"799","BDL","BGR",73
"800","BDL","BHM",455
"801","BDL","BIL",113
"802","BDL","BIS",31
"803","BDL","BNA",23787
"804","BDL","BOI",112
"805","BDL","BOS",21535
"806","BDL","BTV",13
"807","BDL","BUF",15581
"808","BDL","BUR",1
"809","BDL","BWI",57724
"810","BDL","BZN",182
"811","BDL","CHS",180
"812","BDL","CID",41
"813","BDL","CLE",55103
"814","BDL","CLT",82016
"815","BDL","CMH",922
"816","BDL","COS",954
"817","BDL","CVG",88638
"818","BDL","DAB",149
"819","BDL","DAY",296
"820","BDL","DCA",86592
"821","BDL","DEN",26206
"822","BDL","DFW",115362
"823","BDL","DSM",14
"824","BDL","DTW",103717
"825","BDL","ELP",260
"826","BDL","EWR",18383
"827","BDL","FAT",30
"828","BDL","FLL",43032
"829","BDL","FNT",24
"830","BDL","FSD",5
"831","BDL","GEG",20
"832","BDL","GNV",5
"833","BDL","GRR",340
"834","BDL","GSO",66
"835","BDL","GSP",314
"836","BDL","GTF",41
"837","BDL","HOU",493
"838","BDL","HPN",6
"839","BDL","HSV",38
"840","BDL","IAD",34503
"841","BDL","IAH",5174
"842","BDL","IND",3662
"843","BDL","ISP",52
"844","BDL","JAN",110
"845","BDL","JAX",1910
"846","BDL","JFK",6146
"847","BDL","LAS",947
"848","BDL","LAX",3030
"849","BDL","LEB",51
"850","BDL","LEX",284
"851","BDL","LGA",2448
"852","BDL","LIT",129
"853","BDL","MBS",100
"854","BDL","MCI",1073
"855","BDL","MCO",91108
"856","BDL","MEM",75
"857","BDL","MFE",15
"858","BDL","MHT",10
"859","BDL","MIA",34813
"860","BDL","MKE",389
"861","BDL","MLB",639
"862","BDL","MOT",41
"863","BDL","MSN",143
"864","BDL","MSO",38
"865","BDL","MSP",50680
"866","BDL","MSY",2416
"867","BDL","MYR",811
"868","BDL","OAK",312
"869","BDL","OMA",348
"870","BDL","ONT",865
"871","BDL","ORD",322373
"872","BDL","ORF",2
"873","BDL","PBI",60543
"874","BDL","PDX",490
"875","BDL","PHL",121992
"876","BDL","PHX",2897
"877","BDL","PIT",124124
"878","BDL","PSP",130
"879","BDL","PVD",851
"880","BDL","PWM",85
"881","BDL","RDU",99725
"882","BDL","RIC",1889
"883","BDL","RNO",1239
"884","BDL","ROA",267
"885","BDL","ROC",9524
"886","BDL","RSW",7308
"887","BDL","SAN",2041
"888","BDL","SAT",550
"889","BDL","SDF",407
"890","BDL","SEA",1162
"891","BDL","SFO",4363
"892","BDL","SJC",461
"893","BDL","SJU",69683
"894","BDL","SLC",436
"895","BDL","SMF",148
"896","BDL","SNA",147
"897","BDL","SRQ",1299
"898","BDL","STL",56950
"899","BDL","STT",1014
"900","BDL","SYR",12033
"901","BDL","TLH",176
"902","BDL","TPA",52619
"903","BDL","TUL",5
"904","BDL","TUS",555
"905","BDR","ALB",3
"906","BDR","BOS",8060
"907","BDR","DCA",3533
"908","BDR","EWR",18
"909","BDR","IAD",4
"910","BFF","EKO",601
"911","BFI","LAS",105
"912","BFI","LAX",26
"913","BFI","ORD",14
"914","BFI","PDX",22
"915","BFI","PIT",189
"916","BFI","PSP",34
"917","BFI","SEA",129
"918","BFI","SFO",60
"919","BFI","SMF",84
"920","BFL","ATL",227
"921","BFL","BDL",4
"922","BFL","BUR",21
"923","BFL","CLE",67
"924","BFL","CLT",22
"925","BFL","DFW",43830
"926","BFL","EWR",50
"927","BFL","IAH",386
"928","BFL","JFK",1
"929","BFL","LAX",109
"930","BFL","LGA",6
"931","BFL","MCE",51
"932","BFL","MSP",16
"933","BFL","OMA",40
"934","BFL","ORF",9
"935","BFL","RIC",6
"936","BFL","SFO",12266
"937","BFL","TPA",30
"938","BGM","ATL",308
"939","BGM","AVP",9
"940","BGM","CAK",9
"941","BGM","CRW",17
"942","BGM","DCA",236
"943","BGM","ELM",112
"944","BGM","EVV",40
"945","BGM","GRR",10
"946","BGM","HTS",7
"947","BGM","IAH",119
"948","BGM","LEX",133
"949","BGM","MDW",17
"950","BGM","MSP",301
"951","BGM","ORD",52
"952","BGM","PIT",71003
"953","BGM","SDF",35
"954","BGM","SYR",1
"955","BGR","ATL",10635
"956","BGR","BDL",50
"957","BGR","BOS",98599
"958","BGR","BUF",42
"959","BGR","CHS",52
"960","BGR","CLE",86
"961","BGR","COS",4
"962","BGR","CVG",111
"963","BGR","DCA",4219
"964","BGR","DEN",13
"965","BGR","DTW",17
"966","BGR","EWR",14455
"967","BGR","FSD",4
"968","BGR","GSO",117
"969","BGR","HPN",79
"970","BGR","ISP",12
"971","BGR","JFK",915
"972","BGR","LAX",146
"973","BGR","LGA",1869
"974","BGR","MHT",161
"975","BGR","MIA",139
"976","BGR","MLB",86
"977","BGR","ONT",8
"978","BGR","ORD",22212
"979","BGR","PHL",707
"980","BGR","PQI",76
"981","BGR","PVD",1141
"982","BGR","PWM",723
"983","BGR","RAP",3
"984","BGR","SAT",3
"985","BGR","SLC",7
"986","BGR","SYR",27
"987","BGR","TPA",42
"988","BHC","LAX",2258
"989","BHC","OAK",14574
"990","BHC","SJC",28584
"991","BHC","SLC",13857
"992","BHM","ABQ",49
"993","BHM","AMA",31
"994","BHM","ATL",274030
"995","BHM","AUS",1109
"996","BHM","AVP",4
"997","BHM","BDL",357
"998","BHM","BNA",72000
"999","BHM","BOS",98
"1000","BHM","BTV",8
"1001","BHM","BUF",48
"1002","BHM","BWI",890
"1003","BHM","CHS",289
"1004","BHM","CLE",812
"1005","BHM","CLT",84310
"1006","BHM","CMH",234
"1007","BHM","CRP",61
"1008","BHM","CRW",12
"1009","BHM","CVG",22472
"1010","BHM","DAY",13
"1011","BHM","DCA",1181
"1012","BHM","DEN",634
"1013","BHM","DET",1939
"1014","BHM","DFW",139930
"1015","BHM","DSM",35
"1016","BHM","DTW",4805
"1017","BHM","ELP",391
"1018","BHM","EWR",215
"1019","BHM","FAY",12
"1020","BHM","FSD",33
"1021","BHM","GSO",265
"1022","BHM","GSP",14
"1023","BHM","HOU",71210
"1024","BHM","HSV",447
"1025","BHM","HTS",20
"1026","BHM","IAD",41
"1027","BHM","IAH",28
"1028","BHM","ICT",71
"1029","BHM","IDA",15
"1030","BHM","ILM",6
"1031","BHM","IND",156
"1032","BHM","ISP",27
"1033","BHM","JAN",2926
"1034","BHM","JAX",166
"1035","BHM","JFK",72
"1036","BHM","LAS",423
