"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"63","BGM",42.207055554,-75.97761111,68401
"64","BGR",44.80763889,-68.82791667,244579
"65","BHB",44.449305555,-68.36166667,8465
"66","BHM",33.5632638925,-86.754722225,1303645
"67","BID",41.167361115,-71.578472225,17225
"68","BIF",31.84944444,-106.37972222,258
"69","BIL",45.8075,-108.543055556667,422709
"70","BIS",46.775833335,-100.749166665,273967
"71","BJC",39.90888889,-105.11722222,517
"72","BJI",47.5098611075,-94.934166665,25510
"73","BKG",36.53194444,-93.20055556,1592
"74","BKL",41.5175,-81.68311111,9461
"75","BKW",37.78458333,-81.12416667,2251
"76","BLD",35.947444444,-114.861055556,54953
"77","BLI",48.79361111,-122.53611111,389531
"78","BLM",40.18666667,-74.12472222,15
"79","BLV",38.54402778,-89.843194445,79793
"80","BMG",39.1420370366667,-86.61537037,1920
"81","BMI",40.47958333,-88.921666665,188355
"82","BML",44.575,-71.17611111,1
"83","BNA",36.125555555,-86.68,6274927
"84","BOI",43.56486111,-116.22388889,1631511
"85","BOS",42.363333335,-71.00625,14660772
"86","BPT",29.95083333,-94.02013889,26518
"87","BQK",31.2589814833333,-81.46638889,36052
"88","BQN",18.4951851833333,-67.1296296266667,255744
"89","BRD",46.4011904771429,-94.1355555571429,18315
"90","BRL",40.78472222,-91.124444445,6730
"91","BRO",25.907444442,-97.426444444,102192
"92","BTL",42.30777778,-85.24888889,38
"93","BTM",45.952916665,-112.495694445,25922
"94","BTR",30.53266667,-91.150111112,364094
"95","BTV",44.47236111,-73.153194445,591904
"96","BUF",42.9406481516667,-78.7324074083333,2311896
"97","BUR",34.2001851866667,-118.358055556667,2090386
"98","BVY",42.584000002,-70.916,34
"99","BWG",36.96333333,-86.42097222,2161
"100","BWI",39.175444444,-76.668888888,11762088
"101","BZN",45.778,-111.153111108,553187
"102","C01",34.21375,-119.09444444,NA
"103","CAE",33.9386111133333,-81.1181481466667,553279
"104","CAK",40.914444445,-81.44263889,684647
"105","CCR",37.9894444433333,-122.05611111,5791
"106","CDC",37.701666665,-113.0975,14413
"107","CDR",42.83625,-103.09652778,4474
"108","CDW",40.87541667,-74.28138889,2
"109","CEC",41.78013889,-124.23625,8650
"110","CEF",42.195833335,-72.53263889,814
"111","CEU",34.672555552,-82.887166664,8
"112","CEZ",37.30291667,-108.62763889,4564
"113","CGF",41.56513889,-81.48652778,93
"114","CGI",37.224444445,-89.57125,5532
"115","CHA",35.035833335,-85.20361111,422295
"116","CHO",38.13961111,-78.452611112,295502
"117","CHS",32.89888889,-80.039722225,1811461
"118","CID",41.8845370333333,-91.7076851833333,545492
"119","CIU",46.246388885,-84.469305555,20732
"120","CJR",38.52555556,-77.85972222,9
"121","CKB",39.296888892,-80.228111112,25965
"122","CLD",33.1285185166667,-117.279814813333,130
"123","CLE",41.409722218,-81.853777776,3995979
"124","CLL",30.589027775,-96.364166665,78714
"125","CLM",48.119583335,-123.496666665,6
"126","CLT",35.2155555566667,-80.9426851866667,20048182
"127","CMH",39.9963425916667,-82.8898148116667,3526863
"128","CMI",40.039305555,-88.27875,89037
"129","CMX",47.168055555,-88.48777778,25461
"130","CNM",32.33736111,-104.263055555,3057
"131","CNO",33.972777775,-117.63888889,14
"132","CNY",38.75722222,-109.750416665,4105
"133","COD",44.518055555,-109.025694445,40355
"134","COE",47.77472222,-116.81861111,30
"135","CON",43.203055555,-71.50222222,11
"136","COS",38.80736111,-104.705,653220
"137","COU",38.816833334,-92.218944446,64929
"138","CPR",42.907277778,-106.46372222,92672
"139","CPS",38.57138889,-90.15722222,3203
"140","CPX",18.312944446,-65.304222222,31141
"141","CRE",33.81166667,-78.72402778,2
"142","CRP",27.77100694375,-97.50152777625,325692
"143","CRW",38.37388889,-81.59305556,213408
"144","CSG",32.516333334,-84.93888889,44811
"145","CT1",41.68986111,-72.86472222,8
"146","CT6",41.44555556,-72.45555556,2
"147","CTH",39.97888889,-75.865694445,1
"148","CTX",42.592847225,-76.215,5
"149","CUB",33.970694445,-80.99541667,2
"150","CVG",39.048333335,-84.668194445,3153174
"151","CVN",34.4262500016667,-103.078379631667,4854
"152","CVO",44.49722222,-123.28819444,1
"153","CVS",34.383111112,-103.322666666,NA
"154","CWA",44.77986111,-89.66291667,119121
"155","CWF",30.21055556,-93.14305556,238
"156","CYS",41.155694445,-104.81138889,2996
"157","DAB",29.1816666666667,-81.05453704,342386
"158","DAL",32.8470370333333,-96.85212963,7552031
"159","DAY",39.901666665,-84.21972222,1019079
"160","DBQ",42.40597222,-90.710138885,37930
"161","DCA",38.851666666,-77.037611112,11282789
"162","DCU",34.653472225,-86.94527778,6
"163","DDC",37.762361115,-99.96527778,1789
"164","DE2",39.52111111,-75.72361111,5
"165","DEC",39.834305555,-88.867083335,8299
"166","DEN",39.818055555,-104.77638889,26934942
"167","DFW",32.896527775,-97.037083335,27144195
"168","DHB",48.62083333,-123.00305556,2
"169","DHN",31.320555555,-85.448888885,49406
"170","DIK",46.796944445,-102.799166665,16822
"171","DKK",42.49361111,-79.271527775,2
"172","DLH",46.8421296266667,-92.1925925933333,124079
"173","DMA",32.16638889,-110.88277778,260
"174","DMN",32.2625,-107.71888889,8
"175","DOV",39.12819444,-75.465138885,463
"176","DPA",41.91555556,-88.24666667,79
"177","DQK",44.054555556,-75.722388888,84
"178","DQS",36.258055555,-113.23111111,7991
"179","DRO",37.1550925933333,-107.749074073333,187830
"180","DSI",30.4,-86.47138889,344
"181","DSM",41.5339814833333,-93.6590740766667,1215781
"182","DTR",48.51,-122.80305556,47
"183","DTW",42.214583335,-83.348888885,15210014
"184","DUA",33.93333333,-96.4,5
"185","DUJ",41.17833333,-78.89875,2934
"186","DVL",48.115166668,-98.908833332,6261
"187","DVT",33.68583333,-112.082916665,3
"188","DWH",30.0625,-95.5550925933333,521
"189","DXR",41.37166667,-73.48125,14
"190","EAR",40.727638885,-99.00277778,4147
"191","EAT",47.398722224,-120.206666664,60062
"192","EAU",44.8649074033333,-91.4862037033333,21296
"193","ECG",36.2596296333333,-76.17351852,529
"194","ECP",30.358055555,-85.797222225,434192
"195","EEN",42.89958333,-72.27083333,12
"196","EFD",29.60722222,-95.15861111,1518
"197","EGE",39.642944446,-106.92211111,163223
"198","EGV",45.931944445,-89.26861111,27
"199","EKO",40.824777778,-115.791166668,14891
"200","ELD",33.22064815,-92.8142592566667,2544
"201","ELM",42.160055554,-76.8925,139559
"202","ELN",47.033472225,-120.53041667,NA
"203","ELP",31.80711111,-106.377,1394885
"204","ENV",40.71861111,-114.030555554,45472
"205","ERI",42.0816666666667,-80.1762037033333,87631
"206","ESC",45.72166667,-87.09013889,16516
"207","ESD",48.70833333,-122.91152778,6104
"208","ESN",38.803472225,-76.068333335,5
"209","EUG",44.122638885,-123.21472222,482980
"210","EVV",38.03861111,-87.5306481466667,204219
"211","EWB",41.6766666675,-70.9581944475,7009
"212","EWN",35.0731250025,-77.0428819475,106110
"213","EWR",40.694166665,-74.17013889,13926773
"214","EYW",24.555833335,-81.75958333,380379
"215","F70",33.57513889,-117.128194445,12
"216","FAR",46.9172222266667,-96.81509259,400009
"217","FAT",36.77638889,-119.718134921429,659862
"218","FAY",34.99125,-78.88027778,224141
"219","FBS",48.5375,-123.00833333,67
"220","FCA",48.31166667,-114.25361111,247851
"221","FCM",44.82736111,-93.457916665,3
"222","FDK",39.41597222,-77.37597222,1
"223","FFT",38.181944444,-84.906055556,2
"224","FHB",30.61194444,-81.46111111,6
"225","FHU",31.58861111,-110.34375,129
"226","FID",41.25138889,-72.03166667,148
"227","FKL",41.37763889,-79.86041667,2100
"228","FLG",35.13902778,-111.67041667,64461
"229","FLL",26.072453705,-80.1516203716667,11370144
"230","FLO",34.187083335,-79.724166665,45300
"231","FMN",36.74125,-108.229583335,1359
"232","FMY",26.586805555,-81.862777775,9
"233","FNL",40.4509259233333,-105.01101852,4546
"234","FNT",42.965777782,-83.743666666,398493
"235","FOD",42.551805555,-94.19083333,7271
"236","FOE",38.951166664,-95.663388888,3477
"237","FOK",40.84361111,-72.6320370366667,138
"238","FPR",27.496611112,-80.37177778,6
"239","FRD",48.524166665,-123.024166665,9518
"240","FRG",40.729166665,-73.414166665,6328
"241","FSD",43.580416665,-96.741388885,510102
"242","FSM",35.33666667,-94.3675,83820
"243","FTW",32.81909722,-97.361319445,1029
"244","FTY",33.77916667,-84.52138889,13
"245","FWA",40.97833333,-85.189861115,360214
"246","FWH",32.7689814833333,-97.4412962966667,10
"247","FXE",26.19708333,-80.17083333,47
"248","FYV",36.0045370366667,-94.1700925933333,1055
"249","GAI",39.16833333,-77.16611111,39
"250","GBD",38.345694445,-98.86166667,NA
"251","GCC",44.35013889,-105.53222222,28395
"252","GCK",37.92824074,-100.72796296,26811
"253","GCN",35.95208333,-112.14722222,27347
"254","GDV",47.13875,-104.80708333,2639
"255","GED",38.688555558,-75.35911111,6
"256","GEG",47.619583335,-117.53402778,1569097
"257","GFK",47.94958333,-97.17625,132486
"258","GFL",43.342777775,-73.609722225,32
"259","GGG",32.38527778,-94.713333335,22473
"260","GGW",48.21263889,-106.61513889,3209
"261","GJT",39.120555555,-108.52027778,218370
"262","GLH",33.483111112,-90.985444448,4981
"263","GMU",34.84791667,-82.35013889,8
"264","GNV",29.68986111,-82.27375,206199
"265","GON",41.329444445,-72.045833335,20
"266","GPT",30.406666665,-89.07013889,302985
"267","GQQ",40.73638889,-82.755,3
"268","GRB",44.485388888,-88.129888888,292514
"269","GRI",40.96736111,-98.308194445,68879
"270","GRK",31.06597222,-97.828194445,136559
"271","GRR",42.8810185166667,-85.5237037066667,1334312
"272","GSB",35.33958333,-77.96027778,NA
"273","GSH",41.5269444433333,-85.79287037,8
"274","GSO",36.096666665,-79.941944445,847452
"275","GSP",34.89777778,-82.2155555566667,990992
"276","GTF",47.483111112,-111.369722224,176585
"277","GTR",33.449305555,-88.59138889,40789
"278","GTY",39.8412962966667,-77.27472222,4
"279","GUC",38.53411111,-106.93366667,34975
"280","GWO",33.49440972,-90.08673611125,5
"281","GYY",41.617055556,-87.414,862
"282","HAO",39.364,-84.522499996,4
"283","HAR",40.21711111,-76.851111112,1
"284","HBG",31.26597222,-89.25388889,8
"285","HDN",40.48138889,-107.21888889,107312
"286","HES",45.82708333,-119.25875,12
"287","HFD",41.735,-72.64972222,27
"288","HGR",39.708194445,-77.728194445,27098
"289","HHH",32.220555555,-80.690416665,30932
"290","HHR",33.92277778,-118.33527778,3
"291","HIB",47.3879629633333,-92.8387037033333,12654
"292","HIF",41.12375,-111.9725,NA
"293","HKY",35.740833335,-81.38972222,863
"294","HLM",42.79583333,-86.16194444,4
"295","HLN",46.606777778,-111.982833332,103061
"296","HOB",32.687722222,-103.217055552,14705
"297","HON",44.384444445,-98.2275,381
"298","HOP",36.670694445,-87.49388889,NA
"299","HOT",34.478472225,-93.09611111,1603
"300","HOU",29.64527778,-95.27875,5879838
"301","HPN",41.067916665,-73.70763889,763471
"302","HRL",26.227944444,-97.654333332,263629
"303","HRO",36.26152778,-93.15513889,1178
"304","HSH",35.97277778,-115.13444444,387
"305","HSV",34.64,-86.77527778,526910
"306","HTO",40.95944444,-72.2518518533333,157
"307","HTS",38.367611108,-82.558777778,98480
"308","HUF",39.4527083325,-87.30736111,443
"309","HVN",41.264583335,-72.887638885,27851
"310","HVR",48.54375,-109.761666665,2323
"311","HYA",41.667638885,-70.28041667,30848
"312","HYS",38.844166665,-99.273611115,8265
"313","IAD",38.944583335,-77.45875,6972523
"314","IAG",43.107333332,-78.945888888,125510
"315","IAH",29.9837037,-95.3404629633333,14672291
"316","ICT",37.65,-97.433000004,781450
"317","IDA",43.51486111,-112.067777775,146252
"318","IFP",35.157111108,-114.560611108,106216
"319","IGM",35.258055555,-113.93902778,23
"320","II3",41.93263889,-88.70638889,NA
"321","IKK",41.07138889,-87.84763889,2
"322","IL2",39.07055556,-88.53361111,8
"323","ILG",39.67847222,-75.607083335,1105
"324","ILM",34.270055556,-77.90288889,413069
"325","ILN",39.42805556,-83.79222222,39
"326","IML",40.510972225,-101.62027778,1
"327","IMT",45.816944445,-88.114305555,10226
"328","IN7",39.6275,-86.08805556,2
"329","IND",39.7243055575,-86.2860416675,4179772
"330","INL",48.56505556,-93.40261111,11508
"331","INT",36.134444445,-80.22375,798
"332","IPL",32.83477778,-115.577944444,4136
"333","IPT",41.2409722225,-76.925,19310
"334","IRK",40.093277776,-92.544777778,4731
"335","ISM",28.29,-81.43708333,NA
"336","ISN",48.177083335,-103.639166665,68890
"337","ISO",35.32902778,-77.61277778,850
"338","ISP",40.795972225,-73.100555555,597330
"339","ISS",43.96236111,-69.71236111,4
"340","ITH",42.490833335,-76.458333335,88752
"341","IWD",46.52652778,-90.13152778,5067
"342","JAC",43.606944445,-110.73736111,341958
"343","JAN",32.3107142842857,-90.07583333,491234
"344","JAX",30.489444445,-81.68777778,2723493
"345","JBR",35.830833335,-90.64736111,4585
"346","JEF",38.591666665,-92.15625,1
"347","JFK",40.63961111,-73.778388888,13413013
"348","JGG",37.23916667,-76.71611111,4
"349","JHW",42.151944445,-79.25805556,2123
"350","JLN",37.1515740733333,-94.4983333333333,27911
"351","JMS",46.92986111,-98.678194445,10941
"352","JQF",35.38652778,-80.709444445,90180
"353","JRV",18.2450925933333,-65.64333333,42981
"354","JST",40.316000002,-78.834333332,4101
"355","JVL",42.619444445,-89.039722225,27
"356","JXN",42.2600000033333,-84.46138889,2
"357","JZI",36.59277778,-86.476805555,12
"358","JZT",32.66375,-97.09416667,NA
"359","JZU",42.89125,-73.24625,19
"360","JZY",45.942611112,-116.12338889,6
"361","KEH",47.75472222,-122.25916667,3005
"362","KNB",37.010555556,-112.531333334,373
"363","L41",36.811666665,-111.645555555,114
"364","LAF",40.4120370333333,-86.93472222,2520
"365","LAL",27.98888889,-82.016666665,213
"366","LAM",35.87972222,-106.269027775,573
"367","LAN",42.7789814833333,-84.58759259,161121
"368","LAR",41.312777775,-105.67402778,15951
"369","LAS",36.0799074066667,-115.154444443333,20603054
"370","LAW",34.56875,-98.41638889,51023
"371","LAX",33.9425347225,-118.40781250125,26416802
"372","LBB",33.6634126971429,-101.821984128571,447875
"373","LBE",40.2747222233333,-79.4065740766667,145756
"374","LBF",41.12722222,-100.69013889,4051
"375","LBL",37.044111112,-100.96,1968
"376","LCH",30.1287962966667,-93.22564815,53563
"377","LCI",43.572222225,-71.419444445,31
"378","LCK",39.81388889,-82.92925926,102674
"379","LEB",43.627083335,-72.305,10148
"380","LEE",28.82277778,-81.80875,10
"381","LEW",44.047916665,-70.28375,13
"382","LEX",38.0377777766667,-84.60537037,637468
"383","LFT",30.2050462966667,-91.98763889,206532
"384","LGA",40.777777775,-73.8733333325,13753803
"385","LGB",33.8176851866667,-118.151435186667,1371704
"386","LGC",33.00875,-85.07263889,4
"387","LGU",41.789444445,-111.853333335,700
"388","LIT",34.7293055533333,-92.22634259,958526
"389","LKE",47.62888889,-122.33861111,3130
"390","LKP",44.26444444,-73.961805555,5
"391","LMT",42.1575,-121.733611114,2818
"392","LNK",40.85083333,-96.75902778,162485
"393","LNS",40.121666665,-76.29708333,4213
"394","LOU",38.22763889,-85.66361111,1
"395","LPO",41.57263889,-86.734305555,NA
"396","LPS",48.483333335,-122.93666667,12
"397","LRD",27.54425926,-99.4614814833333,94972
"398","LRU",32.290138885,-106.921805555,41
"399","LSE",43.87877778,-91.256611114,90151
"400","LSF",32.335111112,-84.989888888,321
"401","LSV",36.235,-115.03388889,614
"402","LUK",39.103055555,-84.42,25175
"403","LVK",37.69347222,-121.82027778,1
"404","LWB",37.859027775,-80.399027775,5285
"405","LWM",42.717277776,-71.123277776,3
"406","LWS",46.37458333,-117.01486111,72724
"407","LYH",37.326805555,-79.20111111,75435
"408","MA1",41.35833333,-70.52444444,NA
"409","MA2",42.59152778,-72.52291667,25
"410","MA5",42.32805556,-72.6112037033333,3
"411","MAF",31.942166666,-102.20183333,471481
"412","MAZ",18.25703704,-67.14861111,5343
"413","MBL",44.273194445,-86.250138885,4231
"414","MBS",43.5321296333333,-84.08101852,122054
"415","MCE",37.28472222,-120.513333335,9426
"416","MCI",39.2975,-94.71388889,5357861
"417","MCK",40.20625,-100.59097222,1619
"418","MCN",32.694305555,-83.64916667,860
"419","MCO",28.430555555,-81.316805555,17560941
"420","MCW",43.157611112,-93.330888888,7708
"421","MD1",38.94138889,-76.7725,5
"422","MD2",38.5981481466667,-77.0726851866667,3
"423","MDF",45.101333334,-90.30111111,NA
"424","MDH",37.779722225,-89.24944444,252
"425","MDT",40.19305556,-76.76236111,581771
"426","MDW",41.785416665,-87.75222222,10652420
"427","ME3",44.40944444,-69.01194444,108
"428","ME4",44.1575,-70.48138889,6
"429","ME7",44.17333333,-68.68027778,2
"430","MEI",32.33486111,-88.750555555,26359
"431","MEM",35.04611111,-89.97763889,2014254
"432","MFD",40.820694445,-82.514722225,135
"433","MFE",26.176388885,-98.239166665,350022
"434","MFR",42.3737962966667,-122.872685183333,401371
"435","MGM",32.30027778,-86.3925,172646
"436","MGW",39.643222224,-79.916722222,7704
"437","MHK",39.141666665,-96.67027778,62695
"438","MHR",38.555833335,-121.29638889,293
"439","MHT",42.9369444425,-71.438125,994609
"440","MIA",25.7934259266667,-80.2874074066667,10573688
"441","MIE",40.2406481466667,-85.3949074033333,482
"442","MKC",39.123194445,-94.59277778,2809
"443","MKE",42.9479761885714,-87.8969047614286,3284186
"444","MKG",43.169722225,-86.2375,18056
"445","MKL",35.600694445,-88.91541667,3661
"446","MLB",28.1025925933333,-80.6437963,219615
"447","MLC",34.88138889,-95.784166665,7
"448","MLI",41.448333334,-90.507666668,363371
"449","MLU",32.51097222,-92.038333335,102342
"450","MMH",37.63111111,-118.85138889,21921
"451","MMT",33.92033333,-80.800944444,NA
"452","MMU",40.799305555,-74.415416665,6718
"453","MNZ",38.721388888,-77.515833336,500
"454","MOB",30.68986111,-88.241805555,288206
"455","MOD",37.626388885,-120.95486111,29
"456","MOT",48.25861111,-101.279444445,150418
"457","MPV",44.20347222,-72.564444445,10
"458","MQI",42.25,-71,7
"459","MQT",46.35361111,-87.39527778,45384
"460","MQY",36.00888889,-86.52,2410
"461","MRC",35.55444444,-87.179722225,14
"462","MRY",36.587166664,-121.84405556,191905
"463","MS4",34.36361111,-89.89277778,NA
"464","MSL",34.74527778,-87.61027778,5294
"465","MSN",43.14097222,-89.33722222,902116
"466","MSO",46.915972225,-114.08902778,381059
"467","MSP",44.884027775,-93.219722225,16546728
"468","MSS",44.9363888883333,-74.845462965,5221
"469","MSV",41.70166667,-74.795,1
"470","MSY",29.992888886,-90.25716667,5513671
"471","MTH",24.72611111,-81.05138889,17
"472","MTJ",38.50513889,-107.894444445,116267
"473","MTN",39.32555556,-76.41388889,5
"474","MTP",41.07666667,-71.92055556,24
"475","MVL",44.53483333,-72.614,262
"476","MVM",36.713055555,-110.232638885,109
"477","MVW",48.470611112,-122.419111112,1
"478","MVY",41.393055555,-70.61527778,53828
"479","MWA",37.754388888,-89.012166666,9690
"480","MYR",33.679444445,-78.929027775,935743
"481","MZJ",32.509166665,-111.32736111,4
"482","N1Y",42.9083333333333,-77.3240740766667,4
"483","N2Y",42.88361111,-76.78111111,NA
"484","N3C",35.2223148133333,-83.4197222233333,9
"485","N3Y",43.87722222,-73.41305556,1
"486","N4C",35.5825,-79.10138889,5
"487","NAD",42.6962301585714,-73.1705952414286,15
"488","NC1",35.20277778,-81.14986111,92
"489","NCO",41.59944444,-71.41666667,4
"490","NEW",30.04097222,-90.0275,12
"491","NGU",36.937555556,-76.289444448,70
"492","NH1",42.961944445,-70.829444445,6
"493","NH2",44.394166665,-71.19805556,NA
"494","NH3",44.08027778,-72.00777778,1
"495","NHZ",43.892333332,-69.938944446,10
"496","NIP",30.233833334,-81.6755,22
"497","NJ1",39.77833333,-74.94777778,8
"498","NJ7",40.33,-74.34666667,2
"499","NJK",32.828333335,-115.67027778,139
"500","NPT",41.5320833325,-71.28201389,79
"501","NTD",34.119833336,-119.12022222,166
"502","NUQ",37.4155555566667,-122.04824074,46
"503","NV5",40.7595833325,-119.2120833325,110
"504","NY1",41.98527778,-73.964305555,3
"505","NY3",42.815555555,-76.465972225,6
"506","NY5",41.7075,-73.73805556,NA
"507","NY7",42.91388889,-76.44083333,25
"508","NYL",32.65666667,-114.60583333,71844
"509","O2H",40.32888889,-82.52611111,3
"510","O3H",39.90111111,-83.13694444,NA
"511","OAJ",34.829722225,-77.611944445,149299
"512","OAK",37.72114583375,-122.2211458325,5374400
"513","OCA",25.3245238085714,-80.27551587,2
"514","OCF",29.1733333333333,-82.2250925933333,60
"515","OGD",41.195972225,-112.011944445,15596
"516","OGS",44.681999998,-75.464722222,10245
"517","OKC",35.39277778,-97.60101852,1792550
"518","OLF",48.09458333,-105.570694445,3439
"519","OLM",46.971527775,-122.902916665,2
"520","OMA",41.3025,-95.89375,2125019
"521","ONH",42.52472222,-75.06444444,22
"522","ONP",44.57972222,-124.057870373333,10
"523","ONT",34.05611111,-117.60111111,2034433
"524","OPF",25.90722222,-80.278657405,51
"525","ORD",41.9792129633333,-87.9071759283333,31380538
"526","ORF",36.895277775,-76.20125,1600549
"527","ORH",42.26761111,-71.875444444,57775
"528","ORL",28.544861115,-81.33430556,6
"529","OSC",44.45152778,-83.39416667,NA
"530","OSH",43.984166665,-88.55694444,72
"531","OSU",40.07888889,-83.073194445,31
"532","OTH",43.41824074,-124.242314813333,14637
"533","OWB",37.739277778,-87.166722218,23514
"534","OWD",42.19125,-71.17513889,43
"535","OXC",41.47861111,-73.13527778,73
"536","PA5",39.99,-75.58194444,NA
"537","PA6",40.60361111,-79.82611111,7
"538","PAE",47.907638885,-122.28152778,119
"539","PAH",37.060694445,-88.77277778,20259
"540","PBG",44.65083333,-73.46805556,129613
"541","PBI",26.68263889,-80.094861115,3029227
"542","PCT",40.399444445,-74.658333335,1
"543","PDK",33.87527778,-84.30208333,104
"544","PDT",45.695555554,-118.841000002,2581
"545","PDX",45.58888889,-122.59597222,8310495
"546","PGA",36.92625,-111.447777775,4644
"547","PGC",38.995,-79.14583333,3
"548","PGD",26.91902778,-81.99111111,558468
"549","PGS",35.52833333,-113.24666667,13
"550","PGV",35.635000002,-77.384833336,47428
"551","PHF",37.13175926,-76.49324074,199079
"552","PHL",39.871277776,-75.242277778,12749771
"553","PHX",33.43513889,-112.010555555,19409248
"554","PIA",40.6623148166667,-89.6892592566667,306492
"555","PIB",31.46736111,-89.336805555,12365
"556","PIE",27.9090740733333,-82.6868055566667,907868
"557","PIH",42.911527775,-112.595138885,34462
"558","PIR",44.383194445,-100.285,7696
"559","PIT",40.49402778,-80.234305555,3887862
"560","PKB",39.345111112,-81.439222222,4848
"561","PLN",45.57083333,-84.794722225,25383
"562","PNE",40.0808333333333,-75.0118518533333,55
"563","PNS",30.47333333,-87.1869444466667,792889
"564","POB",35.17083333,-79.0144907366667,812
"565","PQI",46.686944445,-68.04611111,12300
"566","PRB",35.67166667,-120.626388885,19
"567","PRC",34.653666664,-112.42038889,3435
"568","PSC",46.264305555,-119.116944445,374387
"569","PSE",18.0094444425,-66.563125,104458
"570","PSF",42.42711111,-73.29188889,28
"571","PSM",43.07791667,-70.82333333,30167
"572","PSP",33.8290277775,-116.5061111125,820684
"573","PTK",42.66527778,-83.41930556,2765
"574","PUB",38.290222224,-104.497000002,2307
"575","PUL",47.73388889,-122.64722222,6
"576","PUW",46.744305555,-117.10722222,61831
"577","PVC",42.072152775,-70.221041665,10065
"578","PVD",41.72411111,-71.427666666,1784505
"579","PVU",40.218611115,-111.722777775,78411
"580","PWK",42.1129166675,-87.90125,41
"581","PWM",43.645555556,-70.307833334,886218
"582","PYM",41.909055556,-70.728555556,7
"583","QMA",34.013111114,-84.597555552,176
"584","QMN",42.00072222,-71.198277778,3
"585","RAP",44.04527778,-103.05708333,272520
"586","RBN",24.62861111,-82.87333333,11390
"587","RCA",44.145,-103.103333335,102
"588","RCE",48.61222222,-123.13861111,123
"589","RDD",40.50861111,-122.292777775,43307
"590","RDG",40.37861111,-75.964583335,1468
"591","RDM",44.254305555,-121.150694445,306015
"592","RDU",35.87652778,-78.78472222,5269150
"593","RFD",42.19625,-89.09486111,101456
"594","RHI",45.63111111,-89.462083335,20398
"595","RIC",37.50527778,-77.31972222,1775413
"596","RIL",39.5237963,-107.745092596667,20
"597","RIV",33.880694445,-117.259027775,426
"598","RIW",43.064305555,-108.45833333,2607
"599","RKD",44.059583335,-69.098611115,7094
"600","RKR",35.022083335,-94.620694445,NA
"601","RKS",41.59527778,-109.065555555,16107
"602","RME",43.23388889,-75.40722222,22
"603","RMN",38.39805556,-77.45555556,5
"604","RND",29.529166665,-98.278333335,NA
"605","RNO",39.498472225,-119.76777778,1749649
"606","RNT",47.49305556,-122.21583333,434
