"","AIRPORT","LATITUDE","LONGITUDE","PASSENGERS"
"49","AVL",35.43522222,-82.54211111,478032
"50","AVP",41.33861111,-75.72383333,261183
"51","AVW",32.409305555,-111.218194445,6
"52","AYS",31.2487037033333,-82.3958333366667,3
"53","AZ1",35.650694445,-112.14805556,NA
"54","AZA",33.30777778,-111.65555556,685099
"55","AZO",42.235416665,-85.55263889,146208
"56","BAF",42.158444448,-72.715944442,1151
"57","BBX",40.1369444466667,-75.26675926,20
"58","BCE",37.70638889,-112.145277775,60
"59","BCT",26.37083333,-80.10833333,46
"60","BDL",41.938703705,-72.683287035,3077399
"61","BDR",41.16375,-73.125277775,36
"62","BED",42.470166666,-71.289222224,4922
"63","BFD",41.80263889,-78.63972222,3746
"64","BFF",41.87490741,-103.59925926,3701
"65","BFG",37.54583333,-110.71333333,24
"66","BFI",47.529444445,-122.30069444,15468
"67","BFL",35.4325,-119.055555556667,99441
"68","BFM",30.62652778,-88.06805556,936
"69","BFT",32.41208333,-80.63458333,5
"70","BGM",42.207055554,-75.97761111,33411
"71","BGR",44.80763889,-68.82791667,270468
"72","BHB",44.449305555,-68.36166667,8289
"73","BHM",33.5632638925,-86.754722225,1332273
"74","BID",41.167361115,-71.578472225,15489
"75","BIF",31.84944444,-106.37972222,915
"76","BIH",37.373111114,-118.363888888,NA
"77","BIL",45.8075,-108.543055556667,414871
"78","BIS",46.775833335,-100.749166665,275033
"79","BJC",39.90888889,-105.11722222,317
"80","BJI",47.5098611075,-94.934166665,29010
"81","BJJ",40.87472222,-81.8873148133333,4
"82","BKG",36.53194444,-93.20055556,7286
"83","BKL",41.5175,-81.68311111,11635
"84","BKW",37.78458333,-81.12416667,1539
"85","BLD",35.947444444,-114.861055556,56277
"86","BLF",37.29583333,-81.20791667,NA
"87","BLI",48.79361111,-122.53611111,355627
"88","BLM",40.18666667,-74.12472222,32
"89","BLV",38.54402778,-89.843194445,123729
"90","BMC",41.55261111,-112.06222222,6
"91","BMG",39.1420370366667,-86.61537037,2121
"92","BMI",40.47958333,-88.921666665,163297
"93","BNA",36.125555555,-86.68,6811239
"94","BOI",43.56486111,-116.22388889,1776340
"95","BOS",42.363333335,-71.00625,15339542
"96","BPT",29.95083333,-94.02013889,23767
"97","BQK",31.2589814833333,-81.46638889,36405
"98","BQN",18.4951851833333,-67.1296296266667,250993
"99","BRD",46.4011904771429,-94.1355555571429,21376
"100","BRL",40.78472222,-91.124444445,7657
"101","BRO",25.907444442,-97.426444444,104326
"102","BTM",45.952916665,-112.495694445,27697
"103","BTR",30.53266667,-91.150111112,377569
"104","BTV",44.47236111,-73.153194445,577067
"105","BUF",42.9406481516667,-78.7324074083333,2346230
"106","BUR",34.2001851866667,-118.358055556667,2401840
"107","BVY",42.584000002,-70.916,61
"108","BWC",32.99305556,-115.51708333,9
"109","BWG",36.96333333,-86.42097222,1750
"110","BWI",39.175444444,-76.668888888,12406559
"111","BYW",48.57902778,-122.825694445,NA
"112","BZN",45.778,-111.153111108,598658
"113","C01",34.21375,-119.09444444,23
"114","CAD",44.275555555,-85.41902778,1
"115","CAE",33.9386111133333,-81.1181481466667,508928
"116","CAK",40.914444445,-81.44263889,618735
"117","CBF",41.259444445,-95.759166665,2
"118","CCR",37.9894444433333,-122.05611111,14506
"119","CDC",37.701666665,-113.0975,15588
"120","CDR",42.83625,-103.09652778,5532
"121","CDW",40.87541667,-74.28138889,NA
"122","CEC",41.78013889,-124.23625,6802
"123","CEF",42.195833335,-72.53263889,673
"124","CEU",34.672555552,-82.887166664,27
"125","CEW",30.779305555,-86.52236111,24
"126","CEZ",37.30291667,-108.62763889,7889
"127","CGF",41.56513889,-81.48652778,1
"128","CGI",37.224444445,-89.57125,6319
"129","CHA",35.035833335,-85.20361111,481985
"130","CHD",33.26902778,-111.81111111,282
"131","CHO",38.13961111,-78.452611112,333436
"132","CHS",32.89888889,-80.039722225,1945108
"133","CID",41.8845370333333,-91.7076851833333,573583
"134","CIU",46.246388885,-84.469305555,22236
"135","CKB",39.296888892,-80.228111112,25104
"136","CKM",34.29972222,-90.51222222,1
"137","CKV",36.621388885,-87.41472222,7
"138","CLD",33.1285185166667,-117.279814813333,5864
"139","CLE",41.409722218,-81.853777776,4356721
"140","CLL",30.589027775,-96.364166665,73277
"141","CLM",48.119583335,-123.496666665,4
"142","CLT",35.2155555566667,-80.9426851866667,20506190
"143","CMH",39.9963425916667,-82.8898148116667,3633812
"144","CMI",40.039305555,-88.27875,99845
"145","CMX",47.168055555,-88.48777778,24814
"146","CNM",32.33736111,-104.263055555,3937
"147","CNO",33.972777775,-117.63888889,9
"148","CNY",38.75722222,-109.750416665,6453
"149","CO1",37.52861111,-106.045925923333,231
"150","COD",44.518055555,-109.025694445,39578
"151","COE",47.77472222,-116.81861111,17
"152","COM",31.84111111,-99.40361111,NA
"153","CON",43.203055555,-71.50222222,4
"154","COS",38.80736111,-104.705,810365
"155","COU",38.816833334,-92.218944446,88560
"156","CPR",42.907277778,-106.46372222,96834
"157","CPS",38.57138889,-90.15722222,3625
"158","CPX",18.312944446,-65.304222222,26556
"159","CRE",33.81166667,-78.72402778,23
"160","CRP",27.77100694375,-97.50152777625,320113
"161","CRW",38.37388889,-81.59305556,202769
"162","CSG",32.516333334,-84.93888889,49611
"163","CT1",41.68986111,-72.86472222,6
"164","CTH",39.97888889,-75.865694445,13
"165","CVG",39.048333335,-84.668194445,3659948
"166","CVN",34.4262500016667,-103.078379631667,5053
"167","CWA",44.77986111,-89.66291667,116404
"168","CWF",30.21055556,-93.14305556,94
"169","CXL",32.668666664,-115.514833332,NA
"170","CYS",41.155694445,-104.81138889,1815
"171","DAB",29.1816666666667,-81.05453704,346013
"172","DAL",32.8470370333333,-96.85212963,7586868
"173","DAY",39.901666665,-84.21972222,934455
"174","DBQ",42.40597222,-90.710138885,40258
"175","DCA",38.851666666,-77.037611112,11320576
"176","DDC",37.762361115,-99.96527778,1003
"177","DE3",39.21833333,-75.59666667,5
"178","DEC",39.834305555,-88.867083335,8262
"179","DEN",39.818055555,-104.77638889,28288510
"180","DET",42.4084259266667,-83.0094444433333,31
"181","DFW",32.896527775,-97.037083335,27468023
"182","DHB",48.62083333,-123.00305556,3
"183","DHN",31.320555555,-85.448888885,47149
"184","DIK",46.796944445,-102.799166665,18963
"185","DLH",46.8421296266667,-92.1925925933333,120994
"186","DOV",39.12819444,-75.465138885,792
"187","DPA",41.91555556,-88.24666667,119
"188","DQG",36.537,-86.920833334,2
"189","DQK",44.054555556,-75.722388888,1408
"190","DQN",29.055,-80.948472225,6
"191","DQS",36.258055555,-113.23111111,7979
"192","DRO",37.1550925933333,-107.749074073333,186914
"193","DRT",29.37416667,-100.92722222,807
"194","DSI",30.4,-86.47138889,1045
"195","DSM",41.5339814833333,-93.6590740766667,1256361
"196","DTR",48.51,-122.80305556,30
"197","DTW",42.214583335,-83.348888885,15289075
"198","DUA",33.93333333,-96.4,12
"199","DUJ",41.17833333,-78.89875,3878
"200","DVL",48.115166668,-98.908833332,7767
"201","DWH",30.0625,-95.5550925933333,552
"202","DXR",41.37166667,-73.48125,43
"203","EAR",40.727638885,-99.00277778,4593
"204","EAT",47.398722224,-120.206666664,60330
"205","EAU",44.8649074033333,-91.4862037033333,22812
"206","ECG",36.2596296333333,-76.17351852,787
"207","ECP",30.358055555,-85.797222225,454707
"208","ECS",43.884555558,-104.3155,3
"209","EEN",42.89958333,-72.27083333,47
"210","EFD",29.60722222,-95.15861111,616
"211","EFK",44.8886904771429,-72.2291666671429,4
"212","EGE",39.642944446,-106.92211111,153914
"213","EKO",40.824777778,-115.791166668,17107
"214","ELD",33.22064815,-92.8142592566667,1472
"215","ELM",42.160055554,-76.8925,126454
"216","ELP",31.80711111,-106.377,1431812
"217","ENV",40.71861111,-114.030555554,49187
"218","ENW",42.595694445,-87.92777778,31
"219","ERI",42.0816666666667,-80.1762037033333,85572
"220","ERV",29.97666667,-99.08555556,36
"221","ESC",45.72166667,-87.09013889,16531
"222","ESD",48.70833333,-122.91152778,7101
"223","ESN",38.803472225,-76.068333335,21
"224","EUG",44.122638885,-123.21472222,529121
"225","EVV",38.03861111,-87.5306481466667,212973
"226","EWB",41.6766666675,-70.9581944475,5984
"227","EWN",35.0731250025,-77.0428819475,111145
"228","EWR",40.694166665,-74.17013889,15234360
"229","EYW",24.555833335,-81.75958333,392371
"230","F70",33.57513889,-117.128194445,15
"231","FAR",46.9172222266667,-96.81509259,400077
"232","FAT",36.77638889,-119.718134921429,652059
"233","FAY",34.99125,-78.88027778,238133
"234","FBS",48.5375,-123.00833333,121
"235","FCA",48.31166667,-114.25361111,272202
"236","FDK",39.41597222,-77.37597222,8
"237","FFO",39.82611111,-84.04833333,NA
"238","FFT",38.181944444,-84.906055556,1
"239","FID",41.25138889,-72.03166667,176
"240","FKL",41.37763889,-79.86041667,1396
"241","FLG",35.13902778,-111.67041667,70693
"242","FLL",26.072453705,-80.1516203716667,12307308
"243","FLO",34.187083335,-79.724166665,42058
"244","FME",39.08527778,-76.75944444,1
"245","FMN",36.74125,-108.229583335,2739
"246","FMY",26.586805555,-81.862777775,13
"247","FNL",40.4509259233333,-105.01101852,3184
"248","FNT",42.965777782,-83.743666666,393549
"249","FOD",42.551805555,-94.19083333,7140
"250","FOE",38.951166664,-95.663388888,3476
"251","FOK",40.84361111,-72.6320370366667,266
"252","FPR",27.496611112,-80.37177778,48
"253","FRD",48.524166665,-123.024166665,9945
"254","FRG",40.729166665,-73.414166665,1219
"255","FRY",43.990694445,-70.947083335,2
"256","FSD",43.580416665,-96.741388885,540537
"257","FSM",35.33666667,-94.3675,85722
"258","FTW",32.81909722,-97.361319445,473
"259","FTY",33.77916667,-84.52138889,8
"260","FWA",40.97833333,-85.189861115,359369
"261","FWH",32.7689814833333,-97.4412962966667,191
"262","FXE",26.19708333,-80.17083333,64
"263","FYV",36.0045370366667,-94.1700925933333,303
"264","GA2",33.63138889,-85.15208333,6
"265","GA7",33.59805556,-83.13833333,4
"266","GAI",39.16833333,-77.16611111,21
"267","GCC",44.35013889,-105.53222222,29271
"268","GCK",37.92824074,-100.72796296,26687
"269","GCN",35.95208333,-112.14722222,27586
"270","GDV",47.13875,-104.80708333,2229
"271","GED",38.688555558,-75.35911111,5
"272","GEG",47.619583335,-117.53402778,1697905
"273","GFK",47.94958333,-97.17625,117520
"274","GFL",43.342777775,-73.609722225,10
"275","GGG",32.38527778,-94.713333335,19255
"276","GGW",48.21263889,-106.61513889,3517
"277","GJT",39.120555555,-108.52027778,223441
"278","GLH",33.483111112,-90.985444448,5550
"279","GMU",34.84791667,-82.35013889,5
"280","GNV",29.68986111,-82.27375,218432
"281","GON",41.329444445,-72.045833335,19
"282","GPT",30.406666665,-89.07013889,322970
"283","GRB",44.485388888,-88.129888888,283587
"284","GRI",40.96736111,-98.308194445,66837
"285","GRK",31.06597222,-97.828194445,132317
"286","GRR",42.8810185166667,-85.5237037066667,1411967
"287","GSO",36.096666665,-79.941944445,880285
"288","GSP",34.89777778,-82.2155555566667,1049657
"289","GTF",47.483111112,-111.369722224,170223
"290","GTR",33.449305555,-88.59138889,41603
"291","GTY",39.8412962966667,-77.27472222,6
"292","GUC",38.53411111,-106.93366667,32242
"293","GUF",30.29013889,-87.67166667,15
"294","GVQ",43.03166667,-78.16972222,2
"295","GYR",33.4235763875,-112.37479166625,21
"296","GYY",41.617055556,-87.414,762
"297","HAO",39.364,-84.522499996,NA
"298","HAR",40.21711111,-76.851111112,9
"299","HDN",40.48138889,-107.21888889,96403
"300","HFD",41.735,-72.64972222,NA
"301","HGR",39.708194445,-77.728194445,25570
"302","HHH",32.220555555,-80.690416665,26206
"303","HHR",33.92277778,-118.33527778,12
"304","HIB",47.3879629633333,-92.8387037033333,15242
"305","HIE",44.366666665,-71.54722222,3
"306","HII",34.56972222,-114.356805555,6
"307","HIO",45.5411574083333,-122.950185185,3
"308","HKY",35.740833335,-81.38972222,611
"309","HLM",42.79583333,-86.16194444,3
"310","HLN",46.606777778,-111.982833332,103771
"311","HOB",32.687722222,-103.217055552,16214
"312","HOP",36.670694445,-87.49388889,61
"313","HOT",34.478472225,-93.09611111,2652
"314","HOU",29.64527778,-95.27875,6087745
"315","HPN",41.067916665,-73.70763889,755743
"316","HQM",46.97111111,-123.93666667,2
"317","HRL",26.227944444,-97.654333332,272964
"318","HRO",36.26152778,-93.15513889,4368
"319","HSH",35.97277778,-115.13444444,39
"320","HSV",34.64,-86.77527778,518680
"321","HTO",40.95944444,-72.2518518533333,129
"322","HTS",38.367611108,-82.558777778,103712
"323","HUF",39.4527083325,-87.30736111,377
"324","HVN",41.264583335,-72.887638885,28603
"325","HVR",48.54375,-109.761666665,2716
"326","HYA",41.667638885,-70.28041667,19696
"327","HYS",38.844166665,-99.273611115,9460
"328","IAD",38.944583335,-77.45875,7234145
"329","IAG",43.107333332,-78.945888888,142506
"330","IAH",29.9837037,-95.3404629633333,14422661
"331","ICT",37.65,-97.433000004,789069
"332","ID1",43.7425,-111.097222224,8
"333","IDA",43.51486111,-112.067777775,147715
"334","IFP",35.157111108,-114.560611108,111674
"335","IGM",35.258055555,-113.93902778,7
"336","II3",41.93263889,-88.70638889,2
"337","IKK",41.07138889,-87.84763889,10
"338","ILG",39.67847222,-75.607083335,388
"339","ILM",34.270055556,-77.90288889,422312
"340","IMT",45.816944445,-88.114305555,17707
"341","IN2",40.03055556,-86.25138889,7
"342","IND",39.7243055575,-86.2860416675,4300227
"343","INL",48.56505556,-93.40261111,15278
"344","INS",36.58722222,-115.67333333,114
"345","INT",36.134444445,-80.22375,548
"346","IOW",41.64,-91.54763889,7
"347","IPL",32.83477778,-115.577944444,6136
"348","IPT",41.2409722225,-76.925,18310
"349","IRK",40.093277776,-92.544777778,5150
"350","ISM",28.29,-81.43708333,10
"351","ISN",48.177083335,-103.639166665,69787
"352","ISO",35.32902778,-77.61277778,NA
"353","ISP",40.795972225,-73.100555555,648347
"354","ISS",43.96236111,-69.71236111,2
"355","ITH",42.490833335,-76.458333335,97152
"356","IWD",46.52652778,-90.13152778,5348
"357","IYK",35.65763889,-117.829305555,444
"358","JAC",43.606944445,-110.73736111,341587
"359","JAN",32.3107142842857,-90.07583333,460482
"360","JAX",30.489444445,-81.68777778,2691308
"361","JBR",35.830833335,-90.64736111,4781
"362","JCI",38.83083333,-94.89027778,7
"363","JEF",38.591666665,-92.15625,14
"364","JFK",40.63961111,-73.778388888,13334310
"365","JGG",37.23916667,-76.71611111,4
"366","JHW",42.151944445,-79.25805556,1113
"367","JLN",37.1515740733333,-94.4983333333333,35498
"368","JMS",46.92986111,-98.678194445,10917
"369","JRA",40.75444444,-74.0075,8
"370","JRB",40.70263889,-74.00875,5
"371","JRV",18.2450925933333,-65.64333333,32262
"372","JST",40.316000002,-78.834333332,3594
"373","JZI",36.59277778,-86.476805555,16
"374","JZQ",28.47361111,-82.45555556,8
"375","JZU",42.89125,-73.24625,4
"376","KEH",47.75472222,-122.25916667,3286
"377","KNB",37.010555556,-112.531333334,471
"378","KY5",37.355666664,-87.398555552,4
"379","KY6",36.76972222,-88.58472222,7
"380","L41",36.811666665,-111.645555555,64
"381","LA3",30.0873148133333,-90.58277778,4
"382","LAF",40.4120370333333,-86.93472222,3090
"383","LAL",27.98888889,-82.016666665,233
"384","LAN",42.7789814833333,-84.58759259,185446
"385","LAR",41.312777775,-105.67402778,16072
"386","LAS",36.0799074066667,-115.154444443333,21119921
"387","LAW",34.56875,-98.41638889,50492
"388","LAX",33.9425347225,-118.40781250125,26921408
"389","LBB",33.6634126971429,-101.821984128571,460065
"390","LBE",40.2747222233333,-79.4065740766667,150658
"391","LBF",41.12722222,-100.69013889,3903
"392","LBL",37.044111112,-100.96,993
"393","LCH",30.1287962966667,-93.22564815,50719
"394","LCI",43.572222225,-71.419444445,40
"395","LCK",39.81388889,-82.92925926,133115
"396","LEB",43.627083335,-72.305,10289
"397","LEW",44.047916665,-70.28375,30
"398","LEX",38.0377777766667,-84.60537037,636868
"399","LFI",37.08277778,-76.360694445,74
"400","LFT",30.2050462966667,-91.98763889,202424
"401","LGA",40.777777775,-73.8733333325,13531108
"402","LGB",33.8176851866667,-118.151435186667,1830216
"403","LGC",33.00875,-85.07263889,1
"404","LGU",41.789444445,-111.853333335,1430
"405","LIT",34.7293055533333,-92.22634259,978999
"406","LKE",47.62888889,-122.33861111,2638
"407","LKP",44.26444444,-73.961805555,2
"408","LLY",39.943055555,-74.84472222,7
"409","LMT",42.1575,-121.733611114,5505
"410","LNK",40.85083333,-96.75902778,154062
"411","LNS",40.121666665,-76.29708333,4561
"412","LOZ",37.08708333,-84.07722222,2
"413","LPS",48.483333335,-122.93666667,11
"414","LRD",27.54425926,-99.4614814833333,88103
"415","LRU",32.290138885,-106.921805555,283
"416","LSE",43.87877778,-91.256611114,89768
"417","LSF",32.335111112,-84.989888888,294
"418","LSV",36.235,-115.03388889,548
"419","LUK",39.103055555,-84.42,30547
"420","LWB",37.859027775,-80.399027775,5439
"421","LWM",42.717277776,-71.123277776,11
"422","LWS",46.37458333,-117.01486111,76727
"423","LYH",37.326805555,-79.20111111,82450
"424","MA1",41.35833333,-70.52444444,21
"425","MA2",42.59152778,-72.52291667,2
"426","MA4",42.097916665,-70.67263889,6
"427","MAF",31.942166666,-102.20183333,516951
"428","MAZ",18.25703704,-67.14861111,6255
"429","MBL",44.273194445,-86.250138885,7225
"430","MBS",43.5321296333333,-84.08101852,110804
"431","MCE",37.28472222,-120.513333335,8318
"432","MCF",27.849166665,-82.52138889,NA
"433","MCI",39.2975,-94.71388889,5592717
"434","MCK",40.20625,-100.59097222,2710
"435","MCN",32.694305555,-83.64916667,4834
"436","MCO",28.430555555,-81.316805555,18718174
"437","MCW",43.157611112,-93.330888888,7500
"438","MD2",38.5981481466667,-77.0726851866667,NA
"439","MDH",37.779722225,-89.24944444,1
"440","MDJ",44.668194445,-121.15916667,NA
"441","MDT",40.19305556,-76.76236111,573133
"442","MDW",41.785416665,-87.75222222,10503189
"443","ME1",44.99194444,-70.66472222,6
"444","ME2",44.3025,-68.91055556,7
"445","ME3",44.40944444,-69.01194444,43
"446","MEI",32.33486111,-88.750555555,23923
"447","MEM",35.04611111,-89.97763889,2090566
"448","MFD",40.820694445,-82.514722225,230
"449","MFE",26.176388885,-98.239166665,328790
"450","MFR",42.3737962966667,-122.872685183333,440306
"451","MGE",33.914833332,-84.516555558,81
"452","MGM",32.30027778,-86.3925,152771
"453","MGW",39.643222224,-79.916722222,5417
"454","MHE",43.775,-98.038333335,3
"455","MHK",39.141666665,-96.67027778,68043
"456","MHR",38.555833335,-121.29638889,17
"457","MHT",42.9369444425,-71.438125,969010
"458","MHV",35.06027778,-118.150462966667,3
"459","MIA",25.7934259266667,-80.2874074066667,10258845
"460","MIE",40.2406481466667,-85.3949074033333,160
"461","MIW",42.11361111,-92.918472225,5
"462","MJX",39.9270370366667,-74.2935648166667,2
"463","MKC",39.123194445,-94.59277778,3290
"464","MKE",42.9479761885714,-87.8969047614286,3346139
"465","MKG",43.169722225,-86.2375,16966
"466","MKL",35.600694445,-88.91541667,4007
"467","MKO",35.658333336,-95.36266667,3
"468","MLB",28.1025925933333,-80.6437963,220347
"469","MLI",41.448333334,-90.507666668,335778
"470","MLU",32.51097222,-92.038333335,103461
"471","MMH",37.63111111,-118.85138889,21348
"472","MMU",40.799305555,-74.415416665,5843
"473","MNZ",38.721388888,-77.515833336,708
"474","MO3",37.875,-92.40805556,13
"475","MOB",30.68986111,-88.241805555,288178
"476","MOD",37.626388885,-120.95486111,2
"477","MOP",43.62125,-84.735277775,15
"478","MOT",48.25861111,-101.279444445,141119
"479","MPO",41.13763889,-75.3775,9
"480","MPR",38.35388889,-97.69138889,1
"481","MQI",42.25,-71,24
"482","MQT",46.35361111,-87.39527778,50933
"483","MQY",36.00888889,-86.52,2528
"484","MRY",36.587166664,-121.84405556,196999
"485","MSL",34.74527778,-87.61027778,6489
"486","MSN",43.14097222,-89.33722222,942190
"487","MSO",46.915972225,-114.08902778,387151
"488","MSP",44.884027775,-93.219722225,16750732
"489","MSS",44.9363888883333,-74.845462965,4852
"490","MSV",41.70166667,-74.795,2
"491","MSY",29.992888886,-90.25716667,5930367
"492","MTH",24.72611111,-81.05138889,12
"493","MTJ",38.50513889,-107.894444445,123201
"494","MTN",39.32555556,-76.41388889,24
"495","MTO",39.478055558,-88.279333334,172
"496","MTP",41.07666667,-71.92055556,50
"497","MUO",43.04361111,-115.872083335,66
"498","MVL",44.53483333,-72.614,214
"499","MVM",36.713055555,-110.232638885,62
"500","MVY",41.393055555,-70.61527778,49482
"501","MWA",37.754388888,-89.012166666,10979
"502","MWH",47.20712963,-119.318333336667,2
"503","MYR",33.679444445,-78.929027775,1125634
"504","MZZ",40.4905555533333,-85.6795370333333,5
"505","N2C",35.0179629633333,-80.6213888866667,31
"506","N3C",35.2223148133333,-83.4197222233333,5
"507","N5C",34.27277778,-78.715,1
"508","NAD",42.6962301585714,-73.1705952414286,15
"509","NC1",35.20277778,-81.14986111,971
"510","NEW",30.04097222,-90.0275,42
"511","NGU",36.937555556,-76.289444448,122
"512","NHZ",43.892333332,-69.938944446,21
"513","NIP",30.233833334,-81.6755,81
"514","NJ1",39.77833333,-74.94777778,28
"515","NJK",32.828333335,-115.67027778,137
"516","NKX",32.86861111,-117.142611114,80
"517","NPA",30.353055555,-87.31916667,132
"518","NPT",41.5320833325,-71.28201389,49
"519","NQX",24.575277776,-81.688055558,71
"520","NTD",34.119833336,-119.12022222,357
"521","NY1",41.98527778,-73.964305555,3
"522","NY4",44.67666667,-74.94833333,6
"523","NY5",41.7075,-73.73805556,3
"524","NY7",42.91388889,-76.44083333,6
"525","NY8",40.98694444,-72.51916667,NA
"526","NYL",32.65666667,-114.60583333,76150
"527","O5H",41.39111111,-83.63027778,2
"528","O6H",40.90305556,-82.25555556,4
"529","OAJ",34.829722225,-77.611944445,154632
"530","OAK",37.72114583375,-122.2211458325,5682408
"531","OCA",25.3245238085714,-80.27551587,4
"532","OCE",38.31055556,-75.12388889,2
"533","OCF",29.1733333333333,-82.2250925933333,2
"534","OFK",41.984861115,-97.434583335,4
"535","OGB",33.46,-80.857916665,2
"536","OGD",41.195972225,-112.011944445,20315
"537","OGS",44.681999998,-75.464722222,22957
"538","OH3",39.44041667,-83.02305556,7
"539","OIC",42.56638889,-75.52416667,NA
"540","OKC",35.39277778,-97.60101852,1891617
"541","OLF",48.09458333,-105.570694445,3804
"542","OLM",46.971527775,-122.902916665,9
"543","OMA",41.3025,-95.89375,2242776
"544","ONH",42.52472222,-75.06444444,6
"545","ONT",34.05611111,-117.60111111,2175950
"546","OPF",25.90722222,-80.278657405,438
"547","ORD",41.9792129633333,-87.9071759283333,31983275
"548","ORF",36.895277775,-76.20125,1692586
"549","ORH",42.26761111,-71.875444444,53840
"550","ORL",28.544861115,-81.33430556,99
"551","OSU",40.07888889,-83.073194445,8
"552","OTH",43.41824074,-124.242314813333,12807
"553","OTS",48.498833334,-122.662222222,4
"554","OWB",37.739277778,-87.166722218,19576
"555","OWD",42.19125,-71.17513889,34
"556","OXC",41.47861111,-73.13527778,123
"557","OXR",34.20097222,-119.206805555,2
"558","P1A",39.80555556,-79.54888889,14
"559","PA2",40.085694445,-78.512916665,NA
"560","PA4",40.18777778,-77.17416667,8
"561","PA5",39.99,-75.58194444,59
"562","PA6",40.60361111,-79.82611111,4
"563","PAE",47.907638885,-122.28152778,447
"564","PAH",37.060694445,-88.77277778,20908
"565","PBG",44.65083333,-73.46805556,139311
"566","PBI",26.68263889,-80.094861115,3031934
"567","PBX",37.561805555,-82.56638889,NA
"568","PCT",40.399444445,-74.658333335,13
"569","PDK",33.87527778,-84.30208333,3063
"570","PDT",45.695555554,-118.841000002,5701
"571","PDX",45.58888889,-122.59597222,8642613
"572","PGA",36.92625,-111.447777775,5916
"573","PGD",26.91902778,-81.99111111,643551
"574","PGS",35.52833333,-113.24666667,12
"575","PGV",35.635000002,-77.384833336,51895
"576","PHF",37.13175926,-76.49324074,197993
"577","PHL",39.871277776,-75.242277778,12505523
"578","PHX",33.43513889,-112.010555555,19736083
"579","PIA",40.6623148166667,-89.6892592566667,311913
"580","PIB",31.46736111,-89.336805555,11724
"581","PIE",27.9090740733333,-82.6868055566667,1014298
"582","PIH",42.911527775,-112.595138885,40188
"583","PIR",44.383194445,-100.285,32596
"584","PIT",40.49402778,-80.234305555,4200652
"585","PKB",39.345111112,-81.439222222,4153
"586","PLN",45.57083333,-84.794722225,23758
"587","PNE",40.0808333333333,-75.0118518533333,42
"588","PNS",30.47333333,-87.1869444466667,839228
"589","PNX",33.7,-96.66666667,14
"590","POB",35.17083333,-79.0144907366667,652
"591","POU",41.626944448,-73.883888892,2
"592","PPM",26.247055554,-80.111055554,3
"593","PQI",46.686944445,-68.04611111,12730
"594","PRB",35.67166667,-120.626388885,9
"595","PRC",34.653666664,-112.42038889,5866
"596","PSC",46.264305555,-119.116944445,376042
"597","PSE",18.0094444425,-66.563125,87709
"598","PSF",42.42711111,-73.29188889,22
"599","PSM",43.07791667,-70.82333333,47414
"600","PSP",33.8290277775,-116.5061111125,866362
"601","PTK",42.66527778,-83.41930556,2279
"602","PTS",37.4487037033333,-94.7309259266667,4
"603","PTW",40.23944444,-75.55666667,6
"604","PUB",38.290222224,-104.497000002,3833
"605","PUL",47.73388889,-122.64722222,8
"606","PUW",46.744305555,-117.10722222,59246
"607","PVC",42.072152775,-70.221041665,8884
